look: 4 | smell: 4 | taste: 4 | feel: 3 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 Pours a clear honey gold with a white head. Smells of light hops and light citrus. Tastes of citrus, slightly sweet malt, and slightly bitter hops. Medium-light in body and medium in carbonation. Overall it’s a decent pale ale.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 4 12-oz bottle into nonic pub glass    A - 2 fingers off-white foam over a body of golden amber; transparent, but full of sediment; high visible carbonation; laces the glass nicely    S - light scent of grapefruit, pine, and grain    T - lots of citrus and pine from the Cascade hops, peppery spice, bready backbone, dry finish    M - crisp light/medium body, high carbonation    O - Just an enjoyable pale; a relaxing end to a busy day.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Pours a orange amber color with a creamy white head. Smell is piney citrus hops. With many beers the taste is similar to the smell. However, mildly bitter unlike, IPAs. Mouthfeel, light and refreshing. Overall, a good beer for its style.   
look: 4.25 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4.25 12oz bottle poured into a pint glass.    Hazy orange amber in color, the pour forms up very thick creamy off-white head that stays with remarkable retention before slowly sinking to an eternal foamy layer on the surface and leaving plenty of sticky lacing patch and spot.    Lots of biscuity malt as a base in a nose, hop discloses slightly thereafter with notes of pine, floral, spicy, earthy, citrus, and grapefruit.    Delicious and great balance, sweet and biscuit malt lays as the backbone of the flavor structure while hop comes into play providing its spicy, earthy, pine, citrus, grapefruit, and medium resiny bitterness.    Medium body with good crispness and some lively carbonation, smooth mouthfeel, dry finish.    Classic APA indeed, it is well-rounded and perfectly balance. A truly inspired beer.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 3 | taste: 3 | feel: 3 | overall: 3.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 3.75 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.5 Not a bad beer, good toasty malts. Hops are spicy, piney, and resinous with a tiny touch of grapefruit. That being said to me its a little to crisp and bitter, not super smooth or easy drinking. Kind of thin and not thirst quenching. Definitely not a bad beer just nothing special to me, more of an east coast guy I guess.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Been drinking this one for more than 20 years - excellent as always. I always come back to it and it never disappoints. 
look: 4.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 L: Orange/amber color, generous head  S: A light but detectable smell of the cascade hops: citrus, floral, and pine  T: Initial slight bitterness followed a nice malty aftertaste. Refreshing and simple.  F: Very easy to drink. Medium-bodied and crisp.  O: There may be better APAs out there that are more complex, but this is a fine beer that can be enjoyed by both hop lovers and non-hop lovers alike.   
look: 4.25 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 The bottle poured a deep golden color with a generous three finger head that fell to about a finger and hung around for a good while. Lots of stick-to-the-glass lacing.    Smell was a nice balance of resinous, floral, and citrus hops supported by a biscuity malt smell. Wonderful, the citrus was just a hint.    The taste followed along, with a bit of bitterness up front, then the hops come in with the floral, milder than expected resin, then a bit if brightness from the citrus that seems more orange or tangerine than the usual grapefruit. Well-balanced, nice malt presence that put me in mind of a pilsener. A little biscuit, a little sweet.    Medium to light on the body, drying enough to invite another sip. Carbonation in the just right zone.    Overall, this is a great beer and I believe you have to add in the value. Available just about everywhere year round and at a very reasonable price. Good take on the style, SN delivers a well-balanced, flavorful beer.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.5 This, along with Sam Adams Boston Lager arey staple brews. I live in PA close to the DE border where I get a 12-pack of each in cans for less than $30. I appreciate IPAs, strong ales from Belgium, seasonals, stouts, etc., but these are my day-to-days.    Why? Four reasons: 1. balance, 2. quality, 3. availability, 4. price. Price has become a dirty word on beer review sites but these beers represent a great value. They're fantadtic representations of their respective styles produced in high enough volume to make them widely available at a fair price without resorting to gimmicks.     Plenty of others give descriptions of look, flavor, taste. Sierra Nevada Pale Ale is a high-quality brew that rivals the great beers of Germany but is uniquely American. It's just fantastic. The day I tire of SNPA is the day I tire of beer.   
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 5 I give it a 5 overall as a tribute to its position in the history of American brewing. It is smooth, just hoppy enough to make one happy, and will always bring back the memories of when it was the only alternative to Bud or Miller at too many bars.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3 | smell: 4 | taste: 5 | feel: 3 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.25 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 Poured from 12oz bottle with freshness date of 8/9/16 into Stein.    L: Pretty golden color with thick three finger white head that slowly recedes into a lasting finger head. Great lacing that stays put.     S: Spicy, floral and earthy almost crushed leaves hop smell initially, transforms into a mellow biscuity aroma.     T: Smoothness like a straight razor shave consisting of sharp crisp bitterness from the hops to begin the complexity of this beer. You get a wonderful menagerie of floral, citrus, earthen and spicy hops. Mellowing out from there the malted barley comes through to take hold. Very well balanced.     F: The medium to low body of this beer with the refreshing balanced complexity to create one of the most easily drinkable beers out there.     O: I recently developed a taste for hoppier beers that thus far I heavily disliked. After realizing this I decided i must try one of the all-time American Pale Ale staples. I was swept away by this beer and will recommend this to most anyone. Well done Sierra Nevada.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 It's a classic that really showcases the importance that Sierra Nevada places on balance. While it has inspired countless breweries to start a hops and IBU arms race, Pale Ale is here to stay for what you go back to when you want a taste of perfection. Not only is it the benchmark for taste, but also price and availability. If service is the rent we pay for living, Pale Ale is the rent Sierra Nevada pays to the world of beer.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 4.25 | feel: 3.75 | overall: 4 Golden colour with little head leaving some film.     Taste is has hop fruits enhanced by the malts. Bitterness is mild and quite pleasant.     Overall quite good. Very well balanced and tasty.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Pour in beer glass, slight cloudy amber gold, with short foamy head. Floral hop and pine bouquet. Nutty and subtle caramel on palate. Smooth and light bubbly mouthful. Overall, a naunce of well-balanced malty & light bitterness.   
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.25 12oz pkgd 09/07/16. Pint glass. Brassy orange color, moderate white head, crystal clear as SN is want to do. Piny and citrusy hop aroma, which could easily be an IPA. Flavor comes through strong with that same one-dimensional hop sharpness, but finishes with a biscuit malt aftertaste of toasted grain and a hint of caramel. But the bitter and sweet flavors don't work together and compliment each other. Rather, the malt flavor only serves to disqualify this beer from being a hoppy, West coast IPA.    As a pale ale I find this beer to be a failure, and as an IPA, it's just not very good. I deeply regret this this beer has become a benchmark for American Pale Ale, because I think there are some great APAs, and they don't taste anything like this one. I would much prefer this beer broken down into its components and served to me as separate ales: the aroma, bitterness, malt body, and color are all fine, but don't belong together in the same glass.    I do think this beer may be better in a fresh bottle than on tap.   
look: 3.5 | smell: 3.5 | taste: 3 | feel: 3.5 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 Poured from bottle into short bar glass. It pours a pale orange color with one finger of milky-white head and lacing with excellent retention. The smell features grass, pine needles, floral hops, and a whiff of citrus. The taste opens with a nice malt base with grapefruit and a blast of bitter hops. It is super dry and crisp. It's moderately carbonated and with a 5.6% ABV it's very easy to drink. There's a reason this is considered a classic: it's consistently well-crafted, tasty, and refreshing. This is a great beer with which to introduce a friend to the world of craft.   
look: 3.75 | smell: 3.75 | taste: 3 | feel: 3.75 | overall: 3.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 This is by far the best pale ale I can think of, sure there are better beers, better Sierra Nevada's, and better IPA's but this is a pale ale and only 2 beers come to mind and that is Rolling Rock and Sierra Nevada. Rolling Rock used to compare when it was brewed by Latrobe but now it's brewed by Annheiser Busch and is awful. Sierra Nevada stays true to its roots and now brews the only delicious pale ale I can think of. Not to mention it is the beer that got me into IPA's, took me,away from commercial beers, first to inform me there are better brews out there , and it is Sierra Nevada's signature. An American classic. Although better straight out of the bottle this time poured into a tulip:  Look: golden with a fluffy head.  Aroma: pine and citrus.  Feel: medium, malty, and hoppy.  Taste: spicy, floral, earthy, piney, malty, hoppy, citrus, and a lameness dryness only found in Sierra and Rolling Rock.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Nice color. I'm getting a subtle scent of citrus and pine on the nose with a nice malt in the background. Everything is working for this beer so far. Ok, so I'm getting a lot of subtle flavors. It's got some hop bitterness and citrus notes to start then flowing into a nice malt finish. I would not call this a bitter beer. It's somewhat carbonated and slightly dry on the finish. Nothing overpowering here but a solid good tasting and well balanced beer. I like this.   
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 L -- Lovely pale orange. Two finger head with moderate lacing  S -- Fruity hops. Mild and clean  T -- Similar to smell  F -- Crisp and refreshing. No lingering off-tastes  O -- The fresher the bottle the better the taste!    81/100   
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 From a bottle dated 7/26/16. Pours an orange color with a finger of white head. Smells of citrus and pine. Light feel with medium carbonation. Taste is a balance of malt and piney hops. A classic and my go-to at places that don't have many craft beers.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 4 | smell: 3 | taste: 4 | feel: 3.5 | overall: 4 
look: 3.5 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Old Reliable - my standard for Pale Ales. Its just a great blend of the malt and piney hops. This was my gateway into drinking good beer after years of Miller and Coors. The flavor blew my mind...reminded me that beer should taste good! Highly recommend to anyone who's never had one. Excellent beer.   
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 3.5 | feel: 4.25 | overall: 3.75 
look: 4 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Pours a pale light yellow with an off white head.     A nice bouquet of pale malt with citrus, pine, and floral hops in the nose.     Taste is biscuit malt up front with bitter pine and citrus pulling it towards hoppy with a dry nutty finish. The Pale ale standard.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 5 | overall: 4.5 Was my go to for years. Great IPA, I'm no longer a huge fan of the after taste, but it was the IPA that made me start drinking more IPAs so I gotta have love for it   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.5 One of the best beers that is consistently available wherever I find myself. This is in my rotation of twelve packs I pick up, and they don't last long. The short neck, colorful green, and mosaic of rolling hills makes it stand out from most other beers. Overall, a must get. Though their Sierra Nevada Torpedo IPA is even better.   
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 Age: 1 month old.  Vessel: can  Glass: Teku    Starts off with a huge pop of bitterness to open up the pallet then followed by sweet bready malt to stays in check by the hops. The body is med to full and finishs dry leaving you waiting for another sip. Excellent!    This beer still hold up to this very day and the quality of the beer speaks for it self. This beer came out in 1980. Imagine drinking it then for the first time, a bottle conditioned, all natural, hoppy pale ale with no fillers!     What can I say, A beloved classic, a pioneer in American craft brewing, a beer that has truly stood the test of time, a Sierra Nevada Pale Ale.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 355ml bottle poured into tulip.    Pours a clear amber-orange with one finger of off-white head that leaves cascading mountain waterfall lace as it recedes.    Smells of cut pine and citrus rind, biscuity caramel malt, wet stone and freshly cut flowers.    Tastes of lightly honeyed bread crust, orange and grapefruit rind and more sappy pine.    Feels soft and fluffy. Medium bodied with frothy carbonation. Finishes dry.    Verdict: Recommended. Tasty and easy to drink.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.75 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.25 | taste: 3.25 | feel: 4 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3 | overall: 3.5 A -cloudy cooper, think foamy head >30sec w/lingering lacing  S -clean and crisp, somewhat pine   T -fresh  M -light  O -Quafable pacesetter for rest of Pale Ale month   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 12 oz bottle poured into willibecher glass bottled on 7/27    A: Creamy tiny bubbled white head, body is a bright amber with great clarity.    S: Smells piney, floral, earthy, with a light bit of rust.    T: Light sweet malts play across the tongue while the hops add a piney bit of bitterness on the underneath.     M: Medium bodied also a little lighter very bubbly on the tongue though.     O: It isn't a bad beer but probably one of my least favorites from this brewery. It isn't exceptional in any way shape or form.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 12oz can    Appearance: clear orange, medium to big head of tiny bubbles. Very good amount of carbonation.    Aroma: the weakest point of this beer. Light piny and citrusy smell, with a background of slightly sweet malts.    Taste: grapefruit and piny hops, light malts,maybe a hint of mint. Simple and nice.    Mouthfeel: medium bodied, the right carbonation, crisp and refreshing. Grapefruit aftertaste.    Overall: a very nice and enjoyable APA, a simple one. Refreshing, good taste and mouthfeel.   
look: 3 | smell: 3.5 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 This flagship APA pours a light orange color with a medium foamy off-white head. The smell is fairly hoppy with citrus notes and some slightly lighter pine notes. The taste is fairly similar with some orange and grapefruit citrus tones dominating and an undercurrent of pine and malty slightly sweet, toasted bread flavors. The body is light to medium and the finish is semi-dry. Overall it’s a crisp and refreshing beer. The hoppiness is quite restrained compared to many other APAs that I’ve had (especially from California), but when this first came out I’m sure it was considered pretty hoppy. I personally prefer it to some of the hop bomb APAs that I’ve tried, though I’m sure that many would disagree with me. To me this is a simple beer, but one that is has great clean flavors and nice balance, for sure a classic.   
look: 5 | smell: 3.75 | taste: 4.25 | feel: 4.75 | overall: 4 
look: 4.75 | smell: 3.5 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 A real solid apa great taste and feel. One of those beers you can drink all night. 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3.75 | feel: 3.75 | overall: 3.5 Not much to say that hasn't already been said.    Can pour into tulip.  A steady, quality pale ale with little to distinguish it from the crowd. Scores points for reliability, availability and generally being a beer that is acceptable to most palates. A satisfactory drop for novices and seasoned beer lovers alike. A regular in my fridge   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Pour is a deep yellow with very foamy head and excellent lacing. Smell is citrus in nature with a nice hops and some light grains. Taste is a smooth hoppy feel with nice citrus burst and pleasant dryness on finish. This has been a go to beer for me for a long time and it just gets better and better over the years, great beer.   
look: 4.5 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Benchmark American Pale Ale. Out of the bottle, poured a beautiful deep copper colour with slight haze from bottle conditioning, and with a creamy persistent head. I got aromas of grapefruit citrus, orange peel, pine, and wildflower honey. Moderate caramel malt, moderate hops with lingering bitterness. Very well balance. Creamy, refreshing. Excellent.   
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 My favorite beer of all time. 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 3.75 | feel: 3.25 | overall: 4 L: Hazy golden color. Thin head that reduces to a thin lacing.    S: Grains with a hint of hops and citrus.    T: Bready/ malty flavor with a little bit of hop spicyness that blends well. A bit of a dry finish.    F: Smooth mouthfeel with a little bit of dryness in the finish that sticks with you awhile.    O: I have always been a stouts/porters guy and I am just starting to venture out into pale ales/ IPAs etc... I know this is one of the gold standard American pales ales, so I thought I would give it a go. Nothing big and bold about this but it is enjoyable. It would make a good session beer.   
look: 3.25 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 Classic pale ale. Drank this one at a slightly higher temperature than usual (more like 55-60) and it was astonishingly flavorful, with absolutely no off-putting elements to the flavor profile. Still perfectly balanced and immensely drinkable. Great beer!   
look: 3.75 | smell: 3 | taste: 3 | feel: 2.75 | overall: 3 Ah my first ale of any kind pale, or IPA. This was introduced to me years ago by my friend Brian Watring. I think my thoughts at the time were bitter, Christmas tree along that line. This gave me a fine appreciation of the soon to try IPAs which I came to enjoy.  Poured into a English pub glass. Orange, golden colour, almost like an Oktoberfest.  Aroma off the bat, metallic, much like Yuengling Lord Chesterfield, or maybe thats cause I just read my review of that one, smell again..no, definitely metallic, but not off putting. Dry,  Its been awhile, but the piney notes I dont really find anymore. More of a dry hop, dry malt, biscuit taste. Light easy drinking beer. Very good, although I know not as intriguing as when I first sipped the "green goblin". The price is still reasonable for a craft brew.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Don't revisit this as often, and for some reason, never rated it before. 12 oz can from 6/13/16 poured into a Guinness style pint glass. Pours a clear, golden orange with a half finger of fluffy white head. Retention goes down to a thin lace at medium speed. Aroma is full of pine, mild citrus, and a tinge of cracker. The flavor matches the nose, with a very crisp semi-bitter finish. The feel is medium light, with a medium level of carbonation. One of the original session beers, and definitely one of the first non macro beers that got me steered in the right direction. Bring the pale back America.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 12 oz bottle poured into English pint glass.    L - Pours a clear, copper-amber color with a dense, creamy off-white head that remains throughout. Nice lacing sticks to the sides. Microbubbles are streamy and effervescent. It just looks like a nice beer from a nicely-designed bottle.    S - In putting my nose to the glass, it's not as strong, or overpowering, as I'd expected. Slight piney hop, grainy malt, citrus rind. Typical of most pale ales I've drank.    T - Very balanced between hops and malts, just the right amount of bittersweet. Starts out with a strong citrus/pine hop bite. Malty biscuit sweetness and citrus fruit follows. A nice, dry, slightly spicy finish that's very pleasant.     F - Light-to-medium bodied, moderate carbonation, almost drinks like a light beer but very smooth and drinkable.     O - Have had this on tap and in bottles and cans. Still one of my favorites, just now having one and rating it in honor of late musician Elliott Smith's birthday (he drank it/liked it). It's definitely a very well-balanced, solid representation of an American pale ale. Bitter and hoppy but also sweet and smooth, great for summer and year-round. Cheers.   
look: 5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Long time favorite. Seems more like an IPA with good malt, but what do I know:) 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Drank this one (okay, two) from the bottle. Smells and tastes of nice piney, orange citrusy hops, with a solid malt backbone and moderately strong hop bitterness on the backend. Medium bodied with strong carbonation. This is a classic for a reason. Always enjoyable.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
