look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 Wow! Exceptional! Complex! 
look: 5 | smell: 4 | taste: 4 | feel: 4.75 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 4 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 Dark brown body like molasses, and a solid marshmallow head like the froth of hot chocolate, super sticky retention.  Beautiful roasted coffee/chocolate aroma - very little bitterness or acidity; some oakiness.  What a flavour bomb! Delightful, silky, rich dark chocolate - like they melted a bar in it. Some caramel, dark rum, vanilla. Again, very low acidity and none of that bitter espresso flavour often encountered, the roast is perfect. Maple syrup sweetness is heavy handed, makes the beer cloying - the taste is a nice compliment, but too much of a good thing. Mouthfeel is incredibly soft, like a silk pillow. Light carbonation, full body.    If they were to dial back the maple syrup, this would be one of my favourite stouts for sure. Even as is, it's a treat and a wonderful dessert beer. But one little bottle is almost too much for one person. After the tasting, read that they actually do brew it with chocolate, explaining the purity of flavour.   
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 On tap at Founders CBS Release, Rover, Göteborg today January 17.   A little too cold. I'll let it warm up.     Pours dark, almost black with a thin head.     Wow! What a nose!    I think a stay all evening just sniffing on this beer... Maple syrup, coffee, bourbon, dark chocolate, roasted malt, molasses, toffee, vanilla, caramel, dark fruit, plum and raisin.   Full body. Light carbonation.     MAGIC!   
look: 4 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 Tap    Pours ink black, tan film for a head.    Smells of bacon, cocoa, mesquite, brown sugar, vanilla and oak.    Flavor is absurdly rich. Maple, bacon, mesquite, molasses, fig, pecan, cocoa, vanilla, cream, oak and bourbon all compete for attention.     Full, viscous body. Light tingly carbonation on the tongue. Booze warmth going down.    The reputation is well deserved. This is outstanding. An absolute must-try.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 (2017 bomber, left out around 90 minutes before cracking open - 55-60+F? ... poured into a snifter)    L: impenetrably black liquid; tall, tight pad of dark tan foam... suds fade, leaving island of chunky bubbles, scant lace    S: mocha-covered, caramel-covered, dried dark berry... the coffee roast is most dominant - a fine, European-like, espresso blend... black strap molasses note lurking underneath; not the least bit of edge to the alcohol - esters so wonderfully woven in    T: dark chocolaty, cakey, malted-milk malt; semi-sweetened black coffee... no, the maple element doesn't leap forward, but it seems like an underlying maple-syrup-soaked wood note could be present    F: creamy body (fuzzy, w/o much definition or contour) with a mild rough scrub on the tongue from the roast and alcohol... coats the palate with a fine, silky powder misted on by the subtle spray of heat from the booze... bit of a shine on the front (opening) of the palate, but otherwise milky magnificence, slurpable in gulps    O: booming with depth in flavor, (marginally less so) aroma, luscious texture... one of those beers that could or should (down)shift your grading of other examples within the style   
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 It's no Carpe Diem, but a damn good sipping beer. 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.75 12oz draft poured into a tulip glass at Fireworks Pizza in Arlington, Va 2/7/18    Off the break I’m gonna say I’ve been hunting for this mythical unicorn for almost a decade. Finally getting a chance to try it now.  A: It looks like any other bourbon barrel stout with the exception of a slight burnt caramel rim to the light lace left around the glass.   S: Candied apple, toffee, acidic Costa Rican roast, burnt maple sugar, super sweet barrel aged candied malt.  T: Follows the nose with smooth alcohol heat. All the notes are there, the main difference between this and KBS is the burnt candied sugar that is very pronounced in this beer. It’s sweet but not sickeningly sweet.   M: light to medium body with a long boozy after trail that lasts over half a minute if taken at slightly above room temperature.  O: I’m glad to have tried this beer but I’m not going out of my way to buy it again if not on draft. The ludicrous prices online are a remenent of a time way past. There are fabulous beers that can be gotten for a lot less. Firestone Parabola is one to mimic this beer if you want to find something synonymous. For my taste and money KBS beats THIS BEER hands down in complexity and longevity to smooth aging.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 CBS is the perfect coffee stout with notes of chocolate and a silky smooth maple finish. Warmth of the bourbon barrel aging settles in nicely. Definitely deserving of a special spot in your beer cellar, if you can find any left.   
look: 4.25 | smell: 4.75 | taste: 5 | feel: 4.25 | overall: 4.5 On tap in a snifter, comes in an impenetrable black. Smell and taste are a fantastic blend of coffee, chocolate, maple and a touch of bourbon barrel. Feel has some substance but seems a tad thin for the style. Overall an amazing beer, glad I found it.   
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 12 oz bottle poured into a mug. 11,7%abv.     Poured a small, brownish head fading quickly.     Smell, taste is incredible... CBS is fantastic, tasty, complex, only better as it warms a bit to room temp. I am very impressed. This is near perfection in a bottle.    I long waited for this and it came my way. Not very cheap, but worth every penny. You have got to try this at least once in your life.   
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 3.75 2017/2018----suffers seriously from large scale production---has some nice flavors, but is thin and the taste quickly fades leaving you yearning for something bigger~!   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 This beer was amazing and I am not one who buys into hype. Loved the maple with that rich coffee taste. Hints of chocolate too. Overall this beer was amazing.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Sweet chocolate, bourbon, dark chocolate, maple, light oak, vanilla, balanced roast, occasional dark fruit    Overall his exactly what it's going for but a tad too sweet for my taste. Could benefit from more coffee   
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 Pours pitch black 10w30 weight motor oil no highlights showing thru this even when held to the light. Thumb sized coco head in my little snifter falls slow and laces very well for a big beer. Don't get anymore stout looking then this.    Aroma is intense sweet lots free floating sugars, maple syrup, big coffee beans, chocolate. All wrapped up in bourbon barrel with dry oak and vanilla underneath. Aroma is so smooth and relaxing it all blends so well with nothing out of place it all meshes so well.    Taste is almost as great as the nose rich malts chocolate sweet sugary maple syrup, big dark roasted coffee. Bourbon barrels add just the right kick with dry oak notes and good vanilla that goes well with the sweetness. One of the more balanced Bourbon Barrels as it all blends so well sweet maple and whiskey kick with great oak notes. Even at 11.7% alcohol is not noticed other then bourbon flavors . Very nice job on this one.    Mouthfeel is about normal for a big stout full but could be chewier like a Dark Lord carbonation is smooth and well balanced.    Overall this is a fantastic beer all be it over priced, maybe due to the well deserved hype. But I payed 25$ for a bottle, for 15 I would buy a few more but at 25 eh its wonderful but then I'm not Bill Gates.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Had the rare privilege of tasting CBS on tap in Australia (at Newstead Brewing in Brisbane). I believe this may have been the first time it was available on tap in Australia. Amazing beer!! Also enjoyed Founders Breakfast Stout and ReDankulous on tap. What a great day - doesn't get much better!! CBS is probably the best stout I have had the pleasure of tasting to date.   
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Pours as black as the night with a huge, dark brown head, which won‘t collapse at all.    The beers aromas are intense - leaden by sugar coated espresso beans and a maple peak. Spicy bourbon is there as well, adding a pleasant depth, consisting of earth, oak, toffee and marzipan. Everything is very well balanced, without any ingredient standing out in particular, creating a very well working nose.    Has a thicker, very soft mouthfeel, with almost no carbonation, leaving a long lasting whipped cream impression on the palate, showcasing the heavier body of the beer perfectly well.    Tastes of toffee, on which the roasted, earthen coffee settles, which then unfolds on the palate with a plethora of sweet, wooden and dryer flavors. Both maple and the barrel add to this initial impression in the best possible fashion, lending an almost chewy, rich and oaken, spice quality. After the swallow, coffee turns drier, maple lingers on and a prominent roasted maltiness rushes over more subtle vanilla.     This is great, because it simply relies on its balance. By doing so, the beers complex flavors are able to unfold perfectly, enriching each other the whole time.   
look: 5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 5 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 A: Chocolate/coffee like roasted malts, light coffee, moderate bourbon and maple.    A: Black color, opaque, with a very fine khakis head that quickly dissipates into the glass.    T: Chocolate/coffee malts upfront, followed by coffee, maple, lightly sweet with moderate vanilla/bourbon notes and a touch alcohol on the finish.    M: Full bodied with moderately light carbonation. Hides its alcoholic strength well.     O: Delicious; the beer’s components really come together well. The base breakfast stout already has great complexity, but the maple component really helps further complement the flavor profile.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 I was lucky enough to get this one on tap. $12 for a 12oz goblet. Worth every penny.     It was black with a seriously sticky dark tan head and lacing.     The smell is of roasted malts, dark fruit and bourbon. The aroma is intense and inviting.    The taste tracked the smell, lots of heavily roasted, almost charred malts. There are raisins, toffee, a bit of vanilla all backed by some pretty serious bourbon notes. It keeps reveling other characteristics as it opens-up and warms. Some woody notes and more bourbon late. It is never to “hot”.     The mouth is silky and coating. It is a perfect night cap.   
look: 4.25 | smell: 3.5 | taste: 3.25 | feel: 3 | overall: 3.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.75 Loved it. One of the few beers that lived up to the hype. 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 Solid- from what I heard of the last batch, this one doesn't compare. Have a few more and hope it ages well, but not expecting it to be earthshattering. Always love Founders beers, so not a bad one overall. Id almost take a KBS dollar for dollar over this.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 This is probably the best dark beer I’ve ever tasted. Seems to be perfectly balanced. Nice bourbon notes, slightest coffee taste and a maple presence that is not overpowering but is just right. Love this.   
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 This is an insanely smooth stout and despite the high ABV you cannot feel much of the booze. It pours with a lovely and huge head which one again is surprising given the high ABV in this beer. The nose is of bourbon and with a syrupy sweetness. The taste is fairly sweet, with bourbon coming through but with very little if any of the maple syrup. A very nice stout.   
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Taste: refined, complex, rich maple, dark chocolate malty, woody notes, bourbon, coffee toffee, some vanilla sweet, and very smooth mouthfeel. Same with the nose. Black, opaque, tall tan foam head with many rings of lace and Belgian lattice.  Full body. Looks and taste great with a warming finish.   
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 5 | feel: 4.75 | overall: 4.75 This beer pours a thick pitch black color. The head is 2 finger, brown, frothy, and retention is good. Some lacing on the glass.   The nose is rich with coffee flavor, some chocolate, and there's a hint of sweetness to it.   Taste - is quite interesting. Up front is is rich with coffee. Then it changes over to a chocolate flavor. On the back side it gets some sweetness. Really a rich, complex flavor profile. There's also a bit of a barrel flavor in this beer, but it isn't overwhelming at all.   Feel - Full bodied. Barrel feel. Rich, and thick.   This is a world class beer, and I'm glad I got to try it. I highly recommend it.   
look: 5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 Expected color, quarter-inch of a creamy tan head, mild carbonation. I didn't find the aroma to be particularly robust - coffee is the predominant note but even that is rather light. Underneath is a little maple syrup sweetness, but missing any barrel or classic stout smells.     I felt very similar to the taste, though flipped from the aroma: the maple syrup is all over this beer, to the point of almost drowning the other flavors. The coffee does poke its head out of the water here & there, there is a vague, muted milk chocolate. Bourbon feels like it wants to make a show, but ultimately doesn't, just whispers now & then. What lingers is that maple sweetness, and while that is all well & good, I just found the beer to lack depth & balance between the various components. Mouthfeel is very thick & viscous, stays on the tongue for awhile.   
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.5 Bottle. Rich creamy head; deep hues. Smell is kinda mute, not any maple that I pick up, very minuscule amount of bourbon. Coffee heavy on nose and taste. Good amount of semi bitter sweet chocolate. A bit bummed I’m not pickin out the maple and or bourbon. Feel is super smooth and put together well. Overall on par or slightly above KBS to me. Thanks for the share noyoudidnt!   
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.5 10oz draft pour boasts an opaque reddish-tinged dark brown body and proudly floats a 3/4in head of light brown sugar colored foam that disippates to a cap and after sheets of running lacing fall to the body, random spots remain behind.    Aroma is subtle at first, but maple, bitter coffee, and booze fill in nicely as it comes to temperature.    Flavor is maple, chocolate, cocoa, mocha, and a slight nuttiness.    Mouthfeel is a creamy smooth medium-leaning heavy, with a tongue coating thickness that finishes slightly chewy, but wet and clean.    Overall worth the wait. A fine example of the style.   
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 3.75 | taste: 4.5 | feel: 3.5 | overall: 4 Founders CBS (2017)    A: The second (official) bottling of this (in)famous beer pours completely black and utterly opaque, seeming to suck the light out of everything around it with the intensity of its blackness. An espresso crema head of about a finger forms upon an aggressive pour. Retention is good. Lacing is very good. Viscosity appears very high, thick and sticky. Alcohol legs are no surprise at 11.7%. This is a great-looking American imperial stout. 4.75/5    A: Coffee and chocolate dominate the nose to the point of completely hiding the base stout, and, even more surprisingly, obscuring the usually assertive aromas of maple syrup, bourbon, and oak barrel. In true Founders fashion, the coffee is a very deep and dark component more in the vein of an old school French or Italian roastiness than the fruitier, more complex third wave roasts. The chocolate smells rich and sweet, more milk chocolate than dark or baker's, and it is a far cry from cacao nibs. What is there of the maple is more of a sweetish earthiness than the unctuous liquid usually found on pancakes. The base beer contributes some more readiness and a vaguely creamy notion, probably attributable to the oats, but it really only seems to serve as a field for the additives to play on. The barrel is nearly impossible to find either in oak or bourbon; maybe there is some sweet vanilla toward the back end, but it is a reach. This seems to be a rather simplistic dessert showcase.On the plus side, the alcohol is nowhere to be found on the nose. 3.75/5    T: Aha, there is the maple! It runs a beautifully rich undercurrent of sweet, rustic earth through every sip, playing beautifully off of the moderately heavy coffee roast and sweet chocolate, which still remain the primary flavors. The base beer contributes a little umami and a ton of earthy hop flavors and bitterness; these hops get along wonderfully with thr maple. Finally, the bourbon barrel comes around in a big way with some savory spiciness, oaky tannins, bitter vanilla, and a little alcohol sweetness. The overall impression is something like buckwheat pancakes with too many chocolate chips and dark chocolate chunks drizzled moderately with bourbon barrel-aged pure maple syrup and with too-dark coffee washing each bite down. All that was absent from the nose shows up here resulting in a vast improvement and a delicious treat (though it is still lacking in nuance and balance keeping it firmly in the dessert beer category). 4.5/5    M: The feel is a slight tug of war between the thick and creamy base stout and the thinning nature of high alcohol beers, bourbon aging, and maple syrup. What results is a tale of two beers with the prevailing impression of a slightly too thin beer. The bitterness and dryness is surprisingly (and pleasantly) on the high side, letting this be far more drinkable than it should be. There is medium alcohol heat on the end of each sip, which is expected but still unfortunate. This area could use some improvement. 3.5/5    O: First things first: this is a marked improvement over KBS, which is even more imbalanced and is generally (ironically) way over-barreled in addition to the too-strong nearly burnt coffee assault. The maple syrup bourbon barrels are slightly more subtle, and the balance of the flavors is much better for it. That said, this is not a beer that benefits much from scrutiny and analysis like this; no, this beer was meant to be savored, a hedonistic prize for those who want pure enjoyment. For them, it will succeed, but for me, well, I prefer more balance, more nuance, and more base beer. This is enjoyable, no doubt, but it is not worthy of the hype, the cost, or the search. At the time of its original release, CBS was innovative, but it has since been definitively surpassed time and time again, just like its brash older brother. Pair with seminal death metal group Morbid Angel's newest (and still somehow dated) release "Kingdoms Disdained". 4/5   
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 2017 release enjoyed January 2018. Smooth & well balanced! 
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 It's a good beer. Not deserving of it's status though. Came off a bit unbalanced and boozy. Maple flavor comes in at the last second.    Hype beer 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 750ml bottle - 2017 release    Pours black with a creamy tan brown foam head. Smells like maple, wood, oak, bourbon, cherry, dark fruit, rich luscious chocolate, roasted coffee, toasted bready malts, caramel, dark toffee, molasses, brown sugar, some vanilla, with floral earthy herbal grassy pine. Tastes like big sweet rich maple syrup, wood, oak, some bourbon, cherry, dark fruit, luscious dark chocolate, roasted coffee, toasted bready malt, caramel, dark toffee, molasses, charred brown sugar, vanilla, marshmallow, with floral earthy herbal grassy pine. Feels medium bodied, thick and creamy with moderate smooth carbonation. Overall a really great imperial stout with chocolate and coffee aged in maple syrup-bourbon barrels.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 2017 vintage poured at fridge temp from a small bottled obtained in France. Pours jet black with nice carbonation - nice light brown head. Nose is full of coffee, maple, and bourbon. Also layers of chocolate fudge, wood, and black licorice. Quite amazing nose. Taste is roasted malts - quite a bit of burnt notes. Not a ton of bourbon barrel. Lots of coffee and chocolate. Dark fruit and tobacco linger around, along with black licorice. As this warmed, the sweetness intensified. The maple comes through a bit more as well. This is similar to KBS, although there are definitely differences. Mouthfeel is thick and creamy. Overall, it's not quite living up to the hype it once received, but it's a fantastic BA stout and I'm very happy to have a few.   
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 I've had this three times now in the last few weeks, since the 2017 came out. All were servings on tap. I also bought a bomber, but I haven't cracked it yet.    I can respect this beer, but I'm not in love with it. Yes, it's a richly flavored barrel aged stout. Once upon a time, that simple statement would be enough to rate a beer in the absolute top tier. But these days, a lot of brewers are making fine stouts with whisky barrel aging. Just being a barrel aged stout should not be enough to get a top rating.    Among the large number of barrel aged stouts I've had, CBS does stand out ... for being too damn sweet. I do like maple syrup, but not in these quantities. The maple sweetness steps on all the other flavors that are a part of the stout, which is too bad.    Hey, it's still pretty good, but I won't buy another bottle. There are much better barrel aged stouts available around here.   
look: 4.5 | smell: 4.25 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 5 | taste: 4.5 | feel: 5 | overall: 4.75 It didn’t have the “layers” I was expecting it to but this is a damn good beer. It’s smooth chocolatey with a hint of sweet on the back. I really liked it a lot.   
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.25 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 2017 Edition 375ml bottle.  Look: Beautiful dark brew with a huge tan head.  Smell: Bakers chocolate, milk chocolate, Maraschino cherry truffles,   Taste: Wow! Nice big chocolatey stout, nougat, maple syrup, sweet red maraschino cherries and finishes with a slight hit of bourbon booziness. Nice thick mouthfeel.  Overall: Pretty amazing! Chocolate decadence in a glass. It's a fairly sweet affair, which may be off-putting to some. I am not sure what happened to the coffee, I just don't get the typical roasty to green flavours that coffee imparts on beer. I would seek this out but I would not age it, this needs to be drunk within it's expiry date - which in this case was October 27th, 2018.   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 It's a well done big stout. Can't say I see the mania for it though. I never had the original but it was the first really rare one I couldn't get back when I first started trading, so it was legend. Maybe the game has caught up to them in the years since the first release. I enjoyed it, but I didn't $30 enjoy it. I can't say I really picked up on the maple either. Too much maple is too much, but It must have been very subtle. If you had given this to me blind and not told me anything about it, I'd have rated it a nicely done stout. But I'd do that for tons of big stouts these days, so I'm not seeing it as a standout amongst the many others. I would buy this again at $12.99, or $15 tops.   
look: 4.75 | smell: 4.25 | taste: 5 | feel: 5 | overall: 4.75 As a huge fan KBS I knew that this would be good. And I wasn’t disappointed! Sweet chocolate and coffee. Thick and chewy. Super duper! 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Yeah I bought into the hype and paid $27 for 1 pint 9.4 oz bottle here in Oklahoma and it doesn't disappoint. Beer pours a motor oil black with a dark tan head. The smell is alcohol, chocolate and some coffee. The flavor is first and foremost sweet then roasted malts with the chocolate, coffee maybe a hint of maple no strong presence of bourbon which is a good thing. A nice smooth stout just a tad overpriced but hey they got me.   
look: 4 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.75 L - Vigorously poured into a snifter. Jet black with about an Inch of cocoa brown head, which stays around a lot longer than I would have thought at 11.7 abv.    S - Nose is full of chocolate and coffee with a lot of booziness in the back. Can only barely detect the maple syrup. Way boozier than I expected. Buddy even commented on how strong it smelled when I was pouring mine some 5 feet away.    T - Taste is the same chocolate and coffee, but it's only a tad hot in the back. Very sweet. Thankfully the booziness takes a backseat when actually drinking it. Maple syrup is ever so slight on the backend and only makes itself known upon swallowing. Delicious but I really expected a lot more maple syrup based in what I had heard. Flavors really pop as the beer warms up. Drink it slow.    F - Oh so creamy. Coats the mouth nicely to the point where the taste lingers around for quite a bit after swallowing. Feels like a stout is supposed to feel.    O - Absolutely a world class beer. I was not disappointed, but I don't think it quite lived up to the hype. I will certainly seek it out in the future, and if the opportunity arises will try earlier batches. I really want to try that overwhelmingly maple forward beer I have heard stories about, but this isn't quite that. Drink it slow and enjoy it, it is still fantastic.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
