look: 4.5 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 This one was pretty meh for a well-renowned imperial stout. Initially not bad, although much stronger with grassy hops in the nose than most. Jet black with ok head retention. Taste is first and foremost of bitter, grassy hops like some not-so-good black IPA, followed by roasted malt and some charcoal. Not a ton of depth here, just two notes of char and hops. Not good. Feel is also too thin and heavily carbonated for the style. Not gonna bother with this one again.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 5 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 Beautiful deep black with brown hints. Nice tan head and decent lacing. Aromas of espresso, sweet malt and some hops. Taste is similar to aroma with lots of roasted coffee, bitter hops and malt. Overall, very balanced beer and finished surprisingly clean...   
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.75 Pours dark, with a very small caramel color head. Can't see any light going through the glass. The smell has a trace of fruit in it. At first it tasted hoppy, but after warming up the roasted malts took over.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 A: Black, good tan head. Kinda comic-y font and unappealing label. W/e.    S &T: Nice thick roasted chocolate malt. Minty pine sticks to the background on the nose, but jumps up to the lead role on the palate (why??). The chocolate is still there, but irreparably marred.    M: On the thinner side, but still has that nice oily quality without too much prickly carbonation.    O: Good, but why the big hops? Can't we have a totally non-hoppy beer nowadays? Keep hops where they belong! Or at least let me know that I'm verging on black IPA territory.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 3.5 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.25 | feel: 3 | overall: 3.5 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 3.5 | feel: 4.25 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 This has the most hops in imperial stout I've ever had. I get half stout and half ipa flavors. I actually like it, but it was so unexpected since the label says imperial stout.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.25 Very dark with a nice Carmel, chocolate, and coffee taste. Bitter after taste lingers a little too long. 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Storm King is a beautiful, complex and great tasting imperial stout that I've enjoyed several times now. Pours very dark as you'd expect and has some very distinct notes of coffee and chocolate with some lingering hop bitterness afterwards. It has a very full flavor compared to most stouts I've tried and gets better if you take your time to appreciate the different flavors it has going for it. Very recommended!   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.25 | taste: 3.25 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4.25 Picked up a single bottle as part of a build-your-own-sixer at my local Stein's Liquor. The enjoy by date suggests it's still good for almost four years. Poured at cellar temperature into my Samuel Smith pint glass.    L: Pours a deep coffee black with about three fingers of dense tan head that sticks around for a good while and leaves considerable lacing on the glass.    S: Roasted, toasty, and sweet caramel malts are all in play in the bouquet. On top of all this, there are definite citrus and (more sublte) pine hop notes. There's a bit of spice to this one, as well. I'm picking up some anise and the faintest sarsaparilla.    T: Sweet and roasty at the front end, with a very inviting malt profile. The middle brings on some of those hop and spicier notes from the bouquet, including the anise and sarsaparilla. Those hops work tremendously with the malts, proving some great complexity without losing balance. The back end has more of the hops, which provide a good bit of bitter on top of the sweeter malts. There's also just the slightest amount of clear alcohol coming through, but it's covered remarkably well by the lingering hop bitter aftertaste.    F: This one is pretty firmly medium-bodied. It has nice creaminess thanks to a good level of carbonation; it finishes with a bit of lingering bitter, but it's far from syrupy. If anything, this one could be a little thicker.    O: I haven't had a Storm King in some time, and I can't for the life of me figure out why. This is a great-tasting, complex stout that brings a good deal of ABV in a very unobtrusive way. This is one I'll be returning to more frequently.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 5 | feel: 5 |  overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 4 | smell: 3 | taste: 3 | feel: 3.25 | overall: 3.25 12 Fl Oz bottle. Intense black colour with some ruby highlights. Creamy, tan head which lasted well before reducing to a ring but left some lacing. Restrained aroma of sweet malt, espresso, roasted grain, citrus cocoa powder and charcoal. Light to medium sweetness, medium to high bitterness. Initial sensation of metho then lots of roastiness and then the resinous bitterness kicks in. Medium bodied, creamy texture, noticeable alcohol burn and a very long roasted / bitter finish. Not feeling the love for this one. 6.   
look: 4.5 | smell: 4.75 | taste: 3.25 | feel: 4 | overall: 4 A great slow sipper...Strong lol...but deec 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 5 | smell: 4 | taste: 2.5 | feel: 2.5 | overall: 3.25 Look: Absolutely wonderful. Pours like Guinness.    Smell: VERY pungently spiced, bitter, strong.    Taste: Like a kick in the mouth! Perhaps its the very high ABV, but this beer is a VERY pungent, very sharp, robust flavor. You take a sip and need some time to recoil.     Feel: VERY thick and little carbonation, like a Guinness, but leaves a strong hoppy aftertaste.    Overall: I'm not sure. It's far too pungent for my taste in stouts/porters, but if you like really bold, intense beers, this may be for you.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 great lacing, decent retention on the head  smells very floral and piney for a stout  flavor is very dank/resinous, very hop forward stout, finishes roasty.  This beer is pretty harsh when fresh, perhaps with some age the hop intensity would subside and reveal a delicious stout underneath. will have to research this   
look: 4 | smell: 4 | taste: 3 | feel: 3 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 This is a sipper. Sharp roasty bitterness smacks you in the face and lingers on the tongue. Thick black, even backlit, no light gets through. Thin skin of beige foam stays with the drink. Delicious!   
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4.25 On tap poured into a shaker pint    A: rich black in color slightly off white head    S: very roasty with a lot of hops smells bitter if that makes sense    T: nice roasted malts but then an overwhelming amount of hops and bitterness finishes dry not much sweetness    M: medium to the fuller side the bitterness lays on lays on the tongue until way after you are done drinking     O: this beer drinks like a black ipa it is not something I look for in my stouts. Unless you like black IPAs I would skip this one.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 I first had this on draft and posted a rating but not a review. I'm not sure I did it justice so I'm reviewing it now. Poured from 12 oz. bottle into snifter. The color is jet black with a creamy, toffee-colored head and lacing. This is a classic looking stout. The smell is a pleasant cocoa/chocolate, caramel, and dark fruit. What a great taste: dark chocolate, malt, some sweet vanilla or toffee, some cherry/dark fruit, and a nice, hoppy bitter finish. It's the complete taste package for a stout. This is a medium-bodied stout with nice carbonation and the 9.2 ABV is not in your face. Overall, this is an excellent Imperial Stout; not quite at the Founders Imperial Stout level, but very good. I will enjoy this again at any opportunity. Thanks to Victory Brewing Company for an excellent offering.   
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 2 | feel: 2.25 | overall: 2.25 Way to hoppy for a stout IMO. It's closer to a black IPA. 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Wow this is a nice beer. It is strong and creamy and bitter in the best way. The taste is dark chocolate and burnt toasty malt with plenty of hop presence. Could pass as a black IPA. One of my favorite stouts. yb   
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 EBD 15jan 2020. Pours pitch black. Outstanding head volume and lacing, very good retention.    Rich nose of dark chocolate, sweet milk chocolate, light coffee and light roast.    Medium body with a creamy texture, but not in a viscous way. Superbly carbonated with effervescence from the middle on.    The outstanding flavor profile is intense, fairly complex and expertly balanced. It begins with bitter and sweet chocolate over notes of caramel. The middle brings a moderate bitterness of roast and hops and a nice bold hop flavor that is typically not present in imperial stouts. As the bitterness ebbs, light coffee is present over the strongest caramel influence. The finish is a slow fade of mixed flavors, with hops being the most discernible over caramel.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured from a 12oz. bottle into a snifter.    A - Poured jet black with a short but heavy tan head.    S - Bitter chocolate and carmelized sugar.    T - Huge roasty notes here, chocolate and espresso undertones and a hint of burnt sugar. Slight bit of hop bitterness near the back.    M - A little thin and carbonated for a stout, but nonetheless satisfying and smooth.    O - Rich and sweet, this stout is a great example of carmelized malt that doesn't overpower the brew. Very tasty.   
look: 4 | smell: 4 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 Will fill in the rest of the review later    Overall - I've had it fresh, at 1 year, and at 2 years. I was expecting the hoppy bitterness to die off at some point but it has been pretty persistent. I'm a stout guy through and through, and Storm King is a solid imperial stout, however, I'm really not crazy about hoppy stouts. I'd categorize this beer as an imperial black IPA over an imperial stout. Semantics aside, it's absolutely worth checking out if you're into hoppy stouts. Even if you're not, it still has plenty of flavor and is worth cellaring for a little while   
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 This Victory is a true imperial stout. 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 Poured bottle into a Guinness glass, the head was very minimal, the beer itself was delicious. Very smooth, full body feel, overall a great stout. I slept on this one for too long.   
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 im shocked i have not reviewed this beer yet, this is an old classic, and one of my stand bys when i was living back east. its a genre defining stout for me, but distinct from the others that have come since it i think. its richer and more chocolaty than others, more fluffy in feel, and less harsh on the booze. if it wasnt for getting wasted, you could sip on these all day. its less sugary, at least in the finish, the sweetness there in the middle is replaced by a malty bitterness on the back end, dry cocoa notes, and an english sort of yeast profile thats usually absent in this style. i also think its one of the more hoppy stouts going, save green flash or something thats basically just black ipa. this one is hopped just right, built for bitterness, but it works with the dark roast and the chocolate in here, adding complexity. the feel is wonderful, maybe its best feature, where that raisiny caramel middle comes in, the beer gets milkshake thick and super creamy, a delightful sensation in a beer like this. no alcoholic hotness at all, and dry in the finish for how big it is. maybe the best beer victory makes, and definitely a trend setting that hit the scene long before it was the cool thing.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 3.5 | taste: 4 | feel: 4.25 | overall: 4 Wonderful creamy feel - tastes of bittersweet chocolate and (wow) floral hops. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Black. Lacey, off-white head. Liquorice, mint, coffee in the smell. Taste is much like the smell. Very balanced. Great stuff, 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 3.5 | taste: 3.5 | feel: 4.25 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4 A: black as night, like motor oil. The head is but a thin tan film on top    S: deep, rich roasted malts. Milk chocolate, oak, some toffee, more rich roasted malts. It's a very rich smelling beer    T: whoa, I do believe I'm detecting hops. I didn't pick up any in the nose. They're just lending some earthy bitterness upfront. After those there is some bitter toasted malts, dark chocolate, fig, and a mild alcohol tinge    M: it's on the heavier side of medium. There's a little bit more carbonation in the mouth than I would have guessed from the head    O: hoppier than I expected. The rest of the flavors are luscious and roasted. It's a sipper, and with picking up a bottle, though I could use a touch less of the hops - but they're not detrimental   
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Very drinkable for a pretty big stout, with espresso, malts and hops! 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 3.5 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 Very tasty. I loved this. Very dark and rich. Roasty. I'd definitely go to this one again. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Pretty average tasting for American Imperial Stouts, but the four pack was only $8.99. 
look: 4 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 
look: 4 | smell: 3.5 | taste: 2.75 | feel: 3 | overall: 3.25 Way too much of a hop bomb... 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 3.75 12oz bottle poured into a snifter.    A: Black as night with a creamy coffee-colored head. Retention is good. Lacing clings stubbornly in jagged, broken rings.    S: Fudge, molasses, bitter dark chocolate. Heavy roast. Mocha. Coffee with cream. Black licorice. Blackberries. Heavy dose of earthy, woody, and piney hops.    T: Brownie batter and fudge are soon overtaken by intense roasted malt flavors of woody char and French roast coffee. Acrid and smokey. Steely. Bitter dark chocolate. Berries. Aggressive hopping matches the intensity of the heavy roast with a high level of bitterness and lots of earthy, woody, and pine flavors. Citrus rind pulls through as well. Alcohol pulls through just barely. Chocolate cake, char, and earthy hops on a long bitter finish.    M: Thick in body with a lush and creamy texture that glides easily over the tongue. Whipped and airy and not sludgey or weighty in the least. Mild prickling carbonation. A mousse-like mouthfeel overall. Great.     O: Intense dueling bitterness between the hops and roasted malts. It's not unlike some of the bigger black ipas on the market at the moment. It's nice to sip in small doses, but it becomes palate-fatiguing after a while.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.5 All to style for a hybrid standard / imperial stout. All power, very bitter roast but none of the creamy flavour that goes with a high ABV beer. Tons of very bitter coffee dominate, making it less drinkable overall.   
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 Very solid Imperial stout. Much more of a subtly stronger stout then a monstrous brew like the darkness. Has some bitterness and coffee notes but you know very dark and good.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Underrated baseline imperial stout, definitely worth a try. 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 3.5 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 2.75 | taste: 1.5 | feel: 3.25 | overall: 1.25 Black coffee is all I got. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 5 | smell: 3 | taste: 2.75 | feel: 3.5 | overall: 3 I'm a BIG fan of Victory Beers. In this case, I am somewhat disappointed. This is an okay imperial stout. As others have noted in various forums, there is a "default" Victory taste profile. Hoppiness dominates that profile, regardless of the style of beer.    The outstanding imperial stouts I have had do NOT have a very hoppy profile. I love hops in beer, but there is a time and place for using hops. In this case, the highly hoppy taste works against the style overall.    The look is about as good as anyone can ask for - almost pitch black. But the smell exposes the high hops content. The bitter hops overwhelm any other smell - such as coffee, leather, and so on that one often gets in such a beer.    The taste isn't bad. It just doesn't taste much like an imperial stout. It tastes like Victory's brewmaster's take on an imperial stout - which may be exactly the intention. I just wish Victory would tone down the hops character in the case of this beer. Hops are great, but they don't make EVERYTHING taste better.    I bought a case of this, and I will enjoy it. It's far from drain pour. It's just not, in my estimation, an imperial stout.    UPDATE, 9-17-17  Tried this again. I'm still not wild about it. In fact, I like it less. Now the taste also has a "dirty" flavor to it. Dirty as in soily. It probably always had this, but for whatever reason I am noticing it more now. It's still an okay beer - barely. Still drinkable - barely. But I'm kind of sorry I picked up a 6-pack.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 3.75 Picked this bottle up last July    A- black body. Khaki head which quickly dissipates to only a collar.    S- floral hop notes. Esb-like apricot fruitiness. Underlying roasted malt , coffee, and dark chocolate.    T- follows the nose closely with a bitter coffee finish with slight underlying floral hops that linger.s    M- low-medium carb. Medium bodied. Clean finish for the style.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.5 12oz bottle into tulip    Appearance - Black as night, no light penetrates. A two finger dark tan head persists well and leaves lots of sticky lacing.    Smell - Really nice and hoppy up front, but not in a very distinct way - sweet, fruity, a little piney. The hops are blending very nicely with the mild roasty coffee and cocoa notes in the background.    Taste - Follows the nose very closely. Pretty big hop burst up front... Very IPA-like with plenty of sweet, juicy fruit (even a bit tropical in nature), citrus, a little piney and grassy. Hops balance well and provide some light bitterness and dryness. On the back end the stout complexities come into play with roasty malts, a bit of char, dark fruits, plenty of earthy coffee and cocoa suggestions. Booze is very well hidden. Finishes off-dry with some moderate resin hop bitterness. The hops and dark malts definitely play nice together.    Feel - Ample carb is super smooth and creamy, which suits the full body perfectly. Feels thick and rich, but not heavy. Drinkability is high for the style.    Overall - Pretty killer stout here... Or is it an IPA? It's definitely hopped up to IPA levels. Stout IPA? This bad boy has more in common with a black IPA (imperial black IPA) than an imperial stout. Many times the "black IPA", hoppy/roasty concept clashes horribly... Not this time. No matter how you classify this beer, it's truly excellent on all levels and in every category. That being said, if you don't like the idea of a hoppy stout, you'll probably want to skip this one.   
look: 5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 3 | feel: 2.25 | overall: 3 Overall A good beer. tastes more like an IPA than a stout in some ways. the smell is great, the taste has a hoppy bite and aftertaste but there is a decent flavor to be sure.   
look: 5 | smell: 3.25 | taste: 5 | feel: 4.75 | overall: 4.5 
