look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 33cl bottle, 7m old.    Very light straw, extremely clear. Foam is weak, disappears completely, no lace.    Nose is grain, not a strong aroma, but it is exactly as a well-made pils ought to smell like. Very little hops, though. Diacetyl notes.    Taste has even clearer diacetyl mixing with the subdued element of grain. And an understated crispness and edge, presumably from rice. Pleasant, smooth mouthfeel. No hop taste either in terms of aroma or bitterness, which is the main shortcoming... the crispness is the only element bringing any contrast to the smoothness.     In summary, a flawlessly executed subdued hopless version of pils/pilsner..Very well done for what it is trying to achieve. Unjustly over-vilified in my opinion. The diacetyl is not 'corn', maize does not provide much taste at all, and afaik Budweiser does not even have it. Use of rice is no more to sneer at than the Bohemian and German use of it in a very similar fashion at the end of 19th century. Adjunct process is a cornerstone of witbier, why would it be a crime here? A lot of craft beer is poorly balanced and inconsistent and shows little skill. Whether this style is very exciting is another matter, but you cannot fault the execution, as there is very little to hide behind. I suggest trying to make a flawless light lager of your own.   
look: 3 | smell: 2.5 | taste: 3 | feel: 2 | overall: 2.75 Overall, not too bad, but to my taste it was below average. Although the look of it was fine, I don't like the taste of it. 
look: 2.5 | smell: 2 | taste: 2 | feel: 1.75 | overall: 2 Overall, the beer is below average. It is a typical tailgating, college beer. It would not be my every day beer I would drink. Living in West Michigan, I have been surrounded by Craft Breweries and Craft Beer. I would say that Budweiser does not come close to Bells, Founders, or Arcadia Beers.   
look: 3.5 | smell: 2.5 | taste: 2.75 | feel: 3 | overall: 2.5 
look: 3.5 | smell: 3 | taste: 3.25 | feel: 2.75 | overall: 3.25 
look: 2 | smell: 2 | taste: 2.75 | feel: 3 | overall: 2.5 
look: 3 | smell: 2.25 | taste: 2.5 | feel: 2.5 | overall: 2.25 
look: 2 | smell: 2.25 | taste: 2.25 | feel: 2 | overall: 2 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 A watery GMO corn based beer that is like drinking carbonated water. I didn't want to drink it again, but I had to remind myself just how bad this beer is in comparison to every other beer in the world - adjunct or not.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 1.25 | smell: 1 | taste: 1.5 | feel: 1.25 | overall: 1.25 
look: 1.25 | smell: 1.25 | taste: 1.25 | feel: 1.25 | overall: 1.25 
look: 3 | smell: 2.75 | taste: 3 | feel: 3.25 | overall: 3 
look: 2.5 | smell: 2.5 | taste: 2 | feel: 2 | overall: 2.5 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 1 Budweiser, budweiser, budweiser. Where to start with you, you old salty dog? You were a constant companion during my Freshman 45 and never faltered on delivering your "World Renowned" flavor.     "Porkchops in a can." I hear you say. More like "Budweiser is the man."     This comes served to me in an aluminum bottle, incrested with the seal of American prosperity ("Budweiser" written in a slight cursive font) with the promise to get me slightly closer to that American dream with every sip. Getting drunk off Budweiser and screaming at the cat that things were better the way they used to be.     What happened to the flying cars they promised? And who is this Cardishpanini family they keep talking about on the news?     I think I'll just crack another Budweiser with Andy Griffith and Barney Fife and watch the time tick on.    Now where's that cat...   
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 Hey, it is what it is. A basic adjunct brew that helps pace out the high dollar craft beers I have in my fridge. Goes down easily and has a malty taste. Not THAT bad....as in "awful". Although I will admit that I am biased as this was our standard beer during our late high school/college days. That's when imports were a BIG deal.......way before even Sam Adams.   
look: 3 | smell: 2.75 | taste: 2.5 | feel: 2 | overall: 2.25 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 3 
look: 2.5 | smell: 2.25 | taste: 2.5 | feel: 2.25 | overall: 2.5 
look: 3.25 | smell: 2.75 | taste: 2.5 | feel: 2.25 | overall: 2.5 
look: 3 | smell: 2.75 | taste: 2.75 | feel: 2.5 | overall: 2.75 
look: 2.5 | smell: 3 | taste: 2.25 | feel: 1.75 | overall: 2.25 
look: 1.5 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Taste like butta 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 4.5 | smell: 1.5 | taste: 3 | feel: 3 | overall: 3.75 I'm tired of these pretentious reviews, comparing this beer to other heavy, dense and complex beers. That's not what this is. You wouldn't rate a bag of rice a 1 just because it doesn't taste like Rice-a-Roni.     That being said, I think my favorite experience ever with a beer was with a Bud. I was at a Bulls game and was ridiculously thirsty. My girlfriend brought me back a Bud, and my God...I downed half of it and almost cried from the satisfaction. This is a very mild, watery beer with heavy carbonation. It's not particularly bitter, but not particularly sweet - it almost taste like a cup of water that had a piece of bread i. it for a week. While that sounds disgusting, and would be to beer snobs, it's actually quite refeshing!    Overall, I don't drink it on the reg, but I have no problem having it on a hot day, or when I'm thirsty. Sometimes you just can't over analyze things.   
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 1.75 | smell: 1.75 | taste: 1.75 | feel: 1.75 | overall: 1.75 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 3 | smell: 2 | taste: 2 | feel: 2 | overall: 2 There is really nothing positive I can say about this beer other than it was free and ice cold. Basically it is slightly flavored water, not worth the calories. Maybe on a really hot summer day it would be refreshing but certainly not in the dead of winter.   
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 3 | smell: 3.25 | taste: 2.5 | feel: 2 | overall: 2.75 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3 | smell: 2.75 | taste: 3 | feel: 3.25 | overall: 3 
look: 3.5 | smell: 2 | taste: 2 | feel: 4 | overall: 2.5 It's Budweiser, you know what you are getting. It looks like every other cheap beer and tastes like your typical mass produced beer.     What makes this beer good is that enjoying them on the 4th of July or at a baseball game is as American as it gets and it doesn't taste too bad when it's only a couple times a year. It tastes better when you drink it during those times.   
look: 4.5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 I poured this out of a 12oz can into a glass tumbler.  I will be reviewing this beer against the AAL category.     A- Light golden yellow, lots of bubbles, clear, with a 1.5 finger head that quickly disappears to a ring in the glass.    S- Sweet grains, some malt. Fresh water. Nothing offensive.    T- I taste grains, a teeny tiny bit of hop bitterness, some ricey taste, a little malty. Very smooth.   It has a clean taste. Not offensive.  Very palatable.    Mouthfeel- Bubbly. Watery. Clean. Light.  It has a slight aftertaste: grainy and slightly malty, but it's nice and pleasant.     Overall- I think this beer is an excellent representative of an AAL.  Budweiser is smooth and easy to drink.  I think this will be my cheap to-go beer from now on. It's very refreshing.   Pretty good for $19.86 for a 30pack, all tax and crv included.   
look: 2.5 | smell: 2.25 | taste: 2.5 | feel: 2.75 | overall: 2.25 Budweiser is definitely not the best of the big corporate brews. Like the rest, it drinks like water and has a largely inoffensive taste, but it leans to the hoppy side for an American adjunct lager. Unfortunately, the overall effect is just too empty and the balance too clumsy to really feel refreshing. Even if you're looking for a mindless, crushable offering, you can do much better for yourself. I'll always be scratching my head over how this became such an American icon.   
look: 2 | smell: 1.75 | taste: 1.25 | feel: 1.25 | overall: 1.5 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 3 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3 
look: 2.5 | smell: 2 | taste: 3 | feel: 2.75 | overall: 1.5 It's alright typical American lager but not the greatest but better than Miller all I have to say 
look: 2 | smell: 1.5 | taste: 1 | feel: 2 | overall: 1.5 Tastes like water to me. I will drink it only as a last resort. I guess that shows what advertising can accomplish. 
look: 2 | smell: 1.5 | taste: 1.75 | feel: 1.5 | overall: 2 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 4 | overall: 4 Not an Ace of beers... but no doubt a king. 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 Don't think I've had this since high school 
look: 1.75 | smell: 2.25 | taste: 2.5 | feel: 3 | overall: 2.5 
look: 1.5 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 1.5 
look: 2.75 | smell: 3 | taste: 2.75 | feel: 2.75 | overall: 2.5 
look: 2.25 | smell: 1.5 | taste: 1.5 | feel: 2.25 | overall: 2 Poured from a 12 ounce bottle into a cylindricalish drinking glass. Best before 25 December 2016.  2.25/1.5/1.5/2.25/2  A: Pale, clear, and effervescent. Light head immediately dissipates. Straw-gold and pellucid.  S: The fetid, sweet grain floats above the glass and is immediately distinguishable. Mixed with skunky/earthy hops.  T/M: Fizzy-sweet and initially refreshing. There's something akin to the SEA rice lagers here; it's quaffable cold and in quantity. Here, under scrutiny, under less arctic conditions, it fails to please. (Note to self-- if drinking, do not decant into a glass.) A mild touch of zest enlivens an otherwise shit-grain beer that is sour, thin, and vegetal (un-bitter). The aftertaste veers with a drunk's overcompensation, ranging from acrid, cheesy, and foul to clean, sweet, bubbly, and organic. The bipolar finish cannot justify the frankly paltry maintaste.  O: This is just barely drinkable...cold, from the bottle. Any opportunity to showcase its qualities should be avoided. Drink this as and when intended, and you'll be just fine. Half this iteration is going into the sink.   
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 2.5 | smell: 2 | taste: 2.75 | feel: 2.5 | overall: 2.25 Why not 
look: 5 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 3.5 CONSISTENT! 
look: 2.25 | smell: 2.25 | taste: 2.25 | feel: 2.25 | overall: 2.25 
look: 1.5 | smell: 1.75 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 2.5 | smell: 2 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 2.5 | smell: 3.75 | taste: 2.75 | feel: 2.75 | overall: 3 
look: 2.25 | smell: 2 | taste: 2.25 | feel: 2 | overall: 2.25 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.25 | overall: 2.5 
look: 2 | smell: 1.5 | taste: 1.75 | feel: 1.5 | overall: 1.5 
look: 1.75 | smell: 2 | taste: 1.75 | feel: 1.5 | overall: 1.5 
look: 2.5 | smell: 3 | taste: 1.5 | feel: 2 | overall: 1.5 
look: 3 | smell: 2 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 1 | smell: 1 | taste: 1.25 | feel: 1 | overall: 1.25 
look: 2.5 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 3 | smell: 4 | taste: 3 | feel: 2 | overall: 3.5 
look: 2.5 | smell: 2 | taste: 2.5 | feel: 2.25 | overall: 2.25 
look: 2.25 | smell: 1.75 | taste: 2 | feel: 2 | overall: 2.25 
look: 3 | smell: 3 | taste: 2.5 | feel: 3 | overall: 3 
look: 4 | smell: 1.25 | taste: 1.75 | feel: 2 | overall: 2 
look: 3 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 2 | smell: 1.75 | taste: 1.75 | feel: 1.5 | overall: 2.5 
look: 2 | smell: 2 | taste: 2.25 | feel: 2 | overall: 2.25 This beer is neither good or bad, just bland and boring, and there is really nothing special about it 
look: 3.5 | smell: 2.75 | taste: 2.75 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3 343 ml bottle, exp. 02/2017, made in Brazil. 
look: 5 | smell: 4 | taste: 5 | feel: 4.75 | overall: 4.5 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 4 | smell: 4.25 | taste: 5 | feel: 5 | overall: 4.75 Hey, I have to agree with at least one other reviewer. Look, I love many craft beers but sometimes you just want the pure and honest taste of a Bud. IMHO, it has a unique refreshing character all it's own. An ice cold Bud at the end of a hard day sometimes is the just what the doctor ordered.   
look: 3 | smell: 3.25 | taste: 3.5 | feel: 2.75 | overall: 3 
look: 3 | smell: 1.75 | taste: 1.5 | feel: 1.25 | overall: 2 L -- Incredibly clear and light. Quickly dissipating head  S -- Weak malt  T -- Like the taste of carbonated water after being left open overnight and ...bananas?   F -- weak  O -- Only good in a 40oz bottle.   
look: 3 | smell: 2 | taste: 2.75 | feel: 3.25 | overall: 3 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 2.75 | smell: 2.25 | taste: 3.25 | feel: 2.5 | overall: 3.75 
look: 2.75 | smell: 2 | taste: 2.25 | feel: 2.5 | overall: 2.5 
look: 3.5 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 2.5 | taste: 2.75 | feel: 2.5 | overall: 2.5 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 3 | smell: 3 | taste: 2 | feel: 2 | overall: 2.5 
look: 1.5 | smell: 1 | taste: 1 | feel: 1 | overall: 1.5 Pours a clear golden color, one-finger foamy head that dissipates quickly.  Very faint nose.  Tastes very bland. A little crisp. Barely even a hint of flavor at all.  Feels very watered down.  Typical mass-produced swill. How this beer is so popular is beyond me. Absolutely terrible. I see why Eric Idle says "American beer is like making love in a canoe."   
look: 2 | smell: 1 | taste: 1.25 | feel: 1.25 | overall: 1.25 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 Yellow golden color and white foamy head that fades pretty fast. Smell is of grain and soapy water. Taste is mild on hops, lots of grain and notes of some rice in there. Pretty typical mass produced beer. I have to drink these ice cold, not a fan when warm. I would not turn one down but not top of my list regarding cheap beers.   
look: 2.75 | smell: 2.25 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 3.75 | smell: 1.5 | taste: 2 | feel: 3.25 | overall: 2 
look: 3.25 | smell: 2 | taste: 2.25 | feel: 1.5 | overall: 2 
look: 2.25 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 3 | smell: 3 | taste: 2.75 | feel: 2.75 | overall: 3 
look: 4 | smell: 3 | taste: 1.5 | feel: 1.5 | overall: 1.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Hey nit wits born After 1980. This was and is the beer that the vast majority of the beer drinking Americans consumed. Not an IPA and not a wheat, but has sold more gallons than all those beverages combined. It's a lager and that's a dirty word today. Well all I can say is "When you say Bud.... You said it all   
look: 2 | smell: 1.5 | taste: 2 | feel: 1.75 | overall: 2 
look: 3 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 Having one of these in my office right now, left over from a party...Amazing that this beer was the 'King of Beers' for about five decades in the US....not bad when really cold but watery and dull when compared to all the great craft beers that are around now...   
look: 3.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.75 
look: 1.5 | smell: 1.5 | taste: 1.25 | feel: 2 | overall: 1.5 Horrible, it's not the king of beers rather the king of being easily available in a 24 pack. That's and marketing are only reasons buds #1 in Canada. 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 3.25 | smell: 2 | taste: 2.25 | feel: 2 | overall: 2 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 4 | smell: 3 | taste: 2.75 | feel: 3 | overall: 3 
look: 2 | smell: 1.75 | taste: 1.75 | feel: 2.25 | overall: 1.75 
look: 4.5 | smell: 1 | taste: 1 | feel: 1 | overall: 1 The look is the best part of this beer. It is VERY clear, gold and sparkly. Smells like water with a hint of skunk. Tastes bad. Like unsalted potato chips, bland no hops show through, no malt... It's either too balanced, or too cheap... I'm going for too cheap. Mouth feel is sparkly and thin like club soda. A great beer to give away. Only drinkable when it's free!   
look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5 
look: 2 | smell: 2.25 | taste: 3.5 | feel: 3.25 | overall: 2.75 Appearance: We all know what it looks like. Pours a stereotypical golden yellow "beer" color.    Smell: Creamy, but mostly of sour apples and sugary cereal.    Taste: Flavors of green apples, white grapes, creamy wheat and barley and mild sugar. People talk a lot of trash about Budweiser, but you could do a whole hell of a lot worse.     Feel: Creamy. Thirst quenching. Medium-light body, moderate carbonation.     The King of Beers? I don't know about that. King of American Macro Beers maybe...    Snobbery aside I really like Budweiser every now and then, especially at certain venues where there are no craft options available. One good thing I have to say about Bud is that it's so popular, it typically never sits on the shelf for too long so chances are you are always likely to get a fresh bottle, which is really important because Old Budweiser tastes like dirty water. Fresh Budweiser however, really isn't all that bad.   
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 2.25 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 2.25 | smell: 2.25 | taste: 3.25 | feel: 2.25 | overall: 3.25 More flavor than Bud Light, not as much as Bud Ice. Cheap, available, more hearty than the Light. I just don't have much to add to the conversation other than that this beer is descent for heavy-drinking and deep parties. Give 'em a few good beers to start with, then druken 'em up with this'un.   
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 4 | smell: 2.75 | taste: 4.5 | feel: 3 | overall: 4 
look: 3.25 | smell: 2.25 | taste: 2 | feel: 2.5 | overall: 2.25 
look: 2.5 | smell: 2.25 | taste: 2.75 | feel: 2.5 | overall: 2.5 
look: 3 | smell: 2.25 | taste: 2 | feel: 2.25 | overall: 2 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 2.5 | smell: 2 | taste: 2 | feel: 1.5 | overall: 1.75 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 Drank fresh from can. Tastes like crap. Worse than Miller Lite. Better than.... actual piss? 
look: 2 | smell: 1.25 | taste: 2 | feel: 1.75 | overall: 3 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 2.25 | smell: 2.25 | taste: 2.25 | feel: 2.25 | overall: 2.25 
look: 2.75 | smell: 3 | taste: 2.75 | feel: 3.25 | overall: 3 Long time since had one of these, but was offered at a party and well...  Clear filtered straw to light gold with a coarse head that leaves no lacing. Nose is basically simple grains. No hops, yeast, or malty notes, but clean. Taste is grainy with a slight skinny note, but basically clean and crisp. Better cold...does not improve with warmth. Mouthfeel a bit on the watery side. Overall, not a beer to drink if you can afford better.   
look: 2 | smell: 2.25 | taste: 2.25 | feel: 1.75 | overall: 2 
look: 3 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 3 | smell: 2 | taste: 2 | feel: 3 | overall: 2.5 
look: 1.25 | smell: 1.5 | taste: 1.75 | feel: 2 | overall: 2.5 Budweiser makes me homicidal. Will never touch this stuff. 
look: 1.75 | smell: 2.5 | taste: 1.5 | feel: 1.25 | overall: 1.5 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 2.25 | smell: 2.25 | taste: 1.75 | feel: 1.75 | overall: 2 
look: 5 | smell: 2.25 | taste: 4.5 | feel: 5 | overall: 4.75 Good beer if you want a come home beer.and out to drink after you get done with work 
look: 1.75 | smell: 1.5 | taste: 1.75 | feel: 1.75 | overall: 1.5 
look: 2.25 | smell: 2.25 | taste: 2.75 | feel: 1.75 | overall: 2.25 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 2.25 | smell: 1.75 | taste: 1.75 | feel: 1.75 | overall: 1.75 
look: 1.75 | smell: 2 | taste: 2 | feel: 2.25 | overall: 2 
look: 3 | smell: 2 | taste: 2 | feel: 2 | overall: 2.25 Don't like the after taste! 
look: 2.5 | smell: 2.25 | taste: 2.5 | feel: 2.25 | overall: 2.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 Had many times in past, but only twice in recent years, in 2012 with pork BBQ sandwich at Goldie's Trail BBQ, Vicksburg, and this month with rib tips at Interstate Barbecue, Memphis, straight from longneck bottle.    No independent rating for appearance or aroma, because you should never pour it out of the bottle. Washed down rib tips very well, and reminded me how easy it used to be to drink many, many of these very quaffable beers.   
look: 2.25 | smell: 2.25 | taste: 2.25 | feel: 2.25 | overall: 2.25 
look: 4 | smell: 3.75 | taste: 3 | feel: 2.75 | overall: 3 Looks like a clear golden color with streaming bubbles and a soapy fizzy head topping it.    Smells of something a bit sweet with a faint aroma of beer (barley, malts clean water). The nose is pretty faint on this one.    Taste is kind of a creamy sweet taste. Taste is not bad but there are better tasting adjunct lagers in my opinion.    Feel is a bit more thicker than other adjuncts, which is not much more because most adjuncts are a bit thin.    Overall I would tend to gravitate to another side of the beer aisle and leave this one for those Bud fans. Beer taste is very subjective and this one just passes me by. However I do recognize the fact that this is still a nicely brewed beer made to refresh the masses and I am sure there are plenty of Bud fans out there that enjoy this beer.    HAPPY FATHERS DAY TO ALL THOSE DADS OUT THERE! CHEERS BA BROS!   
look: 3 | smell: 2.25 | taste: 2.25 | feel: 2.75 | overall: 2.25 Pours a crisp golden color with a nice white head.     Smell is a murky conglomeration of skunk, grain, corn, malt and skunk.     Taste is a watered down array of grain, bleached malt and corn. The sweet corn flavors become more prominent as the beer warms. It wouldn't be awful except that the flavors are so watered down.     Feel is light crisp and chuggable.     Overall, its just not very flavorful for the style.   
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 2 | smell: 3 | taste: 3 | feel: 1.5 | overall: 1.75 
look: 2 | smell: 2 | taste: 3.25 | feel: 2 | overall: 2.75 
look: 3.25 | smell: 3 | taste: 2.75 | feel: 2 | overall: 2.5 It's Bud. Good for the Met game. Memories..... 
look: 2.75 | smell: 2.25 | taste: 2.75 | feel: 2.25 | overall: 2.5 
look: 3.5 | smell: 1 | taste: 1 | feel: 2 | overall: 1.5 
look: 1.5 | smell: 1 | taste: 1 | feel: 2 | overall: 1.75 Pours well, has a head that quickly disappears. Color is gold and transparent. Smells terrible. I am getting a sour smell. First Taste I notice not a whole lot going on. It takes me several drinks before I begin to notice a confusing conglomeration of flavors. King Of Beers, not so much.   
look: 2.75 | smell: 1 | taste: 1.75 | feel: 1.75 | overall: 2 The worst production beer by far, if you wanna wake up with a gut ache drink this one. 
look: 1.75 | smell: 1.25 | taste: 2 | feel: 2.25 | overall: 2 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 2 | smell: 1.5 | taste: 2.75 | feel: 2 | overall: 2.25 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 pours a clear straw with a big head that poofs. nose; light apple/pear, and very mild hops - smells like most pilsners. taste; if only the nose carried through a bit here. malted... rice(?), very mild hops, & starch. aftertaste falls away into an anemic, metallic wash. medium carbonation & mouthfeel. not as bad i as was expecting, but it's definitely a far cry from even the most run-of-the-mill craft offerings. the barley malt, hops & beechwood aging claimed on the can don't really show up here. if nothing else, it's close enough to water to be an actual thirst quencher.   
look: 2.75 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 3 | smell: 1.75 | taste: 1.5 | feel: 2.25 | overall: 2.25 
look: 2.25 | smell: 2.5 | taste: 2.5 | feel: 2.25 | overall: 2.5 
look: 2 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 2 
look: 1.25 | smell: 1 | taste: 1.25 | feel: 1.5 | overall: 1.25 Obligated to give The king of beers a 1.25 for taste and feel, because it is an obvious improvement upon it's younger brother's throne at the bottom of my rankings. Very little good can be said about this beer, The beechwood aging process seems to take a terrible beer recipe and make it worse somehow. I honestly don't know what they're hoping for, it's like a rice beer with an added flavor of pressure treated lumber. And somehow there's a subtle sweetness, that of a rotting cherry.   
look: 2.75 | smell: 2.25 | taste: 2.25 | feel: 2.25 | overall: 2.25 
look: 2 | smell: 2 | taste: 2.75 | feel: 2.5 | overall: 2.5 
look: 2 | smell: 1.5 | taste: 1.75 | feel: 1.5 | overall: 1.5 
look: 4 | smell: 1.75 | taste: 1 | feel: 2 | overall: 1.25 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 2.25 | smell: 2 | taste: 2.5 | feel: 2.5 | overall: 2.25 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 1.25 | smell: 1.25 | taste: 1 | feel: 3.75 | overall: 2 
look: 2 | smell: 2 | taste: 2.25 | feel: 2 | overall: 2 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 2.75 | smell: 2.5 | taste: 2.5 | feel: 3.25 | overall: 2.75 
look: 2.25 | smell: 2.25 | taste: 2.25 | feel: 2.25 | overall: 2.25 
look: 2 | smell: 2.25 | taste: 2.75 | feel: 3 | overall: 2.5 When I first started drinking beer, this is what I compared others to. This is what I thought all beer should taste like, well things have changed a lot since those days. A friend gave me a few 12 oz. bottles of this, so here it goes. Been a long time!    L- Pretty boring look to this beer. Light, almost see through yellow. Finger of head that vanished quickly. Good carbonation, no lacing what so ever.  S- Not much there, malt and wheat. Little musty.  T- Smooth drinking beer, don't taste the adjunct as much as coors or miller. Malt flavor with a nice wheat finish.  F- Very light feel for an AAL. Easy to drink a lot of these. Smooth mouth feel, easy finish.  O- This is popular for a reason, it's an easy drinking beer that gives more flavor than a light. My buddy loves this stuff and I have no problem with it. If someone were new to beer, I'd recommend this as a first time. My tastes have changed now and wouldn't personally buy this. But, as an adjunct lager, it's not a bad beer at all.   
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2.25 
look: 2.75 | smell: 3 | taste: 3.5 | feel: 2.25 | overall: 3 
look: 2.75 | smell: 1.75 | taste: 1 | feel: 2.5 | overall: 2 The only way I'd drink this garbage is if I've been working my ass off all day under the burning sun, have absolutely no money in my pocket and a friend happens to have spend the last of his cash on a six of this. Needless to say, that's not a common event. Drinking this is pretty close to drinking mineral water, it may have an okay feel if I'm dying of thirst under the burning sun of southern Texas, but that's about it. I don't understand how this is the best selling beer. People amaze me more and more as time goes by, not in the good way either.   
look: 2.5 | smell: 2.5 | taste: 2.25 | feel: 2.25 | overall: 2.5 Probably not the time to rate this beer. I just had an excellent IPA and decided to have a Bud because it has a much lower ABV than most of the beers on my agenda today. I will spare you the details but there are many craft lagers available that are low ABV but have a much better taste than Bud.   
look: 1.5 | smell: 1.5 | taste: 2 | feel: 2 | overall: 2 
look: 4 | smell: 2.5 | taste: 3.5 | feel: 3.5 | overall: 3 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 Pours a dark golden yellow with a finger and a half of white foam.    Field grains.    Field grains steeped in water. Beechwood my ass.    Light-bodied, high carbonation.    Crisp, clean, that's all she wrote.   
look: 3 | smell: 1 | taste: 2.25 | feel: 1 | overall: 2 
look: 2.5 | smell: 2.5 | taste: 2 | feel: 1.5 | overall: 2 
look: 2 | smell: 1.75 | taste: 1.75 | feel: 1.75 | overall: 2 
look: 2.25 | smell: 2.25 | taste: 2.25 | feel: 2.25 | overall: 2.25 
look: 1.5 | smell: 1.25 | taste: 1.5 | feel: 1.75 | overall: 1.5 
look: 3 | smell: 2.25 | taste: 1.5 | feel: 1.75 | overall: 1.75 
look: 4 | smell: 1.5 | taste: 1.25 | feel: 1.5 | overall: 1.25 
