look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 4 | feel: 4.5 | overall: 3.75 22 oz bottle, June 2015 batch.    Amber-orange, with a pillowy, off-white head that leaves delicate lacing across the inside of the glass.     Smell is citrus and herbal hops alongside sweet caramel malts, with a little funkiness playing in the background.    Taste follows smell and seemingly hits the palette all at once, almost surprising in its assault of herbal, orangey, bitter hoppiness and bright, in your face, caramel sweetness. Sweetness lingers, with just a bit of bitter hop flavor in the corners of the jaw.    The viscosity of this is typical DIPA, and there isn't a lot of carbonation, barely enough to leave a prickly sensation on the tongue. However, this works in its favor, and it is way too drinkable for having a 10+ abv.    Brings to mind 471, if you are looking for a comparison. But, I feel like the flavors of 471 hit in layers, rather than all at once, right at the front.    Overall a tasty brew, but I don't know if I'll seek it out again. I'm having a hard time laying a finger on why. I guess it boils down to the abundance malty sweetness going on, and the hop profile just not sitting quite right.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 This is a very fruit-forward malt bomb. One of my favorite DIPAs. 10% alcohol gives it a little "bite" but it surprisingly very drinkable. This one is excellent.   
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 2.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 3.5 | feel: 4.5 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 More on the malty side of dips 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 3.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.25 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 A-slightly hazy light orange color with two fingers worth of creamy head    S-light caramel malt, grapefruit and lemon, and some tropical fruits     T-taste is similar to the smell with a mix of caramel malt, citrus hops, some pine resin, and tropical fruits. Alcohol is well hidden.    M-medium body, moderate carbonation    Overall a very drinkable DIPA and another nice offering from the Dictator series   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Poured into a snifter. Hazy burnt orange color with a faint transient white head. Striking aromas of grapefruit, orange, caramel and slight dankness. The taste closely follows the nose with bright bitter orange and grapefruit and a touch of dank resin and sweet malt. Warm dry finish with a lingering bitterness. Very tasty.   
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 The original rating is from when I first had this beer fresh. I am now going to review this beer again with one that is 17 months old. I am not going to change the original rating as this would be unfair, just want to see how it aged..................Color seems to be unchanged but it possibly may have gotten bit darker as I do not remember the deep orange color from previous drink. Aroma is sweet malts and overripe oranges with a bit of yeast. Taste is definitely not as good as fresh as the hops have mellowed dramatically and the malts have become IPAS, even at 10%abv, but had to try..   
look: 5 | smell: 4 | taste: 5 | feel: 4.5 | overall: 4.5 Fantastic look and taste. Not overpowering bitterness or alcohol taste this is a smooth brew with an excellent look and finish. 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4.5 | overall: 3.75 On tap at the brewery. Pours a nice burnt orange-yellow color. Strong malt backbone and a sweet malty finish. Lightly bitter and I wanted a little bit more to even out the malt.   
look: 4 | smell: 4 | taste: 4.25 | feel: 5 | overall: 4 It's too heavy 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured into a tulip.    Aroma: caramel-malt sweetness and hops. You know this will be a hop-bomb. Alcohol is noticeable.     Appearance: copper-orange and bright. No chill haze even right out of the frig. Head is 2-fingers thick and light tan that fades to a thin veil.    Flavor: caramel-sweetness dominates the aroma initially, so much so, as to suggest this beer will be cloyingly sweet. This is not the case, though. Malt Flavors are sweet biscuit/bread, which grow increasingly sweet as the beer warms. Eventually the beer becomes too sweet. Hops are certainly ever present which attempt to balance the sweetness. Nice, dank hops. The 10.2% abv is noticeable but contributes to this beer. Despite the 10%+ abv, the alcohol is not hot or over the top.     Mouthfeel: medium to med-heavy. Chewy.     Overall: this is a quality IIPA, one of the better ones widely distributed and readily available for me (Denver). Hops are at the forefront, but are balances well the with malt.   
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 4 Pours a deep amber with about a finger of head that slowly dissipated and left a capping on the liquid. Decent lacing left behind as I drink it. Smells like walking through a pine forest, but the taste seems more about malt than it does hops. There's still a decent hop bitterness there, but (and especially on the first sip) there is an overriding malty sweetness. Carbonation is very low, but a burn from the ABV helps lighten it up some.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 The world of DIPA's is becoming fairly convoluted yet this still stands out as exceptional from the crowd. Fairly deep amber in color about an inch of foam and good retention. Floral hop flavors hit the nose first and leave a little room for a melony aroma to compliment a soft and well rounded pine presence. The taste is more geared towards a soft fruit touch along with a noticeable alcohol burn that takes a bit away from the taste. Not bad but I would have liked a touch more bitterness here. Smooth mouthfeel rounds out a great IIPA.    Edit. Drinking again on 5/20/16 everything still applies, but noticing a strong olive like presence in the aroma and taste.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Favorite all around IPA. If you can get your hands in it, grab as many as you can 
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 2.5 | feel: 3 | overall: 3 22 oz bottle into a teku.    Appearance: Pours a dark copper color; this is a dark DIPA. The head is a finger high and off-white in shade. I really like both the good duration and texture, as well as the huge amount of lacing that clings to the glass. (3.75)    Smell: Welp, that's certainly pungent. Lots of piny, grassy, lemony hops hit me square in the nuts (also square in the nose), and yet it's backed by a massive malt backbone. I get lots of nut, caramel, and even some leathery must (booze). Let it open up, and the hops become somewhat citrusy. This is definitely redolent of a barleywine, bringing an almost weird combo of extreme hops and extreme malts (really, though, this is nothing like Bigfoot). One of the more complex DIPAs I've sniffed, but I worry how sweet it will be. (3.5)    Taste: Tasting it, it doesn't seem as bitter as I anticipated. But those extreme malts? They're sweeter than I anticipated, as well. I can feel the hops ballasting the sugary sweetness to an extent, injecting a pleasant bitterness on the back end. To an extent. After a while, the malts smother the hops with heaping handfuls of caramel, nuts, toffee, brown sugar, and molasses. Holy balls, this is a total malt bomb - and not in the way I like. (2.5)    Mouthfeel: This is almost ridiculously heavy and sweet. Naturally, the finish is longer than War and Peace. A sipper through and through, this goes down the palate like treacle. Low carbonation doesn't help much - on the other hand, a slight alcohol prickle actually does. (3)    Overall: This one isn't for me. It's WAY too sweet for my personal tastes. Even looking beyond my own preferences, it still seems rather messy - I won't go looking for it again. Others will like this more than me, however, so I can't be too hard on it. (3)    2.97/5: The Maharaja of maltiness   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Extremely bold and flavorful IPA. Over the top hops and malt to keep up with the 10.2% ABV. The finish lingers and lingers. So great, I would definitely seek this beer out.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 This IPA stands out amongst other IPAs. This particular IPA tastes similar to India Pale Ale on tap at Avery but on steroids. One of my top beers for sure!   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 This is a pretty IPA. This review was also after I have had a few. 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.25 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 22 oz bottle poured in a stemmed glass. Hop aroma, outstanding bitterness, and a unique finish. To me, borderline 5 star beer. A few subtle differences but would compare to Stone Enjoy Bys, which I had before ever trying this one.   
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 5 | feel: 4.75 | overall: 4.75 I don't usually like this style, but this one is so smooth and balanced. 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 The beer pours a very nice and creamy white head that takes a while to dissipate. The beer itself is a clear medium amber that looks pretty nice and deceptively easy to drink.     The beer smell is fantastic. The beer has a very strong bitter hop note with a stronger malt note to balance it. The malt note is pretty strong and provides a nice sweet nose to it. The sweet notes are pretty strong and work well with the hop notes. The hops notes are something to behold and vary. The notes seem to range from pungent to a nice dry-hopped pine with a bit of citrus. However, some of the notes are stronger than others. The pine notes definitely dominate the other ones.    The beer taste is definitely interesting. It's a pretty bitter beer with a nice malt taste to it. The malt isn't as strong in the taste as it is in the nose. Rather, the malt seems to exist for keeping the beer from becoming too bitter. The hops also vary from pungent to piney but the differences are a bit more noticeable. When the beer is cold, the pungent notes come out stronger, and the piney and tangy ones come out but do not completely cover the pungent taste.    The mouthfeel is fairly deceptive and good. The beer doesn't feel very heavy and has a pretty smooth finish with a little bit of thickness to it. The biting carbonation also makes it a it lighter.    Overall,a fantastic beer and worth getting when available. It's good and inexpensive. If you're a hophead, you have no excuse not to get this.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 In a word, "AWESOME". Avery IPA was the first beer I had from Avery and was left a little unimpressed. And typically I'm not a huge fan of Imperial IPAs. But WOW, this beer stands out. Close to perfect.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Pours a deep, slightly cloudy amber with barely any head at all. The aroma of the hops is big, with deep tropical, floral, pine, and citrus notes. The taste closely aligns with the aroma, with all three hops flavors noted but blending together against the malt bill that does just enough to keep it all together and its just that much better. The body has a nice thicker feel to, with just a little alcohol tingle and a smooth finish. AN easy to drink IIPA is a dangerous delicious thing.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 4 | taste: 4.75 | feel: 5 | overall: 4.75 I picked this one up by recommendation on a refill on my growler for 12 bucks. This is definately one of my favorites now.     This definately has a unique and strong hop and malt flavor. Not for the casual taster. My wife couldn't take more than 1 sip. Thats ok cause I finished the rest.   
look: 3.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 A strong malt backbone, massive piney and fruity hops. A very easy drinking EIIPA. 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 This is a fantastic DIPA. Looks gorgeous out of the glass. I do wish it had just a bit more bite or bitterness from the hops but the malt is all around fantastic. I think it's only a few weeks old - I'd think that's fresh enough but maybe some of the brighter notes already faded. Still, great DIPA I'd definitely have again. It's a lot less expensive than most of their offerings which is nice too.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Really enjoyed this one, nice cloudy copper color with a light tan head. Good balance between sweet & bitter. Over 10%, but went down nice and smooth. Great stuff, will purchase again for sure.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Easily one of the most balanced DIPA's I've ever had.     There is a nice, pineapple sweetness that pushes against the bitter hops and creates a truly fantastic beer.     The aroma is pure pineapple juice with some piney undertones.    The alcohol is absolutely present, but by no means overpowering. I was shocked when I saw this was 10.2% Abv. It drinks like a regular IPA. Very smooth and moderate in carbonation.     For $9 I would absolutely buy a bomber of this again.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 I'm not the hop expert but this is "tropical" and "bitter/onion/garlic" hops combined. My saliva 5 minuets after drinking this tastes better than half the beers I drink. There is a great extra long taste cycle from the first thing you taste to the last.   Maybe the best xIPA for me this year. Avery goes back to the top of the brands after the disappointing or misunderstood Kaiser release a few months ago knocked them down for me.   Thanks Avery guys. This compares to the most savory stuff I can concoct on the grill. Can't give anything a perfect cuz I know it is something still out there , ya'll are probably drinking it now.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Stopped in Saturday afternoon after hiking for a week in RMNP. Was very surprised by the quality of this DIPA. Compares very favorably to Bells Hopslam, the beer in this style I am most familiar with. Though not as intense or pleasant a nose as Hopslam, and slightly less sweet, it was nearly as good in every other way. Damn fine brew here. My compliments to ABC. Solid job!!   
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 Wow…very tropical in both smell and taste, but that MALTY SWEETNESS!!! It hits your palate hard!! Such sweet, malty goodness combined with a noticeable booziness makes it a very good DIPA!!   
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 3 | feel: 3 | overall: 3.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 About as good as it gets for Imperials. Hard to get this strength with this taste but Avery does it! 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Fruity, but not overpowering fruit. Hoppy but with the malt, it brings down the hops, but not enough to take away the fine hop flavor. I enjoyed this brew at the new Avery Brewery building, and the freshness was quite nice.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 Just like Avery says, lots of hops up front with a strong, sweet malty finish. Very balanced however. A delicious, satisfying imperial IPA. 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 3.25 | smell: 3 | taste: 2.5 | feel: 2.5 | overall: 2.75 Not bad, quite a bite to it with maybe some heavy grapefruit bitterness. Not my favorite DIPA. 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 Appearance - 4/5  The head is frothy and semi translucent white in color, approximately two fingers thick and dissipated after a while. Nice lacing affect left behind in the glass as the beer disappears. This brew is slightly hazy and is a rich orange/ amber ray of sunshine.    Smell - 4/5  Avery’s offering is definitely a Hop-fest for the nose paired with a sweet fruity/citrus aroma. The malts and hops are ever present and in your face as the brewer intended.    Taste - 4.5/5  This DIPA incorporates smooth malt flavors with the backdrop of a perfect balance between bitterness and sweet. The Hops are true to form for a DIPA. The citrus/grapefruit flavors are distinct and help to mask the taste of alcohol.     Mouth Feel - 4/5  The Maharaja is a medium-bodied offering that is smooth, well balanced, unrestrained and very appealing to the palate. The carbonation is noticeable and tingles the tongue just the correct amount.     Overall - 4.25/5  I really enjoy American DIPA’s and look forward to trying anything in this style that is new to me. Avery has produced an excellent American Double India Pale Ale in my opinion which is worthy of the accolades it receives. The complex flavors are vivid, the alcohol is hidden well and the mouth feel is robust resulting in a solid offering from beginning to end. This brew is similar to Stone Brewery’s Ruination.   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 5 | overall: 5 This is such a smooth refreshing DIPA 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3.75 | feel: 3 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 Bright orange to copper, like a sunburst. coats beautifully. immediate hop punch, followed by pine and citrus. smooth taste with bananna, grapefruit, and orange peel. fruit and malts balance the potent hops quite nicely making this very drinkable. alcohol becomes slightly present as it warms. great brew   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 great beer for your money good taste as well 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 On tap at bag of nails. Excellent! 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Glad I finally got to try this. Overall very solid. Sweet and fruity aroma - mostly grapefruit and pineapple. Pleasant bitterness and a bit of a boozy bite on the backend but nothing off-putting.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 5 Batch 21, Jan 2015. Amber in color, slight off white foam head that lasted the whole time. Nothing much in the way of lacing though. Aroma was of hops, grass, and lots of pine. Taste is very heavy on the malts, pine, and quite big of hops. Pretty full bodied in nature with some bitterness bite on the finish. Really great, malt forward, semi-sweet DIPA that did not disappoint!   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.75 
