look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.25 12 Oz bottle poured into glass  Look - very dark almost black as expected. Medium foam head slowly fades, some excellent glass lacing  Smell - Mocha, lots of chocolate and coffee. A bit of caramel and grain.  Taste - Very bitter chocolate and hops. Creamy coffee and oats. Slight metallic flavor like cherries. It has a full profile, I personally don't think it goes down easy because it is filling. Carbonation is medium. A bit of alcohol warmth. I would like even more coffee flavor.    Overall, it's very good, bold flavor stout. It really is a great morning brew and i would like to try it a few more times to get a consistent idea of what it is. Grade is an A   
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 12oz bottle stamped 10/06/17 purchased at Moonshine Liquors in Harwich. Dark color and a chocolate/coffee nose. Taste continues the nose with shifting robust coffee and bitter chocolate taking turns. Finish is primarily coffee. Smooth with very little boozey harshness.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Amazing beer. Had it at one, two and three years old; it is clearly best fresh, as the coffee notes are still prominent. It was still surprisingly good at three years old, but it was clearly lacking something that the fresh beer had   
look: 5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.5 One of the better stouts around. Super smooth and well hidden. For an 8+ ABV. Delicious! 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 5 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Bottled on 10/2/17.   L: Opaque. Dark cinnamon head.   S: Sharp loud dark and bitter chocolate coffee. A touch of good funky booze in the background.   T: Spiced, but not peppery heavy roasted chocolate coffee, more dark and bitter than sweet. Has a unique funkiness to it.   F: Strong and robust but not rude and unpleasant. Has a creaminess to it.   O: Pushes the envelope like any Imperial should. Not my favorite of this genre but must be experienced by any connoisseur. Thanks to my dear friend MBLWAFLTM for sharing.   
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 5 | smell: 3 | taste: 4 | feel: 4.75 | overall: 4 Poured out into a glass mug.    Inky black with a nice khaki colored head. What is impressive to me is that it is 8.3% ABV. It is very well hidden. I guess I'm not a big fan of stouts (my highest rated beer is a stout.. go figure! I'm confused too). I can respect what is being down in this beer but it just doesn't suit my palette that much. Every time I sip this beer it reminds me of another beer I've had that I really disliked but this tastes better than that. I think it was Oskar Blues' Ten Fidy. I'm going off memory I think it tastes like that minus the ridiculous amount of hops. I can imagine this beer being really enjoyed by stout drinkers who also like hops. There is some bitterness in this beer. I think that's where it loses me a bit. If it was boringly smooth (malty with much less hops) I'd probably love this stuff.    One word that keeps on coming into my head when I sip this beard is "tangy". Not exactly sour, but I sort of want to do a salsa dance for some reason. haha.    When I taste this beer I taste coffee first. It is certainly coffee dominate, then a little bit of cocoa, hops, and a tangy/acidic (probably from the coffee since coffee is very acidic) like after taste.   
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Pouring into a tulip. This beer is pitch black and forms a decadent and delicious looking mocha colored crown.   The nose brings roasty coffee to the front followed by luscious chocolate layers.   The taste brings in a balanced bitter coffee and chocolate presence.   You could never say this is lacking on the body as far as style goes. It’s thick.   Overall, this is always a treat.   
look: 4 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 5 | overall: 4.5 12 oz bottle- Pours black with a dark tan mocha colored head that retains nicely. Aroma is chocolate, molasses, oats, caramel, coffee, all the trademarks. The taste is chocolate, double chocolate actually like the bottle says, creamy, smooth, warming alcohol, molasses and coffee. not as complex as KBS, but still delicious.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 3.75 | overall: 4.25 Poured from 12oz bottle into a tulip. Bottled 10/20/17.    Appearance: totally black with two finger of frothy dark-tan foam atop. Dig it!    Smell: rich, smooth coffee right at first, segueing into a sweeter, chocolatier, maltier character. Very nice indeed.    Taste: tons of coffee at first, transitioning into a more chocolate-based flavor at the end; it's got the same dynamics as the aroma. Finish is deep and bitter, very much like a dark chocolate. Nicely complex and very tasty indeed.    Mouthfeel: rich body with a low-to-moderate carbonation; it's not super creamy, but it's not bad either.    Overall: a very good beer indeed. I am very happy we now get Founders distributed in Washington.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 5 Good drinking stout. Tobacco and coffee flavors. Nice clean finish. 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 Very nice stout! 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.5 (Poured moderately from a 12oz bottle into a snifter)    Immediately as the beer exits the mouth of the bottle, you notice how dark and oily the Founders Breakfast stout is. Pure jet black appearance and spawns a fine, flat beige head that lingers for a minute or two after hitting the glass.    The nose is dominated by unsweetened espresso followed by extra dark chocolate and yeast. The aromas are not overbearing but pleasantly noticeable during each sip.     For the taste, the dark chocolate begins to shine through along with the roasty espresso. As the beer warms after a few minutes, notes of heavy cream and minute spikes of smoke and salt can be detected at the tip of your tongue. The flavors are all evenly distributed over a creamy texture creating a mellow and very drinkable stout thats not "in your face" by any means, but has just enough complexity to lure you in for a second sip.   
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Overall a good Porter 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 I've tried many of the competitors but this low-priced stout leaves them all in the dust. I even prefer it to CBS and KBS! Drink it fresh if you prefer a strong coffee taste. Wait a few months for a perfect blend. Wait over 5 months, or up to a year, if chocolate is your thing and you want a more complex taste.   
look: 4.5 | smell: 3 | taste: 2.5 | feel: 3 | overall: 2.75 I feel kind of bad about not being wild about this beer. Founders' stuff is almost always a notch or two above average. This one is just not too appealing to me. Yes, it smells of coffee. Yes, it is malty. Yes, there is chocolate. But the overall taste is of very bitter, extremely dark chocolate that kind of bites at the back of the throat. Obviously, from the reviews, that kind of flavor appeals to many.    It looks lovely, though. Oil black - viscous. The smell is... kind of acrid. It sure is not lacking in flavor. But it's not a flavor that I find pleasant. My ratings are on the generous side, probably because the beer is from Founders.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 Color is so dark I'll call it black. Small tan cap.    Aroma of roasted malt and coffee but not heavily so. There is something almost sweet in the background which I presume is chocolate.    Taste is roast malt/coffee on entry and this holds until the end. Bitterness from whatever source is a bit more pronounced at the finish and in the aftertaste.    Full texture with balancing carbonation.    This one is better put together than most Stouts I've tasted. The flavors are simple but so well knit together it gives off a sense of complexity even though it relies on simple flavors. IBU is listed as 60 but I really don't taste that level of hopping present. Brewer mentions imported chocolate which to me means dark, bitter chocolate in the European style and while I don't actually taste that in this brew there is decidedly something extra in the overall flavor. I understand why this is so popular.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 This is lovely. I have just tried it for the first time. Not as complex as KBS but it is still very nice, with very similar tones. Actually, I can see how some people may prefer this to KBS. Can't go wrong either way, although I still yearn for the Peche Mortel type coffee flavour in all that is coffee stout.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Damn this is some good stuff! Anyone can dump some coffee and chocolate in a beer but few can make it balanced and smooth. Pours black as night with a nice 2 inch head. The smell is buttery with chocolate and coffee notes. Taste follows nose with a full mouthfeel of chocolate and coffee. Pleasant mild bitterness complements the flavors nicely. If there is a perfect marriage between beer, coffee, and chocolate, this is definitely it. So well balanced and buttery smooth. After trying this for the first time I decided to see how well the breakfast thing would work. Had it late morning with a bacon, egg, and cheese sandwich. Don't judge me and, yes, it was freaking phenomenal!   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 5 Finally! Been waiting for this to show up in stores and at the bar. Been a fan since that first taste. Had to laugh a couple of years ago about a bit of controversy about their so called "deplorable" label. Imagine, putting a baby eating oatmeal on the label of a beer bottle!   
look: 5 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 This beer is just fantastic. If you like coffee and if you like chocolate then this beers for you. If you like full body. If you like some bitterness, it is there.  If you like flavor of the above kind, A+.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 In love with this beer. Pours completely dark with a caramel head.     Perfect with the defined coffee and chocolate aroma and taste. Coffee taste is better than a lot of cold brews.    Medium-full, solid body. Basically a buy-every-time, always have to have some around.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 4 | overall: 4.75 Had this along with the Goose Island Bourbon County - much better value, and while not as thick as the Goose Island 2017, I actually preferred it. Just a phenomenal beer.   
look: 4.75 | smell: 5 | taste: 4.5 | feel: 5 | overall: 4.75 Smooth beer with a great taste. Not too harsh with a perfect milky finish. A must try! 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 5 | overall: 4.5 Pours a black color. 2/3 inch head of a tan color. Great retention and great lacing. Smells of strong sweet malt, roasted malt, chocolate, hint of piney hops, hint of spicy hops, alcohol, and yeast. Fits the style of an American Double / Imperial Stout. Mouth feel is smooth and clean, with a low carbonation level. There is also a fine thickness. Tastes of strong sweet malt, roasted malt, chocolate, hint of piney hops, hint of spicy hops, alcohol, and yeast. Overall, good appearance, aroma, feel, blend, body, and complexity.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Pours a pitch black with a thin cinnamon head. Wonderful, deep aroma of chocolate and coffee. Just the right notes of coffee in the taste. Think but not overbearing mouthfeel. Overall, terrific beer.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 3.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.75 I’ll start by saying I loved this beer!    L: dark cocoa with a cinnamon head.   S: chocolate and coffee all the way  T: hard to use anything other than chocolate and coffee to describe the taste. Doesn’t really have any nuts but perhaps a hint of oats  F: leaves a thick coating around the tongue with a lingering coffee taste    New to reviews so don’t rip me apart, but I’ve been looking forward to trying this staple from Founder’s and it does not disappoint! Happily drinking it on Thanksgiving as well, so all around, a great beer drinking experience!   
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 My favorite 
look: 4.25 | smell: 4.25 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 For a non-barrel aged stout it's about as good as it can get when drunk fresh. I've had this beer with some age in it and coffee and chocolate fades leaving a harsh alcohol bite. But when drunk fresh it is super creamy with flavors of vanilla, coffee, chocolate, and oats along with a gentle dose of smoked malts. Can barely taste alcohol and is quite delicious. Only complaint is I wish it got shipped in late November vs October. October is still a bit warm and this would be perfect to drink in the winter morning watching the snow fall but by the time that happens it's no longer fresh and therefore won't taste as delicious.   
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 .Appearance: Pitch black motor oil, one finger tan head. No visuable carbonation. Head dissipates quickly. Great looking beer.     .Aroma: Powerful scent of roasted coffee/freshly ground coffee. Notes of toffee, carmalized sugar, caramel, molasses, but mostly just a beautifully rich scent of gourmet coffee.     .Taste: Roasted coffee, raw coffee bean, molasses and a slight malt sweetness upfront. A complex combination of flavor all giving way to an earthy, smokey finish. A nice subtle bitterness towards the end really adds beautiful balance. The finish is long and lingering, with a warm alcohol exhale.     .Palate: Luxurious cream like texture, velvety, rich, sticky. Medium to full body. Subtle carbonation, just right.     .Overall: A    .This beer is something else. A coffee lovers dream, but so much more. Great complex flavors, a perfect subtle sweetness, and a nice amount of bitterness. A long, smooth finish leaving a delicious taste that won't go away. Coffee bomb.     Fantastic   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 Poured from 12oz bottle into glass. Bottled on '09.01.17'.  Dark tan head on very dark, opaque body, Thicker head with good coverage of lacing.  Coffee and chocolate dominate on the aroma, dark roasted backbone.  Very balanced flavor of dark sweet chocolate, slightly bitter but flavorful coffee, and roasted malt. Fades away with all tastes in balance.  Smooth, somewhat creamy mouth feel, on the dry side.  A wonder for those who enjoy a heavily coffee infused stout with chocolate balance.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4 | taste: 5 | feel: 4.5 | overall: 5 
look: 5 | smell: 4.75 | taste: 4.25 | feel: 5 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3 | taste: 2 | feel: 4 | overall: 1 
look: 4.5 | smell: 5 | taste: 4.25 | feel: 5 | overall: 4.5 Full bodied beer. Smells heavy of oats, bitter chocolate, and roasted malt. Very creamy. I was able to taste the alcohol with it being a high ABV beer, but it is very pleasant to sip on.   
look: 5 | smell: 4 | taste: 4.75 | feel: 4 | overall: 4.5 I'd love to make love to this beautiful stout 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.5 Jet black beer in a glass, cinnamon tan head. Smell of coffee, maybe a bit of chocolate. Coffee dominates the aroma. Almost has a Coca Cola mouth feel, real sticky. Consumed at room temperature. Tastes of dark coffee, bittersweet chocolate, a bit of caramel and cola.     For pairings... breakfast! Cereal, bacon and eggs, cinnamon roll.   
look: 5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 3.25 | smell: 3.5 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 Great beer! Along with Backwoods Bastard---in my top 10 list! Num!! 
look: 4.75 | smell: 4.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.75 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.75 Pint glass . Black oil appearance, dark tan head. Nose is malt /espresso. Taste is dark chocolate , espresso, malt hint of bitterness and warmth of the ABV on higher side. Feel ,I thought, was thinner than what would expect. A tasty beauty for sure. Not just hype. It's a great stout.   
look: 5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.25 | overall: 4 Poured a 12 oz bottle into a tulip glass.  Look: Pours a deep, completely opaque black, so black that hints of purple appear. Looks like a date fruit met an espresso. Tiny, nearly undetectable coffee colored head.  Smell: Not a lot here. Coffee, sweet caramel, maybe the slightest hint of cacao.  Taste: Immediately stout malt. Heavy overtones of deep, dark roast coffee and smokey roasted bean. Ends with a sensational dark cacao sweetness that lingers.  Feel: Sticky and dry. Bitter dryness sticks to tongue with each sip. Remains very heavy in the stomach. Sip this beer or suffer. And keep water on hand.  Overall: A delightful and very stout beer from Founder's. Chocolate and coffee lovers rejoice. This is a must-try for beer enthusiasts and connoisseurs.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 Finally had this after all the hype. It's actually, pretty good. I almost like it better than KBS to be honest. Mouth feel is barely medium bodied. Taste is definitely coffe and cereal with some dark bitter chocolate on the back end. This really is an amazing stout. Shame it's rotating.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 At $9.99 a four pack this is as close to stealing as you’ll get in craft beer. I’d buy a couple cases if it wasn’t for the fact that this beer drops off pretty badly over time. Drink these fresh- don’t even think of aging it.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Absolutely delicious beer for coffee and chocolate lovers. I don't detect as much chocolate as I do coffee, but it might just be my taste buds. This is my go-to when I don't want to buck up for Dragon's Milk because it's 90% as good at 2/3rds the cost and 2/3rds the alcohol content. Pick your poison. I'm too cheap to do Dragon's Milk all the time, so Founder's Breakfast Stout does right by me. I really love it.   
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 Coffee and chocolate, pretty good 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Very tasty beer up front. Lots of coffee and chocolate notes. Beautiful aroma. Absolutely delicious is nearly every facet. Surprisingly sessionable. I drank 4 bottles no problem. Nice beer.   
look: 4.25 | smell: 4 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4 | overall: 4.75 Very flavorful rich stout.  L looks like melted chocolate.   S chocolate vanilla overtones with a light hop note.   T Molasses chocolate start with a slightly bitter coffee finish. Very smooth overall. 8.3% abv means not a "drink 6 and let me know what you think " type of beer...   F very smooth mouth feel.  Needs to breathe in a frosty glass/mug for best results. Surprisingly good out of the bottle. Bottom line... if you find it, buy it. One of the better stouts out there.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 This is an excellent stout, all levels of beer drinkers will appreciate this beer because it is overall good and tasty 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 I agree with everyone else- fantastic beer. Best Oatmeal Stout out there! Pours black as pitch - looks like it ought to taste. Attractive carmel head that lingers for a while. Aromas of chocolate and roasted grains. Taste - amazing. Pleasant and rich on the front end - lingering bitterness on the back end. The most flavorful Oatmeal Stout ever. Aptly named - full of breakfast flavors.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 Great beer. Jet black body, finger head. Licorice, vanilla?, roasted malts, great wet finish. Nice roast flavor on the oates/grains flavor. The coffee is incredible. Refreshing, tasty, relatively cheap high class beer. Happy 20, Founders.   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 My go to favorite. 
look: 4.75 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 Obsidian. One finger head of tan bubbles, wee & medium, heavy on the lacing.     The Vanilla scent is first, and intoxicating. Have not the willpower (or nose) to stick around, onto the taste ...    The Coffee outshines even the vanilla-Oat, as the chocolate approaches with zest around the bend. With all that flavor,(Especially Kona: the subtle, second coffee, see pining for Pipeline!), it's booze sneaks up a bit. 8.3% seems a wise choice, one among many for this brew!!   
look: 5 | smell: 4 | taste: 5 | feel: 5 | overall: 5 LOVE this beer! I would get an at home tap if I could. The coffee, chocolate notes are heavenly! 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.75 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 3.25 | feel: 3.5 | overall: 3.75 Appearance: beer was bottled 10/18/16 according to the label. Been in my fridge for a couple of months, not sure how it was stored prior to my acquisition.   Beer is dark as FUCK. Nice mocha colored head, fell pretty rapidly. Lazy lacing throughout session.    Aroma: tons of chocolate. Dark fruits. Plums. Hint of dust.    Flavor: heavy chocolate notes. Medium heavy slightly stale coffee notes. Medium sweetness. Just a touch of booze.    Medium bodied beer, slightly warming alcohol sensation. Moderate carbonation.    Overall: Ironically I had the KBS over a decade ago, and I'm just now getting around to trying the basebeer. It was pretty underwhelming. One dimensional chalky chocolate and stale coffee flavors dominate. This might have been mind blowing 10 years ago, but there are some serious coffee stout and porter contenders now that this thing pales in comparison to. Still have love for Founders, but in 2017 this beer doesn't deserve a second look. Could use a major refresher from the brewery--there are better ways to incorporate chocolate and coffee in the brewing process that would massively improve this beer.   
look: 5 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.5 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
