look: 3.25 | smell: 3 | taste: 3 | feel: 2.75 | overall: 3 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 1.25 | overall: 4.25 Light colored orangish yellow lots of head a personal favorite from child hood of course smell very malty a little bit of hoppyness taste very malty mothfeel not gonna lie it's like extra watery I notice more recently but well carbonated overall my personal favorite from macrobreweries in the u.s. as far as lager other than yeungling   
look: 3.25 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.25 First had years ago of course, but not for years, until had a pint while having growlers filled at local craft beer shop, largely because it was about half the ABV of everything else available that afternoon, and less than half the price at $3. Pleasantly surprised. Crisp drinker, with no real faults. Significantly better than other macro lagers.   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3.25 
look: 4.25 | smell: 2.75 | taste: 3 | feel: 3.25 | overall: 3.75 Not a horrible cheap beer. 
look: 2.75 | smell: 2 | taste: 2.75 | feel: 3.25 | overall: 2.75 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 Can straight to the face because its a family Christmas party and this is what I was offered out the back of the pickup truck.    No idea what it looks like but based off the smell, it probably doesnt have much to offer. There is no aroma. Taste is typical adjunct bullshit - cereal grain sweetness, slight kiss of alcohol and nothing else. Light in body, moderately carbonated and your standard run of the mill AAL.   
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 3 | smell: 3 | taste: 3 | feel: 2.75 | overall: 3 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 2.5 | taste: 2.75 | feel: 3 | overall: 3 A - 4 - ha! Yea it's not going in a glass, i'm not even sure why i got the bottles... that said, classic pbr looks, classic pbr taste, it gets a feckin' four   S - 2.5 - corn, light malts, very light traditional aal hops  T - 2.75 - corn, bitterness from the hops, little bit earthy, light malts  M - 3 - light, alcohol covered, aftertaste is bitterness lingering at the back of the tongue   O - 3 - it's pbr. It's like drive through Mexican food. It doesn't taste amazing and you know you'll regret it later, but for some reason it happens over and over and over...   
look: 3 | smell: 2.75 | taste: 3.25 | feel: 2.75 | overall: 3 
look: 3.5 | smell: 2.75 | taste: 3 | feel: 4 | overall: 3.25 Oh yeah, it's time for some "get drunk" beer.     A: crystal clear straw-gold. Frothy white head, about a finger's worth. The foam lasts about two or three minutes, leaves minimal lacing. The carbonation is pretty active, lots of bubbling coming from the bottom of the glass.   S: Not a particularly big smell. A little bit of grassy hops, a lot of corn. Some of that wet paper smell that a lot of macro AALs have. I don't like that smell. Obviously not a beer where you contemplate the complexities of the nose.   T: Fair. There's actually some hoppiness to it, unlike a lot of macro AALs. Bitterness is the main taste. Not a great deal of malty sweetness, and what sweetness I get is mired with corn. Not bad, though. It's actually pretty tasty.  F: Very clean and crisp. Kind of foamy on the back end, but this does not overstay its welcome. The feel is its best quality.     Overall: for the price point and for the type of beer it is, this is very decent. To tell the truth, I've had lagers from "craft" brewers that aren't nearly as good. This is toward the top of my "beers to bring to a party" list, and, since it's fairly cheap, it's easy to bring a lot to liquor up the crowd. Anyway, enough yapping. I like this beer, but honestly it's better enjoyed straight from the can.     To good health and good beer.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3 This is what I want when I just want a beer. Nothing fancy, but has a clean, but solid beer taste (no weird chemical stuff like some other American brews in the style). Always grab a 12 pack of cans. Don't really see bottles that often for some reason. Keeps good head throughout. Always a plus.   
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 PBR is an award winning and fine beer. Yes, it is an American lager and cannot be compared to a California IPA. The reviews on here which slam PBR, Coors, Miller or Bud are often written by people who know little about beer.     Hipsters now drink PBR thinking they are cool, but most don’t understand it IS a high quality example of its style.    Comparing American lagers to other varieties of beer and claiming they are bad is just like comparing a brand new Ford Taurus to a brand new Rolls Royce. They are both cars, but are totally different and cannot be compared side by side.    Pabst is a fine beer for the style. Again, it wins medals all the time against 'craft' brewers trying to duplicate the style.   
look: 2.75 | smell: 2.75 | taste: 3 | feel: 2.5 | overall: 2.75 12 oz can. Not much depth of flavor, it’s thin bodied with a little bit of corn sweetness and light mouth feel. Refreshing and nice change of pace. Overall one of the better cheap beers.   
look: 3 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 This is the beer that's at every party, has been free throughout much of my adult life, & is one of the better low price lagers. Typical straw color. White, foamy head that is gone instantly. Aroma is yeast and grain. A bit of hops bitterness in the taste. A rather metallic, watery mouthfeel, but you can pound them nonetheless. Headache city.   
look: 3 | smell: 2.5 | taste: 3 | feel: 3.25 | overall: 3 
look: 2 | smell: 2 | taste: 2 | feel: 2.5 | overall: 2.25 
look: 3.75 | smell: 3 | taste: 2.75 | feel: 2.5 | overall: 2.75 
look: 1.5 | smell: 1 | taste: 5 | feel: 5 | overall: 3 Gently poured from bottle into old Dunkin Donuts large iced coffee cup. Got the coffee early this morning on my way home from work. Not much carbonation, a little more than I expected, though not quite enough.    Poured out of my iced coffee cup into my snifler. A delight. Taste is that of very slight malt, little carbonation. Lingering metallic backbone leaves me speechless.     As I pick my jaw up off the floor I go in for another sip. Delicious. Best consumed room temperature to ensure full bodied taste. The best of the cheap beers by a landslide.   
look: 3 | smell: 3.25 | taste: 3.5 | feel: 3 | overall: 3 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 2.75 | smell: 3.5 | taste: 2.75 | feel: 3 | overall: 2.75 
look: 3 | smell: 2.75 | taste: 2.5 | feel: 3 | overall: 2.5 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.5 The best crappy macro 
look: 3 | smell: 2.5 | taste: 3 | feel: 4 | overall: 3.5 My go to cheap beer. Poured into a Teku glass to see how it taste. Big mistake, it's best to drink this one from the can. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Pabst Blue Ribbon is my "go to" beer for all occasions. I usually pour from a 16 oz. can into a 20 oz. glass, but if it is an outdoor activity, I drink straight from the can. It is a clear, golden color with a thin, white head. The smell is corn and hops. The taste is crisp and it has a good feel. In my opinion, PBR is the best mass produced premium American Adjunct Lager in the United States.   
look: 2.5 | smell: 2 | taste: 2.25 | feel: 2.25 | overall: 2.25 
look: 3 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 2.5 | smell: 2.25 | taste: 2.5 | feel: 2.25 | overall: 2.5 
look: 2.75 | smell: 2.25 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 3.25 | smell: 2.25 | taste: 2.75 | feel: 2.5 | overall: 2.75 
look: 3 | smell: 2.75 | taste: 2.5 | feel: 2.5 | overall: 2.75 Ahhhh good old PBR.. Tastes like college parties and smoking pot with some good friends. A beer that I have some fond memories of. Cheap, easily drinkable, and the 5.9% variant of it can get you drunk in no time if you drink it fast enough. But beware the headache! Always have some in my garage fridge for those times when I'm watching the game or chilling next to a bonfire. Not the best tasting beer out there, but the memories I and many other people have of this beer makes it awesome.   
look: 2.5 | smell: 2.5 | taste: 3 | feel: 3 | overall: 3 This is one of the better macro lagers, it actually has some taste and flavor, I turned a friend on to this a few years ago and now he has a fridge full. I call this Beer Poor Broke Redneck   
look: 2 | smell: 1.5 | taste: 2.75 | feel: 2.75 | overall: 2.5 
look: 2.5 | smell: 2.5 | taste: 2.75 | feel: 3.75 | overall: 2.75 
look: 3 | smell: 2 | taste: 4 | feel: 4.5 | overall: 4 
look: 2.75 | smell: 2.75 | taste: 3.25 | feel: 3.25 | overall: 2.75 
look: 3.5 | smell: 2.5 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 2.5 | smell: 2.75 | taste: 3.75 | feel: 3.75 | overall: 3 
look: 2.75 | smell: 2 | taste: 2.5 | feel: 2.75 | overall: 2.75 
look: 2.5 | smell: 2 | taste: 1.5 | feel: 1 | overall: 2 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.5 | overall: 2.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 Haven't had a can of this stuff in years...it's OK when very cold like this one is...smooth and drinkable -- better than a Bud... 
look: 5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 2.75 | smell: 2.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4.75 
look: 3 | smell: 2.75 | taste: 3 | feel: 2.75 | overall: 2.75 
look: 3.5 | smell: 1 | taste: 2.5 | feel: 3.5 | overall: 3 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 1.75 | smell: 1.5 | taste: 1.5 | feel: 1 | overall: 1.5 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 1.25 | smell: 1.75 | taste: 1 | feel: 1.25 | overall: 1 
look: 3 | smell: 3 | taste: 4 | feel: 2.5 | overall: 3.25 For what this beer is and the intended audience you might as well call this champagne for hipsters and rednecks. That being said it might be the best easily obtainable American beer. Its a bit sweet smells like hay and is a session beer for the 8.95 to 11.95 range its pure gold.   
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3 | overall: 3.25 
look: 3 | smell: 3 | taste: 4 | feel: 4 | overall: 4.5 It's a pretty good beer. 
look: 3 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.25 
look: 5 | smell: 3.5 | taste: 4 | feel: 5 | overall: 4 A relatively enjoyable and simple beer. The flavor is nice while you are drinking it but it has an aftertaste that resembles urine. The aftertaste fades away shortly after drinking.   
look: 3.25 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3 | taste: 3 | feel: 2.75 | overall: 3.25 On draft at Applebee's where the beer is good and the music SUCKS!!! 
look: 3.75 | smell: 2.75 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 2.5 | smell: 2.5 | taste: 2.75 | feel: 2.5 | overall: 2.75 Easy drinking. Crisp finish. Best ice cold on a hot day. 
look: 4.25 | smell: 2 | taste: 3.75 | feel: 4 | overall: 3.5 
look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5 Pro: you can drink a lot and still function.  Con: not much going on here. 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3 | taste: 3 | feel: 2.75 | overall: 3 
look: 2.75 | smell: 3 | taste: 2.75 | feel: 3 | overall: 2.75 Pretty decent cheap beer, especially when compared to others. Recomend if your poor or cheap or even a alcholic, lol. 
look: 1.5 | smell: 1.5 | taste: 1.25 | feel: 1.5 | overall: 1.75 
look: 3.25 | smell: 3.25 | taste: 3 | feel: 3.25 | overall: 3 Served at Burger Jones, where our waitress plunked a tallboy on the table and then brought me a shaker to pour it into. Middle gold, a little head that subsides too quickly and leaves little lacing. Sweet grain and corn nose, Taste follows, fairly full flavors (considering) but the carbonation is too high for me to really enjoy, and there is also a metallic taste on the edge that I can't get past. Wet and a little messy, but not bad....decent bitterness on the back half, but that's about all the hops bring...very little in the way of flavor. It's been about 5 or 6 years since I've had one of these, and it's about what I remember. Is what it is.   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3 Not much going on but it is what it is. There is nothing unpleasant about it.  Drinkable and a good value. Definitely a place on the spectrum for it.   
look: 3 | smell: 3 | taste: 4 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 
look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5 
look: 2.5 | smell: 2 | taste: 3.25 | feel: 3 | overall: 2.75 Pale yellow color rapid disappearing head. Nose sweet malts and maybe a hint of hops. Taste molasses sweetness and malts. Nothing much else. Finish clean. Your basic cheap lager but has a little more flavor then most. It somehow seems enjoyable to me after all these years. Sweeter than I remember almost like drinking liquid brown sugar water but if you need to drink 6-10 much easier to do than with crafts. My guilty pleasure.   
look: 2 | smell: 1.75 | taste: 1 | feel: 1.75 | overall: 1.5 
look: 2 | smell: 1.75 | taste: 1.5 | feel: 1.75 | overall: 1.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 4.75 Overall I hate most beers but pabst is my go too love this stuff although it gets a bad rep as being "cheap beer" I think it's one hell of a beer 
look: 3 | smell: 2.5 | taste: 3 | feel: 2.5 | overall: 2.75 First time I had a PBR in years. 16 ounce can poured into pint glass.    Look: Darker yellow color than most AAL's with rapidly dissipating head. No lacing.     Smell: Alcohol with faint hops and Malt.    Taste: Sweet and kind of weak. You can taste the corn. But it is a bit more malty and substantial than your Buds and Coors. A lot of carbonation. Almost like malt infused soda water.    Feel: Smooth and Goes down easy, if you can get past the carbonation.    Overall: If you are at a social event and you want something that is easy to drink and doesn't taste like urinal water, or if you are on a budget, You could do a lot worse.   
look: 1.75 | smell: 1.75 | taste: 3.5 | feel: 3.75 | overall: 3.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 It doesn't taste/smell/feel like much anything, but ya know what? It's Pbr. It is exactly what you expect and it's cheap and weirdly lovable. Don't expect to be blown away, by any means, but it's a staple in a weird way and I'll always have a dumb admiration for Pbr.   
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 2.75 | smell: 3 | taste: 2.75 | feel: 3 | overall: 3 
look: 3 | smell: 3.25 | taste: 3.75 | feel: 3 | overall: 3.75 
look: 2.75 | smell: 3 | taste: 2.75 | feel: 3 | overall: 3 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.25 | feel: 2 | overall: 3 
look: 2.25 | smell: 2.75 | taste: 3 | feel: 3 | overall: 2.75 Well a lot of people like to save a special beer for their ___ review. So here, for your pleasure, review 2000 from rodbeermunch, you get the veritable classic, PBR.    I guess this one some blue ribbon in the 19th century. Ok.     Well its macro yellow white head that eviscerates itself into about nothing in no time flat. The aroma has a mild amount of grain and corn like sweetness going for it.     The edge of sweetness continues in the taste, almost no hop presence, but that gets kind of bolstered by the high degree of carbonation masquerading as a hop edge. Keeps a light mouthfeel, but its not really the kind of beer for someone looking for pronounced hops and malt flavors. The yeast and corn seems to give some sweetness.     Decent in a hot weather pinch, but ultimately, its no different than the vast majority of AAL macros out there. Long live Milwaukee (or LA at this point).   
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 3 | smell: 2.75 | taste: 2.75 | feel: 3 | overall: 3.25 My go-to cheap beer. Not great, but definitely the best bang for your buck. Way better than bud. 
look: 3 | smell: 2 | taste: 1.25 | feel: 3 | overall: 2.25 
look: 3 | smell: 2.75 | taste: 3 | feel: 3 | overall: 3 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 3.75 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 2 | smell: 1 | taste: 1 | feel: 1.25 | overall: 1.25 
look: 3.5 | smell: 3.25 | taste: 4 | feel: 3.25 | overall: 4 Drinking it out of a 12 ounce can poured into a beer mug. The beer pours with an average sized head that linger for a decent amount of time. The color of this beer is really nice. It's a bright golden color. The beer has a nice hoppy and grainy smell to it. It smells like a lager. The beer has is nice semi-sweet malty, and grainy taste to it, with a slightly bitter, hoppy after taste. The taste is pretty good overall. The feel of this beer is nice. It feels smooth and slightly frothy in the mouth.    Overall I'd say this is a really good tasting American style lager, and it won't cost you much wither. I bought a 12 pack of it at Safeway for 10 bucks. It is the best tasting American style lager at that price point in my opinion. PBR is one of my go to beers. I would recommend this beer to anyone who is drinking on a budget, yet still wants a flavorful, tasty beer.    Cheers.   
look: 3.25 | smell: 3 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3 | taste: 3 | feel: 3.5 | overall: 3 
look: 2.75 | smell: 3 | taste: 3.25 | feel: 2.75 | overall: 3 
look: 2.25 | smell: 2 | taste: 2.25 | feel: 2.25 | overall: 2.25 
look: 4 | smell: 3.25 | taste: 4 | feel: 3.75 | overall: 4.75 Has anyone noticed that amidst the recent movement of delicious micro pilsners, a likeness to PBR often seems like the target? 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.25 King of the blue collar beers! Perfectly golden lager with a white head. Crisp hops smell. The taste is mild malt, sweet, with a subtle hops bite on the sides of the tongue and just a little hay like funkiness. Definitely better that a Budweiser!!   
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 2.75 | taste: 3.75 | feel: 4.5 | overall: 3.75 Pretty good for its price! Refreshing and great for days at the beach, by the pool, campfires, or watching the game. 
look: 2.5 | smell: 2.25 | taste: 3 | feel: 3.25 | overall: 3 Has a nice deep yellow color, pours with some carbonation and small head. Smells like corn and grain with little hops. Overall taste is dry with a slight carbonation. You can feel a mild malted flavor on the back end that sets it apart from some of the others in class. Overall a simple easy beer with no special surprises. Good on a hot day or just when you want a light feeling beer, not bad but very basic.   
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 3.5 | smell: 3.25 | taste: 4 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 2.75 | taste: 2.75 | feel: 4.25 | overall: 3.75 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 3 | taste: 3 | feel: 2.25 | overall: 2.75 
look: 3 | smell: 2.75 | taste: 3 | feel: 3 | overall: 3 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 2.75 | smell: 3 | taste: 3 | feel: 2 | overall: 3.5 Good, but its super dry. Pabst is great when your on a budget, but if your looking for a good beer when your drinking more than one, its worth paying more for Schlitz if its available.   
look: 2 | smell: 2.5 | taste: 3 | feel: 2.5 | overall: 3 Look: Pale yellow, creamy white head  Smell: Fairly weak. Corn, other grains, hint of some grassy hop  Taste: What I expected from the smell. Crisp, clean adjunct grain, faint hops, and fairly sweet.  Feel: Watery, moderate carbonation.    Better than anything else you can get for the price.   
look: 2.75 | smell: 2.75 | taste: 3 | feel: 2.75 | overall: 3 Poured from a can into a nonic... at least after I chugged the first few ounces. Hey, it was hot outside.    Clear pale straw yellow beer with white foamy head. Head dissipated fairly quickly but did leave a bit of lacing. Nose was fairly grainy, mostly corn smell, but not strong overall. Taste was refreshing, to be honest (the beer was cold), and certainly better than many AALs. It was sharp enough that the corny flavor did not dominate. Mouthfeel was a little sudsy and fairly slick. I don't plan on drinking this regularly -- it is a beer made from corn syrup, after all -- but I've had worse!   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 A PBR is an iconic American beer and, yes, I would gladly drink it all night. I can't really fault it for anything (look, taste, feel, whatever). It is fair to say that it's also not stand-out special in any particular regard. So that means that my rating/score says it all ... average across the board.   
look: 3.25 | smell: 2.5 | taste: 2.75 | feel: 3.5 | overall: 2.75 From notes taken 05/23/16:    Extremely clear golden yellow with occasional speck of something in suspension. Larger white, wispy head of weaker retention, but film-forming. Adjunct grain and honey-like aromas. So much corn, a little pale malt, a touch of honey, with light lemony hops. Can detect the alcohol I think. I’m gonna call this medium-bodied, smooth throughout, well-carbonated, sudsy, finishing more tingly, dry, and crisp. Refreshing, far from the worst Adjunct Lager out there.   
look: 5 | smell: 2 | taste: 3 | feel: 4 | overall: 3.25 
look: 2.5 | smell: 2.5 | taste: 2.75 | feel: 2 | overall: 2.75 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2.75 
look: 3.75 | smell: 3 | taste: 2.75 | feel: 3 | overall: 3 APPEARANCE: A very clear straw-golden. Two fingers of white foamy head that stuck around for a while and leaves a moderate lacing down the glass.  AROMA: Smells very sweet, like corn syrup. A little bit grassy.  TASTE: I can't past that sweet corny thing. It's bordering on sickening.  FEEL: Medium thin body, slightly watery. Full carbonation. Not slick not dry, somewhere in the middle.  OVERALL: Good beer ruined this for me. Tastes corny sweet. If you're going to drink it, drink it from the can and ice it down.   
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 2.25 | smell: 2.5 | taste: 2.25 | feel: 2.25 | overall: 2.25 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 1.75 | smell: 1.75 | taste: 2.25 | feel: 1.75 | overall: 2 There is something about PBR that tastes better than similar beers, perhaps it's the blue label on the can, maybe I like it because I wear a set of hipster glasses. I don't know, but it's better than Budweiser.    EDIT I had to bump this to a 2, I figure any beer I rate 2 or higher I'll gladly drink any time, and PBR deserves to be in that category.   
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3 | smell: 2 | taste: 4 | feel: 3 | overall: 4 
look: 1 | smell: 1 | taste: 1.25 | feel: 1 | overall: 1 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 3 | taste: 2 | feel: 3 | overall: 3 It's ashamed this old beer has thrown in the towel and is now brewed by Miller. Pabst has no brewery, and is now just a name from the past. Why not just drink a High Life ? Real Miller is better tasting anyway.   
look: 3 | smell: 3 | taste: 3.5 | feel: 4 | overall: 3.25 
look: 3.5 | smell: 3.75 | taste: 2.75 | feel: 3.25 | overall: 3 
look: 2.5 | smell: 2.75 | taste: 3.5 | feel: 3 | overall: 3 
look: 3 | smell: 3.25 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 2 | taste: 5 | feel: 5 | overall: 4.25 
look: 3.5 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 4 
look: 4 | smell: 2.5 | taste: 4 | feel: 3 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Pours a pale straw yellow with a finger of white airy carbonation.    Smells nostalgic.    Tastes nostalgic.    Light-bodied, high carbonation, crisp, refreshing.    Overall, hands down a truly nostalgic beer that brings back great memories. Not fantastic, but it's highly crushable and it holds a special place in my heart.   
look: 1 | smell: 1.5 | taste: 1.75 | feel: 2 | overall: 1.5 
look: 3 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.25 This is the best quantity-over-quality you can drink if you want something refreshing and can drink all day. 
look: 3.25 | smell: 3 | taste: 3.25 | feel: 3.75 | overall: 3.25 
look: 2.75 | smell: 2 | taste: 3 | feel: 3.25 | overall: 2.75 
look: 3.5 | smell: 3 | taste: 3 | feel: 3.25 | overall: 3 L: Pours an extremely clear pale yellow with lively carbonation and a fleeting head.    S: Grainy, a bit musty and very light and clean. Perhaps some hints of Noble hops in there but otherwise very dry grainy malt.    T: Very light and unassuming. Pretty grainy with a very clean flavor profile, and the slightest amount of malt in the finish.    F: Extremely light with extremely high carbonation. Reminds me of seltzer.   
look: 2 | smell: 2.25 | taste: 2.5 | feel: 2.25 | overall: 2.25 
look: 3.25 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.75 Poured from 16 oz can into tall bar-like mug. Pours a clear yellow straw color with a very fizzy head that sticks around a leaves quite a bit of lacing.  Smells of corn, malt and teeny tiny bit of hops.  Taste is more so on the surprisingly great side, has a nice rich malt flavor with a nice little bit of bitter hop bite. A bit corny, kind of typical adjunct.  Mouthful is clean and smooth, crisp. Very, very drinkable.  Overall, really decent for a commercial adjunct lager. Easy drinkin'   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.25 | smell: 3 | taste: 3 | feel: 2.75 | overall: 3 
look: 3 | smell: 3 | taste: 3 | feel: 3.25 | overall: 3 The beer is pale yellow, clear, and comes with a small white head. It smells light sweet bread, with a note of sweet corn, but these smells are not too strong. It tastes only fairly sweet, no bitterness whatsoever. The taste is actually very enjoyable, much more than other macro, cheap beers. The mouthfeel is light, fuzzy, and heavily carbonated. This is a great example of what a cheap adjunct lager can be. I would recommend this to all as a cheap session beer of choice, and to all beginners as a good example of a mostly flavorless beer whose flavor (where it exists) is fairly good.   
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 2.5 | smell: 2.75 | taste: 3 | feel: 3 | overall: 3.25 We should celebrate PBR for how far we have come and not for what it tastes like.... because that is not worth the talk.  PBR Looks pale and sickly; Smells like faint malt; Tastes like several grains mellowed by minimum hops; yet finishes OK.    Listed on the "1001", I'm not sure how this PBR achieved cult status because it is so much like other adjuncts.  The reviewers explains how PBR was one of the biggest/best before mid-century and became the biggest retro-beer as crafters started getting their footings in the 1980s and Americans got tired of swill. So, I suppose I got to give extra points for PBR being the anti-establishment brew when it most mattered.   
look: 3.25 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.5 | smell: 3.5 | taste: 5 | feel: 3.75 | overall: 4.25 This tasted great on my fixed gear bicycle and with a manscarf 
look: 2.5 | smell: 1.75 | taste: 3.25 | feel: 3 | overall: 3 Better than bud. Has its own theme song redneck, white socks, and blue ribbon beer...cheap beer, nothing special. 
look: 2.25 | smell: 2.5 | taste: 2.25 | feel: 2.5 | overall: 2.25 
look: 3.5 | smell: 3 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 2.75 | smell: 2 | taste: 1.5 | feel: 2 | overall: 1.75 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 2.5 | taste: 2.75 | feel: 2.5 | overall: 2.75 As a Wisconsin resident this has been one of my favorite domestic beers for the past 5-6 years. The new wave of hipsters ruined it for me now. Shame. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 2.75 
look: 3 | smell: 2 | taste: 5 | feel: 4 | overall: 4 
