look: 3.75 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.25 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.5 L -- Pale orange with a two finget, pure white head. Quite carbonated and lively.   S -- Citric hops, rubber   T -- A milder little sumpin sumpin   F -- Potent and watery at the same time   O -- Just go for little sumpin sumpin   
look: 3 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 Drank from a bottle poured into a glass. For my taste, a little too sweet and not hoppy enough. I get a little more burnt caramel than citrus, a little tangerine-like. No piney taste at all. A good IPA, just not great.   
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 Good IPA look and the smell of one too. Citrus hops and a malt backbone. Decent flavor but a bit less sweet that I normally would prefer. Good flavor after a few more sips but something in the flavor of the malt finish I'm not totally liking. Nice follow through with slight lingering bitterness. Good carbonation. Having one more at Pica's before the Adam Sandler and friends show at the Tower !   
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Quite possibly the best beer ever brewed. 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 This IPA pours an orange-ish bronze color with a medium foamy white head. The smell has some slightly sweet malt notes overlaid with some standard California IPA notes of citrus and pine, which is definitely not a bad thing. The flavor is a little different than I expected. There is a light malt backbone that contributes a mildly sweet character, but like any good IPA the hops are the star here. There are some big citrus notes (primarily orange), with a pine character that was more measured than I expected, and surprising also some herbal and flowery notes that I would consider non-standard for California IPAs. The finish isn’t dry at all and the flavor doesn’t linger like many IPAs, but instead is actually quite crisp and refreshing especially with the bold citrus flavors. The body is medium. The hoppiness is quite measured for a California IPA and for my palette that is kind of a good thing. This is an IPA that is accessible for people that aren’t IPA fanatics. It is easy drinking, well balanced, and the flavors are great.   
look: 2.5 | smell: 3.75 | taste: 3.25 | feel: 4.25 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 DATE: December 3, 2016... OCCASION: Couldn't get this poured fast enough, as PSU is already down 14 in the Big 10 Championship... GLASSWARE: Brew at the Zoo pint... pours a lively golden amber body that streams bubbles upward... a white, snowy single-finger thickness occupies the top shelf, with a distinct creaminess... the aroma is heavenly west coast hops, pine, tangerine, grapefruit, and orange peel... caramel and light bread aromas suggest balance... the first sip proves rewarding, with a wet kiss of graininess at the throat and a hint of tickle at the teeth... aftertaste lingers like a gentle reminder... medium-bodied and almost sessionable... the taste is heavy on lemon, tangerine, a counterbalancing bread malt, and some late resin--an IPA that knows what its purpose is... balanced, solidly weighted at 6.2%, and encouraging the next sip... not sure why this took so long to find my beer fridge, but as expected, an enjoyable classic....   
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 12 oz. bottle poured into a tulip glass.    L--Amber, clear with a nice, thick head. Head faded quickly, but left some lacing.  S--Sweet, fruity, maybe some peaches. Also a little pine is there.  T--Sweet, fruity, definitely peachy. Hops are well balanced by malts. VERY nice.  F--quenching. Nice carbonation and a wet feel.  O--Excellent. I can see this as a go to beer.   
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 On tap at Red Robin Washington PA. Nice fruity under tones. Nice color. Just the right amount of bitter for me. Good refreshing choice with a good hamburger!   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 Bottle at De Paas. Hazy bright orange pour with a decent white head. Notes of caramel, oranges, honey, tropical fruit. Medium body, medium to low carbonation and a bitter-sweet and hoppy finish.   
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.25 Looking forward to this...I am a big fan of West Coast IPA's...    Good head level, looks refreshing...    Strong, refreshing, peachy aroma...    Loving this, great bitterness and peachy/apricotty flavor, perfect for either summer or winter.    A bit more bitterness would make this truly great   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 Lagunitas iPA, 6.2% ABV, 45.6 IBU. Pours orange and thin with a snow white two finger head. Nose is pine and citrus, taste follows. Seemed more bitter than the IBU indicates. OK mouthfeel. Overall OK.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 2.75 | taste: 3.25 | feel: 3 | overall: 3 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.25 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4 
look: 4.5 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 2 | smell: 2.25 | taste: 3 | feel: 2.75 | overall: 3 
look: 1.75 | smell: 2 | taste: 1.25 | feel: 2 | overall: 1.75 Similar to all of the other pale ales, it is pretty terrible. I don't like pale ales much and this is very overwhelming to the taste as well as bitter and heavy on spices. Not as offensive as SweetWater 420 Extra Pale Ale, but very close.   
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 Lagunitas IPA brewed by Lagunitas Brewing Company, with an ABV of 6.20% This IPA pours out a deep golden amber color with a nice white head. There is also a decent amount of lacing to this brew. The lacing sticks right to the side of the pint. The smell of Lagunitas IPA is rich with hops bitterness. You also pick up on grains, malts, and mild sweetness. Lagunitas IPA has the look and smell of most IPA's on the market, not saying that is a bad thing. Now for the taste, it is bold but rich with flavors. Hops are the first thing you pick up on, they are just right, not overwhelming. Then you pick up ob a nice smoothness from the grains and malts. There is a lot going on in this brew. I can't get over how smooth this brew goes down. It is really hard to pick up on the 6.20% it is just that smooth. Lagunitas IPA has a super nice balance to it, there is nothing overpowering about this brew. This is a real nice drinking IPA. The mouth feel of this IPA is Bold, Rich, Smooth, Clean and Refreshing. Overall I'm giving Lagunitas IPA 4.50 out of 5. I would buy this brew again. Lagunitas Brewing Company, did a real nice job with this IPA.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 There's nothing wrong with this IPA but it's nothing spectacular either. It's got a lot of the nice aromas & flavours you will find in many of the great IPAs; hoppy citrus, melon/tangerine, a bit of pine, pretty well balanced with bready malts. This makes for a solid beer with some good taste & very little in the harsh after taste department. But it's just a bit short overall. Taste is a bit less complete & mouthfeel a little less smooth & full than say, Lagunitas Hop Stoopid, or (for Canadians) Fat Tug, Twice as Mad Tom, or even the regular Mad Tom IPA. The carbonation was also a touch off of perfect. I would certainly enjoy this again if it were given to me or if I were out at an establishment with nothing better, but for the same price I can get something a little better at just about any local beer store.   
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 3.5 | taste: 4 | feel: 4.5 | overall: 4.25 Bright gold color. Solid apple-y acidity on the forefront with a bit of a spicy gingery finish, and a nice linger. Repeated sips push it more towards generic IPA flavors, albeit with a pleasant light floral play (orange blossom?). Good flavors overall, very drinkable and lends itself well to sessioning.   
look: 5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.5 Great tasting IPA about as expected a little stout but smooth flavor 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 pale golden with perfect clarity. thick frothy white head that slowly dissipates. resiny citrus hop aromas of lemon and mandarin. notes of melon and soft malts as well. body is medium, with light astringency. resiny texture with a crisp carbonation. flavors are mostly from citrusy hops and bitterness is up front but its perfectly balanced by a bready malt backbone. this bitterness which is just not overwhelming, sticks around well into the finish. this is probably the best Lagunitas IPA in a bottle I have ever tasted!   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 typical IPA  no disappointment 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4 | feel: 5 | overall: 4.5 Purchased as a large 22 ounce bottle in Barstow, California. Enjoyed at the Landmark Inn at Fort Irwin.     This is not a hop monster and frankly seems like it is more in the territory of an American Pale Ale. But it is good, nicely balanced. Fairly dry.     What I really enjoy about this beer is the soft, fluffy mouthfeel.    Negatively, I tend to think of more assertive hop aroma and flavor when I think IPA. This didn't blow me out of the water.   
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 5 
look: 3.25 | smell: 3.25 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 One of the classic west coast Ipas. Haven't had it in a while.   The appearance is a clear amber-orange with some carbonation bubbling up the glass.   The aroma is citrus, pine and some earthy bitterness.   The taste is big pine, citrus and earthy bitterness along with some sweet malt coming through.   The mouthfeel is soapy with a resiny bitterness lingering.   Overall this is a classic that still holds up.   
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3 | feel: 3.25 | overall: 3 Lagunitas IPA 12 oz bottle purchased at supermarket in NY Sept. 2016. Refrigeraged beer poured into thin walled beer glass.    Nice amber color with substantial head. Fair hoppy aroma. Good lacing as the beer disappears. Lagunitas' entertaining blurb promises a battle between hops and malt, but the hops are the decisive victors. Hops tend toward a floral character throughout. Malt is secondary at the start and fades from there.   
look: 4.25 | smell: 3.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 Beautiful appearance and good aroma. Mouthfeel is close to perfect and the taste is complex. Hops are interesting because the flavor seems to change continuously from drink to swallow. Big citrus aftertaste. I'd heard this beer had high marks and I agree.   
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 Copper/orange and golden color. A fat 2" foam hat. Plenty of lace leftover.  A big and sweet hoppy aroma. Pineapple, earthy tones but mostly fruity.  The flavor has a very nice hop profile, earthy bitterness hits first with pineapple and seet fruits, finishes dry and earhy.  Feels medium due the malty slickness but very dry and bitter in the finish.   A rather mild hoppy offering concidering the ever saturated palate of the American beer consumers desire for HOP Bombs.   
look: 3 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Is this a ground breaking flavour sensation? Nope.   Is this a beer to crawl over broken glass for? Nope.   Is this a solid, readily available, high quality brew that is a perfect everyday staple and should offend no one? Damn straight. A decent go to IPA. Cheers!   
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 4 | feel: 4.5 | overall: 4.5 Good reliable IPA and quite readily available in UK bars and supermarket shelves. One of my regulars. 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.25 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.25 | smell: 3.5 | taste: 4.25 | feel: 3.75 | overall: 4.5 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 Underwhelming IPA, decent , but I was expecting better. Nice foamy head Dry finish with some lasting bitterness, soft aroma and mellow hops bitterness.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 Drank at Weatherspoons Surrey Docks, London.    A: The body is yellow crystalline with a nice one finger thick head. Looking good so far.  S: Once the bottle was opened, the aroma of pineapple and pine reached the nose. It's a wonderful aroma that almost reminded me of Pliny The Elder for a second.   T: The taste is awesome due to the mild hoppiness here. Lots of piny tones, very malty but not in excess - it's a very moderate beer in everything, in hoppiness, in "pine-ness" and maltiness.  M: Body is medium to high with a mild bitterness. But this bitterness is great at connecting the malt with the pine tones.  O: My first Lagunitas. A classic beer. I see why this is as classic as the first Sierras Nevadas. The aroma was just perfect while on other characteristics was not that awesome, though very good still. Would love to have it again!   
look: 3.75 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 clear golden orange color, nice fluffy white head with great retention and lacing. notes of pithy citrus zest, pine, grapefruit, tropical notes. light bodied. overall definitely a quality IPA that is readily available, refreshing, and easy drinking.   
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 one of the standards for us out here on the west coast. 
look: 3 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Serving type: 12 oz bottle to the dome (after work)    Pours a clear orange amber, with eggshell white bubbles that dissipate. Smell is of pine, sweet caramel malt, slight grapefruit, and some sweet orange. Taste reflects the smell. Initial pine flavors lead into a pleasant citrus bitterness and sweetness from a slight caramel flavor. Feel is medium, which fits with the flavor profile somewhat. Overall this is a readily available IPA that has solid tastes and aromas.   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 This is my go to IPA. Not a huge aroma or after taste. Just a clean crisp taste. The colder the better. 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 Crystal clear, west coast IPA. Pours a bit of head, very thing ring of retention, but it shows some lace.    Light aroma of pine, citrus and vaguely herbal.    Solid bitterness, nice piny resin, grapefruit rind, nectarine, herbal, sponge toffee, light fruit esters.    Moderate body has a light hop acidity and a crisp finish.    A legend.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 3.87 Ave - 87 by BA  Not bad - just kinda average (9/23) but I'm still reeling from the "too much IPA" illness with D Lee 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 3.25 | taste: 4.25 | feel: 3.5 | overall: 4.25 Appearance - This is your classic American Ipa, It pours a crystal clear deep amber color with 2 fingers of white foam that replenish very well. Very nice looking IPA.     Aroma - I find this nose to be lacking a bit, Not because the aromas aren't there, they are but they seem faded. I get some grapefruit up front followed by pine apple and orange peel. This is followed by a grainy yet caramel malt and a slight breadyness.     Taste - the taste is much more floral than I would have expected, also there is some leafy grassy, hop. The grapefruit is almost entirely gone but the orange peel is still very noticable. pine apple gives a slight sweetness to it the back end of the hops is piney. All this is followed up by light caramel and a very crackery, grainy malt. This is extremely well balanced and definitely on the more moderate end of the IPA spectrum!    Feel - As far as body is concerned this beer is once again lacking, It feels almost watery with a very light prickle from the carbonation on the tongue. I will probably rate it higher overall though because it does come together well!    Overall - This is one of those odd ball cases to me! I mean judging by the rest of my points you would feel this should be in the 3.75 range but it definitely doesn't. It definitely has its pitfalls but what works comes together in such a way as to enhance the entire beer and make a very nice moderate IPA. I would definitely drink this again!   
look: 3.75 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 2 | taste: 1 | feel: 2 | overall: 2 There really isn't any body to this IPA. I was disappointed. No real nose, either. The only redeeming quality was the head and the color. Well... That and the aftertaste didn't linger.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 Poured from a 12 oz bottle into a pint glass.    L: Pours a clear copper color, with a tight 1-finger off-white head. Good head retention and lacing.    S: Balanced aroma with hops, citrus and some pine.    T: Well balanced IPA flavor. Sort of like the aroma, with citrus, malt and hops.     F: Smooth, well balanced finish. A little bitterness at the end, but not overpowering    O: Did I mention well balanced? This is a very good IPA, with enough flavor to satisfy, but not so overpowering in alcohol or hops that you can only have one. Pretty much my go to beer.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 4.25 | overall: 4 First thing to strike me: the smell. I mean, really. I can smell this from 8 inches away, and my sense of smell is below average. It has an air freshener, aerosol quality to it. Could be either pleasant or overwhelming depending on personal preference. * The smell's reach has dissipated significantly after being poured and setting for a few minutes.    Has a thick, frothy head with iridescent bubbles that make me think of soap. actually, this may have pinesol in it. Pours a nice and clear, copper to amber color.     Very light taste upon impact, fades to a sharp bitter bite upon swallowing, leaving behind a stinging-nettle-like aftertaste that does not linger for more than a four or five seconds, before leaving behind an almost undetectable hops after-aftertaste that sticks aroud much longer. Not pickig up too many notes. Maybe some tiny bit of something citrus, like orange peel or lemongrass, but nothing prevalent.    Feels rather good in the mouth; despite wild, foamy head, it does not foam up in the mouth too muh and intead has a quite pleasant texture. 85% liquid, 15% froth, if I had to venture a guess.    All-and-all, Langunitas IPA would ot be my stand-by for IPA, but that's just me. It could easily be someone else's stand-by, and I would obect neither to drinking it nor to serving it.   
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 This is our "go to" IPA. I never have to pay more than $14 a twelve, and it's a great beer. It was actually the first IPA that I really liked, and when I want to introduce someone new to IPA's, this one always brings them in. Good for the IPA fanatics, but also a real crowd pleaser.   
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 In Love! 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 1.75 | smell: 1.75 | taste: 1.75 | feel: 1.75 | overall: 1.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.25 | taste: 3.75 | feel: 4.25 | overall: 3.75 A: Clear copper with thick puffy head.  S: Bland IPA smell, but that's not necessarily bad. Hops, tiny notes of citrus.  T: Maybe some lemon notes with the hops. Maltier than other popular IPAs I've got a chance to try.  M: Light bodied.  O: Pretty decent beer. Good choice if its on draft, but there are much better popular IPAs.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 On draft, pours to a pleasing clear golden tone. Not as hoppy as many IPAs but that makes this a refreshing (cold) summer drink. Would make a good session IPA. Also a possibility for Pale Ale drinkers.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Pours a clear copper with 1 finger head with great lacing. Smells sweet with a mild hopiness. Tastes of minor tea leaf with mid bitterness that fades quickly. Great drinkablity lends itself to many repeats.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 Look: This is a handsome beer. Golden with a hint a red. A quarter inch foam head with plenty of air and a sudsy residue.   Smell: Citrus, lime, grapefruit, toasted malt character. Extremely balanced.  Taste: Floral and a little dark. Nothing to astonishing for an IPA. Grapefruit is the most vibrant flavor. Very mild sweet aftertaste.  Feel: carbonated and full bodied with a well balanced mix of lightness and bready malts.   Overall: Extremely balanced IPA and perfect for all occasions. Made for repeat drinking.   
look: 3.75 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 3.5 | overall: 4.25 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Poured into IPA glass. It pours a clear golden color with one finger of milk-white head and lacing with very good retention. The nose is malty with some faint grapefruit and pine. The taste follows the nose: it has a nice malty base with some dank, bitter hops and grapefruit. You can also taste some sweeter fruit at the finish. It is a medium-bodied ale with moderate carbonation and the 6.2% ABV is not an issue. Overall, there is nothing wrong with this IPA except that I cannot avoid comparing it to Sucks, which is world-class.   
look: 4.5 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 4 
