look: 4 | smell: 3.5 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 3 | smell: 3.5 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 L --Crystal clear, vibrant, pale orange hue with moderate effervescence. Moderate pour produces a three finger white head that sticks around. Moderate lacing   S -- Very clean and mild. Grains, hops, some fruity esters   T -- Similar in character to smell. Good balance of hops and malts   F -- Robust upfront with a nice, tapering finish. Refreshing   O -- A classic    80/100   
look: 3.5 | smell: 2.25 | taste: 2.5 | feel: 2.5 | overall: 2.75 
look: 3.25 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 A: Copper, dark orange color with foamy white head.  S: Smells like sweet roasted coffee.  T: Very well balanced blend of sweet malts, toasted coffee notes, and the slightest underlying hops.  M: Medium bodied, though sessionable compared to many other darker lagers.  O: Pretty good beer that I was pleasantly surprised with. I drank this a long time ago and hated it, now I can see this being my go-to winter beer. Balanced flavor profile with a warm center makes it a good easily-available choice for the winter months.   
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 L: Copper or deep gold darker than I remembered. I poured half into a shaker then poured hard the last half to get a good head that left some lacing.  S: herbal hops with some bready malt/grain   F: I really liked the level of carbonation not to harsh but just right. I found it had a moderate mouth feel.  T: Waves of flavor wash over the tongue. the grains with just a bit of sweetness in the middle that is pushed back buy a considerable wave of herbal almost pine like hop that fades to a lingering dry finish. Easy to see why its a classic.  O: I haven't had one in a year or two and still it is a solid full flavor beer. Not my fave but a very respectable offering. The balance and layers of flavors are what will bring me back.   
look: 4 | smell: 4.5 | taste: 4 | feel: 4.75 | overall: 4.25 This is a pretty good beer with a strong hops and wheat taste. It has a medium acidity level and is full-bodied. It is the first beer I was ever able to fully drink and say that I somewhat enjoyed (ca. mid-September 2016).   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 I really enjoyed this lager. Pours a rich golden color with a healthy head and lacing. Nice subtle aroma. Has a slight hoppy, bitter and mostly malty taste. Definitely not your average lager.   
look: 3.75 | smell: 3 | taste: 3 | feel: 3.5 | overall: 3 Poured it in a mug. Let's gulp it down! Haven't had one of these in a minute. Brew's dark amber in color, with an inch of off-white head. Some lively carbonation. Fairly clear as far as I can tell.    Aroma is mostly of toasty-grainy malt, with some herbal and spicy hop notes floating around as well.    Clean lager profile. Toasty malt and herbal hops in balance. Decent-sized bitterness, mostly on the end.     Medium body. Somewhat crisp with a softer finish that helps leave a nice malty-sweet aftertaste to accompany that tongue-tapping bitterness. A nice one to glug.   
look: 4.25 | smell: 3.5 | taste: 3.25 | feel: 3 | overall: 3.5 
look: 4.5 | smell: 3.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Golden brown heavenly look. Nice bubbles/lacing. Smells light malt and balanced hop. Pretty much the "perfect balance of hops and malt". The carb is precise. So consistent.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 4 | feel: 3.75 | overall: 4 12 oz bottle poured into a standard pint glass. Freshness notch November 2016.    Appearance: Two finger head that quickly dissipates into a soapy residue. Color is dark yellow to coppery.    Smell: Good clean beer.     Taste: Very well balanced, clean, slight bitterness.    Feel: Medium body with a little zip to it.    Overall: One of, if not the best of the "mass produced" lagers.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 I have a soft spot for this beer it started me into the world of craft beer just like a lot of other people I'm sure . Still one of my favorites and go to beers.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.25 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 I now live in Seattle and I have to say I may be biased, because I am sick to death of over hopped Pacific Northwest crap. Since moving here I have really enjoyed being able to pick up a beer that is complex, but also well balance. I don't need to feel like I'm being punched in the face with hops and floral / citrus / pine or whatever else notes every time I drink a beer.    And for all those people saying this beer isn't hoppy or is too light, SA Boston Lager has 31 IBU's. The point at which the human palette can no longer detect any flavor difference is around 38-40 IBUs.   
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 4.75 | feel: 4 | overall: 4.75 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 4 | feel: 4.25 | overall: 4 This beer was better than I expected based on the fact that it's a mass produced lager from a big brewery. It wasn't my normal style preference as I tend to go for IPAs, porters & stouts, but this was a good beer nonetheless. It had no real hop flavour to speak of but had a nice full malty flavour with full smooth mouthfeel and no off/adjunct flavour even though I enjoyed it on a warm summer day a few degrees above fridge temperature. The bready flavours which came out as it warmed were not complex at all but were pleasant all the same.   
look: 3.75 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Nice well rounded flavor. One of the first beers I had. Quite carbonated, out of a can.  Smells good, tastes like a lager should, not as strong as an Ale, but clean, slightly bitter bite, a bit of bread like sweetness, (It has been a bit since i had it). Hoppy, but mild, and slightly bitter taste that continues into a aftertaste, with a nice finish. It is a good beer, canned or bottled. Drink up!   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.5 12 ounce bottle to wine glass	  A: amber clear, small white foam  A: nose: grains	  Taste: low bitterness, long bitter finish, bitter aftertaste  M/F: medium carbonation  OA: very good lager ok to repeat  Drank: 9/14/2016	10:15 PM   
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 4.25 I had heard so much about Sam Adams that sampling it was essential. This lager had a definite rich hops flavor; however, it was to be expected based on the TV marketing of the beer. It is my understanding that the hops give lagers a sweet taste and this one is no different. The look was very crisp and orange with surprising lacing with respectable amount of foam. As I drank the bottle, never did I feel like it lost its flavor or its crispness. I will say that the overpowering sweet flavor, I can see how somebody would not prefer it, but it did not seem too much for me. A good Friday night kick back kind of beer for me.   
look: 3.75 | smell: 3.25 | taste: 3 | feel: 3.5 | overall: 3.25 
look: 4.25 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 2.25 | smell: 2.25 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 2.75 | smell: 2.5 | taste: 2.75 | feel: 2.5 | overall: 2.75 A beer with some presents grain and malty taste that sticks around.     Taste Rating in Words: It's the guy at the party no one's sure they know, no one invited, and you aren't convinced you want them there.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.25 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3 | smell: 3 | taste: 4 | feel: 4 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3.5 | taste: 3.25 | feel: 2.75 | overall: 3 
look: 3.75 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.75 | taste: 4.5 | feel: 3.5 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 Pretty much the standard go to lager. It's my favorite (even if it's slightly overpriced), but still much better and worth paying more for than say budweiser.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 From the 12 oz bottle in a snifter. This classic lager pours a bright clear amber color with   a moderate head of white foam that subsides to a thick ring, thin pool, and light lacing.  Nose of caramel malts, light breaded malts, spicy hops, and light herbal hop notes. Flavors  exceed the nose with caramel malts and light breaded malt notes on the front and sides, subtle  herbal notes hit nicely on the middle and fade into a floral hop note that is perfect for this classic  brew. Nice mouth feel, medium carbonation, and a lightly herbal bitter hop note on the aftertaste.    I still taste the flavors I remember, but the look has changed a touch with the now faster dissipating  head, and while this is not a problem I remember distinctly putting the cap atop the foam to many  peoples surprise and then taking a drink and it was still there. I have many fond memories of getting  this brew and cherishing it back when it was a rarity to find in the Cincy area prior to them brewing  it here. That said, the flavors are still present and I am reminded of how much I appreciated it on the  brew landscape when the best you could get was Sam Smith and Lowenbrau.    Cheers SA, keep up the good work....and PLEASE bring back the foam!   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.25 | taste: 3 | feel: 3 | overall: 3.25 This is a light, easy drinking beer with slightly more flavor than than typical microbrew lagers, so people new to drinking think it's a craft beer. It's not, it's a mass market corporate schill. Still it's alright, if you like light beers. Slightly more spicy and warm than mass lager piss water, but still not good. I appreciate that they are a gateway to better beer for newbies, but don't stop here. In a few years you will learn that this ain't really very good.   
look: 3.75 | smell: 3 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4.25 First beer review. We'll see how this goes.     L: Light foamy head that dissipated quickly. Very clear amber color.    S: Floral notes. Pleasant smell but not very powerful.    T: Initially a little bit of bite. From the carbonation maybe? Not sure. Like I said I'm a little new at this. Slight hoppy notes, but not overpowering. A bit of caramel in the finish.    F: A little bit of carbonation and bite at the beginning and then a pretty smooth mouthfeel.    O: Nothing bold and exciting about this beer, but nothing terrible about it either. Pretty good neutral flavored beer that most beer drinkers should be able to enjoy.   
look: 3.5 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 2.25 | taste: 1 | feel: 1 | overall: 2 I give this beer a point because it looks nice. The beer tastes like sugar water that was brewed with a batch of rusty pennies. I hate the hops in this beer. Way too metallic to enjoy. This stuff is too overwhelming for me. It's really overrated and proof that a pile of cash can net you wonderful publicity.   
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.75 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 The Budweiser of craft beers....doesn't offend anyone, doesn't impress, but still delivers....go with one of these for the train ride home....old reliable...   
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Look: Light, clear Amber. Nice big off white head and lacing  Smell: nice malt sweetness and a bit of hop and spice.  Taste: much like the nose. Not something I seek out but not a bad brew at all.   
look: 3 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 2.5 | smell: 2.25 | taste: 2.25 | feel: 2.5 | overall: 2.5 Tastes like a bad US IPA, and is pretty gross overall. Every couple of years, for whatever reason I have one of these (this time because I was on a plane and the pickings were slim) and then immediately kick myself in the pants for buying one. Sorry.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 Pours a beautiful amber color with a fairly large head that thins out. Smells strongly of hopps and a little malt, with the taste to follow. Hopps taste are very strong but not overpowering. Smooth finish with a great after taste. Good beer.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 4.75 IMHO as perfect as beer gets. I'm a fan of rich lagers and IPAs. I enjoy a number of complex IPAs but I have kept coming back to Sam Adams Boston Lager for what tastes to me like a perfect glass of beer. This is a gateway beer for a lot of people who make the jump from Bud or Coors into craft beers - it's an impressive beer on its own. Full hops sweet not bitter rich not heavy. Pretty easy to drink 3 or 4 of these.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3 | overall: 3.25 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 Been drinking this since the early 90s. It's my reference beer, a classic. There is value in going into a restaurant 1,500 miles from home and being certain that I'm ordering a good beer. (And I get peeved when all they have is a Sam Adams seasonal, which I usually don't care for.) Amusing that some 21st Century beer snobs insist on dissing it.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3 | smell: 3.25 | taste: 3.75 | feel: 3.75 | overall: 3.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Not as good as I was hoping. Has a certain taste I don't like. Drinkable, but not very enjoyable. 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 2 | taste: 2.5 | feel: 2.75 | overall: 2.5 Gold with two fingers of a uniform head that recedes to a thin layer with clingy lace.    Buttery bread and malty aromas. In actuality, the nose is very subdued, almost non-existent.    Sharp flavor--almost spicy--with crackers, bread, and corn.    Crisp finish.    For how proud Jim Koch is of this beer, it's only a small step up from the big AALs, and not something I'd revisit intentionally, given the current state of nearly unlimited options.   
look: 2.5 | smell: 3 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.25 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 Smell: very malty, caramel, pleasant hops.  Taste: relatively thick mouthfeel (compared to the avg lager), creamy carbonation, malty sweet.  Finish: light bitterness, hint of dry smoke.  (can bb Sep 2016)   
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 It’s the original Sam Adams beer that started it all, not just for Sam Adams, but arguably for the craft beer craze in America in general. This lager pours a color somewhere between golden and russet with a fairly large white creamy head and a pretty high amount of carbonation. It leaves a nice lacing. The smell is almost nonexistent, but is faintly of malt and a little bit of citrus. The flavor has some bready, slightly caramel, malt character with some hops that come peeking out at the end and a little citrus coming out with it. There is a little bit of an earthy taste to it also. It’s a pretty well balanced beer, but not too exciting. The body is medium, but must have looked heavy compared to all those mass produced beers when this first came out. The finish is crisp. Over all I would say this is fairly average, or maybe a little bit above as far as Sam Adams beers go, but it’s a long shot better than most other mass produced American beers.   
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 Boston Lager pours with a short but dense, white head. The body is clear and dark golden in appearance. The aroma is full of floral, spicy hops. This continues into the first taste. It has a malty sweetness that finishes with a nice hoppy bite. The bitterness and carbonation lingers leaving a refreshing feeling.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Smooth malty lager 
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4 Pours into a glass with an Amber color. Smells good forgive the lack of details my nose isn't very good but the fact I can smell it is a good sign. The taste is full bodied with plenty of hops. Feels great no complaints in that department. Definitely a beer I could drink regularly.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3 Solid drinkable lager, finishes just a little bitter and lingers on the palate. Smell is warm, yeasty, beery, comforting goodness. Good mouthfeel, crisp and clean.   
look: 3.5 | smell: 2.5 | taste: 2.5 | feel: 3.25 | overall: 3 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.5 Amber colored lager, 1/2" off white head. Aroma was mild grains, sweetness.    Taste has a nice malt toast caramel impression, somewhere along the lines of an Oktoberfest or Marzen. Minimal levels of hops, bitterness and body.     I can see why this blew up and got big. It does have more substance and flavor than most mass produced lagers. Its smooth. They didn't skimp when making a beer with some specialty malts instead of using loads of corn and 6 row barley. Old world hops.   
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 2.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3 | taste: 2.75 | feel: 3.5 | overall: 3 Definitely tastes like an American take on a Vienna. While the mouth-feel and it's look in a glass are pretty good the beer tastes like a garbled mess to me. The hop profile seems nice at times to the nose, but comes out tasting bland with almost every sip. The balance of malt to hops is nice, unfortunately neither the malt or hops selection seems innovative or even good tasting.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 Pours a golden amber color with a large thick white head on top that sticks around for awhile. Has a great smell of roasted grains and malts. Tastes exactly like how it smells, one of the best lagers   
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 3.75 | overall: 4.5 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 3 | feel: 3 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.5 | overall: 4 This is my go to beer when at a restaurant or bar. I'm a big fan of Vienna style, amber lagers, and this is one of the better ones out there. This review is of a 12 oz. bottle from my fridge.    L- Golden amber color, over a finger of off-white creamy head. Nice lacing on tulip style beer glass.  S- Caramel, malt, roasted nut, hops. Very fulfilling amber lager smell.  T- Very hop forward for this style. Caramel malt flavor, roasted bitterness. Finishes very nice and refreshing.  F- Full mouth feel, heavy style lager. You definitely know your drinking a full bodied beer.  O- I'm a little biased towards this beer, I do buy it often. If I had any negatives about it, it would be that it's heavy, maybe too bitter sometimes. If you love light beers or adjunct lagers, you will probably hate this. This maybe a little too much for someone new to beer to start out on, but it should be tried by everyone at least once. Very nice beer! Highly recommended!   
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 My gateway beer to craft. A somewhat heavy but great tasting lager with best combo of hop and malt. 
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 3.25 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.5 | smell: 3.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 2.5 | taste: 2.75 | feel: 3 | overall: 3 
look: 3.75 | smell: 4 | taste: 4 | feel: 4.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 4.25 | overall: 3.5 
look: 3.75 | smell: 4.5 | taste: 4 | feel: 4.5 | overall: 4.25 L: Peach gold with reddish notes. Almost no head.  S: Very fresh peach-critus-champagne aroma.  T: Very similar to the smell. Champagne-ish aftertaste with some bitternes and astringency.  F: Creamy with nice moderate carbonation.   
look: 4.75 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 Appearance: Bright rose gold, if it were handed to me as a red ale I wouldn't argue.    Aroma: Very nice blend of malt and hops.    Taste: Solid. Rich malt cake with hop icing. Consistent flavor all the way through, finishing clean and crisp with lingering malt touches. What other Viennas aspire to be.    Texture: Medium leaning towards full.     Overall: A very well crafted (yeah, that's what I said) beer in the Vienna style. I say that like I really know what I'm talking about, every Vienna I've had tasted different, but the style brings to mind caramel malty richness with balancing hops and that describes this beer pretty well.   
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 Not too bad for a beer stuck in limbo between craft and macro. Certainly much better than macro AAL such as Bud or Miller as it is sweeter and less dry. I wonder if the recipe has varied or if my taste has, but the first time I tried this I liked it more than the last time I did, where it seemed a bit more bitter and less grainy.   
look: 3.25 | smell: 2.25 | taste: 3.5 | feel: 3 | overall: 3 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 This beer really started it all for me, I used to think it was Sierra Nevada Pale Ale but this one really started it for me.    MUCH BETTER on draft, this is a beer I'd order at a bar if there really isn't much to choose from.    The look is gorgeous lets be real. It looks so good and mouth watering.    Some sense of hops, malty and some caramel notes in the taste. It can be filling but it's the perfect beer to go with wings.    Cheers!   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Pours a nice amber color well into a pint glass. Smells of slightly spicy hops with a strong malt presence - a solid balance between malt and hops in my opinion. A rich, smooth, medium body with consistent flavor throughout the experience. I've been a fan of this classic for a while.   
look: 1 | smell: 2 | taste: 3 | feel: 4 | overall: 5 Poured from a dented can into an empty water bottle. Beer was all head and needed 5 ice cubes to chill it down (3 is my max...5 is preposterous). Aroma is very turnip forward (as in a lot of Sam Adams beers) and reminds me of blueberry chill and fun in Hawaii. Taste is that of Vienna, which is quite smoky...orange, minty and slightly of moth balls. Mouthfeel was of a fine aged custard. Overall this is a great beer designed in Boston and maid in Vienna.     *The dented can looked at me very judgemental.   
