look: 3 | smell: 3 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 L- Pours a two headed dark golden beer. Very deep and sophisticated color.  S- Grassy, piney and citrusy hops. Sweet tropical fruit punch aroma. Slight boozy nose follows.  T- Grapefruit, orange, bitter and grassy hops combined with a slightly sweet tropical flavor. Extremely tasty IPA.   F- Medium bodied, a little sticky to the tongue.  O- I haven't had anything from cigar city. This is because I'm a little bit reluctant to try it, I guess. I don't know why it took me so long. This is a delicious IPA. It meets and exceeds every standard of the style. If you haven't tried it and have it in reach, please do yourself a favor and grab it.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 Finally having my first Cigar City and enjoying it but reminds me a lot of Stone's Ghosthammer as well as their Hop Revolution Hercules. Not a bad thing I suppose:    L: orange buttery body with cream head that dissipates to thin bubbly lacing    A: citrus jello but very tamed aroma    F: medium mouth feel but wish it was more Piney with more hop sting    T: citrus pine jello with some orange juice zing    O: if sun was shining while laying by the water this would fit the mood. It's a good IPA, but nothing that stands out amongst what I can get close by. I can now cross it off as a beer I had been desiring yet never would seek out again however I will definitely enjoy my other 5.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Had my first Jai Alai on a trip to FL sucked down plenty while staying at a Disney property for a work meeting. Now I live in FL and I'm never disappointed to see it on tap. Solid IPA....7% standard IMO.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 12oz can, tulip, canned 1/3/18.     It's a fine looking IPA, no, really a very nice looking IPA. The glowing orange body, thick, creamy light tan head, and fantastic lacing is classic.    Edge of pine, yellow grapefruit peel, pretty normal citrus centric IPA nose. A strong caramel malt background emerges as it warms.     The flavor is familiar; it's painted from a palette of grapefruit and orange. It's like fresh squeezed juice, without the same level of citrus sourness. Soft, but intense. Bitterness is medium-high, but finishes clean.     The texture is also soft. Honestly, it has a creamy feel.     Jai Alai is a classic that has soft edges, but doesn't lack flavor. It's nice to see Cigar City's larger distribution these days.   
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 3.75 | feel: 3.25 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Awesome IPA. Can’t wait until I can try this fresh in Florida in a few weeks time. 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 This finally made it to Texas. Poured from a can into a tulip glass. Slightly cloudy golden yellow with a fluffy white head and great lacing. Fragrant citrus smell. Grapefruit and orange flavors. Some nice pine bitterness. Excellent beer!   
look: 4 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Probably my favorite “old school” IPA! So good! 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 3.75 This is very nice IPA. Had it from a can purchased at the Sheetz by my house. Freakin’ Sheetz! Could not have imagined such a thing when I was a younger jerk. Beer and gas stations have come a long in the last couple of decades. I mean back in the day it was Old Swill and a hot dog from a roller at Dairy Mart. Now you can a good IPA with good character (but not as much citrus character as promised by the can or the smell) and a made to order(ish) chili dog and cheese curds from the local gas station. We’re living in a wonderful time my beer drinking friends.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Solid, great taste, one of my favorites 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.5 Serving: 12 oz can (stamped “canned on 01/03/ [email protected] :15 cold outside!”) poured into a Spiegelau IPA glass.    Appearance: Hazy orange gold with a tall, lush, frothy head of white foam. Sticky clumps of white lace.    Smell: Fruit laden nose: stone fruit, tangerines, citrus and candied citrus rind. Rounded out by biscuit malt and earthy minerals.    Taste: Crisp, biscuit malt and gently caramel body carries a complex, fruit body body from the nose with stone fruit, tangerine and lemon. Closes with a few dank notes and earthy, herbal hops and balancing bitterness.    Mouthfeel: Medium body with moderate carbonation.    Overall: A solid, contemporary IPA with complex fruit character - tropical, stone, and citrus - and plenty of balanced hop character.   
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 Canned 1/5/18 from the brewery. Consumed on 2/5/18.     I enjoyed Jai Alai immensely, wish I could get my hands on this one, although I don’t think the brew would be as good since it is so widely distributed.     Very good from the brewery!   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 One of my favorite IPAs.   look: light golden amber with a very thick, foamy head that clings to the glass  smell: refreshing, juicy, citrus, and tropical  taste: same as smell... nice bitterness that is balanced by the juicy flavor   Feel: considerably different whether drinking from the can or from a glass. The carbonation is heavy and is very noticeable from the can. When poured into a glass with a nice frothy head, it's very smooth.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 Okay, it's not as though we need any more reviews of this acclaimed brew. But after cracking open a can a few minutes ago I was moved ... nay, INSPIRED to rate it, having never done so before. I live in the Baltimore area, where I've never seen it available. Luckily, my mother-in-law lives in Fort Myers, so I grab-n-guzzle a sixer (from the nearby Publix) whenever we visit. Every time I get reacquainted with Jai Lai it's like deja vu all over again. It's just SO delicious. And that's all I have to say about that.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 12oz canned on 1-3-18  Pour an opaque orange-gold with some sediment floaties. 1/4" white head falls to a cap quickly and laces nicely.  Ripe oranges, Orange Julius...vanilla, creamsicle. White grape note. Faint malty tone.  Oranges, wet weeds, light caramel - lemon sour late. Tangy. Fairly complex.  Full bodied, low to mid carbonation...has a sweetness to it but never gets too sweet. Good lingering bitterness.  Nice, unique IPA...I'm happy to now be able to buy this locally.   
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Pours a somewhat hazy amber color with a 1/2 finger width foamy head. Head retention is decent. Lacing is good. Has a nice citrus and tropical fruit aroma with some piney resin. Nice, mellow taste. A little more on the malty side. More tropical fruit taste with a good transition to a bitter piney resin. A little soapy at the end. Good beer. Light to medium bodied with mild to moderate carbonation.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4.25 heavy and citrusy, not dry. one of Florida’s best 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.5 Pours a bright gold with a fluffy white head on top.     Kind of a weak nose, but I get lemon peel mostly.     It tastes like a hop-charged honey sickle - the honey being subtle. There's also a bright citrus taste and bitterness that lingers after the swallow (lemon peel, orange rind, pineapple, tangerine).     It's kind of chewy which is nice - not in a stout kind of way, more of a hop chewiness. Awesome carbonation and bright "prickly" feel.     Overall this is a great IPA. It's like a hop nougat. It's worth seeking out, especially for the price. Dangerously drinkable. I will definitely buy again.   
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 As with many IPAs, this one is certianly subject to how fresh it is. Ive lowered my total score by (0.5 points) purely based on having a can that was four weeks old.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Fantastic "Go-To" IPA. Priced reasonably. Great citrus flavor. Pours darker colored, nice lacing. Great tasting with a pleasant aftertaste as well. 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 Pours a nice lacy head in a tulip glass, Smell is awesome with a great hop nose, taste is world class balanced malt and, hoppiness . Feel is balanced from start to finish with no off flavors. A solid almost perfect offering. This beer is always consistent even being from a can.   
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 A great beer. The tropical flavors explode. Tasted pineapple and a cornucopia of blended tropical. An amazing beer available in my supermarket. 
look: 4.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 5 | feel: 5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 3.75 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 12oz canned 11/22/17 poured into a tumbler glass at fridge temp 7.5% ABV. The beer pours bright light orange honey in color with off white head. The head recedes to a thin cap with some nice lacing. The aroma is orange, grapefruit and tropical fruit. The taste is slight caramel with accents of citrus and tropical fruit. Mouthfeel is medium bodied, adequately carbonated and mostly dry in the finish. There is a nice bitterness and balance to this beer. Overall, very good. I always look forward to finding this beer fresh.   
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Nice powerful citrus pop in the mouth at first mouthful, but not overwhelming. Continues with orange, tangerine , grape, grapefruit in that order . Beautiful pour into a pint glass creating a clear light orange - amber glow in the sun. Drinking this one on a golf course in Boca Raton. Life is good   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Great taste, and even better kick 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 I love this. Pours a light copper, hoppy citrus smell, grape fruit bitterness tempered by a brown sugar sweetness. Refreshing mouthfeel, Kind of perfect.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 5 | feel: 4.5 | overall: 4.75 I called it 4.75 overall because there may be something better out there, I just haven’t had it yet. My all time favorite, all styles. Perfect citrus bitter bite. Ruined all others for me, most of all “a-ipas”. Maybe because Jai Alai was my first memorable ipa, but I always find myself saying, “still wish it was a jai alai.”  Plus, my wife think it smells like catpee, which is fun.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 3.25 | taste: 3.75 | feel: 3.25 | overall: 3.5 Smells of caramel and vanilla, almost like it was aged in oak barrel... good taste (scotchy) solid finish ... overall good beer but not a favorite... 1-2 is limit at any given time   
look: 1.75 | smell: 1.5 | taste: 1 | feel: 1.5 | overall: 1.25 In Florida and have had a few and they are all bad. Did the Hedge Fund ruin Cigar City? And for that matter, I am having a Dale's bought by the same Hedge Fund, and it sucks as well.    Contract brewing is crap!    I will stick with the SweetWater!!!!!   
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured to an Ora et Labora taster.    A: Body is yellow-ish to orange and is very crystalline. No carbonation visible. Head is midway from white to beige. Awesome retention. Good looking lacing. Very good appearance.  S: The aroma is incredibly earthy and grass. It almost smells like dirt. In the back, just a minor resinous profile.  T: The taste is very green, herby and grassy. The transition to the end of the beer is very very smooth and ends with an almost bone-dry finish with a medium to high bitter finish.  M: Body is medium. Carbonation is high. Bitterness is high. Alcohol is unnoticeable.  O: Very nice West Coast style IPA.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 Jai Alai is my favorite beer and it’s not really close. It has the perfect blend of bitter hoppiness and sweet citrus flavor. 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 5 Absolutely delicious. Packs some nice, toasty vanilla and citrus flavors... mango, passionfruot, guava, melon. Very well balanced flavor and texture. Nice head that sticks around for a while  Beautiful aroma. Well done.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 Pours a huge, soapy head. Fruity, amazing aroma; touch of candied tropical fruit. Hazy, straw-orange color. Starts with a wonderful, fruity front. Medium bitterness. Lots of fruit and citrus rind behind that.    I like this one. A really nice range of fruit flavors, with a touch of citrus rind. I'm not crazy on the latter, but this is still nice.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 This beer is really nice.   I have to admit that, being a snob from New England (Massachusetts, to be specific...the heart of the east coast IPA boom), in the past, I've snubbed Cigar City.  Shame on me.  I come down to Bradenton periodically and, yet, today is my first experience with the green can. It wasn't until I learned that Shawn Hill had collaborated with Cigar City, that I realized I was missing out.   Oh, jeez. I didn't realize that this was brewed in N.C. by Oskar Blues. Very tricky. But that's ok...I like Oskar Blues.  Hey, I've been drinking all kinds of NEIPAs for quite some time...hazy, juicy, and canned....but, the Jai Alai is good. It comes across as kind of old school, based on its clarity and subdued citrusiness, but it's balanced, smooth, and you'd never guess it comes in at 7.5% abv. Oh, and it's easy to get...no driving for an hour to stand in line for an hour.  I checked out the website, and thought it was funny that there was an explanation on why it's in a can. All I can say is that, in New England, all the good modern beer is canned; if it's not in a can, then I don't buy it.  I wish I could sneak a case of this onto the plane, to bring home. In the mean time...cheers!   
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.5 had this on tap and from can (not fresh)     getting grapefruit and other pithy citric notes, some moderate piney bitterness, herbaceous and green, sweeter malty notes providing balance. light-medium bodied, very easy drinking. overall tasty stuff!    subsequently got a chance to drink a can that was about 3 weeks old- overall score adjusted. this fresh can brings a great balance between honey like malt sweetness, green piney and herbaceous character, and some tropical fruits of pineapple, orange, and grapefruit. almost a candied like fruit quality. light mouthfeel. quite basic but also very enjoyable and well executed!   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Must try 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Poured from a 12oz can into glass. Stamped canning date is 07/06/17, by Oscar Blues NC for Cigar City. Not as fresh as liked.  White head settles to thin ring, scattered lacing. Orange colored body, a little hazy.  Muddled aroma of tropical and bready.  Taste is also muddled, tropical hops come forward, a little grapefruit at the end.  Medium mouth feel.  A well regarded IPA, would like to try a fresher example.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 Probably wasn’t fresh 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 4 | feel: 3.25 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 A: Golden orange in color with a foamy white head and sticky lacing.  S: Pineapple citrus galore! Notes of pine and fruit punch added in. Hint of bubblegum as well.  T: Similar to the nose along with a dry grapefruit like aftertaste. There is a bubblegum like sweetness as well.  M: Crisp, dry finish. Loaded with hops! A bit bitter to the palate.  O: A very unique IPA. I'm glad that I was able to finally secure a can!   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3 | overall: 3.5 I don't mind this IPA, but only bought it once. It looked kind of weird, and the can mentioned something about some game that no one plays anymore that the beer was named after and it recommended pairing it with spicy food. This beer is pretty good with food I must admit. This beer was a bit syrupy for me, a bit too sweet and caramel malty, but it is still a very bitter beer, and a tad spicy, which I like.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 There is no IPA from bottle or can that I like better. Excellent IPA. 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 Pours a hazy gold with thick head and sticky lacing. Nose is full on hops, citrus, floral, and sugar. Taste follows the nose, this one is awesome, clean hops with juicy citrus, some sweetness on the back end, zero bite. I have wanted to sample this for some time and have to say I know why its so popular, its a world class beer. Clean finish light to medium feel.   
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 A thick, murky honey color. A very strong flavor of fruit and spices that lingers. Price is decent and it's readily available. This is a very enjoyable beer.   
look: 4.5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.5 Pours fairly clearly; smells citrusy but not particularly overwhelming; tastes great - just the right amount of hops. My favorite IPA! 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Pours a fairly clear amber color with a thick, white head a little over a finger thick. Smell is citrus, malt, pine, and tropical fruit. Taste is bitter, pineapple, caramel, guava, grapefruit, and a hit of pine at the end. Medium body, quick clean finish. It's good, there is a pleasant balance between the hops and malt, Wide variety of flavors. Not my favorite IPA, but something I would certainly enjoy now and then.   
look: 5 | smell: 4 | taste: 4 | feel: 3 | overall: 4 This beer is a party in a can. Amazingly flavorful citrus and spice without being overwhelming. It's kind of like an amped up Blue Moon with a lot more flavor and hops. It's not a party beer but it's like your own personal party, in that it is really enjoyable on its own. Fresh, original, and unique. If this beer was a woman she'd be an exotic princess and a keeper in all ways. Fun, satisfying, and worthy of lots of respect.   
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Pours medium amber with a thin persistent head  Smells springy, citrusy, and fresh   Tastes citrusy and sweet with some hop bitterness   Overall an extremely solid ipa I couldn't imagine someone not liking   
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 Purchased a sixer of cans while at the beach. Either my palate has changed a lot over the years or the brothers were working on their 10th or 11th beer at the time they reviewed this one. Perhaps it is a little of both. IMHO, with the quality of American IPAs we have access to today everywhere, it is nowhere close to a 100. I'd put it right in the middle of an 80 and 90. It is a good IPA and has all the stops, but the aroma is lacking and the malts are a little out of balance. Not getting any pine on the nose - all malts and it was canned only a month ago. The beer does, however, taste better as it heats up. The best sips are about half way through a can. I think Jai Alai is a little over hyped or the stuff they are brewing in NC now just isn't as good as it used to be. Or maybe my palate has changed...   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 Sampled from can 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.75 12 oz. can reviewed, citrus smell and strong citrus hops, caramel background.   Great with salty foods or BBQ.  Carbonated a tad more than most I.P.A.'s.  One of the top I.P.A.'s I've ever had.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 Tasted in a Spiegelau IPA glass from a 12 fl oz can on July 24, 2017. Canned on 07/07/17. Look is copper. Smell is citrus and tropical fruit. Taste is bitter citrus, tropical fruit and caramel malt. Feel is smooth and creamy.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
