look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Pours golden copper with thick white frothy head. Subtle citrus notes and malty backbone on the easy drinking IPA. HIT the SPOT at SB Zoo, cheers! 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 3.5 | overall: 4.25 L- Tanned yellow body, rich creamy white head.  S- Citrus bomb with hops. Orange, tangerine, pineapple, grapefruit.  T- Hoppy citrus mix. Orange, pineapple, grapefruit, malt, pine.  F- Light, easy drink.  O- This was an 8 month old bottle which, for an IPA, held up incredibly well. Would love to have this fresh.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 Can't see how this is a 94 overall this is an 85 at best 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 2 | feel: 2 | overall: 3.75 This IPA is getting rave reviews.     Okay, it looks good. It's a tawny golden color. Foams up a good head, retains and laces. It's very inviting.    It smells terrific, if you like tropical fruit - a lot! Union Jack is in the running for the best aroma of any IPA.    The taste and feel are as one with this IPA: absolutely unleashed esters and fruit. The sensation is one of absolutely swimming in esters. I honestly have to do a gut check after the first quaff. There is a moment of queasiness that results from this kind of ester riot. Now, I realize these esters are totally controlled and are exactly where Firestone wanted them to be. They also lend complexity to the brew. After you get used to it, you can enjoy it. And yet . . . and yet . . . this IPA is in my humble opinion when craft brewing in general and professional reviewers specifically - who absolutely rave about Union Jack - went over the top. I mean Firestone blew through the top like they were in the elevator in Charlie and the Chocolate Factory. I know they did it on purpose. I appreciate the achievement of making an ale that's as complex as a wine, and that even really reminds me of wine. Yet, I don't like it. I'll take my Stone, my Lagunitas or a Sierra Nevada pine meadow of a Torpedo any day over this queasy ester riot. I'll splurge on the balanced grapefruit of Total Domination. I'll even take a Rebel and decant it for a few minutes to vent the dry-hop excess, and then enjoy it's grapefruit, or really go nuts and splurge on a Sculpin grapefruit. Now that's actual fruit, not just unchained yeast esters. For me, Union Jack is over the top and I won't buy it again.     How extreme is the taste? I notice Firestone began making an excellent pilsner recently. Imho the move back towards lagers in general and pilsners in particular is a reaction to going over-the-top on IPAs like Union Jack. There's a top, for me at least, in the fruity ester direction at least. This one's over it.    The solution to over-the-top IPAs is not boring brews. It's different IPAs. Stone is bitter enough, but not too much, and never an ester riot.     Now, one may argue that Torpedo is over the top and yet I love it, but Torpedo's a different aesthetic than fruity esters. Also, with Torpedo, I trade off Nooner which makes them both sublime.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 A deliciously crisp brew with a great balance of tropical fruits in both taste and smell as well as a piney, sticky finish. The malt complemented it well, but I think they could've made this beer elite if they tinkered with the recipe a bit.   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Poured from a can into a pint glass. Canned on 4/24/15, so it's a little over four months old. Hopefully some of the hop flavors have still held up. With that in mind, I'll review this beer with a grain of salt and re-review if I can find it fresher.    LOOK: Slightly hazy golden orange with steady bubble streams and a finger and a half of creamy white head. Looks delicious.    SMELL: Yes! I can still smell hops. Actually, even for its age this smells delicious. Orange peel and toasted caramel maltiness meets sweet apricot, peach, and pineapple aromas. Yum!    TASTE: Very nice. A nice balance of citrus and tropical fruits with a steady but never overpowering malt backbone. Imagine a mix of Bell's Two Hearted Ale and Sculpin. That's how this tastes. Tangerine and grapefruit juice upfront, toasted malt and caramel in the middle, followed by apricot, mango, peach, and pineapple, and then finishes with grapefruit pith, bitter pineapple, and light pine. Sweet and juicy, balanced with just enough bitterness. I would kill to get this fresh!    FEEL: Medium, approaching full. Nicely carbonated. Slightly creamy. Super drinkable. Dry on the finish. Refreshing.    OVERALL: Wow. Just wow. This is how I like an IPA, and this isn't even fresh! New favorite IPA...?   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 A Want of mine for a long time. Acquired a single bottle in a trade.     Hazy golden appearance, with half finger head.     Tons of citrus and fruits in the smell.     Just like the smell. Great job showing the flavor of all these different fruits. Definitely on the hoppy side.     Medium body with high carbonation. Very fresh feel    Great beer. Glad I was able to try this one. Would love to find more.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.5 On tap at Yard House Santana Row. L: gold, shiny yellow. No head as pint glass was full from server. S: hard to tell as I like to have a full head on my beers to get the full smell. But from what I can smell, medium malts, bitter and piney hops. T: spicy hop profile which I really enjoy, bitter finish but not overly so, medium malt profile brings it all together nicely and adds touch of sweetness to pair with bitterness. F: perfect IMO. Nice, rich feel that almost coats the mouth. O: really impressed. Will be purchasing bottles of this.   
look: 4.75 | smell: 4 | taste: 4 | feel: 5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 This is the rating for bottles I picked up not far from the brewery. I'm gussing, they could have been a bit fresher since the aroma was fruity, a bit of pine, and maybe a bit muted from what I had expected. Look forward to getting this at the brewery itself. Otherwise delicious, well moderated.  Overall a very good and well balanced beer.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 2,99 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 This is one of my favorites, ever since I have had it. A great IPA/IIPA. Something about the first sip always turns me off a little bit, but then it really hits the spot. Golden amber color. Great lace, sweet aroma, dank hops, love it. After that it is nothing but sweet and blissfully harmony. When I see these at the store I generally buy all the bottles I can.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 Firestone Walker Union Jack IPA- 7.5% abv.    A: a lightly toasted amber brown with bubbly head which recedes to a still boisterous amount of white foam.    S: mad fruity, I get pine and peach and pineapple.    T: hop bite with the fruit juiciness, basically like it smells- pineapple peach, but with orange peel and sweet grain backing.    M: juicy as hell, with lots of hop bite and sweet malt syrupiness. Kinda chewy but drinkable.    O: A big West Coast IPA that is very well balanced despite having as much alcohol as Olde English 800. Very delicious and goes down quick. One of my go to beers. It's got everyday-beer distribution here in Portland, so it's a good option for those of us who can't always get to a bottle shop to find other famous IPAs. I've never had Heady Topper but I bet a lot of Vermont drinkers have never had this. 4.7/5.   
look: 4.25 | smell: 4.5 | taste: 5 | feel: 4.25 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 A classic that deserves to be in the IPA pantheon, but I think it comes up just a bit short of other titans, including Cigar City Jai Alai, Southern Tier 2XIPA, and Smuttynose Finest Kind.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4 Good flavor, lacking in aroma, but a good overall IPA 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4 L:  -pours a clear deep golden with a medium to big,frothy,white head  -medium carbonation visible  S:  -pineapple,grapefruit,orange zest,tangerines,mango,passionfruit,slight pine,faint banana,peach  T:  -grapefruit,peach,pine,resin,orange zest  F:  -medium to high carbonation  -medium body  O:  Damn good IPA   
look: 4.25 | smell: 4.75 | taste: 4 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.25 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 It's an American IPA. Very well made. Looks, tastes and smells like it should. 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 The bee is very well made. It has a very strong flavor that resonates in the palate and is fairly strong for such smoothness. The complexity is very well done.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 This ipa is the beer that made me like ipas, great smooth taste 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
