look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.25 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 The Billion Dollar beer is responsible for many many of my friends' conversion to IPA's. Crisp taste with a bitter aftertaste that is less wet to the palette that many other IPA's. All in all a great go to as it is now widely available.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 wow. on point on so many things 
look: 3.25 | smell: 3.25 | taste: 4.25 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 Hazy copper color with a small head and a little lacing. Smells of citrus, pine and dark fruit. Has pine and citrus flavors, nothing is over done it all blends together very well. Solid IPA for sure.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Good stuff but highly overrated in my opinion. It appears to be placed in the highest echelons of the finest beers. However the price for this beer is a bit (or more) higher than what we can get here in Indiana.....ie.., 3 Floyds... which we can get FRESH here. ********ADD ON: drinking one now 9/7/17.... It IS outstanding, no doubt. I bet it's cheaper in California though. Just wondering. Could be that when we get it here in the midwest it is not as fresh. NO date on the bottle other than a confusing code on the bottom of the bottle....unlike the unmistakable "bottled on" or "best by "  dates that I look for and see on most brewery's bottles designed to make sure you have something that's not stale.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 2.5 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 3.75 | taste: 4.75 | feel: 4 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 3 | taste: 3.75 | feel: 4 | overall: 3.5 A: malts and pine  L: hazy copper with a bubbly head that screams juicy bitter hops....too bad it doesn't succeed.  F: everthing is slightly: slightly dank, slightly oily, slightly malty, slightly nuggety, along with medium hopped.  T: piney and bitter but not bitter enough.  O: for a beer listed in top 250 I expected to be blown away, I'm not. This beer does not belong there and should be replaced with Stone Ruin 2.0 or Stone delicious IPA. It is an okay beer, okay IPA but nothing special, something is missing to make it excell. It is not a beer I plan to buy again as there are many better IPA's in the market. And for the record it's a month and half old so should still be good, not to mention I've had delicious IPA 2 and a half months old that tastes better than this one.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 This one was really good. I liked the citrusy flavor, I've had the grapefruit but this one is even better. Not an outstanding IPA but for a standard one it's perfectly done.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.25 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Ah, the smell of Sculpin. I feel each time i open one that's it's a unique smell even among all the IPAs out there. Listen to me, like I brew it. I've only has it about a dozen times. I also really enjoy Grapefruit Sculpin, although they're the only 2 I've tried. Taste in this one is all pleasant hops; definitely grapefruit & other citrus & floral; pretty juicy, light piney at first which then comes on more / with a touch more fruit maybe mango. Smooth & well balanced. I will enjoy this again. (Score 4.35)    Edit July 2018. What happened to Sculpin? I can't get it in Canada but I bought a 6 pack last night in the US & while there's some hop character, the taste seems dominated by sweet caramel malt. Not what I remembered. Is this another case of a brewery buy-out causing the beer quality to dramatically decrease? (Score 3.5)   
look: 4 | smell: 3.25 | taste: 3 | feel: 3.25 | overall: 3.25 I was especially excited to try this IPA based upon the excellent ratings. It pours a hazy golden amber with decent head and lacing. The aroma is lightly citrus and pine. The taste is essentially a middle of the road IPA. It is rather poorly balanced with little citrus/pine hop taste. Definitely nothing special. I tried this IPA twice at different times on tap and once in a bottle. At $13.99 a six pack, it is no bargain. I can't understand all of the high ratings.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 First Impression: The first non-fruity Ballast Point that I'm trying. So far have been pretty disappointed with Mango Even Keel and Watermelon Dorado. I thought grapefruit sculpin was good, but not great. Expected to not like this as much as grapefruit sculpin but was surprised that this is better.    Look: Dark golden and clear. Generated a rather large amount of head even though I poured down the side. Definitely looks refreshing.  Smell: Citrus, pineapple, and pine. Is this grapefruit sculpin? Or is it pineapple? Pleasant and inviting without being too overpowering.   Taste: I'm getting a lot of pineapple with a fair amount of hops. Almost tastes like I'm drinking juice instead of beer.  Finish: Crisp and refreshing helped along by the brightness of the citrus. Definitely a hoppy aftertaste with some slight malt. A fair bit stickier than I would have liked, but it's Ballast Point. Plus the fruit juiciness really helps mitigate it. Lychee flavor settles in long after drinking. Less stickiness and it would be perfect.  Overall: Very pleased with this after being disappointed by the Ballast Point fruit beers. I understand why BP decided to add grapefruit and pineapple since the beer has so much intrinsic grapefruit and pineapple flavor. However, adding fruit just messes up the balance so delicately created in regular sculpin. Only thing I wish is that it were cheaper. It's hard to justify $2.50/12 oz when there are many other great west coast IPAs for less.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 First had 7/19/13 at Mom's Maxwell's on Main in Doylestown. I just don't love this beer like everyone else. Simcoe, and citrus are good, but the malt profile just doesn't agree with me. I actually, for once, approve of the fruity versions (pineapple, grapefruit) better than the original.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 2.5 | taste: 2.5 | feel: 3.5 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4 | taste: 4 | feel: 5 | overall: 4.25 Slightly hazy, lotsa bubbles, peach in color, finger, finger of slowly fading white head and moderate lacing. Aroma, first thing that jumps out is that catty Simcoe hop, my least favorite hop. Citrus, mostly lemon and a little orange and a bit of peach. Flavor, bit of that astringent, ammonia/catty like quality, again, I bet this has Simcoe. Cracker bread malt, lots of citrus/lemon, nice building bitter bite. Feel is full carbonation, dry, and medium body. I'm sure if I was a fan of certain hops, I'd like this a lot more, so I'll keep that in mind when I choose brews in the future, and I'll be kind, here.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 I once had it on-tap and got unpleasant experience thought my glass was pressed poorly without head and served in too warm temperature. So, I decide to have it again this time on bottle.    355ml bottle poured into a teku glass.    Translucent but not transparent gold amber color with thick white fluffy head, it stands with good retention before subsiding to everlasting foamy film atop and leaves plenty of sticky lacing patch all along.    Apricot, peach, lemon, orange peel, grapefruit, earthy, pine, resin, and spice, all of these scents are derived from its hoppy affair. Sweet malty, biscuity, slight caramel too, overall the aroma is well mellow with resiny and juicy hoppiness.    The taste is mostly leant towards piney and resiny hop yet some spice rather than fruity. The bitterness is upright and strong enough to satisfy any hopheads. Anyway, suggestion of fruit is still able to be sensed through apricot, peach, grapefruit, and orange peel notes while malt acts as a foundation of the flavor structure providing sweetness, caramel, and biscuit profile.    Light to medium body with smooth mouthfeel through the palate, medium carbonation with crisp and lively feeling through the taste buds, finish is pleasantly dry. This brew is the benchmark, the good work of craft, and the master representing American IPA character.   
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Above average IPA but good for being fairly mass produced. Like the Grapefruit version better. Nice bitter taste with nice citrus overtones. Great color and aroma. Would get a bar or restaurant if on tap.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 Reviewed 6/15/15  A: 1 - 1 1/2 thick, off-white head  S: Fruity, Apricot; bready  T: Apricot, A little caramel up front, piney finish   M: Good carbonation, medium body  O: Well-balanced IPA   
look: 3.75 | smell: 3.75 | taste: 3 | feel: 3 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 4.25 | taste: 5 | feel: 5 | overall: 5 
look: 3.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 Poured from a bottle date coded of 10/16/16 into the modified tulip glass.  A - Wonderful clarity, Golden backdrop, provides lovely cover for carbonation, A big snow white cap tops it all off  S - Grapefruit, lemongrass, sweet malts delightful, pine notes well crafted  T - Honey drop, 2 row and some Cara all in proportion, Nice hop schedule  F - Medium in body, great carbonation keeps it clean, excellent finish  O - A wonderful IPA, much praise has been made and justly so.  Cheers   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4.5 | overall: 4 12oz bottle poured into globe glass..    Golden amber body with 1 finger pure white head , nice heavy lacing , quite a bit of carbonation bubbles running up the glass,no floaters but looks unfiltered .    Smell is hoppy of course but not floral ,almost a hint of citrus or something in the background.    Taste is a bit like juniper or some other ever green with a slightly burnt hoppy ending , smell is better than the taste imo.    Feel is nice , medium body, certainly not watery.    Overall it's not my thing as far as ipa goes, ide rather have a dogfish head.   
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 I guess we all have different palates, but I was really excited to taste this today , however was quite disappointed for a top 250 brew .  I'm not going to say it was bad overall, but being a noob to IPA's it was not even close to the Bolero Snort Rogue Bull I had earlier today .  I had with red beans and rice, so it was refreshing, however the bitterness at the end kind of let me down .  Beautiful amber color and a wonderful smell , however I just couldn't get past the bitterness.  I will try it again as even my friends truly love it as an IPA, but maybe I was expecting too much for a a common shelf beer .  As a stout and dark ale drinker it is quite an adjustment, so we will see in time :)  Next up will be Pineapple Sculpin ;)   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 2.25 | smell: 2.25 | taste: 2.25 | feel: 2.25 | overall: 2.25 Too smooth and not enough hops. 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Golden appearance with a pleasant hoppy aroma. The taste was much better than most IPAs I have tried. It is slightly fruity which is a big plus. I would recommend it to both IPA lovers and non-lovers   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 A: Dark amber, darker than most IPAs  S: very citrusy and piney  T: nice balance between the hops, malt and citrus  F: Smooth  O: Had this on tap at a local restaurant. I argue with friends who prefer Bell's Two Hearted, but this is just superior to most all other IPAs out there.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 4 | taste: 2 | feel: 3.75 | overall: 2.25 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3.25 | taste: 4 | feel: 4 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Look: Pour from 12oz bottle into pint glass, one finger offwhite head, quick dissipation but decent lacing. Fairly transparent amber\dark gold  Smell: dark bread, citrus peel, tangerine, pine  Taste: a lot of grapefruit and tangerine, very malty middle, sweet brown bread, dry finish  Feel: Dry, medium body, airy and refreshing  Overall: An extremely well balanced IPA. One of the best West Coast IPAs I've had.   
look: 4 | smell: 3.5 | taste: 3 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 Pours amber with an inch of head that dissipates quickly leaves a nice white lacing. Very Floral forward and hoppy. Lingering finish. Hops bite. 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 3.5 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.75 | taste: 5 | feel: 4.25 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.75 | taste: 5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 My friends and I are always trying to find the best IPA Beer. So we all got together today with 16 different IPA'S and had a taste test. Grant we all had our favorite brands and thought we knew a lot about beer. Our final two beers were Ale Smith IPA and Sculipin IPA. Sculpin won our taste test 6 votes to 2 due to a better finishing taste.   
look: 4 | smell: 4 | taste: 3.5 | feel: 4 | overall: 4 When I first had this it was one of the best. It is still a strong beer but there are so many awesome options. This one is just a great beer with a nice crisp smooth hop taste. I'd still prefer the grapefruit sculpin.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Poured from the bottle into a tulip    Appearance: amber-golden. A vigorous light tan head of silky find bubbles forms immediately when poured. Very pretty. Good head retention.    Aroma: sharp, piney, like resin. Very "dry" smelling if such a thing is possible. Inviting.    Flavor: wow! This is much different and better than memory serves. The malt is sweet and extremely honey-like in flavor. Super hoppy and dry. The hops contribute more honey flavor and melon...honey melon?, but honey foremost. No off flavors whatsoever.     Mouthfeel: medium, but the body seems to add up as you progress through the bottle. Multiple beers would weigh you down.     Overall: much different than memory and far better. My memory was a positive one, but the refresher was better still. I can't stress enough the honey flavor. Other beers have this same honey flavor, but none with absolutely no off flavors. Very good. A repeat purchase for certain.   
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 The Finest IPA out there. 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 Poured from a 12 oz bottle into a cigar city pint glass.    Thin white frothy head,nice looking cascade that ends quickly along with the head.Golden straw color,with amber tint.Crystal clear through the glass,with light carbonation.    The nose is mostly hops,with a floral background.    The palate is mostly west coast hops,with notes is citrus.Small hints off floral notes,with a little bit of dankness.    The body is medium with some hop fizzling in the mouth.    This is a solid IPA.I personally think it is a little overrated,but that is my opinion.Definitely a good IPA,definitely one I would drink again...But it doesn't crack my top 10.   
look: 3 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 New to IPA's, but very familiar w Ballast Point. Good tasting IPA. Not to heavy on the florals which are a slight turn off for me on some IPA's. Ballast Point continues to make awesome brews and this does not disappoint. I LOVE the Cali Kolsch so I had to give the Sculpin a taste. Not disappointed!   
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4.75 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.75 Crack open a can and you will smell and see what all the fuss is about.  Pour the can and taste the brew and you will taste what the fuss is all about.    Very nice and clean IPA, with a nice citrus flavor and smell.     Pricy, but what can you do. Everything is.   
look: 4 | smell: 4.75 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 5 | feel: 4.75 | overall: 4.5 When looking to continue from a good IPA like a Dogfish 60min, you should give this a try. A clean, crisp, and light to medium weight IPA. A nice beer to start a cool night with a grapefruit taste that will be a good entry to other grapefruit IPAs that have been making grate advances in the IPA world.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 Great IPA. I was avoiding it for years for some reason, probably stupidity. I now officially love this and dogfish 90 minute. I'm going to San Diego next week so maybe I'll find lucky number 3.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Something new to my area and seemed a little pricey. Poured from a can into a snifter glass.    Nice golden color with a slight haze. Very little head.    Really nice citrus combination with pineapple and mango in it. Some malt in there that blends nicely.     Really like the bitterness of the hops in the first taste. The tropical fruit kicks in and slight taste of maybe caramel also.    Clean crisp feel that makes this very drinkable.     Overall a great IPA. Easy to drink and enjoy.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.5 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Sculpin IPA brewed by Ballast Point Brewing Company, with an ABV of 7.00% This IPA pours out a golden amber color with a small white head. There is also a nice cloudy tint to Sculpin IPA. Sculpin IPA is an unfiltered brew you can not see though this IPA. The smell of Sculpin IPA, is nice with hops, grains and malts. You also pick up on a mild sweetness in the smell of this brew. The smell is really inviting. There is also a fair amount of lacing to this IPA. Now for the taste, it is bold with hops at first. Then it smooths out with sweet grains and malts. There is a lot going on in Sculpin IPA . This IPA had the look, smell and taste of most IPA's on the market. Not saying that is a bad thing. What sets this IPA form the others is how smooth it is. Sculpin IPA has a super nice balance to it, there is nothing overpowering about this brew. It is really hard to pick up on the 7.00% ABV in this brew. The month feel of Sculpin IPA is, Rich, Bold, Clean Smooth and Refreshing. I really how bold this brew is however it goes down nice and smooth. Overall I'm giving Sculpin IPA a 4.50 out of 5. I would buy this brew again. If you are a fan of IPA's look this brew up. Ballast Point Brewing Company, did a real nice job with this brew.   
