look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Scotch ale not quite as dark as a porter. Should have liked but the flavor was really blaah 
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Look: Thick and syrupy like consistency, with a fizzy head. Head settles to nearly nothing. Very dark amber in color.     Smell: If caramel could ferment... can it? Light alcohol aroma with hints of caramel malts. Brown sugar. Almost a hint of pumpkin or nutmeg or something.     Taste: Very sweet up front. Against, caramel, and brown sugar primarily. as a bit of a dry finish.     Feel: Full bodied, but dry in feel.   
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 4.25 | overall: 3.75 Bottled on 02/09/2016, consumed on 05/07/2016. 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3 I poured this into a clear teardrop glass. It poured a dark brown with a thin white head, one finger. I just taste alcohol and bitterness. I don't taste anything here that I really appreciate in beer. I don't taste malt or sweetness. Apparently, I just have a problem with this style of beer.   
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 2.25 | taste: 2 | feel: 2 | overall: 3 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 A-Pours a beautiful ruby red/brown color with a one finger tan head that lingers.    S- Sweet malty aromas, caramel, vanilla.     T- Very sweet caramel tastes right up front with some unexpected hints of coffee and an alcohol kick on the finish.    F- Surprisingly full body, syrupy almost.    O- Simply delicious beer. This is an absolute malt bomb, so if that's your thing, then you will love this beer just like I do. If you're looking for hops, look elsewhere.   
look: 4.75 | smell: 4.25 | taste: 3.5 | feel: 4 | overall: 3.5 Very heavy Scotch Ale, great color!!! Good smoothness and not to much bite. High alcohol content (8.5%) so nt sure if that's the bite or if its hops... I can drink one or two but no more in one setting   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.25 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Tasted in a pint glass from draft at O'Toole's on April 22, 2015. Smoke, peat and rich malts. 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.25 | smell: 3.75 | taste: 2.25 | feel: 2.5 | overall: 2.25 Nice color and aroma but flavor not to my liking, not tasting the sweetness everyone else is. Drank it , but wouldn't get again. A little to bitter for me.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 DATE: April 15, 2016... OCCASION: a LONG week PARCC testing ends with a good beer to recharge me... GLASSWARE: Brew at the Zoo pint... APPEARANCE: dark velvet body holds a single-finger near-brown head that is creamy and resilient... lacing is spread in smears... love the half-finger head that remains throughout the drinking... AROMA: nice peat, smoke and leathery earthiness, combined with pear, raisin, cinnamon and ... PALATE: dry, bourbon-like draw with a subtly BIG, chewy strength... long, lingering finish... warming and surprisingly crunchy, suggesting hoppiness... TASTE: I just told my wife that this beer is "sinfully good"... and that is no lie, with its scotch approximation that brings raisin, grapes, peat and subtle smoke... a rich, complex,., sippable beer that is the pleasant accompaniment to an actual scotch... OVERALL: a fantastic, big, slowly draining beer that resonates with a malt-heavy finish...two bottles in, and the effects are staggering... strong, solid and another feather in Founders' cap...   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 4 | taste: 2.5 | feel: 3 | overall: 2.75 
look: 4 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.5 It's a good beer. It's not a great beer. Pours almost black with a mostly white head. Very little nose. Was very glad to find that it has a boozy bite which I love. I love all things founders and I am not a huge ale fan to begin with so let's not worry about my opinion too much on this one!   
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Revisited 12/11/18    A-Pours a nice dark amber color with a generous head and lacing  A-Aroma has spicy and fruit hints  T-The taste follows the aroma with a very nice and well balanced spicy and fruity flavor  M-A medium bodied well carbonated beer  O-A very well balanced Scotch ale   
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 5 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 2.75 | taste: 3.25 | feel: 3.75 | overall: 3.25 Ruby-brownish color with an inch of khaki head. This is definitely one that you need to let warm quite a bit. As it sits, the flavors and olfactory notes start coming out more and more. It's got a very woody characteristic on both the nose and the tongue, quite malty and sweet, maybe some prune or currant notes in there. A small amount of bitterness lingers at the end, but it's more from the woodiness than any hop flavor. I'm just starting to get into Scotch Ales in general, but this one is just a bit underwhelming. An interesting flavor, but not too much going on smell or mouthfeel wise.   
look: 4.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Pours a deep brownish cranberry color, very slight vanilla colored head. Aroma has a caramel and vanilla note. Taste is malty, chocolatey, big and bold. Feels sticky and dense on the tongue. Finish is a little sweet, like toffee and leaves an aftertaste you won't soon forget. This is a bold beer and I really like it.   
look: 3.5 | smell: 3 | taste: 2.75 | feel: 4 | overall: 3.25 Poured mine itno a pilsner glass, because I can.  Pours a dark coffee and caramel colour, very thin foam head which lasts seemingly indefinitely since I am taking my time with this.  Smells dark, almost chocolaty like a stout.  Tastes of roasted coffee and dark chocolate mix.  Feels great though, I don't much care for the stout like chocolaty taste, but it has a nice feel to it, bold flavor. You could almost say the strong taste would hint at its strong ABV.     While not my favorite, I do think this is a good one for what it is, even if it isn't of my preferred tastes.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 Poured into tulip glass. No head. Color is chocolatey brown. Mild, yeasty smell. Well carbonated. Initial feel is almost stout, which had me expecting a similar flavor, but not. Does have hints of coffee and chocolate. Nice malt, and not sweet. 8.5% abc is well hidden. Nice beer.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Poured into a tulip.  Pours a medium to light amber color with one finger of tiny bubble head.  Aromas are sticky caramel, vanilla some mellow floral notes.  Flavors are beautiful beautiful caramel and toffee oak.   Mouthfeel is excellent, slightly sticky.  Overall this beer is so full of flavor and perfectly executed.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Bottled on date 1/6/16, chilled to 40 degrees, allowed to sit at room temp for 5-10 minutes, poured into oversize wine glass.    Look: Dark red amber color, slight haze. 1/2 inch light tan foamy head that dissipated to a thin foam that held up to the end. Very nice lacing.    Smell: Intense caramel and citrus aromas, roasted grains    Taste: Coffee and caramel, roasted malt, slightly boozy    Mouthfeel: Creamy with modest carbonation, full body    Overall: I checked the style attributes after I took my own tasting notes and feel that what I experienced matches well with what I read about Wee Heavy/Scotch ales. A very enjoyable drink that first put me in mind of a Porter but with more sweetness. A solid sturdy drink for after work, after dinner or whenever but with the 8.5% ABV more than a couple will settle me down in a hurry.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 12 bottle poured into a Anchor Steam glass Smell is maybe cherries ,brown sugar.Taste is sweet.Caramel with slight cherry taste.Overall not a bad brew.Nice kick with a ABV of 8.5.I like it.Give it a try.   
look: 3.5 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 Bottle poured into glass stein.  A-Nearly opaque dark brown, next to no head, very little lacing  S-Faint hints of raisins, prunes & toffee.   As it warmed then clear notes of grape juice emerged.    T-Charred oak barrel, sweet malts caramel, toffee, dried fruits,   alcohol, slight cherry. Taste is more complex than smell by far.    M-Good creaminess, some carbonation.  O-Very nice choice.   
look: 4.5 | smell: 5 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 3 | taste: 2 | feel: 3.25 | overall: 2 I might just not like Scotch Ales, the one I had might have been skunked and I not known but my impression of this beer is largely that it tasted like what would happen if you let a malty ale sit in a used work boot then bottled it from there. I just did not like it, might just be a case of poorly aligned preferences though judging from the beer's high rating.   
look: 5 | smell: 4 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 2.5 | smell: 2.75 | taste: 2.75 | feel: 2.5 | overall: 2.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.25 One of my go-to favorites.    Smell and taste is a malty, sweet, flavor that reminds of me fresh wort with a bit of a tang. However, this packs a deeper, dark caramel flavor with a punch of alcohol that makes it an all-too-easily drinkable scotch ale. An excellent overall beer.   
look: 4 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 On draft at Siren's Song in Eureka, CA. Deep maroon/amber with creamy head and good lacing. Sweet candy, cooked down berries, malt, and maple on the nose. Sweet and filling without being cloying. Pretty darn sweet though. Caramelly. Creamy, but again not cloying. Just a swell scotch ale.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 L - Dark copper with slight ruby look. Decent head which disipated quickly. No lacing.  S - Seemed like cherries. Definite malt.  F - Hit the roof of my mouth and stayed there. Smooth overall, though.  T - Difficult for me to describe. Alcohol taste comes to mind but not in a bad way.  O - Not much experience with this style, but this was an enjoyable beer to drink. (Not sure why I think this, but this style may be better suited in the fall season for me).   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.25 | taste: 4.25 | feel: 4.5 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3 | feel: 3 | overall: 3 
look: 2 | smell: 2.5 | taste: 3.5 | feel: 4 | overall: 3.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 3.25 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Revisiting an old favorite. Poured into an imperial pint, the beer is dark brown with a thick and creamy light brown head. It has really nice lacing.     It has an aroma of dark fruits and roasted malts.    It is sweet and a bit nutty. There is lots of raisins, a bit of char from the malts and molasses.     The mouth is slick and bit thick.     Always a nice beer to spend some time with.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 One of my favorite beers. It's reminiscent of scotch in its smoothness and the way it warms. I would recommend it served warm rather than cold. 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 3.5 | overall: 4 Founder's Dirty bastard Scotch style bottled on 12/22/15; tasted 3/14/16 at about 50F.    Beer with a very deep amber color, otherwise clear, and cream-colored head. Aroma of malt and possibly a hint of yeast. Very little lacing.     Extremely full malt flavor, with just enough hoppy bitterness (I don't sense the stated 50 IBU). The label promises smoke and peat, but there is little in the initial flavor. The label says 8.5% alcohol, but it is just perceptible through the malt body. The aftertaste is a malt flashback, with maybe a hint of smoke.    In the age of overwhelming hops, this is a rare example of a beer that gives a malty experience. I think this is true to the strong Scotch ale style.   
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.5 | taste: 3 | feel: 3.5 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Poured from 12oz can with canning date 23rd of September 2016 into stein glass.     L: Unfiltered brown with deep amber hue. Finger width tan head with excellent retention.     S: Strong malt presence at first consisting of pumpernickel bread, caramel, brown sugar and some citrusy hops, complex on the nose.     T: WOW. So complex. Caramel toffee and baked bread leads off well at first with a sweetness and yeast character but then it mellows out into a coffee astringency and finishes well with a balanced hop and malt bitterness.     F: Medium-Full body, creamy and smooth, like velvet on the tongue but with a crisp finish.     O: This is another outstanding beer by Founders who never seems to disappoint, so complex and delicious. Just blown away again.    Update: Poured from 12oz short bottle into Bell's Hopslam Tulip. Bottled on February 10th 2017.     L: Rich cloudy mahogany, finger width beige head, slowly recedes into frothy bubbles and a solid ring.     S: Super rich aroma of caramel and toffee, dried fruits, currant, plum, cherry, a bit of smoke. Some breadiness too, like crusts, molasses and brown sugar.     T: I really love this beer. Follows the nose very closely, very complex. Absolutely delicious. Faint presence of alcohol.     F: Medium-Full body, high carbonation, smooth and creamy, crisp.     O: Again a stellar beer. Really underrated IMHO.   
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 A touch more on the SG would be nice, cans were cloudy, not sure if it's bottle/can conditioned. 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 Outstanding SCOTCH ALE; dark; caramel; toffee; malt: don't think thickness, sugary, or sweetness. Rather, this is a perfectly brewed and delivered balance of brewing. Complex, yet delivers an easy-drinking for 8.5% ABV. Leaves to finish a beautiful lacing that hints to its complexity. This is a beer that should be appreciated for its mastery in every way.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.5 | overall: 4 
look: 3 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 4.5 | feel: 4 | overall: 4.25 On tap.    A: Clear brown.  S: Mildly citrus. Slightly toasty.  T: Medium caramel malty. Toffee. Moderate bitterness. Moderate sweetness. I also got butter and coconut when warmed. Dry and bitter finish.  M: Moderate body. Medium carbonation.  O: Solid malty flavor.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 A true scottish ale. heavy on the malt, light on the hops. mouth feel is a bit viscous in a good way. A beer to be savored as it slides down your gullet and warms your insides. Do I smell peat or is it that I am being transported to Scotland? A very strong finish that almost feels like scotch (whiskey). Overall I would highly recommend.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3 | taste: 4 | feel: 3.25 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4 Single 12 ounce bottle, on to the beer:    This beer has a dark maroon color with an inch of sturdy head. I smell prunes, esters, and a pinch of smoke and caramel. Full flavored and sweet with some earthiness flavors, toffee pudding, dry earth, and dried fruits make much of the delicious flavor of this beer. Alcohol is hidden well. Swimming in a creamy and smooth body, the Dirty Bastard isn't so dirty after all.   
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 Great strong ale. Very nice burnt Raisin flavor. 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Pours a deep ruby, dark mahogony. Taste is very dark fruitish/caramelly without being cloyingly sweet. Lots of specialty malts in this one, as the beer's description confirms. Despite the deep maltiness and caramel, it is easy to drink, albeit with some alcohol heat that makes this a sipper. An enjoyable beer but I prefer the package of smoke and hints of roast you get with ol chub.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 from a single almost two years old into a cervoise. pours a slightly hazy dark burnished reddish sienna, very little head that subsides quickly and no lacing. nose is great: brown sugar, cherries, caramel, and a touch of leather...promise of some whiskey. taste follows the nose, but sweeter and smoother on the back end than I was expecting, even if it also has a little bitterness and dries out quite a bit too. mouthful is pretty great, with a ton of body but not overpowering or too much.   
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3 | overall: 3.5 This ale is something of an exercise in taste intelligence for me.  Six years ago when I certainly was more hop-intolerant than I am today, I surprised myself by liking this ale. The hi-content hops (50 IBU) did not overwhelm what seemed like well-blended malts.    I have had a couple of dirty Bastards since the first time, and the hops increasingly started to bother me. But while this was happening, I curiously was becoming more tolerant of hoppier styles such as American IPAs.    What I discovered was that as I sampled more from this style (particularly those from Scotland), I came to recognize that Dirty Bastard does, in fact, have too many hops compared to the general way in which Scots blend malts and balance their beers. The malts of a Scotch ale should not have to contest with the hops... which is what happens in the Founders rendition. The taste buds get some sweet malt and salivate and, then, the hops appear and dominate the finish turning a comforting style into too much stimulation.    Not to start anything.... But, has anyone suggested that there be a style called an American Scotch Ale? I know, it is too early because the style has not caught on here... and it would sound funny. But it is fair to pint out that there is an American rendition of other British revivals.    reviewed and slightly revised 4/26/16, 3/15/18   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 Nose is malty with a bit of smoke and cherry. Nice lacing throughout. The color was deep red like a cherry Coke. Taste is malty with notes of smoke, caramel, roast and a bit of cherry. The finish is hearty with nice warming feel. I don't usually get scotch ales but this is a top find!   
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Poured from a 12oz bottle(dated 7/8/15, been cellaring a bit) into a tulip. Deep garnet red in color, dark but also crystal clear... I did pour this one carefully to avoid disturbing the sediment on the bottom of the bottle. Topped by a dense two-fingers tall tan head. Copious sticky lacing. This is a pretty one, indeed.    The nose on this beer is rich, with sweet brown sugar-ish malts intertwined with big earthy, smoky notes, and a touch of leather. Just a hint of whiskey-like alcohol hovers in the background.    On the palate this beer comes in with a one-two punch of sweetness (dark fruits, dried cherries, raisins) followed soon by bittering notes from the heavily caramelized malts. These seem to meld and transition into tones of semisweet chocolate leading into a drying, smoky finish that lingers but doesn't overstay it's welcome.    Feel is big, rich, and creamy, with fairly low carbonation. Alcohol is there, but very disguised, just slightly warming... this one drinks pretty quickly for an 8.5% ABV beer.    An impressive scotch ale that hits the style squarely. Big enough in body to make a nice evening sip on it's own, but the controlled alcohol and balanced flavors would pair this one nicely with a fine meal. A great choice for when one wants a 'big' beer, but a stout might be too much.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.25 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 Pours a very dark and rich ruby color with a thin, fizzy head (expected for a higher ABV beer). Looks a little like Cherry Coke, actually. Smell has some faint cherry, smokiness, and earthiness. Taste continues with those notes, plus some caramel maltiness that develops throughout the palate. I got a lot of alcohol out of this, with intense warming sensations. It's not unpleasant and the alcohol feel and flavor balances well with the other flavors going on. Kind of reminds me of a less sweet Jack and coke...with a lot of Jack. Surprisingly easy to drink, although it was a lengthy sipper.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 This one is the cream of the crop of the style I've had. For the style, this is better IMHO the barrel aged version. The 4 months in the bottle was good to this. A bit roasty, some chocolate, that peat that you'd expect from the style and a wee bit of that Irish Red characteristic underlying the previously mentioned notes and soft malt.     No booze whatsoever for the ABV. The mouthfeel is so soft and creamy. Everything I look for in a malt heavy beer. Near perfect beer for me at least. Very well executed and extremely highly recommended. A steal for the price and format.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.75 Loved this scotch ale. Sweetness, but not cloying. Bourbony with a soft mouthfeel. Certainly enjoyed this. 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 This bastard poured a dark ruby color with about a 1/2 finger of light brown foamy head.    The smell was a bit scary. There is a lot going on here.Smells of raisins, figs and something like smoky peaty malts. The smell told me I was in for a big malt bomb of goodness.    The taste was a great richness filled with the sweet taste of raisins and roasted malts. There was also a bit of a smoky, musty taste pulling through.    The mouth feel is definitely medium with some alcohol warming going down. There is a nice balance of the hops in here that help this huge malt bomb balance out very nicely.    Overall seven varieties of imported malts makes for a delicious malt bomb that just tastes great. While not quite a sipper like an imperial stout this one sure comes close for me.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 Poured from a 12 ounce bottle into a Shaker pint glass, "bottled on" date 1-6-16.    APPEARANCE: pours a clear, dark brown color with less than one-finger white head that quickly dissipated until just a thin, unbroken layer of small bubbles remained, there is significant lacing on the glass, lighter carbonation.    SMELL: sweet caramel and roasted malt.    TASTE: the taste follows the nose, initially sweet caramel then a roasted note, the 8.5% ABV is well disguised.    PALATE: medium body and lighter carbonation.    OVERALL: this is a very good scotch ale, it's not my favorite style but I enjoyed this one, I would recommend to anyone who enjoys the style.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Pours - deep cloudy amber color good sized tan head that sticks around for a bit excellent lacing that coats the glass.    Smell - Heavy malts sweet caramel notes earthy nutty nose as well.    Taste - I get the malts some dark fruit and sweet caramel little bit of bitterness as well.    Feel - Medium body slightly dry finish     Overall - A really good beer I would have again.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.25 | taste: 2.5 | feel: 2.75 | overall: 2.75 Good beer like most from founders. To me it is over cherry. The nose is great, Alc vol is great but they should have named this Cherry Bastard. Really cool label and name but just to much cherry for me.   
