look: 4 | smell: 2.5 | taste: 2.25 | feel: 2.25 | overall: 2.25 It has a nice rich amber color which is most likely the result of artificial coloring. It produced a nice head. The favor was lighter than I expected and the hops were equally light. Overall the taste and drinking experience was comparable to Heineken. Not bad, but I hoped for better. I want to try the new Yuengling Pils.   
look: 3.5 | smell: 3.25 | taste: 3 | feel: 3.25 | overall: 3 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 Type: 22-oz. draft  Glass: Clear pint glass  From: Logan’s Roadhouse in Mobile, Ala.  Price: $5.99  Purchased: Sept. 30, 2016  Consumed: Sept. 30, 2016  Reviewed as: American Amber / Red Lager  Misc.: N/A    Had this many times, including a keg of it back for New Year’s Eve in 2002. Used to think it was good, but recently didn’t enjoy it according to Untappd. First time reviewing it.    Poured a reddish brown amber color with two fingers of grayish frothy head. Could see a few bubbles coming up from the bottom of the glass. Minimal foggy lacing. Average retention. (Sight - 3.25)    Smelled boozy lager notes up front, followed by roasty malts, nuts, amber malts, toasted caramel, toffee and plum. (Smell - 3.25)    Tasted a touch better than the nose. Nutty malts, caramel, roasty malts, toffee and plum. (Taste - 3.50)    Medium body. Thin texture. Average carbonation. Roasty finish. (Feel - 3.25)    This was an OK beer when reviewing it. I may have underrated it just at ad. (Overall - 3.25)    3.35 | 77 | B-   
look: 3 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 3 | smell: 2.75 | taste: 3 | feel: 3 | overall: 3 
look: 5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 2.75 | smell: 3.5 | taste: 2.75 | feel: 3 | overall: 3 
look: 4 | smell: 3.75 | taste: 4 | feel: 5 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.75 | feel: 3 | overall: 3.75 Just a good cheap local lager 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 This is a pretty good lager.. quite a bit of flavor for an American adjunct beer.... however, what is up with the 4.5% ABV... really? Is this a light beer? Gimme a break.   
look: 3 | smell: 2.5 | taste: 3 | feel: 2.75 | overall: 3 One of those dark lagers huh. The aroma is nothing to be proud of, I smell lots of alcohol despite this beer being only four and a half percent.     This is a smooth nutty lager, very little yeast presence, very little hop presence, and a small amount of malt presence. Easy enough to drink, a small dark fruit like bitterness that I guess is attributable to the yeast. This stuff is everywhere on the eastern seaboard. I'd be ok if I never drank it again.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3 | overall: 3.5 For the daily drinker or limited options I really prefer this offer many other mass produced beers. Refreshing and actuhas a flavor compared to many others in its class Pennsylvania classic.   
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 I'm not going to bullshit you, this is bad. 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3.75 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3.5 Nothing particularly special with this beer. In all honesty my ratings could probably be a bit lower (small bit lower) but are inflated a bit from nostalgia. The beer I keep stocked in my fridge because it is a good 'cheap' beer in my area. Not much to add that hasn't already been said other than I agree that it taste better as it warms. I usually buy the bottles from Costco and keep them in my basement storeroom (the very definition of a cool dry place) and often times will forgo what's in my fridge to drink those.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 A quality, value beer, great in any season. Still family owned. Mix with a bit of grapefruit juice for a summer refresher that won't slow you down. 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 2.5 | smell: 2.25 | taste: 2.5 | feel: 2.25 | overall: 2.5 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 3 | taste: 2 | feel: 4 | overall: 3 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 5 | smell: 5 | taste: 4.25 | feel: 5 | overall: 4.75 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 2.75 | overall: 3.75 
look: 3.25 | smell: 3 | taste: 3 | feel: 3.25 | overall: 3 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3 A simple light lager. Too watered down for me. Little flavor. 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.75 | smell: 2.75 | taste: 3 | feel: 2.5 | overall: 3.5 Easily found in stores and bars in New Jersey. A favorite of my old man given its price and drinkability.  Look: Solid amber; thin head that disappears quickly.  Smell: slight hops and malt, can be skunky at times.  Taste: Subdued hops with some malty sweetness. A bit of grain as well. Slight but good aftertaste.  Mouthfeel: Light, a bit watery.   Overall: Nothing special, but better than other American lagers. Very consistent taste. Probably the best offering from the brewery.   
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.25 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 Not much of a fan. 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.5 My go-to beer. 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 3.5 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4.5 I admit, I really like this beer. Super refreshing, just everything right about it for my tastes. Color is amberish brown. Taste is very nice with a molasses finish. Taste does seem to hang around after swallow though. Carbonation is right on point. Not flat but not overly fizzy. Mouth feel isn't water thin but not Porter thick. Overall, one of my top 3 beers.   
look: 3.75 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 3 | smell: 2 | taste: 2 | feel: 3 | overall: 2.5 
look: 3.5 | smell: 2.75 | taste: 2.5 | feel: 2.5 | overall: 2.75 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 2.75 | smell: 3.25 | taste: 3.75 | feel: 3.25 | overall: 3.25 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 2.25 | smell: 1.75 | taste: 3.25 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.5 | taste: 2.5 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 2.75 | taste: 3 | feel: 3 | overall: 3 
look: 4.5 | smell: 3.75 | taste: 4.75 | feel: 3 | overall: 5 
look: 3.5 | smell: 3 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 3.5 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3.25 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.25 | smell: 2.25 | taste: 2.5 | feel: 2.25 | overall: 2.5 I'm not really going to bother with a serious review here. There are really two types of situations I'd choose to drink Yuengling in: a bowling alley, and a cookout twenty years ago. It's a very basic, watery lager that gained tons of panache from being nostalgic and out of Rhode Island distro for a while. It came back, and it hasn't aged well.   
look: 3.75 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.25 | smell: 3.25 | taste: 3 | feel: 3.5 | overall: 3.5 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 1.25 | smell: 1.25 | taste: 1.25 | feel: 1.25 | overall: 1.25 All I drank for years. Cause I didn't know any better. Even sank to their premium. Grew up close by. Nice story to hear a local, old brewery succeed. From what I've seen, they have no ability whatsoever to brew a quality beer. Sad.   
look: 4 | smell: 3 | taste: 4 | feel: 3.75 | overall: 3.75 This beer has a light amber color with a medium head. The smell is of sour grains and wheat. Taste is very smooth and i can get the taste of grain and corn with light hops and a malt aftertaste. The carbonation is on the lower side and this beer goes down very easily.   
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 2.5 | taste: 3 | feel: 3 | overall: 3 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 3.25 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.5 Look, there's not much to say about a beer that has been around as long as Yuengling. If you have a change to grab some when in the distribution area, then grab a 12 pack and enjoy. Likely not something worth trading a lot for unless you just never have a chance to buy some.   
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 |  overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3 | feel: 3 | overall: 3.5 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 4.5 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 There were 2 cans of this sitting in the fridge at my aunt's condo in Osprey (Siesta Key/Sarasota), FL when my wife and I arrived here earlier this evening to start our vacation. Now there's only one can. Poured into a standard pint glass, this beer pours a clear, medium amber color with a nice white head that's initially about 2/3 of an inch thick when first poured that eventually settles to a very big crescent shaped cluster swirl of foam that covers 80% of the beer's surface. Not too much lacing. Aromas of some slightly toasted, biscuit, caramel malt sweetness along with some fairly mild, earthy and piney hop bitterness notes. The taste is pretty much the same, with slightly toasted, somewhat biscuity, caramel malt sweetness followed by a bit of an earthy and slightly piney hop bitterness to round out the flavor profile. A very nice balance of the flavors, I just with everything wasn't dialed back here. The flavor profile needs to be stronger all around IMO. No off flavors of any kind or metallic adjunct flavors, etc. Just not a strong enough flavor profile overall for me. Has a crisp, yet smooth, light to medium bodied mouthfeel with moderate carbonation. A decently good beer all around here.    Eric   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.5 | overall: 4 Yuengling Traditional has a nice Amber color and smells strongly of hopps. It is lightly carbonated with a small foam head, about a half inch or so. It has a great taste, with the hopps coming first and an aftertaste of a smooth malt. This is my go to beer to keep around the house.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Oldest brewery in the country, I've heard, but this has been an under the radar beer in all the parts of the eastern US I've lived. I like the fact that the flagship beer is an amber ale instead of a lager.   
look: 4 | smell: 3.25 | taste: 3.25 | feel: 2.75 | overall: 3.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 5 | smell: 2 | taste: 2.75 | feel: 3.5 | overall: 3 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 Pale orange in color with a yellow hue. Excellent clarity. Poured with a short, white foam with medium low retention. Medium light caramel malt, mild spicy hop and grainy maly aromas. Medium light bodied with a light creamy feel and medium carbonation. Light grainy malt flavor up front followed by caramel malt. Medium light hop bitterness through the middle along with a trace of spicy hop bite. Caramel malt flavors return near the end . Finished semi-dryly with sweet caramel malt note followed by light grainy malt aftertaste. Pretty easy drinking. A cult staple in PA.   
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 4.25 | smell: 4 | taste: 1 | feel: 4 | overall: 2 It looks wonderful. It smells amazing. I love the feel of this beer. The problem? It tastes like Grape soda and rancid ass. I do not like this beer's taste. I thought maybe it was the one I bought. So I bought a six pack. All of them tasted the same. Lame and pathetic. I know this beer has its fans, but sorry, I do not like this garbage.   
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 L: Reddish amber color not a whole lot of foam, less than an inch  S: Smells of malt and hops  T: Tastes as it smells  F: A little thicker than water, thinner than milk, lightly carbonated  O: One of the better lagers I've had, it's a shame they don't sell it outside of the east coast. I've only ever had it on tap, I assume it isn't as good from a can or bottle.   
look: 3 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3 
look: 3.25 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4 
look: 4 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.25 
look: 3.5 | smell: 3 | taste: 3 | feel: 2.5 | overall: 3.25 
look: 3.75 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 2.75 | taste: 2.75 | feel: 3 | overall: 2.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.25 | smell: 2.75 | taste: 3.5 | feel: 3.5 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 3.5 
look: 1 | smell: 1 | taste: 1.75 | feel: 1 | overall: 1.75 The only reason why it gets .75 over 1 is because its an historical beer.   I wish I liked it, I really do. 
look: 2.75 | smell: 2.5 | taste: 3 | feel: 2.5 | overall: 3 to say this is bad is really not true. this is really like Light beer flavored water. nearly no taste. no aftertaste. no nothing. so if you like water with a little malt this is for you. I like beer. so not for me.   
look: 2.25 | smell: 3 | taste: 3.5 | feel: 2.5 | overall: 2.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 4.5 | smell: 3 | taste: 4 | feel: 3.5 | overall: 4 
look: 3.5 | smell: 3 | taste: 3 | feel: 4.5 | overall: 4.25 Really good production beer, sure kills the competition in the Monster beer brewery's. 
look: 3.75 | smell: 3 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3 
look: 4 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3 | taste: 4.5 | feel: 3 | overall: 4 
look: 2.75 | smell: 2.5 | taste: 2.75 | feel: 2 | overall: 2.75 I like to use the full 1-5 scale when reviewing beers, and this seems uncommon. But I like to know where each beer I've had sit against one another. This score might seem low, but compared to my scores for similar mass produced american lagers it might be generous. This is a pretty good beer, one you order, when for some reason, a restaurant has twelve American Lagers on the menu and nothing else. Drinks very very light and easy, there is a decent amount of color and flavor that the light body doesn't bother me all that much. Not overly hopped, the flavor seems to me heavy on barley and water.   
look: 1.75 | smell: 1.75 | taste: 1.75 | feel: 1.5 | overall: 1.75 
look: 3.75 | smell: 3.25 | taste: 2.75 | feel: 3 | overall: 3 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 4.25 | smell: 2.75 | taste: 3.5 | feel: 3 | overall: 3.75 
look: 3.25 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.75 | smell: 2.25 | taste: 2.25 | feel: 2.5 | overall: 2 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 I had this on draught in a tavern. Poured into pint glass. It pours a clear amber color with a one-finger, milk-white head and lacing that persisted throughout the pour. It smelled of sweet malt, corn, and earthy peat. The taste largely follows the nose. It has a sweet malty flavor with a slightly malty flavor at the finish. This is a light ale, moderately carbonated, and highly sessionable with an ABV of only 4.5% Overall, it is an historic standby. It doesn't have a lot of taste but is an easy drinking East Coast lager.   
look: 3.75 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 Traditional amber lager. Malty smell. Amber and clear with off white head that vanishes quickly. Nothing to write home about. Sweet caramel, toasted malt, oh so slight bitterness. Meh.   
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 2.75 | smell: 3.25 | taste: 4 | feel: 3.75 | overall: 3.25 
look: 2.75 | smell: 2.75 | taste: 3.25 | feel: 2.75 | overall: 3.25 
look: 3.25 | smell: 3.75 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 4 | smell: 3 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 3.75 Well refrigerated from a bottle. This beer has a really nice amber color and above average carbonation. This tastes like a solidly mainstream lager with lots of hops and mild malt flavors. Overall it feels heavier/fuller than many other lagers, but noticeably less alcohol than an IPA.   
look: 3 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3 
look: 5 | smell: 4.25 | taste: 5 | feel: 5 | overall: 5 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 The beer I generally consumed in my 20's and early 30's.    Pours an amber to dark gold color with minimal head. Smell has a little grain to it and a hint of hops. Taste has an over layer of syrup to it but mostly is malt with a little corn and a finish with hops. The finish is clean and does not linger long. Mouthfeel is light, a small amount of carbonation. Overall a decent lager, certainly one I enjoyed earlier on and one that is nice to return to and take a break from craft beers for a while.   
look: 2.75 | smell: 2.5 | taste: 3.5 | feel: 3 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 3.25 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Pure American beer 
look: 5 | smell: 2.5 | taste: 3 | feel: 3 | overall: 3 
look: 3 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.75 A good American beer that is easy to drink. Tastes of grain, malt, and bit of hops. My typical goto at a standard bar and something that I could drink plenty of because of how light it is.   
look: 4.75 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 2.75 | smell: 1.75 | taste: 2.25 | feel: 2 | overall: 2.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3 | overall: 3.5 A good American beer still made in the USA. My standard beer for sports bars or anyplace that only offers American beers like Miller or Bud. I often buy the kegs for bbq's or parties. Good taste, not heavy.   
look: 3 | smell: 2.5 | taste: 2.5 | feel: 2.75 | overall: 2.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.25 Dark gold color with a decent head. Smells like grains and aromas of sweet maltiness. It tastes somewhat bland, with a light creamy and malt note, with a very modestly hoppy aftertaste. Taste is not bad at all. The mouthfeel is light and easy going. Overall, this is not a bad beer at all. For the price and level of availability, this should be a go to beer for starters who want a session beer. I would highly recommend this beer as one of the best of macro American adjuncts.   
look: 3.75 | smell: 3.5 | taste: 3 | feel: 2.5 | overall: 3 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.75 
look: 3.5 | smell: 2.5 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.5 | overall: 2.5 
look: 3.25 | smell: 3.5 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 2.5 | smell: 2 | taste: 2.25 | feel: 2 | overall: 2.25 
look: 3 | smell: 2.75 | taste: 2.75 | feel: 3 | overall: 2.75 
look: 3.25 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 2 | taste: 2.5 | feel: 3 | overall: 2.5 Malty low abv 
look: 3 | smell: 2.75 | taste: 3.25 | feel: 3 | overall: 3 
look: 4.5 | smell: 3 | taste: 4 | feel: 4 | overall: 4.25 As a Pennsylvanian drinking Yuengling Traditional Lager is natural for me.   Look: Reddish brown (amber)  Smell: A little skunky (Bottle) Grainy from a can  Taste: Malt a little bit of hops  Feel: Medium thickness, carbonation  Overall: Very refreshing, can't go wrong with the lager. For some reason the can and bottle taste different probably due to the green bottle, I prefer the bottle over the can, because I think it has a stronger taste   
look: 3.5 | smell: 2.5 | taste: 3.25 | feel: 3.5 | overall: 3 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 This beer is what started the craft beer thing with me, so it does have a warm place in my heart. It pours an amber color, with a fairly thick head. There isn't much nose there. The taste circa 2005 blew me away. Today, it's still good, some malts, some hops, but I've tasted so much better. For what it is, it's good, and will always hold a special place in my heart. Whenever I'm in Yuengling land, I'll get some.   
look: 4 | smell: 3 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 2.75 | taste: 3.25 | feel: 2.75 | overall: 3 
look: 2.5 | smell: 2.25 | taste: 3 | feel: 3 | overall: 2.75 Good choice for a domestic. 
look: 3.25 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3.75 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.5 So much better at it's price point than the competitors. 24 cans for 17.50. Yeah it's not gonna blow you away. Yeah it has corn in it. But cmon.. im paying around 72 cents per can, and it DOES taste good.    Far more "complex" than other adjuncts. A malty sweet flavor, a sort of creaminess, and a very slight hop bitterness. Was interesting to learn they use cascade as well as cluster (im sure in minuscule amounts) but it made sense as there is sort of that citrusy zing to it albeit very subdued.    Its not a great beer by any stretch, but its very solid and if price vs taste is taken into consideration, this is an incredible value beer.   
look: 4 | smell: 2.75 | taste: 3 | feel: 3 | overall: 3 Let me say this first, I am no fan of American lagers. That said, I believe this is the best American lager in that it is different and better than the Bud clones.    Dark for a lager, almost Amber. Foamy white head. Smells hoppy like most American lagers, but the taste is more well-balanced, probably because of the roasted malt. Extremely drinkable and all-around very well made beer.   
look: 4.5 | smell: 3 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 The more things change the more they stay the same. Yuengling has tweaked their basic lager recipe over the years but kept the same profile which is an above average brew for the common man. Works for me.    Clear amber tone with mild/medium malt aroma. Little hop presence (had to search for them) but a malty richness absent from other AAL brands. Oh it's not first list, nor does it pretend to be, but a Mecerdes won't get you to the grocery store any better than a Chevy.    Taste good, widely available, bargain price, what else can I say.   
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 4 Poured from 24 oz can into 10 oz mug. Pours an attractive amber color, pretty see through with a fluffy head that dissipated rather quickly leaving a little bit of lacing.  Smells earthy and pretty malty, maybe some corn thrown in there.  Tastes of corn, malt and maybe a tad bit of hay? Very pleasant, no bitterness. Not overly sweet, however. Damn good.  Mouthful isn't super thick, but it's very drinkable and goes down rather nicely. Medium body and a tad bit carbonated.  Overall, very very pleasant to drink and one of my favorite lagers to date.   
look: 3 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 2.5 | smell: 2 | taste: 2.25 | feel: 2.25 | overall: 2 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3 | smell: 3 | taste: 2.5 | feel: 3 | overall: 2.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 2.5 | taste: 2.75 | feel: 3 | overall: 2.75 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 One of my favorites. Not as good now that it is exported from PA, but still good. 
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 One of the better macro options, in my opinion. I always keep some in the fridge at home for easy drinking with friends! Pours a light reddish brown with a thin head that leaves some okay lacing. Smell is corn, grain, and some faintly toasted malt. Taste is the same. Not bitter at all, but also not overly sweet. Nice sweetly earthy type flavor that lingers pleasantly between sips. Feel is moderately carbonated and medium bodied. Definitely a good option for its price point.   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 2.5 | smell: 2.25 | taste: 2.25 | feel: 2.5 | overall: 2.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 a three across the boards 
look: 4 | smell: 3 | taste: 2 | feel: 3 | overall: 2 
look: 2.25 | smell: 1.75 | taste: 2 | feel: 2.5 | overall: 2.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 3.25 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 Good lager 
look: 5 | smell: 3 | taste: 4 | feel: 4 | overall: 3.75 
