look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Get ur gandalf on in a secret cave chillin with your precious because this one is quite the smooth beast and will reward those that seek it's candy scotch splendor   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 12oz bottle Noble Grains NYC on the UES  Pours a dark amber almost red with minimal light tan head and thick boozy lacing, smell is thick sweet boozy toffee, caramel, molasses and a hint of maple syrup, taste is sweet molasses and mild maple syrup, transitioning into nice roasted malts and warming bourbon, this beer is surprisingly light, mildly carbonated, very sweet. Straight up maple bourbon candy.   
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 A- A deep mahogany with a 1 finger head with minimal retention and fair lacing    S- Once poured even at an arms distance from my nose the inticing aroma of roasted malt was very prevalent. Once I brought the glass to my nose definite caramel notes were noticeable with just a subtle hint of raisin.     T- There is a light but very perceptible flavor of bourbon with very light charred oak that is enhanced and plays well with the sweetness of roasted malt. There is a slight and pleasant back end bitterness that is almost chocolaty.     F- Very light on the tongue and surprisingly smooth and clean for an 11.6% beer.     Overall I would agree with a previous reviewer that this is to date my favorite Scotch Ale and highly recommend it.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 From bottle at home in a stunted Pilsner Ommegang glass. 2016 Release.    Me Oh My...Thanks to Ben, at Whole Foods, without whom I would have passed this by.     Label says "ale aged in oak bourbon barrels". I'm big on the bourbon barrel aged stuff, but look more to porters & stouts & have overlooked this fine brew for some time.    It ain't cheap but I've come to accept my trashy attraction to the big boys & their big prices. Herein is a competitively priced big flavored brew, that, category aside stands tall. My prejudice would have passed it over for being a mere ale. That it is not.    The color is a deep mahogany with a stingy head & negligible lacing. The aroma is more full then big. There's the oak,of coarse, but also rich vanilla & lots of raisin & caramel. The big surprise is the mouthful. It exceeds what I would expect from an ale. It pushes the boundaries.    My take was a great surprise of a full bodied, big flavored, adult strength treat that deserve a place on anyone's list.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 3.5 | overall: 4.25 L - deep brown amber with minimal tan head   S - sweet bourbon, malt, dried fruit, caramel, molasses  T- follows the nose with strong sweet bourbon flavors up from followed by malt, molasses, caramel, and dried fruits. Definitely boozy.   F - Fully body with a moderate amount of carbonation - sticky   O - a very complex, strong bourbon barrel aged ale.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 One of the few beers I've had in my life that receives constant hype and then actually lives up to said hype. Excellent Scotch ale that exceeds the great Oskar Blues "Old Chub", and does in fact improve upon the already great Dirty Bastard. It keeps the chewy salted caramel texture of Dirty Bastard, then jacks up the alcohol content and polishes it with bourbon barrel maturity. The one issue I have with Scotch Ale (one of the most reliably tasty styles) is that it can be a bit too sweet, but the bronze of a toasted oak barrel is the perfect solution. Bourbon barrel aging has become a cliche in the craft beer world, but it benefits this style of beer even more than the strong American stouts to which it's usually applied. It's got texture and smoothness for days, suaveness in a glass.   
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 Appearance: held up to light appears to be translucent dark brown with deep red/purple, almost a dark maroon    Smell: sweet aromas of vanilla, sugars, raisins     Taste: sweet bourbon, oak, vanilla, delicious    Feel: smooth, for 11.6% abv you cannot detect alcohol very much    Overall: Probably my favorite Scotch Ale to date, although I'm not a connoisseur   
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Appearance - Pours deep dark brownish purple color with thin tan head not much lacing.    Aroma - Oak, vanilla, caramel nice bourbon smell. This thing has an amazing smell.     Taste - Very nice smooth flavor, more oak and vanilla very mild bourbon flavors no way I would think this was 11.6%. Mild chocolate and caramel.    Feel - Heavier full feel, very smooth and coating great feel.    Overall - I not notch beer, no int of the alcohol great flavors smooth as silk.   
look: 4.25 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 Bought a 4-pack of 12 oz. bottles from Whole Foods in Arlington, VA. Bottled 10/6/16. Poured into a tulip glass.    Look: Dark ruby, small head.    Smell: Sweet smelling, clear bourbon barrel notes. Begs to be drunk.    Taste: Totally awesome. The high ABV is well-hidden by the strong, sweet, maltiness.    Feel: Thick, syrupy sweet. Coats the mouth.    Overall: Fantastic, tons of flavor. Superb example of a Scotch Ale.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 First time trying this. 2016 release, bottled 9/29/16. Sampled 11/6/2016. Poured into a wine glass at refrigerator temperature.  A - Pours a garnet red with half a finger's width of tight white bubbles that quickly recede into a thin ring. Alcohol legs observed with spotty lacing.  S - The nose is yet to open up as the beer is still cold. Can detect mild barrel notes (wood), torched sugar, raisins. Smells sweet.  T - For a beer at 11.2% with barrel influence, this drinks amazingly smooth. Warmth felt in the chest after the liquid has gone down the windpipe. Save for that, there is no hint that this beer is north of 10% ABV. Starts out slightly sweet, and immediately the barrel influence is felt, with notes of almond and vanilla tempering the sweetness. The hops are just enough to create an amazingly well-balanced beer. The backend is all barrel, this one.  F - The mouthfeel is slightly thinner than what I would expect for a beer this rich, but that is not a negative. Just goes to show that Founders has crafted an incredibly drinkable beer, that will appeal equally to the uninitiated as well as the connoisseurs. It would not be hard to put down a few of these in a hurry!  O - I've heard great things about this beer with a few months on it, but in my opinion, this is good to go fresh. I still have a few more bottles that I will likely sample at 3 months' interval - but that is just for intellectual curiosity. If you have just one bottle, it wouldn't be a mistake to drink up now.   
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Poured into a snifter/tulip/wine hybrid glass from a 12 oz bottle    A - Swampy blood red and soil brown with a less than one finger creamy tan head and some sugar legs and lacing    S - This ale even smells creamy. Bourbon and oak are on point, wow. Vanilla, sugar, caramel, some sarsaparilla, booze, tons of malt both dry, sweet and a tad roasted, green and brown earth, peat, over ripe fruits, baking spices, very yeasty, a little floral and the hops are super earthy.     T - Creamy malts, bourbon and scotch barrels, slight smoke (maybe peat), slight earthy hops, cracker yeast, tons of vanilla, a bit of baking spices minus the cinnamon, sugar up the wazoo, fruit leather (berries and figs), caramel, molasses and just plain awesome.     M - Full bodied, great balance, great complexity, medium balance, medium acidity and a awesome barrel aged ride from beginning to end.     D/O - This one is awesome fresh and also made for the cellar. Perfect for all times of the year,but it does fit the fall winter weather perfectly. Something to considering sipping on for Thanksgiving, Christmas and for sure on New Year's eve and day. If you want to impress those at your dinner party or just a social gathering. Founders does it again.     Final thoughts - A high price at $15 per four-pack but the taste and 11.2% ABV will make up for all that. The "Old Ale" on tap would be super amazing.   
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Pours opaque, dark brown with ruby highlights. A small, tightly packed rim of cappuccino head.    Oozing big hits of browned butter and caramel. Add some boozy fruit and I'm dreaming of Christmas pudding and cake batter. Palette follows, just smacking of sweet, smoky bourbon.     A slow sipper for sure. Overpowering for some, but a great aging candidate.   
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 Reddish brown in color with a tan head. The aroma is intensely malty, with lots of fruit and wood complexity. Fig, old wood, earth, cherry, vanilla...wow. The taste is fiercely warming...boozy alcohol. After the ABV sharpness, however, it is becomes somewhat smoother than expected. Flavorful, full, and engaging. Excellent.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 This beer is extremely overrated.  Doesn't taste anything like a scotch ale, it is hoppy, which scotch ales aren't and you can barely taste the oak aging..  I should have known this beer wasn't going to be that grate considering it was made by an American brewing company, I think if your going to label something a scotch ale it should be made like a scotch ale. The IBU's on this beer are 55 and they shouldn't be even half that, also I can taste the fact that there American grown hops and not English hops like a scotch ale is supposed to be.... All in all though its not that bad, it's just not as good as the rateings are saying it is   
look: 4.25 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 4 | taste: 4.75 | feel: 4 | overall: 4.75 Unbelievable as always. The caramel and malt flavors balance with the booziness and strong scotch flavor all day long. 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 Looks dark dark red/brown. Little head that completely goes away.     Smell is great. Malt and barrel show up nicely.     Taste is amazing. Rich but subtle at the same time. The barrel is strong but not overpowering. I get some dark fruits and vanilla.    Feel is silk. Smooth as butter bourbon feel and creamy throughout. The flavor coats the tongue and lingers well after the sip.     Overall this is a phenomenal beer. I recommend grabbing as much as you can. Not much I would change about this beer.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Poured from a bottle into a snifter. Deep dark red- brown color with a thin head and good lacing. Rich sweet smell. Dark fruit taste, raisins, dates with a boozey aftertaste. An excellent fall beer.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 Looks amber rich with full head. Smells like a sweet malt scotch with Some toffee. Tastes deceptively smooth and sweet. Definitely see the barrel flavor without too much hops characteristics. No alcohol bite. High carbonation. Overall a delicious beer that will give high ABV fans a middle ground between the hops of an IPA and the heaviness of stouts.   
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 Look- dark brown/black with an even 1/2" head  Smell- bourbon, sweetness like molasses.  Taste- Strong malt taste with hints of molasses, bourbon, raisins, and fig. There is an initial alcohol burn that detracts a little from the taste.  Overall- pretty good but not great.   
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 Pours a deep mahogany red with a thin, creamy off-white head.  Smells of dark fruit and cherries, malt and oak.  Taste follows the nose with a wonderful bourbon presence. Brown sugar or molasses. A little bourbon burn.   Smooth as can be.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.75 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Revisited 8/11/18 & 12/19/18    A-Pours a nice dark color with a slight head and lacing  A-Aroma has abundant Bourbon barrel hints  T-The taste follows the aroma with a very nice and well balanced Bourbon flavor  M-A medium bodied well carbonated beer  O-A very well balanced Bourbon aged beer   
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 9/26/16, 1 month old, Served at 45 degrees in a snifter.     Backwoods pours a mahogany and prune juice colored body, much like its brother, the Dirty Bastard. The head is tall and egg foam yellow, spilling over and staying at 2 fingers in my snifter. The body when held up to the light looks a lot like a cranberry-cherry cocktail. Just deep, dark reds with a little light at the bottom.     Wouldn't you know, it smells just like Dirty Bastard. Raisin, prune, plum, maybe some fig and cherry notes. Very faint bourbon barrel.     The flavor of this beer is pretty singular...but still a bit complex. Its got the signature DB flavor, but what surrounds it is enhanced notes of dark cherry, fig, and a shot of whiskey. Some hottness, dryness, and peated malt finish out the profile. The more it warms it develops licorice flavors as well.     Feel is sticky, hot, dry, and smooth...in that order.     Overall, a bit disappointed here. I was expecting more from this BBA version but alas, it's simply DB with some enhanced notes. Not even close to KBS like some are raving about - KBS is in a different zip code entirely. I'm glad I got a chance to try one rather than investing in a 4 pack. For the price, it's a loser.   
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Serving type: 12 oz bottle into a snifter    Pours a deep crimson brown, with off white foam settling on top. Smell is of rich caramel, toffee, slight vanilla, and intense oak qualities. It smells awesome. Taste is of initial caramel toffee, with a slight fruitiness, intense bourbon oak flavor after that lingers for a few moments. Feel is medium, with enough carbonation to not be flat. Overall this is a great beer with awesome oak characteristics.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 Look: One finger white head, dark brown body.    Smell: Oak, dark fruits, some caramel, maybe a hint of peat.    Taste: See above. This is pretty fruit and oak forward.    Feel: Medium body and carbonation, a small alcohol bite but turns to warmth. No wonder, with the 11.6% abv.   
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 2016 batch poured into a snifter. Finger size head that dissipates quickly into barely any. Deep dark brown and smells of oak, scotch, and bourbon, almost like your grandpa's cottage somewhere up north in Michigan. Taste is an outstanding deep malty/toffee undertone with a strong bourbon aftertaste. Overall, this is another great, buy-as-much-as-you-can-while-its-around Founder's classic! I will be cellaring a few alongside my KBS for a year and 3 years to see how age makes this incredible beer taste!!   
look: 4 | smell: 4.75 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 Pours with a nice head. Fades quickly. Coloring is like maple syrup. Light bourbon,Carmel aroma. Taste is of light scotch, Carmel, dark fruit to roasted nuts. Light smoke which balances it. Then with a nice bourbon oak finish. Big stout fan.   
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured from a 12 oz bottle into a snifter.     Pours a mahogany and half a fingers off white head.     Smells of bouron and oak. Sweet malts and maybe a tad bit of toffe. Some bread as well. Smells like a Trappist.     Taste of sweet malts, oak and a tad of bourbon and toffe. Very bready and Very smooth for its alcohol content.     Mouth was very nice. Medium bodied with a nice oaky smooth finish.     I would definetly drink this guy again. I think I would prefer a breakfast stout instead, but a solid beer nonetheless   
look: 3.75 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 Pours a hazy deep brown with smallish cream colored head. Head dissipates a bit quicker than expected leaving spots of lace and a ring around the glass. Nose is dates, burnt sugars, vanilla, barrel cellar mustiness, and a bit of sour apple. Flavor follows, and although initially sweet, turns much drier that expected and quite woody with mostly oak into the finish where it wasn't very present early. Hot/boozy even after cellaring for 1 year. Mouthfeel is not cloying at all, but just medium with the booze thinking it out. Overall, a good beer, but I can't go as high as most here as I just don't think it comes together cohesively in the end.   
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 Dark brown mahagony hue, small off white colored ring of head with very little lacing. Rich maltiness in the aroma, big hints of oak and bourbon with doses of brown sugar and caramel. Following the nose well, big brown sugar, sweet malt and caramel hit the palate initially with nice sweet bourbon kick in the back end. Medium mouthfeel, somewhat boozy after taste with low carbonation.   
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.5 Absolutely delectable beer. One of my very favorites, Wee Heavy or otherwise.    Pours a deep, dark brown with touches of cherry-wood on the edges, with a soft two-finger tan head that initially holds up well, then settles to a tidy residual foam on the surface of the liquid and provides faint streaks of sticky lacing down the glass.    The aromas truly shine, with an abundance of bourbon -- toffee, charred oak, smoked peat, tobacco, and molasses -- leading the way, followed by decadent doses of dark chocolate, medium roast coffee beans, vanilla, fig newtons, raisins, roasted nuts, and dried fruits. There's some hop presence, as well, with small touches of grassiness and pine resin. But the dark malts and bourbon barrel characteristics are what this baby is all about, and they are incredible.    The tongue follows the nose, and very nearly keeps up with that remarkably high standard. I get an initial note of bitter dark roast coffee, but that is quickly overtaken by waves of semi-sweet chocolate, caramel, vanilla, pecans, oak, brown sugar, and dark berry jam. It's decadent, but not overly sweet, with a wonderful balance and potpourri of flavors. The malts are deep and rich, and the bourbon influences are spot on. Absolutely delicious.    Feel is a touch thin given the hearty flavor profile and dark depths, but still creamy and coating. Carbonation level is perfect (i.e., minimal), and the booze provides only a traces of heat. This one is incredibly easy to drink.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 Ordered it from Beer52, and poured to a regular kitchen glass due to lack of proper beer glass.    A: The body is black with amber hues with a very nice beige head that showed lots of consistency, lacing and will to be on top of the beer for all time.  S: The aroma was just perfect, this is totally my kind of beer. You could smell tons of bourbon on this, presenting itself like the basic pillars of the aroma only allowing you to smell the malt a bit later. Gosh, amazing.  T: When you first sip the beer, it's very sweet with a very big profile of awesome bourbon that goes along very well with the malts. Technically, it seems that the "bourbon-ness" of the beer is the same characteristic the malty one, but only read differently on different mouth/tongue zones.   M: The body is medium to high. No bitterness in the end but no one asked for it. To finish it great style, the alcohol goes unnoticed, which makes this a very noble beer. Mouth-wise, perfect, 5.0.  O: I've had very few Founders beers in the past, this is for sure my favorite.   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 3.75 | overall: 4.5 dark brown ruby colored with an off white head that hangs out and leaves excellent lacing. pungent aromas of caramel, dark fruit, oak & scotch. on the palate is toffee, caramel, vanilla, and a good amount of barrel character. mouthfeel is decent, medium bodied.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 pours a deep dark brown mahogany color. Glows like a dark red amber when held up to the light. Not entirely opaque. The barrel does not predominate the smell like other barrel aged beers. Definitely prevalent boozy oaky barrel but balanced out by the sweetness of the actual beer. Notes of toffee and caramel with a touch of butterscotch. Taste follows the smell but the butterscotch becomes more pronounced. The sweet taste of the beer predominates with a lingering hop/burnt bitterness hint on the back end. It is surprisingly viscous but still medium heavy body. Definitely coats your lips and leaves them a little sticky but nothing out of this world. Overall I would say this is an excellent Scotch ale the only improved with the barrel aging. The barrel definitely added a nice complexity to what is most likely an already great beer. Definitely worth seeking out.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 4.5 | feel: 5 | overall: 4.5 Pours as a Wee Heavy ought to and smells like a Scottish isle. Bourbon barrels make a nice sweet bourbony note on the aroma of the Scottish malt, while the flavor is a really nice balance and finish of scotch ale and bourbon barrel. Develops on the taste buds like a fine scotch. Freakin excellent. There is a slight bitterness and that is why this is not a 5 (some may not even notice!). Still, worth seeking, worth buying enough bottles for aging, and a steal for it's 11.6% of smiles it pours on the mind.   
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 Dark red/brown. Thin head. Some lacing. Carbonation dies away slowly.  Rich aroma of caramel malt, vanilla, oak, dried vine fruit and then the bourbon.  The taste follows the bouquet but more so. Both sweet and bitter.  Full bodied and boozy. Smoother and easier to drink as it warms.  Definitely a sipper but the alcohol is a bit too much for my liking.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 What can be said that I have not said before....Dirty Bastard is great, Backwoods is mind boggling! This is as good or better than KBS or the elusive CBS. My absolute favorite beer ever!   
look: 4 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 This is my favorite offering from Founders. I think its just now getting the respect it deserves alongside KBS. Had it on tap the other day...the scotch really blends nicely with the bourbon. Not too sweet or bitter - just right!   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 Ruddy reddish brown with an off white head. Smell is caramel, sweet malt, vanilla and toffee. Very sweet caramel toffee taste with booze and bitterness. Really nice beer.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 This is my 2014 bottle; brewed 12(?)/01/2014, enjoyed on 5/23/2016. Thanks @WesMantooth for sending this along in your Founders-full second NBS BIF#3 box!    Deep chestnut brown pour with a light creamy ring around the lid and a dragon spiral of effervescence across the central gathering point. Artistically appealing?    Nose provides some traditional layers of caramel and boozy raisin and leather and tobacco. Some dried dark fruits in there as well. As it warms these become more prominent. Bourbon is primarily relegated to finishing touch duties with some round oakiness and a smootheness in the finish.    Flavour provides an interesting study between the butterscotch/toffee and oak and then on the other side we have some distinguished guests from the lands of leather and dried prune and the like. Comes together beautifully though. Barrel serves to tie it all together beautifully. Smoothe and drinkable, though the alcohol isn't quite as masterfully hidden as some other contemporaries. Highly recommend, and excited to see what my other, older bottles are doing these days...    Thanks Corey!   
look: 4.25 | smell: 5 | taste: 4.25 | feel: 4.25 | overall: 4.25 Every bit worth it's hype. 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 Founders Backwoods Bastard, 11.6% ABV, 50 IBU. Pours thin to medium, walnut brown, nice four finger head that dissipates quickly, decent lacing. Nose is bourbon, some caramel, some sweetness. Taste is light bourbon, oak, caramel, lightly bitter. Some carbonation burn. Decent mouthfeel for the style. Overall an incredible beer. I'll have to stock up when it's in season again.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 Had a 2014 Cellar Aged bottle. $8     Very Very Good. The nose is all bourbon as you would expect. This beer is so smooth great taste of smooth bourbon soft light mouth feel, definitely the Ale version of KBS. This beer leaves very little to be desired. Excellent buy worth the taste. Comes out in fall. Buy a six pack and age half of them for a couple of years. Definitely a good bang for your buck.   
