look: 4.75 | smell: 4 | taste: 3.5 | feel: 3 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 5 | feel: 4.5 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.75 500ml bottle from Mullingar Ireland. Enough sugar to take away the bitterness of some stouts but not really enough chocolate to get excited about. Poor head retention. Would try again.   
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 A - Black as ink and opaque. Creamy tan head that is slow to dissipate. 4.25/5    S - Dark chocolate. Dark malt. Aroma is very muted. 3.5/5    T - Muted flavors. Dark chocolate and dark malt. Maybe some grassy hops. Not much to speak of. 3.5/5    M - More carbonated than expected. Medium body. Lighter than expected. 3.5/5    O - Can't say that I truly enjoyed this one. It was okay. Not bad, not good. Flavors and aroma seemed very muted to me. Was looking forward to this one but left disappointed. 3.5/5   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 5 | feel: 4.5 | overall: 4.75 An excellent stout overall, would DEFINITELY have this again when I can. 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 Poured black with tan head. Dry mid to low carbonation. Cool light body with silky chocolate, nut, and roasted malts. Surprisingly light but with a nice balanced flavor.   
look: 4 | smell: 4 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 Great beer. Very nice pour with a nice head. The taste is chocolately with no aftertaste. Really nice. I highly enjoyed it and I will certainly get it again.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 I really liked this one . lovely chocolate after taste . I'm a big fan of a stout though . 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 2 | taste: 2.25 | feel: 2.25 | overall: 2.25 Too thin and barely anything in the nose. Not enough chocolate. I was not a fan of this. 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Pours black and tan, as you might expect. Smells like dark chocolate and biscuits. Taste is sweet and creamy, that fades to bitterness. A little thin and one-dimensional for my taste, but not bad by any stretch. Maybe too sweet to be a session beer, but it's too easy going to be anything else.   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Delicious stout, dark with strong flavor. 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 i had high hopes for this beer and was let down needs alot more chocolate flavor, its there but hardly 
look: 4 | smell: 4 | taste: 3.75 | feel: 2.75 | overall: 3.75 
look: 5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4.75 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.5 Dark and flavorful one of the best beers I've had. 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.25 | overall: 3.75 Mouthfeel was a little thin. Great flavor. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 A roaring wave of chocolate and cherry. Really good but I could only drink one at a time. 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 3.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.25 | smell: 3 | taste: 3.25 | feel: 3 | overall: 2.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Amazing period Perfect in every way 
look: 4.25 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3 | smell: 3 | taste: 2 | feel: 2 | overall: 2 A million better chocolate stouts out there. The fact that this is rated so high makes me question this website. Very disappointed in this beer. 
look: 3 | smell: 1.75 | taste: 2.5 | feel: 2 | overall: 3.75 Poured from nitro can. Looks cool, very dark. Nitro heads are about the same, thick small bubbles with lots of carbocations rising from the bottom. Smell is malts with a hint of chocolate. Taste is what I think affected with the nitro ball, probably the last time I get a nitro ball brew unless I hear the taste is otherwise un-affected. Tasted like Guinness draught with nitro in my opinion with a bit of chocolate. Maybe I need to try the same beer but from the bottle. The beer seemed thin and not so rich as most chocolate stouts. Pretty mediocre in comparison to other chocolate stouts I have had.   
look: 3.25 | smell: 3 | taste: 2.5 | feel: 2 | overall: 3.25 Poured from nitro can. Looks cool, very dark. Nitro heads are about the same, thick small bubbles with lots of carbocations rising from the bottom. Smell is malts with a hint of chocolate. Taste is what I think affected with the nitro ball, probably the last time I get a nitro ball brew unless I hear the taste is otherwise un-affected. Tasted like Guinness draught with nitro in my opinion with a bit of chocolate. Maybe I need to try the same beer but from the bottle. The beer seemed thin and not so rich as most chocolate stouts. Pretty mediocre in comparison to other chocolate stouts I have had.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 3.5 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 3.25 | feel: 4.25 | overall: 3.25 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 4.75 | smell: 3.5 | taste: 3.25 | feel: 3.75 | overall: 3.75 Poured from a can with a nitrogen ball. Beautiful looking beer with a creamy head. I can never tell how feel about the head of beers with nitrogen balls. They always have a strange sort of off taste to them that turns me away from it. Looking past that this beer has a pretty solid taste. Very similar to guiness extra stout with a bit more of a chocolate flare. Nothing too special but not a bad beer.   
look: 4.25 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 3 | smell: 4 | taste: 3 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Outstanding not to strong just the right taste. 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 3.5 | overall: 4.5 A beautiful and creamy head with a pitch black texture that's impossible to see through. It has a great, complicated flavor that doesn't overpower you.   
look: 4.5 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4 Great with chocolate chip cookies 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 Deep roasted chocolate and sweet nutty toffee. Rich, creamy, yummy. 
look: 4.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 just ok, much better out there 
look: 4 | smell: 2 | taste: 1 | feel: 2 | overall: 2 Yuck: Another that I had high hopes for, but ultimately was extremely disappointed with. Looked decent in the glass, with a nice head, lacing, and dark brown color. Taste was disappointing to say the least. No sweetness; no chocolate; just a relatively thin non-descript and somewhat bitter dark beer. Looked towards the kitchen sink a couple of times, but did manage to finish. Big let down.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 2.5 | overall: 3.75 Drank out of bottle....Shame on me. Smells decent but not strong enough to give a higher rating. Taste is fairly good too although not as thick as most stouts. Could be more creamy with a more pronounced flavor. Overall good beer but not worth six dollars as pint. Probably won't be buying this again because of the price.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.25 My issue here was perception: this was my first chocolate stout, and having a considerable sweet tooth, I was expecting some upfront chocolate flavor. Long story short, I was in the mood for chocolate, and I would have been better off to buy a chocolate bar and try this beer on a different occasion. I definitely need to revisit this one   
look: 3.75 | smell: 3 | taste: 3.75 | feel: 3.5 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4.5 Nothing spectacular but a good all around stout. I was hoping for more chocolate and maybe a little thicker on the body.but a good stout nonetheless 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 5 It tastes like chocolate is very good, I ate with chocolate donut and really its a good companion with beer one. 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 From a 500mL bottle into a standard pint glass. Pours black as night with foamy brown head that dissipated leaving a ring.   Smell is malty and roasted grain, with sweetness and a tone of dark chocolate.  Moutgfeel: medium carbonation, surprisingly slightly watery.   Taste is malted barley woth a dark roast, a little chocolate, slight astringency. Delicious. Very drinkable, for a stout - I have bought it before and will again.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 3.75 | overall: 4 Pours a nice black with minimal head that lingers very lightly thru out. No lacing for this one. Smells of dark chocolate and molasses detection. Tastes of a hint of sweet light fruit and strong chocolate. No boozy taste and very easy going and light to drink. Good to drink over n over again. Cheers   
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Great beer just tried my first two this weekend from a friend that gave me half of the four pack he had bought of the cans I would say it's up there with the sam Smith chocolate stout   
look: 5 | smell: 4 | taste: 3.5 | feel: 4 | overall: 3.75 Appearance: Thin, khaki head that dissipates into a sizable ring of foam. Nice lacing. Blackish body, with hues of brown.    Aroma: Very strong, with emphasis on the upfront notes of sweet grain (it's heavy on the grain), and that sweet, typical malty stout aroma. I detect a minute amount of some kind of chocolate note half-way through the drink, and as it warms. But it remains mostly sweet, grainy, and dark-roasted.     Taste: the taste is light overall, and is slightly watery. It's very grainy—toasted grains, little maltiness. It reminds me a great deal of a hearty black lager, to be honest.     Mouthfeel: creamy, light side of medium.    Overall, I am slightly disappointed with this beer. I was expecting more chocolate notes on the palate. Instead, it tasted much like a Guinness, which I do like. But I would have bought Guinness—not Young's—if I had wanted to drink Guinness.   
look: 3 | smell: 2.5 | taste: 2 | feel: 2.25 | overall: 2.25 On nitro @ The Collective On Tap. Really a disappointing after all the hype. Bad tap lines, or maybe this just isn't a beer to be drinking on nitro.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 2.75 | taste: 3 | feel: 3.25 | overall: 3 Not a bad beer, but definitely not a personal favourite. Would recommend trying because I can appreciate why some people love it. 
look: 4 | smell: 3.75 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.5 Decadent pillowy smoothness. Malty chocolate. Phenomenal old time classic 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.5 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 2.5 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.75 Not as good as I had hoped, but pleasant enough and not too hard on the wallet. I had it bottled, the nitro can may yield better taste and body. 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 2.5 | taste: 2.25 | feel: 3 | overall: 3 Just not what I expected for a first time. 
look: 3.5 | smell: 3 | taste: 2.5 | feel: 3.25 | overall: 2.5 Don't like milk chocolate, not a fan 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 3.75 | taste: 5 | feel: 4.25 | overall: 4 Nitro can into stout glass. Half finger pillowy tan khaki head. Dark body. Opague black. Smell is roasted malt and yeast. Super crazy smooth. Creamy. With a very so slight tingly zip for feel. Slight bitter dark chocolate and roasty malt taste. Excellent brew. Almost borderline Guinness to me but this is thicker and a bit heavier.   
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 I had mine from a can. mmmmm. nom nom nom. I fabulous desert beer. I'm not usually looking for a chocolate beer, but this is pretty good. What should I drink next? These chocolaty beers confuse me.   
look: 4.75 | smell: 3.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Supersmooth, taste is very rich, but not as intensive as Pale Ales or Strong stouts have. You feel like it's quite heavy, but you can easily get 3 pints without a being too drunk or full. Great experience, I tried nothing similar. You'll love it or hate it, but you do need to taste it!   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 4 | taste: 3.75 | feel: 4.5 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 4 | feel: 3.5 | overall: 4 -Big toffee and Roasty coffee taste  -Notes of Vanilla,caramel,syrup  -fainter than expected chocolate note comes through late  -well carbonated  -roasty,chocolaty finish    Very good,though i expected more chocolate   
look: 3 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 Mmmm...comfort in a glass. This beer looks, tastes, and feels like an immaculate conception between stout and chocolate. This is, without a doubt, one of the very best beers I have ever enjoyed.   
look: 4.25 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 I could get used to it 
look: 4 | smell: 3.75 | taste: 3.25 | feel: 3.75 | overall: 4.25 The head of thick, strong and heavy with brown color, reminiscent of chocolate mousse. stay long.  The smell of chocolate, just cocoa, pralines, and weak coffee.  Delicate flavor, but instead of chocolate praline filling palpable. It is like a dry, powdered. Bitterness at the finish of each sip, good  Gentian gives us much chocolate, but if it is a "double"? Young's Double Chocolate is watery, it is without the body, and the density is low. When I first tasted this Young'sa, that was about 10 years ago, I remember it differently. There are today expected something more,  more chocolate, more sweetness and density.   
look: 4 | smell: 3.5 | taste: 4 | feel: 4.5 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 3.75 This beer is solid for a light tasting chocolate stout. However, Samuel Smiths blows it away 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 2.5 | feel: 3.5 | overall: 3.25 Had this twice, first time (about two years ago, craft beer beginner) I loved it!!! Now I honestly am not really impressed, nothing too bad about it it's ok, but i honestly can't say I would buy it again   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.25 | taste: 4.25 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 The smoothness you expect from a nitrogenated stout. Great chocolate aroma, very light body despite the appearance in your glass. I prefer a more robust stout than this style, in general, but this is an easy drinking stout that would be worth introducing to people who believe that stouts are "too dark and heavy" to session.   
look: 4.5 | smell: 4.5 | taste: 3.75 | feel: 4.5 | overall: 4.25 L: Loos very dark-brown almost black, with light brown head.   S: Smells like chocolate, dark fruits, some acid notes, coffee, sherry and wood.   T: Tastes like dark bitter chocolate, the bitterness of the chocolate is not very pleasant, not as smooth as the hops, so I found it hard to drink, aftertaste is aggressive.   F: Has medium body and low carbonation. Not as creamy as other milk stouts.   O: This is a good example of a double chocolate stout that you can find at the super market here in Mexico. You can find much better chocolate stouts in specialty stores.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 3.5 | overall: 4.25 
look: 5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.25 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 4 16 oz nitro-can poured into a can-shaped pint glass.    Appearance  Pours black with an awesome nitro effect cascading up the glass. Leaves behind 2 fingers of ultra-creamy head with a ridiculous amount of lacing.    Nose  Milk chocolate, caramel, raisin, and dusted cocoa. The aroma is light but nothing short of delicious.    Taste  Semi-sweet chocolate, milk chocolate, and dusted cocoa. Raisin, caramel, and hints of black cherry. Finishes with an ever-so-slight roasty bitterness.    Mouthfeel  Medium-light bodied, smooth, and ultra-creamy.    Overall  Great chocolate flavors. Very easy drinking and delicate with a great nitro-can.   
look: 4 | smell: 3.5 | taste: 3 | feel: 3 | overall: 3 Looks great, smells great, slightly underwhelming taste. I may be biased towards other chocolate stouts but this was a bit disappointing. 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 Stouts always throw me as an ipa drinker. It looks heavy and goes down like water. Taste with this one is outstanding. 
look: 4.5 | smell: 4.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Looks great, smells great, even tastes great for the initial hit to the tongue. Aftertaste on this is not my thing though. Mouthfeel is only so-so. Still a solid stout.   
look: 4 | smell: 4 | taste: 2.5 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.25 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.75 
look: 3.75 | smell: 3.5 | taste: 2.5 | feel: 3 | overall: 2.5 First quarter of the beer was tolerable. After that it was an overwhelming Hershey syrup like taste. 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 5 Excellent beer I recommend it 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3 | overall: 3.5 Very dark brown to black. Very nice foamy head, cappuccino-like. Started around 52 degrees. Chocolate was most present in the aroma, but not dominating, with some roasted malt. Taste was consistent with smell, but with a bit of coffee, too. Was semi-smooth, wish it was creamier. Alcohol was a little more present than I would have liked. Feel was on the thinner side, but not too bad. Different strokes for different folks. If you like chocolate and a smoother ride, I suggest, for example, Samuel Smith's over this one, but if you like your chocolate tamed by a more traditional beer/ale taste, then give it a try.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 Try in cans it has a much smoother taste. 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.75 | overall: 4.5 (Nitrocan) Malt and chocolate aroma. Black body with a creamy tan one finger head that coats the glass. Creamy dry chocolate taste with a touch of sweetness. Light bitterness. Feels thick and silky. Clean smooth finish.   
look: 4.5 | smell: 4.75 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 5 | taste: 5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 A: Dark, almost black color with cream colored head. Good lacing    S: Chocolate, coffee    T: Sweet chocolate, gives way to a bit of booziness, coffee aftertaste    F: Medium to full    O: Good beer. Not quite as good as some others I've had but definitely worth a shot.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 I don't like chocolate but for some reason really like this stout. You can taste the chocolate but it isn't overwhelming. 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 My favorite pub has this on tap and I must say that it is definitely one of my favorite stouts ever, nice and chocolate-y. 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3 | feel: 2.75 | overall: 3.5 A: Pours a deep, dark brown (almost black) color with an active two finger head of caramel colored bubbles that slowly dissipates and leaves a layer of foam floating on the surface.     S: Very deep roasted malt and chocolate aromas, and I detect a nice hint of coffee in there as well.     T: Taste follows the nose well. This beer is what it claims to be, and not much more. Very strong roasted malt and dark chocolate flavor. The coffee is still in there, and it all finishes slightly bitter. Nothing complex to be found here, this is a chocolate beer start to finish.    F: This could have been better. It's just a little too thin, it needs more body to truly stick to your mouth like it wants to. Carbonation remained sufficient throughout.     O: I enjoyed this beer plenty, but I can't say it was everything I wanted it to be. Too little body and a slightly underwhelming taste experience left me wishing I had grabbed a bottle of Samuel Smith's Organic Chocolate Stout instead.    
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 Definitely a quality brew. Dark black color and standing creamy head.  Strong taste of chocolate/cocoa and a hint of coffee. The chocolate aftertaste goes into bitterness.  Just not really my kind of beer. I prefer to enjoy the chocolate and beer separated.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 Good, but not exactly a milk / sweet stout in my opinion. Too toasty. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 Solid brew, no complaints about this one. It didn't blow me away, but good all around and a good rep for the style. Chocolate and coffee on the nose, chocolate and coffee going down. Nice black pour and creamy enough. Will definitely drink again and will probably recommend it as a starting point to the style if asked.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Reasonably priced double chocolate stout, always makes me feel good as it is accessible where I'm at. 
