look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 Out of the bottle boured a medium copper, fitered clear, with a white frothy persistent head. Immediately hit with fruity hops evoking notes of pineapple, mango and peach, also resinous pine, and a relatively moderate caramel malt backbone. On the palate more fruit replays with peach perceived more as sweet canned peaches. Pleasnt lingering hop bitterness balanced with the malt. Rich and refreshing.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 L: Pale amber color. Large foamy white head.    S: Very hoppy nose. I get pineapple and grapefruit aromas.     T: Lots of citrus flavors up front. Some malt and bitterness in the finish.    F: Very smooth and refreshing.     O: I am a big fan of this style, and this is the best hoppy wheat I have had thus far. I am a "ticker" for the most part and don't go out of my way to try most beers more than once, but this is one I will have to come back to.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 Lagunitas Little Sumpin' Sumpin' Ale  (ABV: 7.5%) (IBU: 65)    This category of an American pale wheat ale is essentially an American rendition of a Hefeweizen/Weissbier.   The style belends the best charactersitics of pale ales and wheat beers allowing for a blast of American centered hops with an apparent level of sweetness from the grains used in the brewing process. The combination of these 2 styles allow for a complex blend of flavors and aromas to emerge from the glass.    AROMA - orange and lemon peel zest, mild grapefruit presence, grassy earthyness, light caramel notes, smells like an IPA with its powerful hop aromas    APPEARANCE – clear honey amber hue, bright white thick head, dense streaks of lacing     FLAVOR – dominating hop characteristics ranging from floral/piney to citrus hoppiness, ruby grapefruit zest, honey sweetness, lemon and oragne zest, slight hints of bread with a light wheat finish,    MOUTHFEEL – silky smooth, crisp carbonation with slight dryness mid-palate, soft bready finish,     OVERALL – this is the definition of a hoppy wheat beer; whenever you find the word "American" in the beer's style category you can almost guarantee an immense hop presence, hop heads will enjoy this wheat ale deviation from their classic hoppy IPA's. This pale wheat ale is more along the lines of an American IPA style with a touch of wheat, which is completely fine.    In fact, on the bottle's label it notes the ingredients are: Hops, malt, hops, yeast, hops, water and hops. Sensing a dominating ingredient at all? Nonetheless, a delicious hybrid combination of hop profiles with slight honey sweetness and touch of grain.   
look: 4.75 | smell: 4 | taste: 4 | feel: 4.75 | overall: 4.5 
look: 2.5 | smell: 4 | taste: 2.5 | feel: 2.5 | overall: 2.5 12oz bottle into am IPA glass. Slightly cloudy, pale yellow in color. Aroma is dark and dank, causing expectations of a fine IPA. Taste is way different than the smell. Yeasty and "wheaty" up front with a hoppy/yeasty finish. Lightly carbonated for a light mouthfeel. Overall, somewhat disappointing. From the aroma, was expecting something more juicy and hoppy but was left disappointed.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Bitter and sweet, perfect blending of the two tastes. Pale and clear with medium whipped cream head. Aroma is yeast, sour, citrus, floral all at the same time. Taste is more focused on sharp citrus (yellow grapefruit) with subtle flavor elements of the above aromas. Nice!   
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 Carbo 
look: 4 | smell: 3.25 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 I like that I can get this beer relatively fresh in the middle of nowhere. Pours a yellow color with some cloudiness that shows off the 50% wheat grain bill. Very enjoyable C hop aroma, you definitely can make a nice aromatic beer with C hops despite some often prevalent subjective wisdom running contrary to that thought.    Plenty of good green vegetal C hop goodness in the taste, bitter but not overly. Mouthfeel really does wheat beers well, nice and light, dry body that really lets the hops shine.     Easily top 1st tier wheat beer, done very well, better than almost any other I can think of. Easy availability will hurt its score on the BA top beers board, not rare enough, but to those who aren't into Pokemon level stuff, this really satisfies taste buds and the wallet. Sorry, no fedex bux here.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 2.5 | feel: 3.5 | overall: 3 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 Bready, piney, citrusy aroma. Taste has fruity, tropical hops, wheat, orange, and crackery malts. Very nice. Moderate bitterness. Leaves a bright, clean, hoppy aftertaste. Full bodied but still crisp and refreshing. This is a great IPA/wheat beer hybrid.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 Enjoying a glass of this in-tap at Lou Malnati's pizzeria in Chicago while I wait for the pizza to arrive. Served in paint glass, this beer is a vey clear, medium golden color with a white head that's about half an inch thick when first served. Head settles pretty quickly to a medium sized ring lining the inside of the glass. Barely any lacing to speak of. Aromas of slightly toasted, somewhat biscuity, caramel malt notes and certainly some wheat, rounded out with a bit if hops. The taste pretty. Much follow suit with slightly atoasted, biscuity, fairly mildly sweet caramel malt presence along with some wheat notes that give way to n earthy, slightly citrusy, floral hop presence. Good balance of flavors. Has a very crisp, slightly prickly, somewhat smooth and frothy medium bodied mouthfeel with moderate carbonation. Has a clean finish. Beau to drink in a good way.    Eric   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.25 | taste: 2.75 | feel: 4.25 | overall: 3 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4 | taste: 5 | feel: 5 | overall: 4.75 Looks like beer, tastes like beer.    Drank from the bottle, smooth and delicious. Very sweet and thick.    10/10 would drink again. Cheers. 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 Little Sumpin' doesn't have much wheat ale character to me, but that's not a problem. Both the hoppiness and the mouthfeel remind me more of a hoppy amber or a hoppy brown (DFH Indian Brown?), and that's a good thing. There's a real kick to this, and I got a kick out of it.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4 | taste: 3 | feel: 3.75 | overall: 3 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4 Poured from a 12 oz bottle into a pint glass.    L: Pours a clear golden color, with a solid 1-finger head that dissipated to fairly quickly. Good carbonation and lacing.     S: Powerful aroma, with an upfront hop presence, with some pine and a little bread. Gets your attention quickly!    T: Very nicely balanced between the hop, wheat and malt. The hops linger in the aftertaste, but not in a bad way.    F: Extremely Smooth finish. Creamy and full without being overly thick.    O: Becoming one of my favorite beers, especially if Safeway continues its $15/twelve pack deal.. Very smooth and drinkable, which can be a little dangerous at 7.5% ABV   
look: 4.25 | smell: 4.25 | taste: 5 | feel: 4.5 | overall: 4.75 Fair warning; I'm rating this beer after having a couple. Lagunitas is fast becoming one of my favorite brands and Little Sumpin' Sumpin' is a wonderfully pleasing ale. It has an excellent balance of hops citrus flavor and light body. The bitterness is mild and the finish it smooth. I will have this one again. Cheers!   
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 First pour is a clear yellow with a small head that fizzed away pretty fast. It has a smell of hops, pine, and citrus. Taste is classic hops with a nice citrus zest, can tell there is orange in the background and lemon with a dry grapefruit like finish. Very clean feel with a nice balanced bitterness. Outstanding beer with quality inside and out, very nice.   
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 A: clear, light amber, dense, creamy head. Very nice.     S: very much the west coast hop smell; citrus, light, green smelling grassy notes, gentle sweetness.     T: bright and crisp. Hoppy and refreshing. Malt is pretty toned down but what I expect from a west coast IPA.     M: clean and light. Wheat lends crispness. No sticky cloying feeling.     Very nice. Not a world beater but I like this a lot and it's just a quality beer. Can't go wrong here.     To good health and good beer.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 It's all about hop and I love it. It's piney, floral and fruity (mostly grapefruit), the bitterness Is great. The wheat malt light presence permits a good balance   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 3.5 Good smooth ale. 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 3.5 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4 | feel: 3 | overall: 3.75 A: golden, clear.     S: sweet, very sweet.     T: sweet, hoppie, orange taste maybe or hint of it.     F: crisp and smooth.     O: love it, smooth sipping beer!! Defiantly will buy again! Very happy   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 Pale wheat all my ass this is a ipa. 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 1.5 | feel: 1.75 | overall: 1.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 Tastes like an IPA to me. Just barely darker than a lager. Fluffy white head. Smells like a west coast IPA with lots of grapefruit/citrus. The taste is nice, lemony and not too bitter. This one is okay; would definitely order again.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Pouring a cellar temp bottle into a chalice. The beer pours a clear gold color with some lazy streams of bubbles rising to the surface. A bleached white head of densely packed foam rests on the surface with a depth of 1 cm and slowly fades to a sturdy surface layer. Some tight lattice on the sides of the glass. The aroma is generally sweet and fruity with orange and lemon notes and a bit of a floral presence.  First sip reveals alight to average body with fine and tingly carbonation. Beer slides down my belly very easily after each sip.  Flavor is a bit of grainy malt and some wheat twang but moves to a bitey grapefruit rind flavor that lingers on my tongue after each sip. I dont get any hints of the booze and the beer is very easy to drink and is quite refreshing as I take each swallow. Burps are hoppy with pine and grapefruit showing up again.  This is a crisp refreshing beer that I am enjoying and I would recommend to folks that like the lighter body of a wheat ale with some solid hop character and complexity.   
look: 5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 2.75 | smell: 3 | taste: 2 | feel: 3.5 | overall: 3 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.5 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 pours light orange with soapy head. nose is some lemon peel and corriander with associated orange and grapefruit. get grapefruit at the front end blending into a bunch of lemon and orange with some spices layered in there. medium body and dry finish. this is a great beer from a great brewery and is a must try. lot of flavor. nice and refreshing.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 3.5 | taste: 4.25 | feel: 4.5 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 It has been a while since I had this beer, but I remember having it on draft and it was delicious. Balanced flavors with a decent complexity. Highly recommended.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 4 | taste: 4.5 | feel: 3 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 surprisingly good. slightly lighter than 90 dogfish head ipa, not as complex taste but full rich and delicious. 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Appearance: Clean yellow color, white cap and good lacing.    Aroma: Citrus and yes, grapefruit. Nice hop punch. Some conifer in there as well.    Taste: Hop forward as the aroma implies. Substantial heft to it though, this is no lightweight in the flavor department. Hops carry all the way through playing the dominate role, yet they don't overwhelm. Clean finish retains hop flavors in the aftertaste.     Texture: Full, no doubt about it.    Overall: This is a good one. Aroma, flavor, finish, it all comes together.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4.5 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 5/5/15 - Cinco de Mayo at the brewery in Chicago. Served right from the teet into a mason jar. Clear straw orange color with about 1/2 inch head. Tasty wheat on the hoppier side, which I like. Had a couple before the WSP show just ot be sure.   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured from a bottle into a weizen glass.    What a great wheat ale! The most hop delivery I've experienced without any unpleasant bitterness or aftertaste.  Had this early in my "career" and was a bit overwhelmed by the grapefruitiness, but revisiting it was the right choice.    Pours clear and brassy with a one-finger creamy head. That pillow of creamy foam sticks around til the end and coats the glass like crazy.  A soothing but powerful big grapefruit aroma with sweet pineapple.  Taste is in-your-face huge with a sweet mix of floral citrus and grapefruit. Some bitterness at swallow sticks around, but is mellow against the sweet hop zing and nice malty, wheat grain finish.  A smooth feeling drink that's moderately carbonated.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Poured from a bottle into a pint glass.    L: Pours a clear medium golden color. Two fingers of thick creamy white head. Nice lacing.    S: Big time hop aroma... citrus and wheat... floral.    T/F: Malty and smooth with a mixture of yeast and bread dough quickly giving way to a classic Lagunitas hop profile. Citrus and tobacco mingled with peppercorns. Medium mouthfeel... a little bit sticky. Dry and hoppy on the finish.    O: Another great beer from Lagunitas. The hoppy wheat whatchamacallit works very well. This is one of those 'will drink any time' kinds of brews.   
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.5 | taste: 4.25 | feel: 3.5 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 3.25 | overall: 4.25 Gold in color w/ a thick light colored head. Perfect amount of carbonation throughout and lots of lacing. Taste and smell are citrusy, with a present hoppy bitterness in the aftertaste. Other present aromas are sweet pine.     On a side note, Little Sumpin' Sumpin' ale paired perfectly with my burger!   
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Great floral taste and aroma. 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 Lagunitas Brewing Co. "A Little Sumpin' Sumpin' Ale"  12 fl. oz. brown glass bottle, production coded but without freshness dating    "A Little Sumpin' Sumpin'" is another one of those beers that has always just slipped by me without my ever getting around to reviewing it. As I've come across these beer (there have been many) I've noticed three thing: 1) they tend to be beers that I'd consider standbys, and 2) perhaps because of that they tend to be beers that I drink on tap (I don't generally like to review beers in bars and only do it when I have to). Finally, I usually assume that I've already reviewed them because I drink them so much! All of those thing go towards suggesting that they're great beers.     Let's get the easy stuff over quick: mainly clear deep gold body, frothy/creamy off-white head, excellent head retention, very good lacing. Medium body with a fine-bubbled standard carbonation.    The aroma is bright and fresh, but not overtly bold. It's floral and citrusy with Sanguinely orange, soft grapefruit, and a very slight bit of pine over a sweetish, biscuity/bready malt base.    The flavor isn't much different, and what makes the beer work so well is its balance. It's soft and supple, yet hoppy and strong. Everything melds together in one round ball. It's fruity, then more piney/herbal hoppy and malty, and finally bitter and drying in the finish with a little spritz of alcohol.     Straddling the line between a being an amped up American pale ale and an American IPA, "Little Sumpin' Sumpin'" delivers. Remarkably enjoyable, and drinkable.   
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 4.5 | overall: 4.25 This a great looking beer. It reminds me of an ice-cream malt. Tall, creamy head with a sold gold color and small carbonation bubbles. The aroma is citrusy with hints of grapefruit. The flavor is sweet and fruity and reminds of orange and grapefruit. It is punctuated with a quick and diluted bitterness that rounds out the strong flavors. The alcohol taste is imperceptible. The mouthfeel is probably the best part. It is robust and interestingly textured at first and becomes something akin to flat soda as it washes down. Fantastic. An excellent summer ale.   
look: 4 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 Poured into a Weizen glass. Immediately I smelled orange. The color is a slightly hazy orange with a thick white head and beautiful lacing. I tasted distinct citrus notes most notably orange with possibly some subtle grapefruit back notes. While I'm generally not a fan of overly hoppy beers this was very pleasant and I felt well balanced.   
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 Lagunitas - Lil' Sumpin' Sumpin' Ale  64.20 IBU's  7.5% ABV.'s  Pale Wheat Ale  Drank out of tulip glass    Look: It had a half inch. of very white head. It can be alot larger if poured more agressively. The body has a yellow/orangish color with a slight haze and no sediment at the bottom. There is carbonation thoughout the glass and tons of white snowy lacing.  Nose: You get pine, citrus, and grapefruit mainly.   Taste: I tasted grapefruit, citrus, apricot(once it is warmer) and tropical fruits. You can expect bitter hops that is farely present on the aftertaste. The alcohol is not extremely noticeable for the 7.5% ABV's.   moulthfeel: light and crisp  Overall: It is really not that cloudy for a wheat ale, but it is a pale wheat ale, so maybe that is why. Anytime it is a beer with wheat in it I would like to see some chunky sediment in there, but I can't complain because I always enjoy this ale. It is always consistent whether it's had in the bar, or at home in the bottle. It satisfies the craving for a light bodied beer that has hop bitterness, without being overly bitter. It is fruity without being too sweet and still tastes like beer. How do they do it? Lil' Sumpin' Sumpin' is the best of it's kind for sure!   
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Straw color fairly unremarkable but off-white head quite tall and leaves some lace. Nice fruity hop aromas immediately. A delicious honeyed malt flavor leads the taste; I'm surprised how delicate the hops are given their prominence in the nose and the label's report of 64.20 IBU. The honey and fruit guide the flavor and the hops are always present but never interrupt, never overwhelm, never seem out of balance. Mouthfeel clean. What a surprise.    Brown bottle poured into a glass. Did not see a date on the bottle, but if it were fresher it would only be better, I suppose.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 Clear light golden body, half in head  Smell is floral hops, orange, mango, apricot  Juicy citrus hop flavor: grapefruit, lemon, mango. Grass, a little pine and some sugar afterwards. Still more bitter than sweet though  Medium body, clean feel  A good beer. I'm glad too, because I have a case of it from the gala to drink   
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.25 | overall: 4 Probably the fourth time I've Had Little Sumpin and it does not get better.  While this is good beer and it went well with a greasy pizza, I had Allagash's White next to it. And Sumpin' is over-rated in my book. While the wheat softens both beers, nothing will ever soften the hops in Sumpin'.  Dropped my rating considerably when you think that a beer's role is more than to cut the grease from a bad pizza.  I like lagunitas as a company, but only a few select beers of theirs thrill a malt- head like me.   
look: 3 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 I drank this straight from the bottle, so didn't have a chance to see the color. The smell was just fine. Even though I am not particularly fond of really hoppy beer, I really like this one. There are many striking tastes in this one. It's kind of zingy. I really like it and will buy it again.   
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 Into a pint glass, it poured a very bright and clear golden orange with a minimal, soft white head.   The smell is awesome.  The nose is packed up front with light fruit/citrus, slightly earthy hop notes, fruity esters, and malt sweetness.   The bitterness is quite nice against the malt, very smooth. The hop flavor follows with the nose in a fruit/citrus direction with light lingering bitterness. There is a sweet, grainy malt flavor with a taste of wheat that props itself right up next to the hops. Although the taste of the yeast is rather neutral, the fruit-like esters provide another level of flavor and enjoyment.   It has a relatively light mouthfeel, carbonation is about normal.   I thoroughly enjoy this brew!   One of my favorites from Lagunitas and a very drinkable beer.   Cheers!   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Sampled on tap at a San Francisco Giants game. I enjoyed this beer - it fit with the venue and the atmosphere. Laid back, easy to drink, and full of nice wheat flavor. The ballpark price tag was a kick in the nuts, but overall, it's a quality brew.   
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
