look: 3.75 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3 | taste: 1 | feel: 2.5 | overall: 2 So bitter. Expected something a little more smooth. 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 22oz bomber into a Stone Winter Storm taster glass  Noted on 11/07/2014    A: Lightly burnished copper body with some well conditioned clarity. Short filmy cap of khaki foam comes to rest for a few moments until swirling out. Very light on the stick.     S: Nutty scorched caramel toffee with bread crust, earthy hops and a bit of pine and orange peel. Some mild stone fruit like esters present. Nicely balanced between malts and hops with the alcohol kept in good check.     T: Deep malty and rich with a nutty caramelization all throughout. Toffee, plum, and fig notes in spades with dark style bread and biscuit. Some further stone fruit action. The brew has a big hop bitterness that cuts through all the malt sweetness adding in some nice elements of citrus, pine, and spice. Alcohol is well and present with heat but it kind of works in favor of this one. Just one big ass beer yet remarkable balanced and simple to drink.     M: Full bodied and even a touch syrupy at times but with a nice cutting bitterness midway. Finishes out with a fair amount of drying and some stinging alcohol heat.    D: I think Stone did a great job of scaling up the base AB while keeping true to the flavor profile. This is a big sipper for sure but one that is really fun to go rounds with every now and then…especially when you are looking for a one and done type situation. Not for the faint-hearted.   
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 3.75 
look: 3.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 A: [3.25] The beer is a dark reddish-brown. It looks like cider just a bit. There is very little in the way of head formation. I cannot find a date on the bottle. The ABV is listed (11%)    S: [4.00] I get brown sugar as the primary note. Then there are smells of caramel and alcohol. Biscuity breadiness in there too.    T: [4.50] The flavor is similar to the nose. It has a prominent breadiness with candied sugar.     M: [4.25] This has a full body and low carbonation. The finish is long and dry but there is no astringency or off flavors. The 11% alcohol is present but not negative.    O: [4.25] I really like the flavor on this beer. The sweetness and the breadiness play off of each other really well. The mouthfeel is nice and rich. I really wish there were some obvious dates - at 11% it probably doesn't matter - but they need to get on board.   
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 This is a bit better than okay. It looks good in the glass, and the bottling will have you thinking it's either incredible, or you're worthless if you find it otherwise. I'm confident enough to call it like I taste it. It's okay, but there are many better options, especially at this price point...IMO. Strong flavors aren't enough to be great. Try one to see if you disagree...   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 -looks great darker than the last and seems to be alot less carbonated   -very fruity slightly hoppy with a orchard like smell  -almost a sour like taste but slightly fruity/ tart, with a nice mellow hop undertone  -ideal feel just a light overpowering alcohol for a blink  - great beer more crafty than its brother and a great experience!   
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Much hops, So wow, such happy. 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 5 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 very good. among the best ive had. looks like camel in a glass. very cool 
look: 4.75 | smell: 4.25 | taste: 5 | feel: 4.75 | overall: 5 2014 bottling. Poured from a bomber into a nonic pint. This ale is a clear mahogany color and is capped by a lingering 1-finger tan head, supported steady carbonation. Lacing is heavy all the way down the glass    Aroma is malty with toffee-like notes, ripe fruits, alcohol, and woody, pine-y hops. Surprisingly, this doesn't seem as intense on the nose as the standard Arrogant Bastard Ale.    Flavors are intense, to say the least. Big malts up front... brown sugar, caramel, toasted nuts, and raisins. A good bit of hop presence follows, but I certainly wouldn't say this beer is in any way over-hopped, there's so much going on here that the bitterness serves as a perfect counterpoint to everything else. The finish is long and hop-y, but very pleasant.    The mouthfeel is rich, slightly oily like a good booze, but this is a surprisingly strongly carbonated ale, so it's not as thick as one might expect. It's far easier to drink (quickly) than a lot of strong-style ales. The alcohol warms both in the mouth and on the way down, very much like Barleywine.    The "Double Bastard" name might have one expecting an even more challenging version of the classic Arrogant Bastard Ale, but this was quite the opposite for me... This has many of the same qualities that make AB so great, but presented in a more 'refined' way. Mind you, this is still a HUGE ale, not for the faint of heart, but it's not as brashly aggressive as it's sibling. A remarkable example of craft brewing, and something every ale connoisseur should try.   
look: 4.75 | smell: 3.75 | taste: 2.75 | feel: 4 | overall: 3 Meh... this is over-rated, you knuckas! 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 I have heard a ton of great things about this beer but I have always just overlooked it since it's always on the shelf but I finally gave it a try.     A - Deep ruby, chestnut color similar to Bastard but just a few SRM darker. Crystal clear with rocky egg-shell head and strong lacing.    S - First there is a rich malt, caramel aroma with a bitter hoppy character. The alcohol is stronger in this version and there is also a fruity yeast based character but is not like a Belgian beer but noticeable.    T - Big, strong, and complex flavor. First the rich malt hits the palate like a strong ale should but it is more intense and more complex than Bastard. It has a significant bitter hop character that also fights for dominance on the tongue. Pungent bitterness is matched with the strong maltiness and caramel flavor so it doesn't hurt the tongue. The raisin and yeast fruit character is also there and then after the swallow the alcohol reminds you of the >11% ABV.    M - Heavy mouth-feel. High carbonation. It is the highest carbed strong ale I've had which seems to make the flavors pop more and attempts to lighten the mouth feel. The finish is long, bitter, and hot but some how I really enjoyed the complex flavors burning into my memory.    Overall, a perfect example of the style and a tremendous amount of depth in this beer. Great attributes but just like Bastard this could never be my go-to beer. I understand the following and the respect that this beer gets but it's not going in my top 10.    Glass- Tulip   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 |  overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 Finally opened the 2008 bottle. Very little head and little carbonation. A real treat to drink. Yeasty and earthy, with lots of oak. A tad sharp in the finish, but what do you expect for a beer that is 7 years old? I would have this one with something that stands up to it well like aged cheddar. Overall, a very enjoyable beer. If you are holding on to this one, I would not continue to age it.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 Pours a very dark black color with minimum head. Kind of syrupy in quality. Smells of malt and booze. It tastes very sweet with a tad bit of bitterness. The alcohol is very apparent from the first sip. Mild carbonation. I aged it for about 6 months prior to consuming. It was okay, but too boozy for me.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 Bomber poured into a nonic pint glass. A gentle and perhaps understated mahogany brown with an orange halo near the bottom of the glass and a single finger of thick, creamy tan foam on top.     Aroma is redolent with burnt sugar, pineapple rings, and piney hops. Deceptively mellow on the nose, at least at first. Does create the impression of hidden power. The first sip reveals layer upon layer of caramel (burnt and raw, co-existing), pineapple juice, papaya spears, spruce needles, mango, and a huge bloom of alcohol that gathers steam over the course of multiple sips. Obviously recalls "single Bastard" but more compressed, if that makes sense ... A deeper, more nutty malt backbone with around the same level of aggressive hopping. All the accolades heaped upon Arrogant Bastard apply here, although I am finding that the hops pop out less due to the richer malts and the booze flavor is amped up a few notches. Not a problem. Getting big pecan and walnut flavors about half way through, along with a little chocolate cake.     Body translates as quite thick, although the beer somehow remains rather attenuated in feel. Smooth. Finishes boozy and pleasantly astringent, with some resinous hops waving goodbye.     Much what one familiar with Stone would expect ... Delivers the goods, memorable, deserves its good reputation. Very late I am getting a return to the tropical fruit vibe detected earlier, thus coming full circle. Not much more one can ask.   
look: 3.75 | smell: 4 | taste: 4.5 | feel: 5 | overall: 4.25 Appearance: Extremely turbid amber with an off-white head that didn’t last too long.    Smell: A bit of piney hops, faint floral smell. Mostly yeast and bread.    Taste: Mellow bitterness up front, into a dry malt backbone, again tons of yeast flavor. If you’ve had the normal Arrogant Bastard you’ll recognize the distinct flavor. Surprisingly little booze flavor at the end.    Mouthfeel: Pretty thick with low carbonation.    Overall: A nice hearty ale. I had this about a year after the bottling date, but it was still delicious. Good balance between yeast, malt, and hops (mostly just providing bitterness at this point). I agree 100% with a lot of the reviews: this is incredibly smooth and easy to drink for an 11.2% ABV beer. If you liked Arrogant Bastard then there is no reason not to try this one; it really is appropriately named.   
look: 4.75 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.25 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.25 Keg of double bastard drank. 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 2013 release cellared for 14 months. Pours a hazy reddish brown with small head and minimal lacing. Smells like my Grandmothers Christmas Cake. Aging has mellowed out the hoppyness that was more present when it was fresh. Booziness has also mellowed. Next time I'll only age it for 6-8 months max to preserve a little better balance of the hops/malts. .   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3 | feel: 3.25 | overall: 3.25 A little too malty and extremely boozy 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 5 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 It has a great vybe 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 3.75 A touch boozy but all in all a very in your face brew from Stone. 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 Bottled on 10/14/14. Sampled and reviewed on February 19, 2015.    Poured from a 22 oz bomber into a Sam Adams "Perfect Pint" glass. Poured a very nice dark, roasted amber. Almost red, yet, almost brown. Barely any head whatsoever, mild carbonation. Smelll is weak, but hints of hops, citrus, lemon, orange, and apples. The first sip sent a chill down my spine. Very hoppy, with hints of spices. Also citrus/lemon is pretty apparent to me. Leaves with a dry finish. Lingering zest and hops after every sip.    I really wanted to like this beer, especially after being a fan of the original Arrogant Bastard Ale. But honestly, this one is just too much. I tried this by itself and with food, and it just dominates no matter what. Simply stronger than I prefer my beer. I decided to try it given the World Class rating, but it just didn't do it for me. Should've taken heed to the warning on the back I guess.    ----    Revisited! A year later after I learned a thing or two! Same bottle date, re-revisited on February 14th, 2016.     Bottle into a New Belgium snifter. Dark amber on the pour, and settles as a transluscent, brownish-amber in the glass. Opaque-bodied, with highlights 'round the edges. Virtually no head, only a thin, whispy lacing. Sweet on the nose with notes of figs, raisins, leather, red and white grapes, oak, vanilla, caramel, and clove spice. Let's taste this beast.     Immediately, booze and hops. Charred, peppery hops, ripened grapefruit, sweet citrus, black, bready malt, old leather, burnt oak, spiked vanilla, chewy caramel, and love. Holy crap, this beer is still gigantic and assertive. Even 1.5 years later, there are still a ton of hops to be had. This will twist your face from one side to the other. How can one beer be so sweet and so bitter the same time? Whoof. Incredible mouthfeel; inherently dense and menacing, yet dangerously drinkable. Only a tad bit of alcohol sharpness in there.     Overall, this beer shows me how my palate has changed. I hated this the first time around. Now, I feel like I can finally appreciate what this Bastard has to offer. This beer is a legend in its own right. Numbers adjusted.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4.5 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 5 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 3 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.25 | overall: 4.75 
look: 3 | smell: 3.5 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 I loved Arrogant Bastard, and was excited to try Double Bastard, because I thought I would like something even more intense. However, I did not enjoy this beer. It was far too much for me. Given the flavor of these two beers, maybe something called Bastard and a Half would be better for me.   
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 Nice oak bite...brought two...one for now..one for some years later. 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 I was expecting more hoppy like Arrogant Bastard. Flavor is more like an American Barleywine. I still prefer Double Dog as a benchmark for a double IPA.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.25 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 2.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 What a fantastic beer. Very Malty presence accompanied by a pleasant hop bitterness along the lines of grapefruit. Also smoother than I had thought at 11%.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Awesome. I aged mine for about six months. Amazing strong ale. 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 Bland, didnt think it tasted very good. Kinda an old taste. Like the reg way better. 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.75 | smell: 2.25 | taste: 3 | feel: 3.75 | overall: 3 Poured into a standard, British pint glass.    A - 4.75 - Pours a lovely, rich, dark rust and ruby color. Forms about a finger of quickly dissipating, medium tan colored head. Whispy lacing left on the walls of the glass.  S - 2.25 - Smell is pretty boring to me. Light touches of malt and hops with a strong imperial pilsner aroma.   T - 3 - Beer is quite a malt bomb, definitely needs time to age even though the labeling states to enjoy fresh as well. Upfront there are sweet extremely malty tones, reminiscent of an imperial IPA that has sat too long, but in someway you can tell it is intentional here. This fades into the classic, over the top hoppy bitterness Arogant Bastard is known and loved for. There are some more subtle notes of things like raisins and dark fruits in the back, but these but is just too malty for me.  F - 3.75 - Decent bodied beer.   O - 3 - Middle of the road score here. Wish I had let it age a bit longer, but Stone should not encourage the drinking of this beer fresh on their bottle! I think more breweries should follow in the footsteps of Deschutes and put a best AFTER date on their bottle! All in all, and OK beer as is, can taste potential with some aging though!   
look: 4 | smell: 3.75 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 Malt bomb. Lots of raisins. Very intense alcohol taste. Needs aging time. 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Pours a wonderful amber and mahogany color, big foamy tan head, and sticky sudsy lacing that retains all the way.  Sweet caramel, toffee, burnt sugar aroma. Slight citrus hops. Alcohol that is not overpowering.  Sweet on the tongue, smooth, full bodied, softly carbonated and almost viscous. Caramel malts, toffee, dark fruit and chocolate with a strong but not overpowering alcohol content. The bittering hops begin to coat the mouth to create balance. The finish is dry. There is lots of alcohol warming.  An amazing beer. I thought that Arrogant Bastard is a bit more drinkable and has a more interesting hops profile. This one is more of a sipper yet still very drinkable. I truly enjoyed.   
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 very good, might start buying this over the arrogant bastard. 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.75 really good ale. will buy again. reminds me of a really good brown ale 
look: 4.5 | smell: 4.5 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 On tap at Donnelly's Public House in Fairport, NY.    Pours a clear dark brown, with a half inch head, and a little bit of lacing.    Smells like burnt pine, wood, leather, caramel, and toffee.    This is essentially a hoppy barleywine. It's much better than Arrogant Bastard, if I can be honest. It tastes like burnt pine, wood, leather, caramel, toffee, bready malt, brown sugar, with a pretty heavy bitterness.    This is medium bodied, with a crisp, bready mouthfeel, and a moderate level of carbonation. The bitterness lingers really strongly after each sip.    This is really an excellent beer. I didn't think I'd like it much after not loving Arrogant Bastard, but this is much better.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Pours a ruby amber with about a thumb's worth of head. The head breaks relatively quickly, but the drinker is left with wispy islands of foam and some very nice lacing. The nose is piney hops and caramel malts, with some brown/turbinado sugars and perhaps a touch of citrus as well. The taste is more malt forward than hop forward, which is slightly unexpected given my history with Stone beers. The hops on the finish are a bit piney and grassy with a nice bitterness, and this gives a nice balance to the beer. Mouthfeel is medium-bodied, higher carbonation and perhaps a little chewy.    All in all, a very nice beer. This bottle neither fresh nor "aged" as is had about six months on it. I found the balance spot on. Should I have had it fresh? Well that is a discussion for another day. In the meantime, I have another one that I will let sit for a while and try it with age on it.   
look: 4.5 | smell: 4.5 | taste: 3.5 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Top Ales in my book. Just plain delicious in all aspects. 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 2 | taste: 3.5 | feel: 4 | overall: 3.5 We really wanted to love it but...it's palatable for slugheads 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 5 | feel: 4.25 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 3 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 
