look: 4.5 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 4 | taste: 5 | feel: 4.25 | overall: 5 Exceptional richness in flavor and mouth feel. A great find. 
look: 3 | smell: 4.5 | taste: 3.25 | feel: 3 | overall: 3.25 multifaceted taste, a little bitter on the aftertaste, very flavor full.. A decent porter. 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 One of the better porters out there. Very dark with a thin off-white head. The flavor is what sets Black Butte apart; a hint of the smoky/toasty malt, but only a hint. Dark and smooth. One of my favorites of the style.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Had on tap at local bar, poured into tall pilsner glass. Created a thick milk chocolate head on top of a very dark brown body. Light roast, not very sweet, some chocolate hint, malt. Overall smooth flavor. A little light on the body. This one would fit the gap I sometimes experience when I want a nice stout, but wish I had Something a little lighter for a session. Should do the trick nicely.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 Deschutes Brewery - Black Butte Porter. 5.2% ABV. 12oz bottle poured into snifter. Best by 5/31/16.    Look: Settles pitch black, with some light brown highlights in the light. Thick, creamy one finger tan head from aggressive pour, which settles into thick lacing.    Smell: Some toasty coffee, dark chocolate, and dark fruits like raspberries and black cherries.    Feel: Medium to light body, fairly carbonated.    Taste: Bitter roast coffee up front, with some hints of bitter chocolate and dark fruit backing it. Leaves a smoky sweetness on the aftertaste.    Overall: This was pretty good, I can see where it gets the good ratings. Great roast and smoky characteristics with prominent coffee flavors.   
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Pours dark brown, thick 2 finger head that retains a heavy cover throughout.    Light roast coffee mostly is the smell. Some chocolate.    Taste again is mostly light roast coffee. A little bit of chocolate. Very roasty but doesn't carry much bitterness with it.    Lighter body. Does have a dryness to it.     Very good for a light easy drinking porter   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 Great coffee, roasted malt, burnt toast, and tad of chocolate smell. Great same characteristics in the taste, with a bit of sweet chocolate mixed with a bitterness. Leaves a slightly bitter dry aftertaste. I would absolutely get it again.   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Bought 6-pack $7.77 Don Quiojte  Dark black color  Coffee and caramel smell  Smooth taste of coffee and caramel, but not over powering  Heavy mouth feel  Low carbonation  Overall its an easy to drink beer because the flavors are not overpowering, but at the same time because the taste is subtle its not a memorable taste so I rate it as an ok beer that I would drink if offered, but would not seek it out.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4 Great rich dark color. Pours to a nice head. Attractive coffee and caramel smell. A heavy bodied beer. Perfect carbination. Nice blend of tastes. Slightly bitter after taste keeps me from rating it a 5, but excellent Porter!   
look: 4.75 | smell: 4 | taste: 5 | feel: 5 | overall: 4.75 IMHO, this is one of the best porters available. Delicious 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 Pours a robust black, topped with a medium, foamy head in dark khaki. Lacing is present, but minor. Notes of roasted malts, coffee, and milk in the aroma. The taste features a little bit of coffee, chocolate, and milk, with a roasted malt undertone. Mouth feel is really nice. It feels robust and smooth, without finishing too watery. Overall, great, readily available porter right here.     Served in a 12oz snifter.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 12 oz bottle (best by 03/05/16, $1.79 from Copper Vine) into a nonic pint.    A- A normal pour creates 2-fingers of tan head atop a near black body that shows dark red edges. The head becomes a spotty film, and leaves awesome webs on the glass.    S- Lots of coffee and chocolate, like a cup of medium roast with a packet of sugar and a splash of cream. Hints of vanilla.    T- Very flavorful. Roasted malts, don't get too charred. More of the sweetened coffee as noted in the aroma. Semi-sweet chocolate mixes with lighter vanilla. Pretty bold.    M- Medium body and medium-light carbonation. Fairly creamy. Dry finish.    O- A really solid Porter. Up there with my favorites (Bell's, Founders, Great Lakes). Flavorful, while staying an easy drinker for sure. Could do quite a few in a sitting. I like my beer a little more local, but I wouldn't hesitate to buy this again.   
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 3.5 | taste: 4.5 | feel: 3.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Coco hint, very dark and thick 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Draft pint, sadly poured into a chilled glass that caused frozen particles while consuming.  A- deep dark color with nice Carmel head that dissipated quickly  S- hint of coco   T- (beyond the ice particles) nice coco/chocolate flavor on the back side, roasted malts  F- creamy, very smooth    A very nice Porter that can be easily enjoyed with a nice fire!   
look: 4.5 | smell: 4.25 | taste: 4 | feel: 3.5 | overall: 4.25 
look: 4.5 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Poured 12oz into a Belgian Snifter. Initial sips around 40 degrees.     Thick light tan head. Excellent lacing. Light can get through even the core of the dark brown body (with hints of red), but not much.     Smells like a typical medium roast. This clearly isn't a coconut & cherry infused, push-the-limits-of-what-we-can-still-call-beer beer. It's just beer. (I like push-the-limits beers)    And it's a very solid beer at that. Very well balanced roast in the taste. But still plenty of flavor to let you know this isn't water. This is one of the few beers I've had recently that was < 8% ABV, and it kicks the cahones out of the others in the flavor department.     This is the kind of beer that could make me second-guess my devotion to big honkin stouts. Nothin special, I wouldn't say I love it. But what it does, it does very well. Will definitely buy again sometime, especially if I'm in the market for something more session-y.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 A really good beer. Great flavor for a low ABV beer (not that low ABV = flow flavors, but that seems to be a trend). This is one of my go to non-craft stouts.   
look: 4.75 | smell: 3.5 | taste: 3.75 | feel: 4.25 | overall: 4 On draft. 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 Dark cola color, clear. Pours creamy tan head with good retention    Nice chocolate and roasty malt aroma, some coffee. A bit of creamy sweetness. No big hop aroma.    Gently sweet malt aroma, chocolatey. Not much roasty bitterness. Very gentle finish with some subtle roast, but more sweet than bitter.    Medium body and carbonation. A bit of creaminess. No astringency or warming.    A kinder, gentler porter. In spirit it seems more British than American, and is definitely not a bold Robust Porter like most American Porters.   
look: 4 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 3.75 | taste: 3.5 | feel: 4.25 | overall: 3.75 
look: 5 | smell: 3.75 | taste: 5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.25 | overall: 4.75 One of, if not, my all time favorite porters. I have been drinking this beer for over 20 years and never get tired of it! 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.5 Matte black with a shimmering red edge and a dense but thin tan blanket leaving impressively permanent curtains of lace.    Smell is smoke, cigar, milk chocolate, roasted nuts and toast.    Taste is milk chocolate, nuts, semi-bitter roasted coffee, cigar and tangy cola.    Medium to thin with a moderate froth and semi-dry finish.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Had this one tonight on draft at Serafina in Seattle and was blown away by how good it was. Creamy and chocolately and drinks nice and easy. Really great Porter   
look: 5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 5 
look: 5 | smell: 4.25 | taste: 4 | feel: 3 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 OMG this is so delicious. I was thrilled to come to this page after finishing my first-ever glass of this beer and see it get 100 from the Bros after I decided it was awesome. Poured from bottle into clean tulip glass. Opaque black, truly amazing. Two fingers of beautiful butterscotch-colored foam with trippy lacing. Smells slightly of molasses, tastes of molasses, coffee, chocolate, some of the usual tastes of a good porter but in the smoothest possible blend with buttery mouth feel. If you are looking for bite or kick it doesn't have it, but it's near-perfect winter solace. Or, in this case, reflection of the warm pre-Christmas foggy downpour outside.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Great creamy coffee flavors. Very enjoyable and drinkable. 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 4.5 | taste: 4 | feel: 3.75 | overall: 4 Thin porter feel with intense banana taste 
look: 4 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 There is nothing else that I want from a porter. Lots of coffee and chocolate on the nose. The taste is slightly oaky, with lots of coffee. Mouthfeel is moderate rather than creamy.     Just a great representation of what a porter should be.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 3.25 | taste: 4 | feel: 4 | overall: 4 Poured from a 12 oz bottle.     A: Dark, a very dark reddish/brown almost black color. There is a minimal off white colored head that dissipates quickly.     S: A very mild roasty malt aroma – chocolate and coffee.     T: Mild. Very creamy with: chocolate (not sweet), coffee, and some vanilla. The flavor is mild/balanced and does not linger.     M: Very thin, lightly carbonated.     O: Very drinkable beer being both smooth and creamy (despite having a very light mouthfeel) and at a good price point ($9 for a 6-pack). I will buy it again.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 3.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 3.25 | smell: 3.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 From a bottle marked best by 6/05/16. Pours an opaque black with a thin cream colored head. Smells of roasted malt, coffee, and chocolate. Rich mouthfeel and slightly bitter chocolate flavor. Excellent, one of the best porters I've had.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3 | taste: 3.75 | feel: 3 | overall: 3.75 **  10/11/14:   "Aroma. Smokey, malt, sour something.  Look...dark black, small head.  Taste. Some wang. Chicory. Coffee.  Feel. Low carbonation.  "** 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 3.5 | overall: 4.75 I find this to have great flavor balance. Nothing is overpowering which makes it easy drinking and very easy to like. Not creamy. A little lighter and slightly more carbinated. I like it a lot.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Poors a nice dark brown/black with a thin head. Very nutty sour milk smell with scents of coffee and chocolate. Taste is a nice bitter chocolate which you get with taste from start to finish. Very unique but good. Getting some hints of a barnyard with both the smell and taste which is not off putting. Almost some grain in the smell too. I enjoyed this one. Good job Deschutes.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Poured from the tap into a pint glass. The appearance is a dark brown color with a medium sized tan colored head. The aroma is a fantastic blend of roasted malt and cocoa. the flavor is rich and full and is a perfect match for the appearance and aroma. The taste is roasted malt with cocoa and coffee as an aftertaste. This is one of the best beers I have ever had.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 A: Dark, black-reddish tone. Short lived 1/4" tan head. Very short lived weak lace.    S: Mild aroma at best. Hint of coffee smell comes through.    T: Bland taste. Far from offensive, not quite up to par with the high ratings I read.    F: Light body. Thin and watery. Hint of over carbonation.    O: Forgettable experience. A bit too light for my taste. If you like Anchor Porter, you should try this one. Both of them have a very similar feel.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.5 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 This was poured into a nonic and gives off a jet black color with a two finger white foamy head that dies within thirty seconds. There was a good amount of lacing left in the wake. The smell has a lot of milk chocolate up front but tries to balance with some coffee. The taste is sweet through the chocolate with a nice balance of the smooth roast in like Flynn. Its smooth on the palate and pretty drinkable. This is a very good American Porter that one should not pass up on if seen.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Look - dark black w reddish tint with light off white head; good lacing    Smell - standard roasted chocolate and malt smell for a porter    Taste - sweet malt start with the roasted chocolate; good hop balance; coffer aftertaste...all this without a strong bitterness.    Feel - creamy, medium bodied, good carbonation...a little thin for my porter wish list    Overall - very drinkable and good porter...at 5.2% and the thinness and carbonation, good for those having more than one nights. I like Founder much better but that's my pallette.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.25 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 This is one of my favorite go to porters. It's not anything amazing, but is very palatable and great for a cool night. Very roasty and malty with nice chocolate notes on teh finish.   
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 Wow - not a dark beer guy but this blew me away..very good. 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 3.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3.75 | taste: 3.25 | feel: 3.25 | overall: 3.5 Very dark brew, clear at the edges, with a small tan head with OK retention.    Roasty aroma with a touch of dark fruit.    Flavor follows: it's quite roasty, with a large cola-like flavor.    Lively, medium-light feel.    This isn't a bad brew, but there are many porters out there I'd reach for first.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Pours very dark, with a decent creamy head. Very well balanced taste. Not overhopped, just enough to balance the sweetness of the malt. The overall intensity of flavor is right for a porter.   
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 One finger head, with lively activity. A lot of small bubbles, which seem to remain relatively static. A nice black color, with some red opacity in it.     A creamy sweetness dominates the taste, with some roasted chocolate flavors as well. A subtle, yet marvelous, smell.     The taste is quite constrained, with a milky chocolate flavor making an appearance in the aftertaste. The carbonation does not dominate the beer, but offers a nice tingling sensation alongside the sweetness of the chocolate. This does not break any conventions, but is pretty damn close to the perfect session porter.     Paid $9.99 for a six-pack.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3 | taste: 3 | feel: 2 | overall: 3 
look: 4 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 A solid hoppy porter. I must have had this before but never rated it. Looks like a porter. Great aroma. Taste follows nicely, better as it warmed. A slightly more roasted character would be good.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 12 oz bottle poured into a pint glass  pours a deep caramel brown with a small tan head  smells strongly of caramel, chocolate, peat and coffee delicious!  taste of coffee and smoke, slightly sweet  feel is light and drinkable with a slight bitter aftertaste   been drinking this for years.....always a treat!   
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 Black body, the silky tan head is a flash of decadence until it quickly fades. Smell is underpowered but good- chocolate, roasted malt, a misplaced floral note. Taste improves and expands- chocolate, real coffee, burnt wood, hop acidity on the finish. A little sweet. Finish is quick. The body is a little light, and carbonation is the opposite of smooth, but this just means high drinkability.  It hits a high point with all the roasty chocolatey coffee flavors you could want, but the strange floral element in the nose, the quick finish, and the drinkable but light body keep it from being amazing. Great for a shelf beer, but it fell short of incredible for me.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Had on 12 oz. tap, pours a deep dark brown, smells amazing, a truly delicious porter. Mildly sweet smell, solid mouthful. I'm hoping to obtain some bottles to try as well.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 Pours a nice dark brown/ light black with a white foam. I think the smell is missing a little punch. Looking for more in the taste as well. this is definitely a lighter beer that goes down easy which i can appreciate a darker beer that you can easily drink two or more of without being drunk. Would like a little more flavor though, as the beer is off the palate as soon as swallowed.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
