look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 12 oz can into IPA glass. Dated best by 5/17/19.  Look is fairly clear reddish brown. Smell is fairly light hops/yeast/malt balance. Taste follows nose. Very balanced. Feel is light. Overall a nice beer but I would not seek it out but would drink again.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 I've had this so many times, I couldn't believe I never reviewed it LOL    Pours a dark red amber color with a white head  Smells of sweet malt, orange, grapefruit.  Taste of pine, citrus, sweet malt - a little bit of bread, hops and a slight taste of caramel  Medium body and crisp, easy to drink and always delicious!   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 I am not normally an Amber guy, but this one drinks more like a DIPA with a touch of extra malt. A ton of resin/piney hop love here, but doesn't leave that "just smoked a cigar" mouth residue that you can sometimes find with high IBU brews. Somehow manages to be balanced even with the hops assault. Nicely done.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 3.25 | taste: 4.5 | feel: 5 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 Pours clear golden amber  old school piney resinous goodness - big old school hop aromas  A touch sweet, then pow - more resinous bitter hops  Medium to full feel - well balanced given how aggressively bitter this is.    Old school to the core - big pine and resin, no holding back hop punch. Great stuff   
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 Sampled from draft 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 5 | taste: 4.75 | feel: 4 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 L: Pours a very clear dark red-amber, kind of a burnt orange, with a white head and very good head retention.    S: Nice balance of grapefruit and pine, with some bready malt behind it all and a mild metallic hope note. Powerful, resinous, fresh, classic.    T: Resinous American hop varieties, toasty bready malt and bitter grapefruit rind. Clean flavor profile and a semidry, citrusy bitter finish. This is kind of one of those beers where there’s not ton you can remark on with the flavor profile, it’s simply great.     F: Medium body with pretty abundant carbonation that lends to the drinkability. A slick resinous mouthfeel and a touch of warmth between sips.     Thoughts: Glad I finally got to review an old personal favorite. Such a great beer to look forward to each year, and you don’t have to kill a man to get your hands on it. Highly recommended for those who have not tried NN.   
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 2016 Version - pours an amber orange color that is very clear. A large slightly off white head. There is some frothy lacing with some carbonation. The odor for me is sweet, malty, grapefruit, tropical fruits, mandarin, pineapple, apricot, floral, slightly sugary. The taste for me is refreshing, yet malty, grapefruit, bread like, grassy, floral, candy like, mandarin, slightly melon and slightly floral. Barely any bitterness.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 Poured from 12 ounce bottle (fridge temp approx. 38 degrees) to goblet-style stemmed glass. Bottle legend says best by 5/14/16, unsure of bottled on date.    Look: Pours a copper/orange color with a thick, creamy, slightly off-white 3/4 inch head that dissipated fairly quickly but left behind a nice lasting lace with moderate carbonation.    Smell: Pine and resins dominate with fruity citrus in the background. Nice overall hoppy aroma hints at what is to come.    Taste: Hoppy pine flavor hits hard and fast, fading to citrus and a faint metallic (but not unpleasant) aftertaste. Caramel malt flavor comes along for the ride and helps balance the bitterness. Favors intensified as the glass warmed.    Mouthfeel: Medium to full bodied and crisp from first sip to last. Almost a creaminess I attribute to the continual carbonation and lacing that lasts to the end.    Overall: It is almost like a red/amber ale trying to pass itself off as an APA, but in a very good way. This is my first opportunity to try Nugget Nectar and I was drawn to the hype as well as the Troegs brand. I've always liked red ales, my first love in craft beers, but now my go-to beer is an IPA. This brew satisfies both ends of that particular spectrum. Very drinkable despite the 7.5 ABV, I could see myself putting away a sixer over the course of an evening but would be equally satisfied having one or two before dinner. I gotta shop the other distributors in the area to see if they have any left and stock up.   
look: 3 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.5 Delicious beer. Has the level of hops I expect but a smooth taste and clean finish. 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 Poured from a cold 12 oz. bottle into a lager glass.    Look: A brown colored beer with some tinge of copper. Two fingers of head and a bit of aeration. The head takes a minute or two to dissipate.    Aroma: Orange, fruits, grapefruit, some mango.    Taste: Hops, pine, fruit, orange with a pleasant hoppy bitterness.    Mouthfeel: A pleasant hoppy bitterness.    Overall: An excellent beer which should be regularly consumed. Not sure why the company creates so much hype surrounding the annual release of this beer. It's an excellent beer, but cut the hype please. Thanks.   
look: 5 | smell: 5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 I had this about 2-3 years ago and remember not liking it. Well my tastes have definitely changed since then.    Pours a beautiful amber color with a white frothy, slightly creamy head.    Aroma: pine/citrus/ and perhaps even fruity hop aroma. I pick up a decent malt sweetness as well.  Taste: interesting and hard to tell whats going on. theres bitterness, sweetness, bite, pine, resinous, astringent type of thing going on all at once. Medium mouthfeel, full bodied I guess you would say?   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.25 Amber color with thin head that remains and leaves lacing. Mild nose with some citrus and pineapple. Malt with balanced hop flavor leaves a sweet ands fruity finish along with bitter. Above medium mouthfeel and above average carbonation. I could really crush these if I had more than one.   
look: 5 | smell: 4.75 | taste: 4 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 I really liked it, nice looking, wonderful aroma, great taste, and the new label is nicer looking as well, not as busy and bright red as the one in the picture. My bottle said IBU 96 (same ABV).    (L) Beautiful amber color, clear, 2-3 inch thick off white head.    (A) It has a very distinct pleasant aroma of pine, caramel, also a bit floral.    (T) Awesome taste of bread, pine, caramel, and grapefruit, and not a hint of alcohol.     (F) It is crisp and easy drinking despite the IBU. I think it is top notch.   
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 3.5 | feel: 4 | overall: 3.75 Had a glass at the Hangar in Westfield. The beer had a dark copper appearance with some great lacing on the sides, but a generally thin head. Aromas included a sharp spiced, floral hops. Great, overall flavors that were well-balanced: orange-citrus mixed with a hint of earthy bread. The beer was decently crisp and had good carbonation. Overall, pretty refreshing with a meal.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Is it the best beer I've ever had? No. But if I wanted to explain what good beer is supposed to taste like I would probably turn to this one. Perfect balance of hops and malt.   
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 Poured from a 12oz bottle into a pint glass. Bottled 1/20/16, about a month old. Purchased in Attleboro, MA.     Pours a crystal clear amber body with a 2 finger white head - this is exactly what an amber should look like. Perfect color, extreme clarity, nice head and nice lacing. Ring of retention.    Aromas are piney, resinous, dank, rind, caramel, rye, biscuits. Taste is light bitterness, lots of pine and resinous hop oils, citrus rind, followed by a light bitterness on the tongue. Extremely drinkable mouthfeel, body is medium and alcohol is well hidden. Medium carbonation. Pleasantly soft for 7.5%.    Nugget Nectar never disappoints, where it shines is how easy to drink and flavorful it is. Benchmark for the style.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4 
look: 4.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 While there is nothing wrong with making a terrific beer, there should be some deference given to the style it is purported to be. Chrystal clear orange amber and a creamy off-white head that clings to the glass as if its life depended on it is striking. Smell and taste while a hop head's dream is unbalanced and heavy-handed. Lacks the complexity that can be achieved with imperial reds. Feel is fine but a bit thick. Overall a good beer but not in this style.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 L - such a rich amber color. beautiful!    S- Very fragrant. Floral hops.    T - Tart on the front, hops in the middle, bready finish. Very drinkable for the abv.     M- fuller than I expected which is surprising and pleasant. Sits medium-heavy in the mouth, low carbonation. Feels good man.     O - Not a huge amber guy but full bodied imperial ambers done with hops apparently are something delightful.   
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.5 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 4.75 Beautiful clear amber color. Smell of pine with a touch of citrus. The hops dance on your tongue. Smooth drinking with a nice bite at the end. 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.75 A: Clear amber color with foamy white head that covers the glass as you drink, leaving big thick lacing.     S: All hops. Pine, and citrus dominate.     T: Pine, and earthy resin. Ruby red grapefruit, and sweet mandarin oranges. Honey are caramel are present as well, with nice malt backbone.     M: Medium bodied and crisp. Lighter than I expected.     O: Great flavor and character, and light enough to drink many in one sitting.     O:   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.75 The 16' batch is absolutely delicious. Beautiful golden amber color. Pretty decent head, almost an inch. A fruity, somewhat citrusy, hit. Definitely hoppy, with a perfectly balanced malt. Possible honey hint? Absolutely delicious. The Nectar seems to get better every year! One of my favorites.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 4 | taste: 3 | feel: 3.5 | overall: 3.5 The bottle says: Freshest by 052516 60120-807 20:34    Appearance: Dark transparent bronze body with an eggshell colored thick foamy head. Good retention and spiderweb lacing.    Aroma: It has a nice grapefruit and orange zest smell with a bit of this deep earthy character.    Taste: The beer opens with a bit of a spicy taste much like you would get from a gingerbread cookie but not quite ginger. It follows with a bit of sweetness with quite a bit of alcohol flavor. A touch of pith and this yeasty bready aftertaste. If I had to describe this beer in two words it would be bready and alcoholic.    Mouthfeel: Medium bodied with a good amount of bitterness without being overwhelming. Good carbonation and a bit wet on the palate.    Overall: It's a good beer. It didn't really stand out to me but it is enjoyable. I might pick it up again if I see it but I'm not going to go out of the way for it.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 This was my first time trying Nugget Necatar. Nice pour, brownish, golden amber color, not too dark. At least an inch of head which left a nice residue on the glass while drinking. Smells of hoppy aromas with citrus. Mouth feel is on the thicker side. Not as much citrus in the flavor as I anticipated based on the smell. The pine is prominent with hints of lime and orange peel however I did not enjoy the aftertaste similar to how others have noted.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 3.75 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 12oz can poured into a tulip glass:    Look: Pours an amazing ruby red/amber/copper color with about and inch of head and lacing present.    Smell: Grapefruit and hops are very forward on the nose!    Taste: Juicy, dank, hoppy, grapefruity, piney, and a nice malty/caramel backbone! Tastes amazing!    Feel: Medium bodied, very crisp and refreshing.    Overall: This is one of my favorite all time beers. I am not a fan of amber ales but this thing is amazing. Super hopped up and its an imperial amber to boot. I always grab 1-2 cases of this every year when it comes out as it flies off the shelves as soon as it hits them. Get out there and grab this if its still around!!   
look: 4 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3.5 Was really looking forward to trying this one after hearing all the hype. Had a 6pck last week. A bit disappointed. Pretty strong hop forward flavor mixed with pine and citrus. Mouthfeel was OK but left kind of weird aftertaste - medicinal. Strong - seemed higher than 7.5%. Liked it overall but not up to the world class rating especially at $15/6pck. Perpetual is better.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Pours deep orange-brown, wth one finger head that dissipates quickly. Smell not pronounced, but pleasant. Tastes rich and dank, not too bitter, long finish. Feel is smooth, creamy. I'm enjoying drinking it.   
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 What an impressive beer. I don't know that I've ever had an imperial amber IPA before, and I can't figure out why not. The amber pour is gorgeous and the malt backbone adds some additional strength to support the powerful hoppiness. The initial bitterness gives way to a more complex hop profile. By the end of the beer I'm wanting a second.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4 Look amber red  Smell pine malt and citrus  Taste pine cones   Feel medium body light and crisp  Overall delicious and easy to drink 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 Pours darker than a traditional IPA as the malt supports the considerable bitterness. The hop flavor is far more resinous then citric. Feel like a nicely balanced traditional IPA while not going overboard. The bitter is definitely forward but I like the malt undertones.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 This one hits all the necessary notes for an outstanding beer. Great body, feel, and, most importantly, great taste. Hoppy and malty all at once...is that possible? Yes, yes it is.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Poured on tap into a tulip pint glass. This is a beer that I feel gets a lot of hype - I get that it's a really nice hoppy red but I am not sure I get the love for this.    Its color is ruby red, fizzy off white head with decent retention.     Nose is a bit floral with a nice spicy malt bill.    Flavor is great, juicy and floral hops with a nice bitter a great sweetness to balance.    Feel is a bit brash, but it's fine.    Overall, a nice brew, but not sure I get the 96 rating or the cases disappearing in minutes.   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3 | taste: 3 | feel: 3.75 | overall: 3.5 My first time trying what apparently is a highly revered beer and I'm not into it. Looks okay...clear amber with a fluffy white head that lingers and leaves heavy lacing. Smell is unpleasant. Medicinal with some faint pine and citrus flavors. Taste is also unpleasant. Again, medicinal is the best way of describing it. The first couple sips were like biting into an aspirin, super bitter and metallic in taste (poured from a bottle, btw). About 1/4 through the glass (maybe after my taste buds adjusted) I finally started getting some piney, resinous hop flavor under all that sheer bitterness. It wasn't until about halfway through my glass (maybe after my taste buds were completely annihilated) that I finally started to get some faint hints of caramely malty sweetness. Feel is medium, somewhat creamy, and very dry on the finish. Amber ales are generally one of my favorite styles, but besides the color, I don't really see how this fits the style at all. I found it very unbalanced, very bitter, and lacking in a lot of the toasted biscuit flavors I like so much in this style. Some of the flavors were just bizarre and I'm not even sure if they were intentional. Not worth the hype, imo.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 Smooth and citrus flavored 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured from bottle into a teku.  Red-Gold color, crystal clear. Billowy white head initially but recedes to a thin ring after a few sips.  Aroma seems somewhat subdued. notes of citrus and pine.  The taste is predominately resinous, piney hops, some citrus like bitter grapefruit peels. All the hop flavors are gently supported by a backbone of caramel-like malt sweetness.  Medium body.  Overall, a very enjoyable red ale. If it were available in Minnesota, it would have a place in my fridge.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.5 | feel: 4 | overall: 3.75 12 0z can. Nice hazy, amber pour. Strong pine aroma, some tropical fruit too. Tastes very hoppy, and a little bit watered down. Not bad, but this year it certainly is not deserving of its world class title.   
look: 4.25 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4 Poured out of a 12 ounce can into a glass. Amber in color with a 3/4 inch head. Aromas aren't very profound or memorable even. Tastes somewhat bitter with hoppy, resinous flavor. It's definitely a malt forward beer however. Overall, it's worth trying but I feel like this year's release is underwhelming compared to the past years. 2014 was good, 2015 was average. This year is below average.   
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Pours a light Amber color. Aroma is piney hops up front with a malty presence. Flavor is piney and resiny hops up front with a balanced malt finish. Overall this is very nice.   
look: 4.25 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.25 6 packs of 12 oz cans. Pours golden Amber, good bite from the carbonation.    Smell- Astrigent. Medicinal. Would not describe as pleasant.     Taste- There is a metallic taste in all of the examples I've had this year. Not sure if it has anything to do with the fact that I got them in cans or is inherent to the actual beer. There is a bit of hoppiness, but I struggle to describe the other flavors. Medicinal still comes to mind. I'm not sure what they're really going for taste-wise.     I bought this newly released, only a couple weeks old at most. People said last year's release wasn't the best, so I was hoping for this to impress me. Wow, was I completely suckered into this by the marketing and hype surrounding the release (store I bought it from had a full end aisle display). I'd say this was even worse than I had last year, and I'm still not sure of the taste they are going for.     The fact that this beer has a 96 on this site is an embarrassment and speaks more to marketing/hype surrounding the yearly release than any actual merit in the current craft beer market.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 had this beer last year and was a stand out. pours a clean Amber and can see hand through the glass. minimal head.. nice red malt nose of sweet candy and some hops. on first sip get caramel coated mouthfeel with nice malt up front giving way to spicy hops. great red ale but I seem to remember more hops and more bite last year. overall standout beer in its class.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 Since the initial release of Nugget Nectar several years back, I've anxiously awaited each new batch, along with thousands of fellow hopheads. Since so little was brewed, and there was such a high demand, the brew gained a cult status.    Imagine my disappointment with this years drastically watered down version of what was previously a world class brew. That is certainly no longer the case. All of the previous in your face character is gone. Mouthfeel is non-existent. Malt profile is average at best. Hopping is weak to be generous. NN has now become a total sellout to corporate profits!! Even the carton and labels have been drastically changed and cheapened in order to squeeze out a few more pennies of profit per case.    Do yourself a favor and DO NOT BUY THIS BEER!! What was once a classic is now not even average.   
look: 4 | smell: 3.5 | taste: 4.25 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4 Can was about a month old, and was an extra on a trade w an East coast homie. Slightly bitter up front, but fades to a smooth respectable malty presence. Liked it better as it warmed up.  I could easily drink this as a session beer   
look: 3.5 | smell: 2.75 | taste: 3 | feel: 2.75 | overall: 3.25 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Big hoppy flavor, grapefruit notes. Smooth taste. I could drink all day. 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 Look - A clear in appearance, amber type color  Smell - Sweet bready malts, spice, floral, some citrus, some dankness  Taste - Floral and spicy hops dominate. Hints of citrus and caramel malts in there as well    Overall - A very much overhyped beer in my opinion. Good but certainly should not be PA's highest rated beer. Heck, it's not even Troegs best beer.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4.25 
