look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Very Early hop forward - bitter 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Appearance: Slightly hazy, copper color with two fingers of off-white head that fades slowly with chunky lacing.    Aroma: Lots of citrus and tropical fruit hops over a nice, caramel malt base.    Taste: Full bodied and creamy up-front, then a blast of super dank citrus rind bitterness. Slightly bready on the back end, almost nutty, then a lingering, bitter finish.    The Rest: A super-solid hop bomb. Very good.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Heavier IPA with piney resin. Tastes of pine, pineapple, lemon, limes. Moderate to excellent lacing. Overall a nice strong IPA with more kick than Zombie Dust. When I have had a few good beers I can drink this no problem   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Not a bad Pale. Drink Chilly! 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 Great extra, happy to try this. deep copper with medium white head. Plenty of citrus on the nose but the nice biscuity caramel flavors really pair well with the aggressive hopping. By the numbers this is more of an IPA, but i think the distinct malt base really do make this more of Pale. Just a great beer.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 On tap at the brewery. This is the beer that sets the tone for 3 Floyds. Very well done beer. One of the better American Pale Ale. Highly recommended!   
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 East coast BA excited to get my hands on this - enjoyed a couple 12 oz bottles about a month after bottling. Aroma and taste are in synch - roasted malt that's more caramel than cracker, a little pine and citrus. Nothing tropical or juicy or overly sweet - very balanced like a classic pale ale. Drinkable and clean. I prefer more of an imbalanced hop profile but this is a great beer. I always read the brewer's description after I drink the beer and I'm glad I did in this case - the phrase "aggressively hopped" is often out of context in this day and age of super hopped beers.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Beautiful pour with a slightly cloudy appearance. Nice light head. Slightly pine scented. Wonderful mouth feell, smooth and gentle. Light citrus taste with hops on the front end. Clean finish.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4 | overall: 4.75 Fantastic! 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 Poured from a 12 oz bottle dated 1/28/16 into a pint glass. Pours dark amber / copper colored with a white head that refuses to die down, great lacing.    Smell is sweet, malty, some fruits. No hops. Taste starts with some caramel, sweet fruity notes, immediately changes to very bitter, some resin notes, finishes with a lingering bitterness and a hint of grapefruit. Final finish is wet, body is heavier than expected. Overall a mediocre/decent pale ale, very malty and bitter. Kind of surprised that a beer rated this highly would be this disappointing.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 Loving my malts, I'm braced for this beer.  I taste it.  How do they do that ?  68 IBU is above my tolerance level and.... I like it.  As brewers tell us, it is hard for the malts to balance with lots of hops.  This one does. I'm glad it does. In fact, it is such a pleasurable ale, that I don't mind being wrong.  I since have tried to buy a six pack for every summer.  And if I can't get around to finishing it, I give it as presents.   It makes up for the rest of my personality.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Bottle from Dale. Almost as good as Zombie Dust. This could be the benchmark for rating APAs. Other than an average pour, this brew’s got it going on, an and then some. Aroma is perfect blend of hops and malt, taste follows with equally excellent blend of sweet caramel malt and bitter hops. Bliss!   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 A-a copper color with two fingers worth of rocky cream colored head that sticks to the glass     S-smell is of citrus and caramel malt    T-caramel malt body with citrus, and a pine bitterness finish     M-medium body, crisp carbonation    Overall easy to drink and very flavorful, very nice   
look: 4.5 | smell: 3 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 The slightly less complex older brother of Zombie Dust. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 2.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 2.25 | taste: 4 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 5 | taste: 3.25 | feel: 3.25 | overall: 3.25 Amazing aroma of tropical fruit. One of the best smelling beers I’ve had. Pours a nice copper color with lacy white head. Initial taste is grapefruit/citrus. Goes down very dry and slightly bitter. Dry aftertaste lasts a while. Overall it’s good but I expected better.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 Big shout out to my friend Bill F. who brought me back one of these from a trip through Indiana. Thanks, Bill!    Appearance 4.25: Pours out a dark amber. Completely translucent. One half inch head is impressive. Excellent lacing.    Smell 4.5: Wow, great bouquet on this one. Sharp, pleasant hit of citrusy hops and a very nice malt hit.     Taste 4.5: Front is slightly malty and somewhat sour. Middle also has a remarkable sour quality in the mid-palate, along with a big hit of low-level bitterness hops and some more very nice maltiness. Finish is dry, like a broom sweeping it all away. Aftertaste is almost non-existent, which makes me want to pick up the glass, drink more and try to figure out these crazy flavors!     Mouthfeel 4.0: Somewhat dry in the mouth, but satisfying.    Overall 4.25: Great beer. It has this very unusual sour quality blended with a pronounced maltiness and a very appealing hop blend. Would be a great sessioner and I imagine it would be equally impressive paired with any number of foods...my mind goes to a char-grilled cheeseburger as a perfect pair. Now I just made myself hungry. Anyway, this brew is worth the hype, IMHO, and worth tracking down. Thanks again, Bill!   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.75 Awesome Pale Ale! Definitely agree with the citrus hoppiness and caramel sweetness. Had hints of grapefruit, such a solid brew! I'm happy to be able to get this through ordering online at The Beer Temple!   
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.5 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Needs to be available in a can. It's a tragedy - a literal tear-jerking, lip-quivering, crying chick-flick shame - when your buddy knocks an unopened Alpha King off the island or tailgate to the hard surface below, leaving the distressed beverage to the German shorthair retriever ... Not that a good dog doesn't deserve a taste after a long slog in the Dakotas...   
look: 3.5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 Close to two fingers of light tan foam, some islands of bigger bubbles across an otherwise flat surface, the broad lacing streaks slowly slide off, not great stickiness. Gauzy amber-brown color, on the darker side of the spectrum, a few randomly arrayed lazy bubbles. Soft nose of pine needles, wet flowers, tangerines and blood oranges, caramel, honey and ripe peach, apricot, mango fruit scents, steady power. Full-bodied, creamy with a bitter grassy, peppery tang in spite of its general sweetness. Thick apricot, nectarine, peach, pineapple fruit with equally dense pink grapefruit, tangerine citrus. The carbonation is strong, whips up a creamy froth more than a sharper prickle. Pine, tea leaf, some light breadiness. Hoppy but smooth enough to keep it in a “pale ale” rather than IPA category. The flavor sticks with you long after you swallow.   
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 A wonderful pale ale. Hard to find any beers from 3F that I do not enjoy.     Has a lovely aroma (big citrus smell) and a very balanced taste. 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 12oz bottle poured into a tumbler glass    A- A deep amber/orange with a big ol' rocky, foamy off white head. Great lacing.    S- Straightforward grapefruit oriented hops, with some biscuity/caramel malts hiding underneath.    T- Balanced. Biscuity/slightly caramel malts have some depth from some fruity esters, and some grapefruit/floral hops balance. Not overly bitter, very approachable.    M- Lighter side of medium, ample carbonation.    O- Very nice american pale. I feel like I've had this beer before (other beers that are similar) but at the same time, there's something slightly different about this one.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 I like the alpha klaus better (I know most people don't agree). Good hop profile with a nice malt backbone. Overall, it's pretty much what you would expect from three floyds.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 3 There's no hype behind this one so I can't taste it as well. Seriously though, was unimpressed and found it more bitter than I was ready for at the time.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.75 fantastic appearance and smell. very balanced taste, that is not overly hoppy. smooth mouth feel and finish. overall, a great beer. 
look: 4.5 | smell: 4.5 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4 12 ounce bottle into pint glass, no bottle dating. Pours slightly hazy/cloudy deep orange/copper color with a 2 finger dense and rocky off white head with great retention, that reduces to a nice cap that lasts. Nice dense soapy lacing clings down the glass, with a moderate amount of streaming carbonation retaining the head. Fantastic appearance. Aromas of big grapefruit, tangerine, pineapple, apricot, mango, melon, lemon zest, orange peel, light pine, caramel, brown sugar, toasted bread, and floral/grassy earthiness. Fantastic aromas with awesome balance and complexity of juicy citrus/tropical hops and moderate dark/bready malt notes; with great strength. Taste of big grapefruit, tangerine, pineapple, apricot, mango, melon, lemon zest, orange peel, pine, caramel, brown sugar, toasted bread, and floral/grassy earthiness. Good amount of pine/citrus rind bitterness on the finish; with lingering notes of grapefruit, tangerine, pineapple, apricot, mango, lemon/orange peel, citrus rind, pine, caramel, toasted bread, and floral/grassy earthiness on the finish for a while. Incredible robustness, balance, and complexity of juicy citrus/tropical/piney hops and moderate dark/bready malt flavors; with a great malt/bitterness balance and zero cloying flavors after the finish. Moderate dryness from bitterness as well. Medium carbonation and body; with a very smooth, moderately sticky, and fairly creamy/bready balanced mouthfeel that is great. Alcohol is very well hidden with minimal warming present after the finish. Overall this is an incredible pale ale! All around fantastic complexity, robustness, and balance of citrus/tropical/piney hops and moderate dark/bready malt flavors; and very smooth and easy to drink. A highly enjoyable offering.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Name makes you think it's going to be overly hoppy, but in reality is the definition of balance. Not sure whether the sweet and bready malt backbone support the hops or if the bright bitterness compliments the malt. Let temper out of the fridge a bit to reveal a sweet, hoppy, Brown ale.   
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Nirvana in a bottle. Deep, rich copper colored. Fantastic malt profile. Phenomenal dry hop character. I can pound this all night long. Please, please, try this one.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 12oz just bottled on 11/23/15 poured into a pint glass:    Look: Pours a very nice copper color with about an inch of head and lacing present.    Smell: Citrus, pine, fruitiness, freshness.    Taste: Plenty of hops and citrus coming thru but there is also a nice malt backbone that balances everything out quite nicely. This bottle is super fresh and dank.    Feel: Medium bodied.    Overall: This is my first offering from 3 Floyds I have been able to get my hands on and I hope it won't be my last. Just bottled on the day my buddy picked these up on his way back to PA for turkey day. This thing is super fresh and has a nice balance of hoppiness and malts. This is one of the better pales I have had to date. I wish they would have had Zombie Dust in stock so I could compare the two.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 Poured from a 12oz bottle into a tulip:    Appearance: amber-copper color, totally translucent, with a solid off-white head. Head doesn't last long, and not much in the way of retention.    Aroma: don't get a ton of any one thing here. Not overly juicy, citrusy, bitter, or earthy. Smells slightly sweet, with maybe a touch of tropical fruit, but really not much.     Taste: again, a little bit of sweet caramelly flavor here, along with a medium dose of tropics. The hops come through better in the taste than in the smell, but again, I want more. It does have a nice balance of malt and citrusy hops, but it finishes more malty than hops to my palate.    Feel: Medium-bodied, with a lingering bitterness on the finish.     Overall: It's a good APA, but not a great one.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 A - Coppery colour with a haze. Mild carbonation and a nice one finger soapy white head. Spotty lace and no retention.    S - Citrus, grapefruit, pineapple, sugar.    T - Huge flavours. All intense notes of dankness, citrus, grass, and a lemony finish.    M - Nice bitterness, good carbonation, medium body.     O/D - Really drinkable and enjoyable. Missing a certain special thing to take it above and beyond like the hype says it should be, but I think this is a nice APA.   
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 Straight out of the bottle. Goes well with Pumpkin Spice Oreos. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 What's not to love? I'm just upset I haven't tried this sooner. Definitely a new favorite. I love the color, the smell, and the taste. Must try. 
look: 3.5 | smell: 4.25 | taste: 3.25 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 Bottle dated 9/17/15 at 42 degrees into nonic  Unintended IP trade with Ryan at Consumer Beverage, Lancaster, NY  Aroma weak, slightly flowery, doesn’t last  Head average (Three cm, aggressive pour), off white, creamy with a few rocks, diminishing to seven mm ring and broken layer  Lacing poor – few irregular islands of tiny bubbles  Body medium orange, slight chill haze  Flavor weak, somewhat citrusy, ends slightly bitter; no alcohol, no diacetyl  Palate light, watery, lively carbonation    Appearance 4.25, Aroma 3.5, Flavor 4, Palate 4, Overall 4   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 12 oz bottle poured into a snifter bottled on 9/10    A: Nice soapy creamy looking head that dissipates to a sticky film amber in color with some haziness     S: nice fruity pineapple with a candy vitamin smell and a decent sweetness    T: nice caramel sweetness mixed into a fruity, kid vitamin taste. pretty sweet and just a nice malty beer with a huge dose of fruity hops.    M: fairly smooth with a bit of syrupiness     O: Excellent pale ale its nice caramel taste with a big dose of fruity hoppiness make it a beer you cant quit drinking. I would grab this any time I saw it.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 pours out orange with one finger head reduced to half    good malt sweet scent and hops give off citrus and pine and bready yeast    thick citrus to the scenses, malty pleasure on the nose of bready sweetness    chewy fruit flavor not too bitter,lingers a while    three floyds brews great beer, this is one in my opinion. if your new to three floyds beers try this one because of its availability compared to zombie dust, tho dust is better.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 First taste of this beauty, and I walked away impressed. Very solid malt taste that works very well with the hop profile. This APA tasted very much like an IPA, which is fine by me.    Heard good things about Zombie Dust, so I'm excited to give it a try after trying AK.   
look: 3.5 | smell: 4 | taste: 4.25 | feel: 3.5 | overall: 4.25 Poured from a 12oz bottle (bottled on 04Sep15) into a Mikasa ale glass. Consumed in 17Oct15  LOOK: Pours with a half finger's worth of off-white foam that halves itself after 1 minute. Amber in color with a high amount of cloudiness. Rising bubbles are hardly there. Lacing is thin and moderate.  SMELL: Mild aromas of bready malts, caramel, and gummy fruit snacks meet with hints of floral hops.  TASTE: Mild bready malt and caramel flavors enter initially and are immediately followed by mild floral hop flavors. Mild flavors of oranges, tangerines, grapefruit, and gummy fruit snacks enter lastly as all flavors persist, except for bready malts, which grow slightly stronger.  FEEL: Somewhere between medium-bodied and full-bodied. Moderately carbonated. Goes down somewhat smooth and finishes with a mild dryness.  NOTE: A very balanced APA, although you couldn't tell from the aromas. Received in a trade. Could be a possibility as to why my rating was lower than others. Heat along with being bumped around probably did a good number on this guy.   
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 I think I like this more than I do zombie dust. it has a great malt backbone that elevates the great citrusy hops. perfect body and carbonation make me wish this was more available in my area.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
