look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 I had this on draught at a restaurant. It poured a pale, straw yellow color with a fluffy, snow-white head and lacing. It smells of wheat, orange peel, and spice. The taste follows the nose with a subtle orange-wheat flavor. There is also a hint of spice and hops at the finish. This ale is light and slightly creamy. At 5.8% it is very easy to drink. It nicely complimented the Cuban sandwich with which I drank it. Overall, it is a well-crafted and enjoyable American Pale Wheat Ale.   
look: 4.25 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.75 L: A pale golden yellow. Poured with a finger of bubbly white head. Dissipated rather quickly to a slight ring around the glass.     S: Bready malts, maybe a little lemon.     T: Bready sweet malts, a little honey and some spiciness.     F: Medium bodied, moderate carbonation. Very easy to go down.     O: A great summer beer.   
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 It pours burnt orange and hazy with a big head of pretty decent retention. The aroma is wheaty but without any banana or clove (perhaps a little bit of the latter). Some orange notes on the nose too. The taste is nicely balanced between the sweetness and tartness that are typical of wheat. Easy to drink and refreshing.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 A-pours a nice yellow straw color with some hazy and sediment, white head with decent retention  S-sweet malt, wheat, slight herbal spiciness  T-honey and wheat, spicy herbal flavor throughout, slight dry biscuit in the finish  M-medium bodied, good amount of carbonation, crisp  O-very refreshing beer, great summer session beer   
look: 3 | smell: 3 | taste: 3.75 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 2 | smell: 3 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 3 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Looks a slightly hazy orange with a great looking head and lacing. Tastes immediately of wheat with a malt undertone. Hints of fruit/citrus near the after taste. Great flavor, moderate body, and perfect for a summer day.   
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 L: Slightly hazy copper gold color with a small white head that dissipated pretty quickly. One or two fingers of lacing on the glass.    S: Lots of toasted wheat and cereal grains some spicy hops and a little sweetness. Not the most complex aroma but still one that is inviting.    T: Lots of toasted wheat and cereal grains, with some nice spicy hops and a little bit of orange. Medium bitterness.    F: Pretty full body but still pretty easy drinking.   
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3 | taste: 3.75 | feel: 3.75 | overall: 3.75 Pours a dirty hazy orange, fizzy head lingers for a minute or two.    Orange, bread, subtle.    Zesty orange peel zing, fresh herbs, bread, a pang of sweetness and bitter hops in the finish.    Nice juicy mouthfeel, guessing ABV at 4.5%.    Nice summery beer.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Poured into a Lagunitas large mouth glass.    Look: Hazy cantaloupe orange colored body with a white head that recedes to nothing but a collar with light random jagged lines of lacing.     Aroma: Sweet wet cereal grains, faint white pepper spiciness, subtle orange zest.    Taste: A nice combination of subtle spicy hops and orange and lemon zest. A good malt body.    Mouthfeel: Medium bodied, a little creaminess.    Overall: Pretty enjoyable, what I would call a summer ale for sure.   
look: 3 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 Look: Pours a pale orange/amber with tons of sediment with a thin one finger head, minimal lacing.  Smell: Smells tart like a sour ale, slightly sweet malt, and strong yeast.  Taste: Tastes only slightly sour and very light. Strong yeast notes and middle bodied malt, very drinkable but flavorful. Wheat in the malt is prominent.  Feel: Very light and drinkable, moderately heavy carbonation.  Overall: This beer is perfect for summer. Tart but not sour, light but flavorful, wheaty but drinkable. Overall a very solid brew.   
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3 | feel: 3.75 | overall: 3.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.25 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3 | smell: 3.75 | taste: 3.75 | feel: 4.75 | overall: 4 Pours a cloudy, even chunky straw color with a white head that fades fast.  The aroma is lemon, grain, grass and a slight vegetal note.  Taste is lemon and grass, a bit of cracker and a slightly bitter finish.  Mouthfeel is outstanding, medium, soft, round and smooth.   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Bell's Oberon pours delicious with the density of orange juice and a blush of a peach martini. Towering head of 3 fingers, leaving spotty lace amongst a couple broken webs.     Aroma is weak in volume but the characteristics are there - honey-tinged wheat, salted pretzel, peeled orange.     Flavor is rich and wheaty, touches of orange peel, with wheat thins and pretzel. It's incredibly refreshing, undoubtedly creamy, and has a great semi-dryness on the finish.    Bell's Oberon is a great adventure. I imagine I'll be picking more up this summer when we cross the border to camp in Iowa. Nice work again, so glad I could try this.   
look: 5 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.25 | smell: 2.5 | taste: 3.25 | feel: 2.75 | overall: 3 Pours from a bottle a deep golden color, with little head. Smells like a mass produced adjunct beer, and like fertilizer. Taste is nice, slightly spicy in the hops, but not at all overpowering. Smooth as you'd expect from a wheat beer, but not much in terms of gravity. Drinks much thinner than it should.   
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 12 oz. bottle into a Helles glass    A - Moderate pour produces a 1 1/2 finger head in height and the head is bright white in color with a light frothy appearance. The head dissipates very slowly. The beer itself is hazy with the yeast visible and moderate to high carbonation visible in the form of small bubbles racing toward the surface of the beer. 4.25/5     S - There is a very distinct yeast aroma to the beer with an earthy, musty character as well as a bit of light caramel and rye bread. The aroma is not as sweet and much more earthy than expected. A bit of orange peel and peppery spice comes through as well with hints of herbal hops. 3.5/5     T - Light caramel and multi-grain Cheerios come out right away along with a bit of an earthy yeast note than gradually increases in intensity. Orange peel as well as a hint of orange flesh, peppery spice, and musty hay come out in the middle of the flavor profile which is then finished off by a bit of grass and herbal hops. Not much in the way of bitterness with no real lingering bitterness either. 3.75/5     M - Moderate carbonation burn up front which gradually diminishes over the course of the sip. Slight drying on the back end with an ever so slight lingering dryness. Light to medium bodied in stature. 3.75/5    O - I had high expectations for this beer and unfortunately it just didn't live up to those expectations. The yeast profile of this beer really throws me off for a wheat ale. It's much more of a Belgian than American wheat to me. Light drinking and fairly sessionable, this beer is well balanced between sweet and bitter. 3.75/5   
look: 4 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Sample while checking out the expo at HomeBrewCon.  Slightly hazy light yellow with a decent white head. spicy earthy sweet bready with a cereal quality to it. Easy to drink, glad to have tried it.   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 33cl bottle. Pale yellow, hazy, with a thin off-white head. Yeast, bread dough and some white bread, bananas and pears and a mild citrus component. Bitter-sweet, hearty, with a medium body and carbonation.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 3.75 | taste: 3.5 | feel: 4.5 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 L: darkish golden color, with a small white head.  T: orange peel, bitter citrus hops  T: just like the nose, big orange peel and bitter citrus.  F: fizzy carbonation  O: I don't care for this orange citrus beer. Many other out there that are better   
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 A light "Blue Moon"-ish wheat ale that is very drinkable and crazy crushable especially on game days. Has some orange and wheat flavors and aromas that remind you of summer evenings. I will definitely buy again.   
look: 4 | smell: 3.25 | taste: 4 | feel: 4.25 | overall: 4 Poured from a mini-keg into a shaker glass. Color is a pale, straw yellow with a decent head, about finger, that is white. Some carbonation drifting to the top of the glass. Smells heavily of wheat with a little bit of citrus. Taste is much the same, like a wheat cracker with a hint of citrus, maybe oranges? Taste does not linger at all, body is very light with little carbonation. Very crisp beer, great for summer and a staple in my fridge.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3 | taste: 3.5 | feel: 4 | overall: 3.5 BOD 3/3/16. Almost clear golden pour with suspended matter. Add the bottom of the bottle and it becomes quite full of suspended matter. Very good head volume, average retention and outstanding lacing.    Good nose of light lemon and wheat cracker.    Light body that is smooth. Outstanding carbonation / body balance. A light effervescence at the beginning that gains strength and closes with a nice prickly finish.    The flavor profile is very good but lacks a bit of complexity. Intensity and balance are outstanding. Light lemon and wheat cracker arrive initially. Mid palate delivers a subtle bitterness and an equally subtle biscuit sweetness. Clove becomes the main component from the middle on riding over the wheat. The finish is somewhat crisp and light clove lingers.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 12 oz can. Pours straw golden, tall fizzy white head fades quickly, soapy lace. Aroma of wheat, mild banana and spice. Light but flavorful taste, wheat cracker, banana, mild pepper, grassy hops. Finishes dry and crisp. Nice brew for the style, refreshing.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.5 Oberon pours to a thin, pebbly white head that immediately begins to decay to a thin ring, perched atop a borderline hazy/cloudy, effervescent pale gold body. Lacing is scant, just fast-retreating spots and blobs. The aroma is super-light, consisting of hints of citrus, cracker and indeterminate spice. The flavor is more assertive, being moderate in intensity: a somewhat murky wheat malt flavor with hints of estery spice and a slight yeast presence, all hedged in by a moderate brightish earthy/spicy hop bitterness. The finish is pretty clean, being just a bit of wheaty caramel, followed by a modest earthy rebound bitterness that lingers for awhile. Mouthfeel is slightly big for the light body, and is a bit astringent; the texture is medium-creamy and prickly from the assertive carbonation. (12 oz bottle, 41 days after pkg)   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.75 | taste: 4 | feel: 4 | overall: 3.75 A little too bitter for my tastes, the after taste kept it in the running. Served super cold which helped as well. 
look: 4 | smell: 3.25 | taste: 4 | feel: 4.25 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 3.25 | feel: 3.75 | overall: 3.5 Pretty white oak color, unfiltered. Off white head.    Smell is nice, clean, wheaty, citrus.    Taste is ok. Lager-y.    Mouthfeel is pretty good, moderate weight, nice carbonation.    Finish is of a type with the flavor. Light. Sessiony. Not my bag, baby.   
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Bell's Oberon has a medium, off-white head, an initially clear, yellow appearance, some streaming bubbles, and stringy lacing left behind. The beer clouds up, after the "swish & pour". Aroma is of spices (alligator pepper?), sweet, white bread, and maybe sourdough. Taste is of slight banana, alligator pepper, white pepper, coriander, a shade of banana, white wheat bread, possible bubble gum, and practically no bitterness. Mouthfeel is medium and fluffy, and Oberon finishes drinkable and semi-dry.     RJT   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Three things signify the beginning of Michigan's summer: the end of hockey playoffs, 80 degree weather and the release of Bells Oberon. I know people that go crazy for it but I'm not one of them. I think it was perhaps the first craft beer to really emerge on the Michigan beer scene 10+ years ago and therefore has a historical significance to Michigan beer drinkers. It told us that it was ok to put the Bud Light down and try something new.    With respect for what it is and to its success, it's not my favorite but it's decent. You get a blend of citrus notes and some rich wheat malt on its own but gets a boost when the bartender adds a slice of fruit to it.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 3.5 | smell: 2.75 | taste: 2.25 | feel: 2 | overall: 2 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 I may have a bias for this beer due to the fact I'm from Kalamazoo MI (Bell's headquarters) but Oberon is one of my absolute favorites. There's only a few other beers out there that I enjoy as much as an ice cold Oberon with a fresh orange wedge.   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.5 | overall: 4 
look: 4 | smell: 5 | taste: 5 | feel: 5 | overall: 4.75 At the moment this is my favorite beer. Cloudy appearance with minimal head and light lacing. It has a slightly fruity aroma that reminds me of spring. The best part though is the flavor. Slightly spicy so it makes my mouth tingle . . . and smile! This is a great spring and summer beer.   
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 Good wheat type beer. Had at the Wing. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.75 | smell: 3.75 | taste: 5 | feel: 5 | overall: 4.75 In my opinion, a terrific example of a wheat ale. Loved it 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 4 | taste: 3.5 | feel: 3.25 | overall: 3.5 Refreshingly light overall, the sort that's perfect on a hot Summer day with a crisp wheatyness. There's a malty core taste with a bit of citrus flavor (but not specifically orange, grapefruit, lime, etc.)   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 A typical wheat. Well balanced, but unexciting for me. 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 An awesome summer brew! 
look: 3.25 | smell: 2.5 | taste: 2.75 | feel: 3.25 | overall: 3 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 The pour! Hazy, murky pineapple juice. Nice fruity aroma mixes well with the ale and slightly spicy body. Orange, lemon, peach and strawberry with a bit of pepper. Hoppy, fruity, spicy, crisp and light. Finishes like a champ.   
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 2.5 | taste: 2 | feel: 1.75 | overall: 2.25 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 3.25 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 3.5 | smell: 4 | taste: 3.25 | feel: 3.25 | overall: 3.5 Mildly fruity and hoppy. Has some wheat and citrus peel flavors. Not as bold as would be expected with the aroma. It smells sweet, citrusy and summery. It has a bitter finish but is overall crisp and with a good carbonated feel.   
look: 3.5 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4 Orange/gold color, slightly cloudy, off-white head. Aroma is sweet and smells of orange peels. If you could pinpoint a "summer smell" it would be the aroma of Oberon. Tastes very much like wheat and citrus peel. Slightly bitter notes. To me this beer kind of tastes dirty, not sure what it is about it. If I had to choose an orange-flavored beer, I would actually go with Blue Moon over Oberon. It's a great beer for the summer, something for my palate is just a bit off.   
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.75 Appearance: nice head, light amber in color  Aroma: yeasty and fruity  Palate: smooth and relaxed in the mouth  Flavor: acidic and sweet  Overall: not overpowering at all!   
look: 4 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4.25 This is a very easy going wheat ale. Not a lot of complexity, but a great drink to have on a patio in the spring/summer time. This beer has some spicy hop characters to it as well as mild fruity aromas. This is a smooth drink, and is very enjoyable, just don't expect anything extremely bold and exciting.   
look: 3.75 | smell: 4 | taste: 3 | feel: 3.25 | overall: 3.5 The color is light gold, with a hint of orange. It smells of citrus, has some spice and lemon as well. The taste is of citrus, lemon, and wheat. The texture is carbonated with a spicy kick. Overall it was very flavorful, but not for me.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 Because it's a well-known beer so it may has some impactions to my review. Creamy head. Malty, hoppy and wheat flavors in the body with a slightly spice taste in it. Dry and quick finish.   
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 More hoops than typical wheat beers. Not as sweet. Cloudy straw appearance is obviously unfiltered. Very good standard beer 
look: 3.75 | smell: 3 | taste: 3 | feel: 3.5 | overall: 3.5 Pleasant enough. Light, yeasty, with mild citrus notes. 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 I know there is a lot of hype about Oberon and how great it is, but I disagree with it just a little. I am not saying I do not enjoy Oberon or love it, but I would prefer something else when choosing.   Aroma has light hops and a nice blend of citrus fruits such as lemons and oranges .   Flavor is very light and refreshing. I really enjoy the citrus and orange flavors that are balanced well with the bitterness of the hops and wheat.   
look: 5 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.75 Love the summery feel of this beer, no matter when you drink it, that is all I am thinking about, is a beach with the sun shining.another great choice  Citrusy with mostly orange notes  very fresh and clean  I drank this with a burger and it went perfectly   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 My favorite beer out there. Its light body makes it easy to drink more of. Hoppy and fruity aromas contribute to the amazing taste of this summer beer. Would highly recommend.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 This is a wonderful Summer beer. Nothing quite like drinking a cool oberon on a nice hot day. The citrus notes are refreshing and the "spiciness" at the end gives it a wonderful mouth feel.     I love this beer and the brewery that produces it!   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 Gold in color. Smells like citrus and has citrus aftertastes. Bright flavors. Tastes refreshing and like summer. Easy to drink. 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Absolutely love that the release poster changes each year. The beer has a dark, orange look that seems thick. Perfect amount of citrus but a smooth tasting beer. Refreshing and perfect for the summer. One of my favorite beers of all times.   
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 Poured into a tulip glass.    A: A clear light yellow/gold with a foamy one finger head that lasted. Thick lacing.    S: Wheat, citrus-y fruits (lemons, oranges) and light piney hops.    T: Light, summery, featuring wheat and light fruits. A bit of spiciness on the finish to give it just a bit of zing. Refreshing.    M: Low to medium with medium creamy carbonation.    O: I've been hearing so much about this one. Glad it made it Mississippi. A great back porch beer. Sessionable.   
look: 5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.5 This beer is one of my all time favorites. It's golden colored and delicious. It is fruity and goes down super smooth and it's not too heavy! Great to enjoy in warm weather it makes for a super refreshing drink!   
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 A famous summer beer.  On tap at my nephew's graduation party. Oberon goes well with bean-bag. (The kids beat me.)  Looks like summer. Smells are not distinct. Taste was too cold (keg on ice) for me to discern. Feel refreshed.  Will I have this again? Only if I can figure out how to drink and play bean-bag simultaneously.   
look: 4 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 A very popular summer beer, I consider it to be step up from Blue Moon. Wheaty, with a tangy citrus taste overall. 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 Wheat beer provides yellow color with lots of granules floating throughout. This is what you want in a wheat beer ya? Aroma definitely kicks down the wheat. Mild lemon citrus notes in the taste.     Light mouthfeel, wheat is soft here, bitterness is tamed. Hot weather beer with flavor. Balanced and dry, this one should please many different types of beer drinkers.   
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3 | taste: 4 | feel: 3.5 | overall: 4 
look: 4 | smell: 2.5 | taste: 3.75 | feel: 4.5 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 No need to add a redundant review, but this is one of the first craft beers I ever drank and can be fully blamed for my love of craft beer. Its still as good as the day I first had it and every year when it comes out, I know summer is following soon behind.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 power of the sun in a bottle/can ☀ 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 I'm not finding the complexity here I thought I might. Bottled 8 March 2016, so fresh enough. Color a subdued gold, head white or nearly so. Ample carbonation. Nose refined and balanced, a bit grassy, and some mild malts. Taste similar: mild malts, wheaty, with balanced hops. Guess I was just waiting on something else that never showed up. Mouthfeel nice, with a mild creaminess that fades cleanly.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Poured a hazy burnt orange color with a decent off white head. Aroma and flavors are simple and enjoyable: orange citrus, wheat bread, and some hints of clove and dried flowers. Overall this is good but not necessarily the best in the style. Love the 16 oz cans though: perfect quaffable serving size.   
