look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 2015 vintage, best after 12-8-16.    Look- pitch black with light tan head rimming glass.   Smell- cherry, light bourbon, faint licorice.   Taste- initial bourbon, with cherry mid pallet and licorice late pallet.   Feel- a little light for stout of this quality.   Overall- very solid beer that gets significantly better as it warms up. Glad I got to try it. While I liked it, there are better beers for less money.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 2014 Reserve with a best after date of 11/10/2015.    I kept forgetting about this beer in the back of my fridge, and I'm glad that I did. Now, I have never had it fresh so I have nothing to compare it to, but this beer really impressed me. Very complex and unique. Pours a very dark brown with just a bit of tan head. Lots of oak on the nose, as well as chocolate and a bit of red wine. Taste starts like a typical stout. Chocolate and coffee followed by some cherry notes, then you get hit with the Pinot barrels, and a touch of vanilla towards the end. Feel is just average, if not slightly thin for a BA stout. Overall, I really enjoyed this beer from Deschutes. I think this would be more highly regarded it wasn't so widely available, and dismissed by some because they can't sit on it for the appropriate amount of time.   
look: 4 | smell: 3.25 | taste: 2.25 | feel: 2.5 | overall: 2.5 I was severely disappointed in this beer. Probably the first one I fell victim to over hype. The flavors were just too much for me to really be able to enjoy. It was like drinking licorice. You either really like it, or you really hate it.   
look: 5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.25 | overall: 4.75 
look: 4.5 | smell: 3.5 | taste: 3 | feel: 4 | overall: 3.25 Thanks, Xenoreactive!    The aroma brings plenty of woodsy dark chocolate. Licorice shows up, as does a gentle hoppiness. My problem here is, while a solid nose, is overly muddled and underdeveloped. Flavor follows the nose. I do get a nice opening sensation of cherry wood to go with the dark chocolate notes. The back end is awash with piny hops, roast, and licorice. Seems muddled, complicated, and incoherent, hampering my enjoyment. On the other hand, I really enjoy the feel - the feel is dry finishing yet rich, warming, and palate coating. Gentle carbonation aids the easy drinking nature. Not particularly impressed with this - maybe it's too young? I respect Deschutes for telling you to age this a year, though; this should integrate more with age.    3.36/5: One confusing abyss   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 Pours opaque black with some oil-coloured rimming. The yellowish head settles after a minute or so.    The wall of aroma is the real kicker here – I'd like it consolidated into a black candle to be lit at my funeral. All at once, cigars swirl around dense brioche, molasses, vanilla, oak, booze-soaked raisins, earth, chocolate, and dark caramel. The taste follows the nose, albeit in Willy Wonka-esque layers. The bourbon gives way to chocolate, then to yeasty bread, burnt sugar, coffee and vanilla bean; then comes spice, cherries, wine, and a crisp, hoppy finish that rounds off the decadence. I can't pick up on some of the advertised licorice notes, and I would prefer a bigger hit from the barrels, but the complexity on display is astounding all the same, and always begs another sip.    Mouthfeel is smooth and not too thick, striking what I suppose is a necessary balance between the variety of flavours on display. Carbonation props up the fruitiness, but may occasionally mask some of the smoother notes. That's a nitpick, really - who's having the last tipple?   
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 3.5 | taste: 4 | feel: 4.5 | overall: 4 2014. Great looking pour, lots of puffy head that retains throughout the glass. Initially, wet cardboard on the nose followed by wood, molasses. Big licorice, molasses, wood and just a touch of smoke. Some red wine type qualities. Thick and chewy mouthfeel.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 Wow I've waited since 2014 to open this one and I'm glad I waited. I'm beyond to happy from celebrating to rate this beer but it truly is a world class beer.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 Had a bottle of the 2015 version at a bottle share and I wish we would have let it aged more. Overall great beer, just feel like I jumped the gun and didn't let it sit long enough.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 2 | smell: 1.75 | taste: 1.75 | feel: 1.5 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Got on trade! Served at 12deg C in a tulip.     A- Opens well and pours a 1" high brown head that films out in around 3-4mins or so. Very dark brown almost black colour.     S- Nice chocolate and some heat    T- Complex to say the least. Chocolate and malt. Bourbon and Pinot barrels are there and done well. Not overpowering. Toffee and coffee abound. Lots of flavors.     M- Creamy going down but dries right out. Quite a bit of heat. Touch thin    O- Didn't get any licorice. Huh. Not a bad brew though. Worth having once for sure    Food Pairing    This extremely heavy brew went well with........ BBQ hamburgers with gorgonzola cheese on a toasted bun    Enjoy!   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 2015 Abyss – dated best after 12/08/16 …. couldnt wait to try it so im drinking it fresh! got this recently in a trade with Dinizioj31, thanks again Jeff! Poured into a trillium snifter, appearance is black with a nice mocha head, sticks around a bit.     Wow nose absolutely pops out at you! molasses, dark malts, oak, cherry, licorice, very light funkiness from the wine barrels I assume.     On the palate its sticky sweet molasses, rich burnt malts, vanilla. As it warms getting some licorice and dark fruit, almost no booze... and I was worried about drinking this fresh because others have described it as being hot!     before trading for this beer I read quite a few reviews saying the feel is a bit thin, but I would only say that if I was being extremely picky…. thinner than only the most full bodied stouts – but by no means thin and honestly I think it coats nicely and is silky and thick.     Overall I thought this was both interesting and good, really glad I got to try this - would love to drink an older one for comparison!   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 4.5 | taste: 4.25 | feel: 3.75 | overall: 4 On-tap @ Capone's in Norristown, PA.    5.5 oz serving in a snifter.    Appears black in color and opaque until you hold it up to the light to see that it's actually dark brown around the edges of the glass with good clarity. Small dark tan head that disappears quickly. Lots of great things going on in the aroma like vanilla, cocoa, roasted/burnt malt, molasses, dark fruit, sherry, and port. These carry over to the flavor and you get some oak flavor from the barrel aging. Full bodied, rich, heavy, and vinious.     What a nice surprise to see this left over from the Deschutes event the night before! I'm trying to think of a comparable beer and Dogfish Head's World Wide Stout comes to mind. A great sipping beer for sure.   
look: 5 | smell: 5 | taste: 4.5 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Deschutes The Abyss 2015 Reserve, 12.2% ABV. This is bourbon/oak/wine barrel aged. Really good, pretty complex in taste, seems like I pick up something new every sip. Might regret cracking this right on the tail of the Pirate Bomb! since my son declined (buzzed from the Pirate) so I'm tackling this one alone. I have another in the cellar to try in the fall, maybe a side-by-side with a 2016. I used my Popener to open it.   
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3 | feel: 4.5 | overall: 3.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Everything you've heard is true.This is a world class beer. Deep and dark, slick and sweet, rich smoky flavors with some oak barrel, fruitiness. Just plain awesome! Tasted 2013, 2014, 2015   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4.25 This cult beer must be getting easier to find. Probably my third bottle, this one was released in 2016, about 15 months ago.  I'm thinking that The Abyss is one of a handful of RIS that launched the whiskey barrel-aged specialty and the AD/IS style.  For this and other reasons, The Abyss is on the "1001" list and deserves to be there. The reviewer tells the story of how two brewers what to emphasize molasses and the other licorice... and have made various blends since.     As for me, dark as Hell is not an attractive Look... but certainly is unique. Smell and Taste are mirrors. I get the licorice root and the sulfur of the molasses and I even tell myself that this would be a good time to start smoking again. What I don't particularly like compared to the competition is the dry finish, very bitter-sweet. I'll try this with different deserts over the next few nights. But that is the weakness from this being great.   
look: 5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.75 The Abyss - 2014    *DISCLAIMER* This is going to be a brief review as I had this at a restaurant and wasn't paying close attention to it. I do have 2016 aging and will review that later on this year.     Look: Black, pours with minimal to no head.    Smell: Smells great! As for specific flavors, I do not remember and it would be unfair to state a guess.    Taste: It tastes fantastic, I want to say there was some fruit notes that were present and hint of smoke as well, possibly from the barrels.    Feel: I do remember it feeling a little thin for my liking, but that did not detract from the experience.    Overall, I highly recommend obtaining this if you can. It's a great beer and will not disappoint! I will be sure to revisit this review after I've had time to enjoy one without any distractions. As always, consume responsibly!   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 Opaque mahogany brown with a thick tan head. Beautiful lacing. Smells of vanilla, bourbon, oak, red wine, and cocoa. Big opening taste with biting bitterness, bread, caramel, vanilla, wood, and wine devolving into a wonderful chocolate and soft finish. Full bodied and not too sweet. Fantastic.   
look: 5 | smell: 4.25 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 5 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 You could do a lot worse than this if you're aiming for an end all be all stout. Potent alcohol feel, but it's complemented well by an incredibly strong roast. Intense and great.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 4.25 | feel: 3.5 | overall: 3.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 2014 bottle opened on 3/27/2016  L - This pours black with a thin mocha head  S - I get chocolate, coffee, bourbon, and tangy wine  T - The taste is chocolate, bourbon, licorice, oak, molasses, and a spicy bitter finish  F - I found the mouth feel to be a little thin for a stout  O - There was just so much going on in this bottle. I found it just a little too sour for my taste.   
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 3.25 | feel: 4.75 | overall: 3.5 2013 Reserve best after 8/16/14    I hear that this is better with time, and the bottle even promotes a drink after date. Very dark and attractive pour. The brown head stands tall for minutes. The nose is leading to a lot of bitter malt. Taste is pretty harsh, even with some time in the bottle. The molasses and anise are not the greatest compliment to this stout. Astringent, dirty penny and tobacco taste. Bitter chocolate comes across fairly nice. Velvety smooth.   
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 5 | taste: 4.75 | feel: 4.25 | overall: 4.5 '15 Reserve bottle into a snifter. Pours a very dark brown, nearly black and settles completely opaque in the glass. Blacker than Al Sharpton's shoe polish. Topped off with about a finger and a half of bubbly, mocha-colored foam. Wonerful nose, wow. Roasted malt, sweet caramel, dark chocolate, molasses, warm whiskey, burnt leather, oak, dried figs, and dark fruit. Really complex and full - one of the best smelling beers I've encountered. Reminds me of BBB if it were more choclatey and smokey.  The taste is right on par with the aroma. Loads of charred, roasted malt, smokey, oaky whiskey, bitter dark chocolate, figs, juicy dark fruit, caramel, sticky molasses..the list goes on. This beer tastes like anything and everything you'd want in an imperial stout. Some folks are saying this is boozy, some say it's too sharp - nah. Mine says "best by 12/08/16", and right now it's tasting just right. There's a definite alcohol presence in the taste, but it isn't profound nor is it overpowering. I've tasted much worse in the likes of lesser ABV beers. This is hitting the sweet spot right now for sure.  In terms of the mouthfeel, yeah..it's a bit thin. But honestly, as tasty as this beast is, it really doesn't matter much. And that's not something I've ever said before. I'm usually a stickler on the mouthfeel, especially when it comes to big stouts. But this one, somehow..I just can't knock it too much. I'm honestly glad it's not overly syrupy and chewy. If that were the case, it'd be on the level of BORIS or something similar (which was a great beer, but just a lot to take in if you know what I mean).     Frankly, I'm glad I didn't wait to drink this. I was planning to save this for my birthday in February 2017, but an extraordinarily shitty week made me crack this on a Friday night. And so it was meant to be. I don't know how the score will round out, but this may be the most satisfying imperial stout I've laid lips to yet.   
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 2014, drank in 2016. I mean, i get that people love this, but it sucks for the price. Acrid is teh first thing i think of. Dark, BLACK malt, with mild bourbon flavor. Overall pretty thin, and just harsh, the barrel does little to alleviate this situation. Bitter, unforgiving, not smooth at all   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 2015 reserve poured into snifter glass. Midnight black, dark khaki head 2cm thick. Thin sticky lacing throughout. Nose is caramel, molasses, fig, booze, burned malt. Flavor is boozy, caramel notes, dark fruits, big roasty malts on a long finish. Slick medium mouthfeel. This is a big boy, large ABV that steps forward on the palate and an enticing nose. Two years was just the right amount of time for it. I'm alone with this bomber now, so wish me luck.   
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 L- Very dark brown/black pour. Thin, dark tan head. Spotty lacing.     S- Raisin with a little vanilla, hint of bourbon.     T- Bourbon and roasted malt. Booze and oak on the finish. Now and then I get a little dark chocolate.     F- Smooth, but not as heavy as I would have guessed.     O- Solid stout, but not one of my favorites. That said, it's also easier to find than many of them, so it's a nice option.   
look: 4.75 | smell: 5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Great beer that i'm glad to have experienced.    L: dark brown, almost black.    S: So many flavors hit my nostrils, vanilla, bourbon, red wine, raisins, booze.    T: Fantastic, i think it was great, tasted almost as exactly as it smelled. the wine barrels made it take a turn i was kind of surprised about, it wasnt as pleasant as i thought it could have been, but it made it unique and i still enjoyed it.     F: a bit lacking in this department i thought, was smooth but felt a tiny bit thin as compared to most of this style    O: Very good beer that i'm glad to experience, though i'm not sure i'd chase this down again, i'd gladly drink it.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 Poured from a bomber into a tulip glass. 2015 edition.    L: Pours an inky black... entirely opaque with 2 fingers of brownish head. Sticky lacing all over my glass.    S: Roast and char... dark fruits, oak and vanilla.... booze.    T/F: Sweet charred malts and dark fruits.. fig and plum in the foreground. A little tartness from the wine barrels... booze and vanilla from the bourbon barrels... notes of chocolate. Complexity abounds. This is the '15 so it's still pretty 'hot'. Very warming and awesome at cellar temperature.    O: A fantastic Imperial Stout from Deschutes, and they've really pushed the envelope as to what can be accomplished with the blending of different barrel aged beers and what comes together is greater than the sum of their parts. Delicious and glad I snagged 2 more to cellar. Can't wait to see how they age.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 5 | taste: 4.5 | feel: 5 | overall: 4.25 The Abyss is a solid sipping beer. Definitely not sessionable. It poured an opaque black with tan head that is leaving a spotty lace. The scent is a cacaphony of roast, chocolate, bourbon and dark fruit. The taste follows the scent quite nicely but the dark fruit is more of a cab flare. The Mouthfeel is fuller in body with smooth carbonation. Overall it's a must try.   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 3.5 | feel: 3 | overall: 3.25 Disappointing beer. It was much more thin than I would expect from a barrel aged beer. Very strong tobacco oaky like bitter taste came through that overpowered the taste, maybe from licorice taste as well. Very tart as well because the wine barrels, wasn't a fan of it. Had a tough time finishing this one and was expecting a lot from this beer as well   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 2014 Vintage, stored away from light in ~55 degree beer fridge since purchase Nov. '14.  L: 4.75 S: 4.25 T: 4 M: 4.25 O: 4    Look: This was great. Very dark with burnt caramel head. Can't complain here.    Smell: A lot going on here and a decent balance. Smells bright on top of the dark malts.    Taste: This is the biggest disappointment. For only being 20% barrel aged (11% bourbon, 6% oak, 11% pinot noir) oak came through very strong, almost as much as Oak Aged Yeti (from memory, didn't try side by side). Molasses is noticeable and perhaps the licorice adds to the oak affect (licorice admittedly not something I like) I took my time sipping this beer and the subtle notes were more noticeable as it warmed. Found some cherry and a tartness from the pinot. More balance would make this so much better.    Mouthfeel: Second disappointment. SImply lighter than I expected. Again, it's only 20% barrel aged, but lighter still than Ten Fidy or Founders Imperial Stout. Maybe the name Abyss causes me to expect more.    Overall: 2014 was my first Abyss and I'm not overwhelmed. All that said, I'm excited for the 2015 vintage (50% BA, 21% bourbon, 8% oak, 21% wine) and the 2015 Abyss Rye. What I tasted today will be fantastic with Rye and I will update my reviews accordingly.    Disappointed is the best way to describe it.   
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4.5 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Starts out with chocolate and roast, mid palate the barrel character from both the whiskey and wine come into play and actually blend nicely. Finishes back with roastiness, but as it warms the barrel character becomes more pronounced and weakens the finish. Definitely a great beer but it could use more barrel character, will be seeking out both the rye whiskey and cognac versions of this, and would love to see a double barrel version. I loved this beer and think it'll be even better with age.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.5 The abyss '14, consumed on 12.03.16    Pours a pitch black color with a surprisingly big, spongy head.    Does smell of an earth entangled grape ripeness, which does not turn sour by any means as for a balancing, subtle integrated oak quality. A fantastic, multilayered chocolate aroma slowly evolves from scorched malts, leading to a restrained, yet enjoyable Bourbon spiciness, adding to the chocolate richness of the nose. A flowery wood bark note completes the utmost originally and well composed aromas, which get pleasantly dominated by the wine barrel and matured hops.     Drinks with a world class mouthfeel to it, due to a huge amount of whipped cream, effectivly blending into soothing chocolate. While its carbonation is certainly on the lower end, it is still able to add a subtle, bubbly refreshment during the finish.    Tastes of chocolate dipped cherries, evolving to an even fruitier stage in which juicy, matured grapes become visible, which get wrapped up by a pungent blend of burned malts and bitter chocolate. A divine creaminess caresses the tongue while oak, licorice and burned wood bark get recognizable, tied together by a subtle wine tartness, which also produces a nice sweeter quality, enhanced by caramel and rock sugar. Cocoa nibs and matured, grassy hops provide a surprisingly aggressive hop punch during the finish, immediately soothed by the rich creaminess, while molasses, oak and milk chocolate are able to cut through.    Wow, this is certainly one of the most complex beers I've ever had, which may be due to its rich chocolate maltiness, which only gets carefully accentuated by the different barrels instead of getting dominated by them. This allows to unfold a decadent, rich creaminess, shining for its very silk mouthfeel, which finds it antagonist in dry, scorched earthen malts.   
look: 4.25 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
