look: 3.5 | smell: 3 | taste: 3 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 3.75 | taste: 4.5 | feel: 4.75 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3 | overall: 3.25 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Pours a totally opaque black with not that much head at all. The nose is milk chocolate with just a hint of coffee in the background, mostly mile chocolate. The taste is almost straight milk chocolate, lots of milky sweetness, and some nice smooth sweetness. Definitely smooth mouthfeel and very nice chocolate and milky notes. Definitely a buy again.   
look: 5 | smell: 5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3.75 | overall: 3.5 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.75 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.5 | feel: 4 | overall: 4 
look: 4 | smell: 3 | taste: 4.5 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 On tap, espresso color with nice tan one-finger smooth head with lacing throughout. Roasted malty coffee aroma. Taste is sweet and full of coffee and cocoa goodness, very pleasant. Mouthfeel is super smooth, light carbonation, coffee aftertaste. Excellent milk stout, could drink one after another!   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 This is my standard for milk stouts. Pours dark with great coffee and chocolate aroma. Very smooth with great feel. Really good beer and with all things considered not a bad deal.   
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 Brought some back from Colorado...this is a very nice Stout for the money!  The look and smell are top notch. The taste is up there...reminds me a little of the Samuel Smith Stouts.  October is in full swing,Dr.Who is making decent episodes,The Walking Dead starts tonight & Football is on & the Baseball playoffs are going with the Cubs! Man! Fall is nice. This Stout is nice.    'And I urge you to please notice when you are happy, and exclaim or murmur or think at some point, 'If this isn't nice, I don't know what is".  -Kurt Vonnegut Jr.   
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 5 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 3.25 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 3.75 12oz bottle poured into a snifter    A- pours pitch black with a small foamy off-white head that disappears quickly, leaving nothing behind    S- roasted malt and coffee on the nose, with a creamy lactose sweetness     T- plenty of roast up front with some smoky malt flavors, giving way to coffee & chocolate. The lactose sweetness kicks in mid-palate and continues through the finish, providing notes of vanilla whipping cream. More coffee and milky sweetness on the finish    M- medium body with moderate-low carbonation leads to a somewhat flat mouthfeel and finish    O- a nice contrast of bold coffee and milky sweetness that remains highly drinkable throughout   
look: 4 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.25 | taste: 3.25 | feel: 2.5 | overall: 3 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 3.5 | feel: 4.5 | overall: 3.75 Nitro-version poured (HARD as directed) into a nonic pint glass...    L: Small but thick tan head with great retention, and the beer has the opaque, jet-black appearance of molasses.    S: Filled up my kitchen with the inviting aroma of milk chocolate, freshly brewed coffee, and toasted nuts.     T: It's not a complex flavor but it's tasty. The chocolate dominates, with light milk chocolate giving away to rich dark chocolate and even the bitterness of baking cocoa. There are subtle coffee and hazelnut notes on the front end.     F: Silky smooth, light-bodied, and truly as refreshing as a glass of chocolate milk on a hot day. This is easily the main appeal of this beer.     I would never turn down a glass of Milk Stout Nitro ... it has a very likable flavor and amazing texture. That being said, there's nothing about the experience that wows me.   
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.75 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 4.5 | taste: 4.25 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 Bomber into a pint glass. Pours a medium brown and settles pretty well black in the glass. Lots of carbonation. 1.5 fingers of vanilla colored foam rest on top; this quickly dissolved down to a thin lacing. Smell is sweet chocolate, roasted malt, cocoa, and sugared milk. Somewhat weak in aroma. Medium weight with decent carbonation on the mouthfeel. A tad thin, but overall decent. Sweet roasted malt, light hops, and a good balance of chocolate and milk on the taste. Consistent all the way through, but starts to fade on the back end. Not much left on the taste near the finish, which is a bit watery with a decent amount of carbonation left over. A dry, sweet milky aftertaste is left behind after this one's gone.     Overall, not too bad. Better than the nitro milk stout. A bit too thin, and over-carbonated. Got better as it reached room temperature. Good balance between all the components, and sweet enough to be a true 'sweet' stout. At $4.99 for a bomber, I'd probably buy this again.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Nice black color. Perfect for a stout. Tan head that honestly left me wanting. Thin and didn't last. Smell was thin, malt, chocolate. This one's all about taste. It was smooth, creamy, chocolate but I wouldn't call it sweet. Very nice. First time I tried I remember not liking as much... where was the coffee, the burnt malts, the bitter?? It's not in this stout, and I'm beginning to appreciate this style as an easy drinker. Good one for people who don't like Guinness or similar. Bit of an alcohol bite in the aftertaste. Feel was a little thin, but still smooth and creamy if that makes sense. Guests always choose this one when I offer a variety. will buy again.   
look: 3.5 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.5 | taste: 4 | feel: 3.25 | overall: 3.75 Left hand once again comes through. I haven't been disappointed with any of their beers yet. I don't post how a beer pours or how lacy the head is. It taste great. Will buy again.   
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 3.5 | feel: 3.25 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Favorite stout. Well balanced. 
look: 4 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 355 ml bottle, Corks of Cotham, Bristol - Pours dark black with a medium tan foamy head. Medium carbonation. Nice lacing. Smell - coffee, roasted malts, chocolate. Taste - sweet, roasted coffee/malt finish. Very nice example od this ale.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Roasted malts on display with coffee and chocolate notes supporting. Pleasant sweetness from the lactose. Rich and creamy mouthfeel really makes it. Prefer the standard version, as the nitro mutes the flavors too much, in my opinion.   
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.75 Rich and delicious coffee notes and cream. Love it beginning of fall and into the winter! 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 4.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 3.5 | smell: 2.75 | taste: 3.75 | feel: 3.25 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Appearance: black pour and looks as such in the glass with a ruby red hue when put up to the light    Smell: Creamy milk chocolate, mild coffee, toasted caramel    Taste: Creamy milk chocolate upfront with a lightly roasted malt/coffee finish    Mouthfeel: Medium body; Smooth with a bitter coffee finish    Overall: This stuff is great. I said it with the nitro version and ill say it again here, it really reminds me of Edmund Fitzgerald which is a huge compliment. Its light yet very well balanced between milk chocolate and roasted malt characteristics. Its one of those beers that both Guinness drinkers and craft enthusiasts can thoroughly enjoy. i saw cases of this on sale for $17.99 and had to jump on it. The nitro has a creamier mouthfeel but both taste the same   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3.25 Perhaps the six-pack I picked up at Harris Teeter in N. Va was off, but when I pored into a standard ale glass it was flat as the Iowa plains: no head, no carbonation, no lacing. I could pick up the sweetness from the lactose, which was about the only standout characteristic. Overall, a real let-down.   
look: 4.75 | smell: 3.75 | taste: 4.25 | feel: 4.75 | overall: 4.25 It pours black with a dark tan head. The carbonation cause a rich appearance on pour. It has aromas of roasted malts and coffee. There are elements of chocolate as well. It has a smooth, creamy texture. It has a sweet creamy roasted taste with coffee and elements of chocolate   
look: 4 | smell: 3.5 | taste: 4.25 | feel: 3.5 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 3 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 4 L:  -pours almost completely dark with faint ruby tinges and a medium,frothy,beige head  -S:  -chocolate,mocha,coffee,smoke,nutty  T:  -coffee,mocha,cinnamon,sugary,oats,nutty,brown sugar  F:  -low to medium carbonation  -light body  O:  The sweetness seems balanced.Really nice   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 Great balance for a stout. Perfect hint of sweetness 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 JUST AMAZING JUST EERYTHING I WANT IN A MILK STOUT CREAMY SMMOTH LOOKS SEXY IN A GLASS MIGHTY FINE DRINK MORE RASTE MIGHTY 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 3.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Poured imto a pint glass. Almost zero head. A glorious ring of lacing with each sip. Aroma is of devine and lusty malted barley. The flavor... Pure malted barley with a touch of malt. Mouthfeel is that of a cappuccino or hot chocolate. The low abv was a turn off for a stout but the flavot is amazingm my first buy from left hand and it will not be my last. One of the best stouts Ive had. Creamy, delicious, malty, rich and flavorful. Definatly reccomend.   
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 This beer pours a solid brown-black. The aroma leads with milk chocolate and brown sugar. The flavor reminds me of vanilla ice cream with chocolate syrup, but without any excess sweetness. Indeed, the sweetness here is restrained. It is really neither dry nor sweet. The full but not thick mouthfeel help with this. This is a really solid beer that I am sorry I have passed up so often.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 This is my favorite stout; whether it be milk, double, american, imperial, or anything else. Unfortunately, I don't have one currently on hand to give a blow by blow account. What I remember, it was very creamy, chocolatey, and I loved the fact that it's 25 IBU. Lots of stouts become so bitter that it overwhelms and distracts from all the subtle flavors, but this is beautiful. It's a little sweet, but in a good way, and not cloying at all.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.25 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Looks. Dark as dark can get; medium, quick vanishing head.   Smell. Smells like floral, malty mahogany.   Taste. Toasted malts (almost a bacony smoke), finished with dry molasses, and pretty much hopless.  Feel. Good, full, mellow body, sweet yet slightly dry.   Overall. My kind of beer: dark, rich, full, malty. A great beer, no matter the season.   
look: 3.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 5 | feel: 5 | overall: 4.5 Classic sweet stout can't go wrong with this one for more mouthfeel and lacing/head go with nitro. Taste is standard of what a milk stout should be. Readily and easily available a definite go to.   
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 4.5 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 2.75 | taste: 4.5 | feel: 4.5 | overall: 4 
look: 4.25 | smell: 3.25 | taste: 2.75 | feel: 2.5 | overall: 3 12 oz bottle. Very dark brown in color...head nearly nonexistent. Body is very thin and light. Low carbonation. Not as sweet as I was expecting. Notes of coffee and dark chocolate, but aromas are faint. Short finish. Maybe I got a dud! Not worth the coin, for me.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 This is a delicious sweet chocolate stout. One of my favorite stouts. I prefer this outta of the bottle more than the nitro cuz it gives a bit more head which I like, but out the draft the nitro wins. Very light on the bitter side and not quite heavy for a stout I could drink a 6 pack   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Solid milk stout - tastes great but I prefer the nitro version 
look: 4 | smell: 4 | taste: 5 | feel: 5 | overall: 4.5 Nearly pitch black beer with little head upon pouring. Very smooth mouthfeel with roasted coffee undertones is a great one two punch. Worth trying if you like stouts, should be especially loved by coffee drinkers.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4.5 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 This is a great Milk Stout - 
look: 4.25 | smell: 5 | taste: 5 | feel: 4.5 | overall: 5 Best Milk Stout I have had. 
look: 4 | smell: 3 | taste: 3.5 | feel: 3.75 | overall: 3.75 i'm not a coffee drinker so i don't love it but it's good in small doses from time to time. it reminds me of sierra nevadas coffee stout with a little less coffee falvor.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.25 | taste: 4 | feel: 3.25 | overall: 3.5 355ml bottle into a conical 2/3 pint glass. Paid £3.00 for a single bottle.    Pours an opaque, dark brown, almost black body that when held to the light shows a few dark ruby red streaks. A one-finger in height, dense, tan coloured head reduces slowly leaving fine bands of lacing after each sip.     On the nose there are mild aromas of dark roasted malts, coffee, and subtle bittersweet chocolate. The taste is fairly simple following the smell with a light initial sweetness and dark roasted malts upfront, followed by bittersweet chocolate, burnt caramel, and coffee. On the end, slightly bitter cocoa and coffee notes coffee linger on the palate to give an enjoyable finish. In the mouth it feels reasonably smooth and slightly creamy. The medium body and ample carbonation make it light on the palate and easy drinking, but overall it’s a little too thin and watery, lacking in the heft I want from a good stout.    Overall this is a decent beer but the lack of complexity and disappointing body left me a little underwhelmed. It’s good, but not one I would go out of my way to try again.   
look: 3.5 | smell: 4 | taste: 4.25 | feel: 2.75 | overall: 3.75 Very smooth with a bitter sweet kick while having a rather thin consistency. Wish it were heavier to compliment the boldness of the flavors. 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 I get some bitter chocolate and a nice creamy feel, with some sweetness 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Coffee warm delicious flavor. Really enjoyed this one. 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 2.5 | taste: 3.75 | feel: 4 | overall: 3.75 Light coffee more roasted and malt. Real nice. On tap. I'd have it again. Sessionable if that's a real word. 
look: 5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 5 Dark, sweet, smooth, creamy and delicious . It could have a bit more body, the thin consistency doesn't match the richness of the beer. This is in my house at all times, one of my favorites.   
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 5 | taste: 4 | feel: 4.75 | overall: 4.75 Its smooth, its good, and its the perfect mix of dairy in a stout. Pours with low creamy head. Taste is very good with a good mix of cream and classic stout flavoring.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 Good taste, just tastes a little weak after having a Siberian night by thirsty dog 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 2.5 | smell: 3 | taste: 3 | feel: 2.5 | overall: 2.5 A decent milk stout but lacking in texture, a little too thin for my liking. 
look: 4 | smell: 4.5 | taste: 4 | feel: 4.75 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 A very nice aroma of roasted malt. It leans more on the roast flavor than the malt, but it doesn't take away from the creaminess, and has just the right amount of carbonation to give it a nice bite.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 Roasted dark malt, lactose sweetness and a hint of hop bitterness on the finish. Good stuff. 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Very smooth and milky on nitro. Delicious but not as sweet as expected. 
look: 3.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 5 | feel: 4.5 | overall: 4.25 Kind of a creamy taste, but a great body at the same time. One of my favorites 
look: 3 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4 Enjoyed from bottle poured into a Samuel Smith pint glass.    A: Poured a brownish-black with a 1-2 finger head that quickly dissipated to wisps on the surface.    S: Rich, sweet chocolate; dark grains    T: Pleasant roastiness, with some sweetness and chocolate, balanced by hop bitterness.     M: Medium, with a bit of creaminess    O: A solid and tasty brew. Not the best stout I've ever had, but a good one. Wouldn't mind buying this again.   
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 4 | smell: 3.25 | taste: 3.25 | feel: 4.25 | overall: 3.5 It just tasted too malty for my liking. Not a whole lot of roast or chocolate I would normally expect. 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 Sweet milky tones and great dark full body 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 Tasty creamy stout with a sweet coffee after taste but a bit flat for my liking.. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Pours nearly the same color as a Vernors Ginger Ale with a 1” cream colored foam cap that quickly dissipates. Big ginger nose and it is also prominent on the palate and brings a little ginger heat. Light malt flavors provide support. Very refreshing and easy to drink.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3 | smell: 3.25 | taste: 4.5 | feel: 3.75 | overall: 4.5 Soy sauce, nutty aroma. Sweet taste with a slight pepper mouth feel. Reminds me of sweetened coffee. 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.5 Very creamy and smooth. Great malt flavor. 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
