look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.5 38F in a 16 ounce snifter, from the bottle.    Pretty average overall.     I taste a strong simcoe presence, but the malts dont really mesh too well with the hop profile.    Reminds me a lot of Ithaca Flower Power but the flavor and balance just quite arent there.    Just feels like its missing something in the malts department. It is very hoppy, and the color and carbonation are spot on for a 6.5abv ale, but I think there are a lot of better options out there, especially for the price point. Namely Stone, Victory, Troeg's, Lagunitas, Great Lakes, Oskar Blues.   
look: 3.5 | smell: 3 | taste: 3.5 | feel: 3.75 | overall: 3.75 Easy to drink for hop lovers. Has a nice, bitter finish without too much mouth weight. 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 Ranger was part of New Belgium's fall variety pack, on sale at my nearby Lucky (as were all 12s) at a price too good to pass up—and which gives me a chance later on to try the Hoptober for the first time. I've mentioned that I tend to avoid pales, especially the hop bombs; the label—a ranger's hat filled to overflowing with, yup, hops—was not a good sign for someone like me. Pours a clear, rich straw color with a decent, lasting head. Nose is buttered, burnt toast and slightly sweet grapefruit juice, which would later strike me as false advertising. Initial taste was cream soda that (very) quickly gave way to pepper, licorice and citrus; underripe grapefruit finished, and held on as if its life depended on it. It's a very good pale that ultimately reminded me of why I don't drink pales. xD   
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 Light amber color. White frothy head. Light floral, barely fruity, pleasant smell. Taste was more one dimensional. strong Pine hops. Mouthfeel was tart. Everything is an "ipa" nowadays, and the flavors are incredibly varied. If you like an ipa with a simple hop taste, this is it. If you're looking for malt and fruit and more going on, this might not be your beer.     Note... had a bug fly in my beer halfway through. Decided to post review, but kept my rating at the average so I didn't throw anything off. Fyi the bug seemed to enjoy the beer before he died.   
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 New Belgium Brewing "Ranger India Pale Ale"  12 oz. can, coded "13 DEC 2015"     Appearance: Clear copper beneath a frothy head of off-white that drops steadily, leaving behind thin streaks of broken lace.    Aroma: Fresh, bright, lively, and welcoming! Piney, resinous, citrusy/tropical (with notes of pineapple, grapefruit, lemon, and tangerine), and softly floral. Gently bready, caramelish, and toasty malts make their way through as well - and that's not always the case with such a bright hop aroma. I have no idea how many hops have gone into this, but in comparison to some other brightly aromatic IPAs this might be a case of "sometimes less is more".     Flavor: New Belgium is known for balanced beers with an emphasis on malt, and that's certainly the case here. The aroma is quite bright with hops, and the flavor follows suit, but they're superbly balanced against the malt and it's not brash or "raspy" at all. The hop bitterness helps with that, not stepping too far out, but still backing it up solidly (probably somewhere around the standard 70 IBUs most brewers go for). As you progress through the glass the flavors seem to move around, appearing piney and grassy here, citrusy and gently berry-like there, and then perhaps bready and honeyish right back where it seemed piney just two sips ago. Some mint comes in, as does some soft earthiness as it warms. The flavors all stand out on their own, but remain centered enough that if you don't focus too much it's still "one". It finishes dry and lingering with just a light touch of fading sweetish malt amidst piney, grassy-lemony, and leafy hops.    Mouthfeel: Medium bodied and gently crisp.    Overall: Really nicely done! Superbly balanced, and remarkably well-rounded and polished. It's not an IPA that hits you in the head, but it will certainly make you open your eyes - and if I'm going to have more than one, I certainly don't want to be hit in the head! Drinkable!   
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.5 | smell: 4 | taste: 3.5 | feel: 4.5 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 A: light amber. Clear. Poured with some foam but sank soon.  S: Intense citrus aroma. Little grassy.  T: lemon. Grassy. Moderate bitterness. Mildly sweetness. Dry finish.  M: light bodied. Refreshing.  O: Excellent IPA even I drank it on non-fresh time. .   
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 2.75 | smell: 2.75 | taste: 2.25 | feel: 2.25 | overall: 2.5 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 An earthy, citrusy brew with predominate fruity hops on the palate. Nothing hits you with an uppercut, which I prefer, but sometimes that's a nice change of pace.   
look: 2.75 | smell: 3 | taste: 1.5 | feel: 1.75 | overall: 1.75 I didn't like how the hops tasted. But im not a big fan of hoppy beer 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Kinda eh. Second time it was actually quite better in a bottle 11/12 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 This might be my favorite New Belgium product! Super drinkable! Light, balanced happiness, bright... This is a beer that makes me want more and more. Excuse me, I have to go get another....   
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 Bottle dated Enjoy By 20 Sept 2015 into pint glass. Clear amber with a thick, persistent head. Medium carbonation. Citrus/grapefruit initially, with a substantial piney resinous hops bite - but nicely balanced by the malt. Medium mouthfeel. Not much taste lingers in the finish. Very drinkable. Probably my favorite from New Belgium.   
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Good hoppy flavor. Solid ipa 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3 | taste: 3.75 | feel: 3 | overall: 3.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Consistently very good IPA that hits the spot nicely every single time. 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 One of my favorite IPA's.     Look- Pours a beautiful slightly hazy pale orange with small streams of carbonation.     Smell- Citrusy, hoppy, and a tad sweet, not as aromatic as other IPA's though.    Taste- Wonderfully citrusy and hoppy, ever so slightly sweet that balances out the bitter perfectly. Very very tasty.    Feel- Quite light and easy to drink for the style. Many IPA's I have had are almost a meal in themselves, but not this one. Very refreshing and drinkable.    Overall- As I said earlier, it's my favorite IPA. Very easy to drink, perfectly balanced, and very tasty. I definitely recommend and I will definitely buy again.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 Aroma: citrusy, resiny American hops dominate with sweet malt in the background mellowing the hops and giving depth. Appearance: Hazy amber with a white creamy head and medium lace. Laces the glass all the way down. Flavor: starts with a blend of fruit, malt and hops and then the hops grow to dominate the finish with strong grapefruit flavors. There is malt sweetness and sweet fruit in the background. Very pleasantly flavored with a nice balance between the hops, malt and yeasty fruit. Mouthfeel: medium carbonation, refreshing.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.75 Really solid IPA. Should be higher in ratings IMO 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Really think this is an under-rated beer. Aroma is really outstanding and the taste is smooth and crisp. A very sessionable beer that I can drink one after another.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 3 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 From a bomber into a snifter.     Look is deep gold with 1 finger of thin white foam and tight lace rings left     Smell is faint citrus and hops. Maybe lemon and orange.     Taste follows well. Lots of hops and faint citrus.     Refreshing and crisp with nice light feel. Good beer for a hot summer day   
look: 3 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 3.75 Nice hop flavor, no after taste, nice beer 
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 2.75 | smell: 2.75 | taste: 1 | feel: 1.75 | overall: 1.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 2.75 | smell: 2.5 | taste: 3 | feel: 2.75 |  overall: 2.75 
look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.25 | feel: 3 | overall: 3.25 A little fruity. A little flat. Seems a little like a higher alcohol beer. Not as bad as all that sounds. 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Poured from a 12 oz. bottle into a Cuvee glass. Best by date of October 4, 2015.  Orange to golden body, filtered and clear; full fingers worth of head that left a nice amount of lacing in the glass.  Dank aromas of lemon and some pine. Reminiscent of and East Coast IPA.  Tastes really good! That dankness follows from the nose and the lemon and resiny hops come through with a nice bitterness on the tongue.  A nice mouth feel; keeps the tongue coated in a nice bitterness and has a nice of carbonation to keep the hops in line.  Overall, a very well done IPA and is my first introduction to New Belgium which is a nice welcome to the breweries offerings. I like this IPA is has that dankness I like and there's not a lot of sweetness on the end either just a nice carrying through of the hops.   
look: 3 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 I really like this beer. Solid offering in the category. Maybe not the greatest, but drinking Ranger is a joy. 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Look: Pours a nice amber color with good head and some lacing    Smell: Piney and resinous hops, some fruity malts    Taste: Piney and resinous hops, some citrus, reasonable bitterness, biscuity malts    Feel: Medium body, crisp carbonation    Overall: A very good, solid IPA   
look: 3.75 | smell: 3 | taste: 2.5 | feel: 3.5 | overall: 2.75 Bland w notes of alcohol and not much else. Blah. 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3 | smell: 3.5 | taste: 3.75 | feel: 3 | overall: 3.25 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 2 | smell: 4 | taste: 2.5 | feel: 3 | overall: 3 330 ml in a snifter    copper color, very very clear, heavily filtered i'm guessing, a tad malty, not overwhelmingly hoppy (pretty mild really)     oddly resinous, decent nose but there's an odd thick subtly cheesy note present, not too much else to say, an okay IPA but by no means great.    decent lacing i think i see the island of japan on my glass    overall sculpin all the way it may cost a tad more but it's better   
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 A - Off white head with somewhat of an orange tint. Frothy. Dissipates moderately paced. Beer is hazy copper in color with moderate carbonation visible. 4/5    S - Citrus, leaning more towards orange than grapefruit. Somewhat peachy with some herbal hops. 3.75/5    T - Brief caramel sweetness follow by a bitter hop middle. Very slight flavor of buttered bread right before the transition from caramel to hops. Orange and peaches come out immediately after the intense bitter hit. Bitter hops come back on the back end and disappear as the beer washes down. Interesting complexity. 4/5    M - Carbonation doesn't really seem to come out. Drying astringent finish. No real lingering feel or flavor. 3.75/5     O - Very interesting beer. Light but complex at the same time. Not a combination that is often found. Very good offering from New Belgium here. 3.75/5   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.25 
look: 3 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 3.25 | taste: 3.5 | feel: 3 | overall: 3.25 
look: 3 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 4.75 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 About two years ago I had a can of this beer and I thought it was the most disgusting thing on the face of this planet. And why people would want to drink a "pinecone" was beyond me. Of course, I didn't review it then, and I've garnered a bit more experience and respect for different styles. So here we are again, two years later.     Appearance : Absolutely gorgeous. The head is large and in charge, memory foam yellow, three fingers and doesn't descend for a good long while. When it does, it sits at about a finger, but you'd barely be able to tell because of the bountiful lace that covers like a dusty house. The body is a peach-amber glow, hazy and divine. 70% opaque from my view. This is a serious 4.75 out of 5. Just gorgeous.     Aroma : Tropical. Peaches, mangoes, and pineapple. Among those fruits is the trademark IPA armpit-like smell, but it's not too off-putting. Malts are fresh, churned, and slightly baked in the nose. Pretty on-par and not bad.    Taste : Yeah, this is pretty bitter and it packs a punch - but it's manageable. Very tropical in its abundance of hops, I've got peach and papaya here. Maybe a hint of stiff underripe pineapple. It ends fairly dirty, but the feel is clean. It lingers on with some dirt and grass, leaving a coating on the palate. This one is a sipper.     Feel : Creamy and abundant, but lively with carbonation. The end is stiff and woody, though clean; a bit parched and waves a dry goodbye. This feeling lingers on the back of the tongue.     Overall : A respectable IPA. Back then I couldn't distinguish styles and if something was bitter I'd just say it was bad. That's not the case anymore. I'd recommend Ranger to anyone looking for a STRONG, hop-heavy, tropical IPA with lots of dryness. That's what's presented here.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 3.5 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 Doesn't smell like a hoppy IPA but it sure tastes like a good one. 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 1.25 | taste: 3.25 | feel: 4 | overall: 4 Nice crisp taste Like it 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 12 oz bottle, poured into a pint glass    Appearance: Pours a clear, deep, golden color with a quarter of a finger of white head that quickly dissolved away into a thin lacing of foam that completely covered the top of the beer.    Aroma: Very aromatic, with lots of bright, floral, piney, citrusy, hops and bready, toasted malt, which imparted notes of freshly baked biscuits and French baguettes. I also get notes caramel, black pepper, coriander, clover and honey. Smells like an IPA.    Taste: For an IPA, this beer is quite nice. Yes, there are a lot of hops. Lots of floral, piney, citrusy, grassy, resin-like hops, but here is quite a bit of toasted malt to counter and balance the hops. Like the aroma, I get flavors of black pepper, coriander, clover and some honey and caramel-like sweetness. Really well balanced and tasty.    Mouthfeel: Medium-bodied and nicely effervescent, as there is quite a bit of carbonation to tickle the taste buds and lift the hops over the palate. With an ABV of 6.5%, there is no alcohol on the palate.    Overall: This is a nice, tasty, really well balanced IPA. Very drinkable and enjoyable. An IPA like Dogfish Head 60 Minute & 61, Founders All Day IPA, Great Lakes Spacewalker American Belgo, Oskar Blues Pinner, Sierra Nevada’s Nooner & Flipside, and Upslope’s Thai Style White IPA, this is one I like and can drink! Well done New Belgium!   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Pine quality in the nose with hints of biscuit malt. Gold hue, slightly copper with healthy white head and good lacing. Thin crisp mouth feel. Light sweetness with pine and earthy hop flavor.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 A very good IPA. Nothing too special, and not my favorite, but still a beer that I could drink all day every day. 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 3.75 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 A pretty basic but crushable IPA. 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Poured into a mug. Pours orange amber with a fluffy white head. Smells of piney hops with citrus notes. Tastes of piney and earthy hops. Beer is light bodied and drinkable with nice hoppy bite. Overall a very good beer.   
look: 1 | smell: 1 | taste: 3 | feel: 1 | overall: 2.5 Nothing special, just a beer 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Good! Towards the end was a little bitter with the after taste! But I will drink this again, 
look: 5 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.5 Excellent taste. I like the hoppy but still a little bitter vs the more citrus taste of many IPAs 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Poured from a 12 oz. bottle to pint glass.    A: Clear deep golden to light amber. 1 finger of white head that leaves a coating of foam. Medium carbonation.  S: Mainly fruity: Pineapple, peach, a little orange, and some grapefruit rind. Not heavy on the pine. Like Rampant.  T: Very dank, earthy hops that give a flavor I find hard to describe. Nondescript citrus flavors also come through. Malts are not too strong. Not overly sweet. Could use just a bit more bitterness, and a bit more alcohol content.  M: Light side of medium. Nice finish.  O: Strikes me totally as the "little brother" of Rampant. Or vice-versa. It is easier drinking than Rampant, and doesn't suffer from being too sweet. Very nice easy-drinking IPA.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.75 | overall: 4 This a solid and very well balances IPA. It splits the difference well between piney and citrusy flavors. This is an IPA you could have several of without experiencing palate fatigue, but it has plenty of flavor as well. A really nice, solid, standard IPA.    Added, 3/11/2106 - Lets do this with my more polished reviewing style    This beer pours a very clear deep straw with a sizeable sustained head. The aroma offers up pine, grapefruit, caramel, and some resin. The flavor is less seet than the nose would suggest, pleasantly molding together pine and citrus notes, with background tropical flavors. The Mouthfeel is fantastically light and airy. Overall this is a truly moreish IPA. Inexpensive and readily availible, this is an awesome option in the oversaturated IPA market.   
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 2 | taste: 2 | feel: 2 | overall: 2 Too hoppy, didn't like the taste 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.5 | taste: 2.75 | feel: 3.5 | overall: 3.25 Very bitter, it is not for all tastes. To drink on special occasions, accompanying a good cigar. 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3 | feel: 3 | overall: 3.25 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 Decent, easy to find IPA 
look: 4.25 | smell: 3.5 | taste: 3 | feel: 3.5 | overall: 3 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
