look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 Can’t believe the low ratings here. It is a unique floraly taste but very delightful. Not real hoppy so that may be the reason but a solid tasteful PA.   
look: 4 | smell: 2 | taste: 3.5 | feel: 3.25 | overall: 3.25 Appearance:  Light gold/brown color, clear body and topped off with a thin white head that quickly dissipates. Good lacing around the glass and there’s no visible carbonation.  Smell:  Mildly fruity but otherwise there’s not much aroma to this one.  Taste:  Semi tart, mild apples and wheat grass and a slight touch of ops, not bad at al.  Mouthfeel:  Light bodied and very crisp  Overall:  Not bad over all, good tasting and well balanced.   
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 3 | taste: 3.25 | feel: 3.75 | overall: 3.25 I was surprised at how passable this was, only cracked one open for nostalgia purposes. The biggest pro was mouthfeel, the carbonation in this beer lends a nice crispness. Very quenching and drinkable. Biggest negative was the nose, due to confusion more than anything. It's like I can place there is some sort of fruit in there but it is not very appealing and for the life of me I could not ID it blindly (believe I heard it was apricot at one time).   
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4.25 Wonderful taste. In between an IPA and an Amber. 
look: 3.5 | smell: 3 | taste: 3 | feel: 3.5 | overall: 3 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 Good Summertime brew for a hot day. I've had this beer three times. Don't hate it, but can't get too excited about it either. 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 4.5 | smell: 5 | taste: 5 | feel: 5 | overall: 4.75 3rd favorite of all time 
look: 2.75 | smell: 2.75 | taste: 3.5 | feel: 3.25 | overall: 3 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 Tastes and smells strongly of apricot (not a bad thing). Smooth and fruity, without the aftertaste. Better than most "fruity" beers. Good in a bottle, very good on tap. My go-to beer at Mustang Harry's for any pre Madison Square Garden events, where they almost always carry it on tap.   
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 As advertised...can NOT figure out what the taste is! It's familiar but can't pinpoint. Squash? Definitely good for summer - crisp, not too light, plenty of flavor.   
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 2.75 | taste: 2.5 | feel: 2.5 | overall: 2.75 A relatively solid Ale, nothing special or robust about the flavor. It pours a deep gold color with a creamy inch of head, some decent lacing retention but not too much, it is very bubbly; almost excessively bubbly for my personal tastes, highly carbonated. As far as the taste goes this is as bland as it gets for me, its not particularly awful or anything but it isn't very good either. Tastes like a champagne or perhaps even a white wine, just very alcoholish tasting. It has a 5.10 ABV but tastes much stronger then that, tastes like a 6 abv brew at least or more to me anyway. On the bright side it has a very creamy texture which I like and it seems to settle down the more you drink it, but the taste never fully improves. It isn't a bad beer by any means, but I certainly wont be buying this again.   
look: 4.5 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 Look: Beautiful orange to copper color with slight hazing, very little head and light lacing.  Smell: malt and spice  Taste: drier than expected, tasting malt and indescribable spices, refreshing and smooth  Feel: very low carbonation  Overall:very good pale ale   
look: 4 | smell: 3 | taste: 2.5 | feel: 4 | overall: 2.5 This beer has a crazy flavor profile ranging from a fruitful orchard nose to the less than flattering flavor. The flavor profile ranging from some old Apple to rancid pear   
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 2 | smell: 3 | taste: 3.75 | feel: 3 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 4 | feel: 3.25 | overall: 3.5 
look: 3.75 | smell: 4 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3 | smell: 3 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 3 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 1.5 | taste: 1 | feel: 2 | overall: 1 Ick! So glad I didn't buy a 6. 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.75 | overall: 3.25 
look: 3 | smell: 2.75 | taste: 2.75 | feel: 2.5 | overall: 2.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 3.25 | overall: 3.75 Orange with white head.   Smell of grains and stone fruit.   Taste is apricot, peach, grains afterwards. Feel is slick and oily. Medium feel. Would drink again. One of my first craft beers.   
look: 3.5 | smell: 3.5 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 3 | smell: 2.5 | taste: 3 | feel: 3.75 | overall: 3 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 Have loved this since high school. (Sorry mom). My first foray into micro brews. Who knew there was more to life than Coors Light? A tasty beer. Not as fruity as one would expect. Refreshing.   
look: 4.5 | smell: 4 | taste: 3.25 | feel: 4 | overall: 3.5 This beer is totally 'okay'. Like, I kind of wish they'd pick something else to put in every single pack, but since it's their crowd pleaser, it's probably a good marketing scheme. I just expected to like it a lot more than the 'last 3 beers left in the pack' staple it has become.   
look: 3.25 | smell: 3.25 | taste: 3 | feel: 3.25 | overall: 3 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 2.25 | feel: 3.25 | overall: 2.75 Quick review. This is definitely a love it/hate it kinda brew. I'm firmly in the hate it camp. 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.25 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4 I love a hoppy ending 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.25 | smell: 3.5 | taste: 3 | feel: 3.5 | overall: 3.25 
look: 3 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3.5 Well, I don't know what to say, the description says it all. Don't want to be unfair, colour, smell, carbonation, overall qualities make them a decent beer, but I didn't like it, it is something different, too floral, and too sweet, I mean it is not what you expect from a beer, I won't have it again, but quality speaking, it is not a bad beer.   
look: 3 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 3 It tastes like crap when it gets warm. 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 Ok, this is what I used to think "craft beer" was. I would often pick it up at a specialty store, drink and enjoy. Now, as my palette has become more sophisticated, I revisited this old favorite. Needless to say, it's not nearly as good as I remember, but still a great alternative to Sam Adams or Blue Moon if your unfortunate enough to be at Applebees. Still love the words of wisdom under the bottlecap. Today mine was "Milk a cow till it says wow"   
look: 3 | smell: 2.75 | taste: 2.75 | feel: 3 | overall: 2.75 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 2.75 | smell: 2.75 | taste: 3.5 | feel: 3 | overall: 3.25 A very light almost lager type mouth feel. The fruitiness is quite subtle. A very refreshing summer type beer. I like it, but it's not fantastic. 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 2.75 | smell: 3.75 | taste: 4 | feel: 3 | overall: 3.5 
look: 3 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 This beer is unique. There is nothing else that I've ever had like it, and it deserves a solid rating. 
look: 3.25 | smell: 3.5 | taste: 3 | feel: 3.25 | overall: 3.5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 A very drinkable beer with a hint of a berry taste 
look: 3.5 | smell: 2.75 | taste: 2.25 | feel: 3.5 | overall: 3.25 
look: 3.25 | smell: 2.25 | taste: 3 | feel: 2.5 | overall: 2.75 A - Pours a pale, golden color with 1 1/2 finger head. Average - low head retention.    S - The aroma appears to be an attempt at a fruit beer yet ends up smelling like bread to me. I'm not quite sure what to make of the aroma. A lingering scent that reminds me of many macro brews.    T - A bitter-tart flavor that isn't too pronounced. Very distinct flavor of apples present. It's not horrible but I feel is more of an acquired taste.    M - Light bodied beer, very crisp. Fairly carbonated; more than my personal liking.    O - An average beer that didn't wow me or anything. I feel would've been better if another fruit instead of apples were used.   
look: 3.5 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 Out of all the Magic Hat Selection No.9 can be drank all year round. Apricots are never a bad choice. 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 2.75 | smell: 2.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 Hadn't had this one in a loooong time since college days mayhaps. I guess that's why I was hesitant to return to this one, but I ended up getting one for free which I could not turn down. I was expecting the worst, but it was better than I expected.   Look was orange in color, hazy(didn't think this was a wheat beer), opaque(kind of like looking through stained glass) The head disapeared into a thin white head that stayed with it all along. There was not much lacing.  Smell is I thought at first like fake berries(fruity pebbles) and down the line got more prunes. It is definitely a sweeter smell.  Taste was fruity, a bit of hops, malty like a scotch ale and then a dry finish. It does remind me of a scotch ale quite a bit.   The body is thin and goes down smooth. Not a ton of carbonation. Since I like scotch ales and I felt like this was comparable it was a decent beer in my opinion. It has a sessionable quality since it is only 5.1% ABV.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3.25 A bit sweet. But I like this beer. Great color, nice finish. Little disappointing on holding a head 
look: 3 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 I use this website often to decide on my buys, today I decided to try out a 6 pack of #9's with my 30 rack of bud light.   I was for some reason expecting it to taste like a typical IPA which I don't like but I was surely mistaken. It goes down so well, tastes of apricots and citrusy fruits, unlike any beer I've ever tasted. I'm not very well at describing beers down to the taste and smell and all that, but it's definitely worth a try. I could now say it's my go-to beer until I find something tastier, I know I'll be picking up larger quantities of this in the future! Definitely not looking forward to this 30 rack after tasting that!   
look: 3.5 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 Not the best fruit beer I've ever had, hints of apricot but nothing substantial in the body. Nothing special, just like the bulk of Magic Hat's lineup   
look: 3.75 | smell: 3.25 | taste: 3 | feel: 3.25 | overall: 3 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 Always been a favorite of mine. Great taste, crisp and refreshing! 
look: 3.25 | smell: 3.25 | taste: 3 | feel: 3.25 | overall: 3 
look: 3.5 | smell: 2.5 | taste: 3 | feel: 3 | overall: 3.25 
look: 3.25 | smell: 3.5 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 4 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 3 | smell: 3 | taste: 3.25 | feel: 2.75 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 3.75 | taste: 3 | feel: 3 | overall: 4 L - Amber color, very clear. Not much froth head from a hard pour. Disappeared very quickly.     S - Licorice; Fruity; Nothing overpowering.    T - Apples and other fruit at first; Wheat and beer after taste. Very weird.     F - Light body like a domestic lager but it is like an hard cider and a beer    O - This is like a hard cider and a beer combined. Very weird in character but that has been the whole story with this beer. This doesn't particularly dive into my realm but I would have this over Redd's Apple Ale   
look: 2.5 | smell: 2.75 | taste: 1.75 | feel: 2.5 | overall: 2.25 I find the fruitiness of this to be overwhelming. The taste in itself isn't bad, but it's over-powering 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.25 | smell: 3.25 | taste: 3 | feel: 2.75 | overall: 2.75 
look: 2.5 | smell: 1.75 | taste: 2.25 | feel: 2.25 | overall: 2 Not much on the nose. No fruity tones in the taste. Feel is very watered down. 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 2 | smell: 1 | taste: 1.5 | feel: 2.5 | overall: 1.5 This beer tastes and smells like cough syrup to me. I have tried it several times, attempting to give it another chance, but I can't stomach it. 
look: 3.25 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.25 
look: 3.25 | smell: 3.25 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.25 
look: 3.25 | smell: 2.75 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.25 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.25 Appearance: Medium orange-brown color, with slight haze, anda small, dense white head, which retains poorly, leaving only a scattering of foam on the surface. Thin, finely-beaded lacing adorns the glass walls. Modest amounts of carbonation drift lazily to the surface.    Aroma: The aroma offers a surprising note of apricots, and fairly robust pale malt.    Taste: The taste begins with caramel and apricots, not quite caramel dipped apricots, but both flavors are prominent. There is also an underlying bread-like malt flavor. Towards the finish, there is a slight tart and sour flavor, and some mild grassy hops.    Mouth feel: Smooth and soft, with modest carbonation.    Drinkability/notes: Not bad really, would be appealing in the depths of summer.    Presentation: Packaged in a standard twelve-ounce brown glass long neck bottle, served in a New Belgium Brewing chalice.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 Recently got a 12 pack assortment with different magic hat beers. First one out of the cooler was #9. I've had this one before and enjoyed it then and now.   Tastes good, looks good and goes down smooth.   
look: 3 | smell: 3.5 | taste: 3.75 | feel: 2.25 | overall: 3.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4 | overall: 4 Good fruit notes. Great beer for the cost 
look: 3 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 A: Slightly hazy golden-orange, a few lazy bubbles. Only a ring of white lace.    S: Fresh fruit; mandarin orange, apricot, peach. Not much 'beer' aroma- almost like a fruit punch, but enticing.    T: Same fruits, presented very dryly. Finally some banana-like wheat flavor, reminding me that this is actually a beer.    F: Light bodied, thankfully not syrupy from the sugary fruits. Not much texture, but that makes this extremely easily drinkable.    O: Not-quite-even-close to a pale ale. No hops, not much real beer flavor, and definitely not pale in color. Pretty simple, but that's it's strong point. A good refreshing summery beer.   
look: 3.75 | smell: 4 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.75 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 3 | smell: 1.5 | taste: 1 | feel: 1 | overall: 1.5 This is one of the worst beers I've ever had. Bought a six, opened one, took two drinks, discarded the rest. 
look: 3.5 | smell: 2.25 | taste: 3 | feel: 3.25 | overall: 2.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 OK many years ago...still OK now...just have not been happy with anything they put out. It's sad to say this is one of the better offerings STILL 
look: 3.5 | smell: 4.25 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Very smooth tasting beer. Will certainly add into the collection to have in the beer fridge. 
look: 3 | smell: 3 | taste: 3 | feel: 4 | overall: 3 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.25 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Great tasting beer. Has a very unique taste 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3 | taste: 2.75 | feel: 3.5 | overall: 3 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 Golden orange in color with perfect clarity. Poured with a short, bright, frothy white foam with moderate retention. Sweet apricot and bready malt aromas. Esters are present due to eh apricot presence. No hop aromas. Aromas are well balanced and moderate. Medium bodied with medium high carbonation. Smooth and creamy through the middle with a slow building drying sensation toward the end. Sweet, mellow apricot and malt up front balanced by moderate bitterness through the middle. No hop flavors. Light bready malt near the end as this finished, clean, crisp and dry with a light ready and bitter aftertaste. Fruit, malt and bitterness strike are very well balanced. Exemplifies the style.   
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3 | overall: 3.25 
look: 3.5 | smell: 3 | taste: 2 | feel: 2.75 | overall: 2 Pours a clear gold color with a bit of a white head that quickly reduces down to some lacing across the top.    Not a lot to the smell, seemed a bit funky when first poured, but there is malt and some fruit there.    Mainly fruit and sour, leaves a bit of an unpleasant aftertaste.    Feel is basically water.    Not sure what they were going for here, if to be different, they succeeded, but not in a good way. Tastes more like a chemical laced soft drink than a beer. I have had worse beers, but not many.   
look: 4.25 | smell: 4 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3 | taste: 2.5 | feel: 3 | overall: 2.75 A fruit beer and, though not to my taste, fine for what it is. 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 good beer, real smooth flavor 
look: 5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 I liked the fruitiness of this beer. Good overall taste. 
look: 4.5 | smell: 4.5 | taste: 3 | feel: 3 | overall: 3.5 
look: 3.25 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.25 | smell: 3 | taste: 4 | feel: 3.5 | overall: 3.5 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 3.5 | overall: 4 
look: 3.25 | smell: 3.75 | taste: 3.75 | feel: 3 | overall: 3.5 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.25 
look: 3.5 | smell: 4 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 5 | smell: 3 | taste: 2.75 | feel: 2.75 | overall: 2.75 It's like a pale ale with an attempt at fruity that doesn't really come through. 
look: 3.5 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 2.5 | smell: 1.5 | taste: 2.5 | feel: 3 | overall: 2.5 lemony, with some mild beer flavor. Not my type of beer. Does not meet the "tastes l9ike beer" test. But not awful- IF you like a lighter lemony beer with a little bit of "beer" flavor   
look: 3.5 | smell: 3.25 | taste: 3 | feel: 3 | overall: 3.25 
look: 3 | smell: 3.5 | taste: 2.5 | feel: 2.25 | overall: 2.5 Peach & tangerine up front with boring malt profile. Not enjoyable. 
look: 3.5 | smell: 4 | taste: 4 | feel: 3 | overall: 4 
look: 3 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3 Also picked up as a part of a mix and match six pack at the sto'. Side poured from the glass into a Sam Adams glass.    Appearance - Pours a hazy, slightly orange color with a thin soapy head that dissolves rapidly and leaves little lacing.     Smell - Light fruits, a bit of spices, not much else.     Taste - Pretty much the same thing as the nose. Nothing much going on here.     Mouthfeel - Finishes dry, a bit fruity. Light body, medium carbonation.     Overall - Meh. Underwhelming, nothing at all stands out. I don't even know if I would recommend it even in a mix and match.   
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3 | feel: 2.75 | overall: 3 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 3.25 | smell: 3.5 | taste: 3 | feel: 2.75 | overall: 2.75 
look: 3 | smell: 2 | taste: 1.75 | feel: 1.75 | overall: 1.5 Not enough grains to make the body equal the amount of fruit added, and not enough hops either, its just to unbalanced that makes it not that great. 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 Ill have a bud please!! 
look: 3.5 | smell: 2.75 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 12 oz bottle, poured into a pint glass    Appearance: Pours a pretty, clear, golden-amber color with a slight reddish hue, topped with a quarter of a finger of white head that almost completely dissolved away into some wispy clouds that partially covered the top of the beer.    Aroma: Very fruity and aromatic. Lots of Belgian yeast and raspberry up front, with some toasted malt notes imparting aromas of freshly baked sourdough bread. Very nice.    Taste: Very malty up front, quickly followed by some assertive and pleasant raspberry fruitiness, a little sourness, and some honey-like sweetness. Very tasty.    Mouthfeel: Crisp, refreshing, with some pretty good carbonation. With an ABV of 5.1%, there is no presence of alcohol on the palate.    Overall: This is one of my favorite session beers. I really enjoy how refreshing it is with the nicely balanced malt, raspberry and Belgian yeast. Very good.   
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 Working off old notes. Will update with more details if/when I have another. 
look: 3.25 | smell: 2.75 | taste: 3 | feel: 3.25 | overall: 3 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 Drinkable but less than memorable. It definitely asked more questions than it answered. 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 It has a good fruit taste to it, but overall it still ends up being smooth with not too much bitterness or sour taste to it. 
look: 3.5 | smell: 3.25 | taste: 3 | feel: 3.75 | overall: 3.25 Tasted 17 January 2015.    Pours a very clear, slightly odd orange color, sort of apricot-toned amber. Half a finger of off-white head, okay retention, not much lacing.    Smell is funny, too. Again, it's sort of apricoty, but with some faint spices, and a chemical feel.     Taste is like someone took the smell and vacuumed all the substance out of it. It's dry and empty, with just a touch of that fruity sweetness. Not at all what I was expecting. Not bad, but not very enjoyable. It's slightly chalky, and there's just not much to it.    Feel is pretty good. Light body, sparkly carbonation. Dries out quickly and suddenly, like tonic water.    An okay beer, but kinda weird across the board. Seems like they tried to make something that would appeal to people who don't really want flavorful beer. Maybe they succeeded, but that's not what I want.   
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 2.75 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 This beer is underrated. Sweet taste, full feel. So drinkable. My only qualm is the slight syrupy sugary feel that forms on the back of my palate over time. Good with anything, so even tho some wouldn't call it "world class" it's really good any time and stacks up against the best. F***!   
look: 3.25 | smell: 3 | taste: 3 | feel: 2.75 | overall: 3 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Yes, really distinguished apricot tones. One of Magic Hats Best. 
look: 3 | smell: 3.25 | taste: 3.5 | feel: 3 | overall: 3 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.25 | smell: 2.5 | taste: 3 | feel: 3.75 | overall: 3.25 
look: 2.5 | smell: 2.25 | taste: 2.25 | feel: 2.25 | overall: 2.25 355 ml bottle served cold into a pint glass. Appearance-cloudy pale golden color. A head that quickly dissipated. Smell - a very light vegetative aroma. Taste-- kind of bland. Mouthfeel - light bodied, slightly dry finish. Overall - it's OK, but doesn't quite compare to others.   
look: 3 | smell: 2 | taste: 2.5 | feel: 2.5 | overall: 2.75 OK, but did not care so much for the funky aftertatse which lingered. 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 
